,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
34,Scott Oke,LW,RIM,19.502,57,29,26,16,55,71,154,18.83,0.51,0.46,0.28,0.96,1.25,2.7,22.58,0.4,1123.57,19.71,1.55,1.39,0.85,2.94,3.79,8.22,1.21,19.54,18.36,56.42,51.66,16.99,62.75,96,57,11,33,33.33,8,32,25.0,10,89,11.24,31,73,42.47
35,Luca Ciampini,LW,HAL,18.525,65,25,25,21,50,71,160,15.62,0.38,0.38,0.32,0.77,1.09,2.46,22.72,0.35,976.19,15.02,1.54,1.54,1.29,3.07,4.36,9.83,1.4,17.73,17.65,67.65,47.09,18.47,80.34,94,23,10,41,24.39,7,31,22.58,8,88,9.09,0,0,0.0
36,Kevin Gagne,D,RIM/SNB,20.422,62,17,26,28,43,71,210,8.1,0.27,0.42,0.45,0.69,1.15,3.39,15.61,0.25,1758.3,28.36,0.58,0.89,0.96,1.47,2.42,7.17,0.53,18.78,18.63,52.51,51.06,24.63,60.61,140,91,2,13,15.38,4,17,23.53,11,180,6.11,0,1,0.0
37,Emile Poirier,LW,GAT,17.755,65,32,21,17,53,70,189,16.93,0.49,0.32,0.26,0.82,1.08,2.91,25.83,0.4,1277.26,19.65,1.5,0.99,0.8,2.49,3.29,8.88,1.21,18.72,18.12,47.07,52.4,7.82,51.19,86,82,17,43,39.53,2,26,7.69,13,120,10.83,30,79,37.97
38,Guillaume Asselin,RW,CHI,20.017,68,27,23,20,50,70,235,11.49,0.4,0.34,0.29,0.74,1.03,3.46,32.75,0.48,1457.12,21.43,1.11,0.95,0.82,2.06,2.88,9.68,1.35,19.59,18.57,49.69,51.96,24.56,60.8,107,69,15,44,34.09,4,36,11.11,8,155,5.16,13,29,44.83
39,Raphael Bussieres,LW,BAC,18.861,60,29,21,18,50,68,195,14.87,0.48,0.35,0.3,0.83,1.13,3.25,22.09,0.37,1144.42,19.07,1.52,1.1,0.94,2.62,3.57,10.22,1.16,18.94,18.16,60.22,49.05,17.35,69.13,103,46,4,12,33.33,7,36,19.44,18,147,12.24,31,74,41.89
40,Logan Shaw,RW,QUE,19.946,67,26,25,17,51,68,229,11.35,0.39,0.37,0.25,0.76,1.01,3.42,24.81,0.37,1258.54,18.78,1.24,1.19,0.81,2.43,3.24,10.92,1.18,19.84,18.52,58.71,49.97,23.98,70.8,97,40,13,31,41.94,2,24,8.33,11,174,6.32,367,774,47.42
41,Marc-Olivier Roy,C,BLB,17.862,65,29,26,12,55,67,159,18.24,0.45,0.4,0.18,0.85,1.03,2.45,27.5,0.42,1212.87,18.66,1.43,1.29,0.59,2.72,3.31,7.87,1.36,19.48,18.49,64.1,50.95,10.95,67.32,103,50,13,35,37.14,6,35,17.14,10,89,11.24,20,65,30.77
42,Marc-Olivier Brouillard,RW,BAT/DRU,19.584,60,22,29,15,51,66,189,11.64,0.37,0.48,0.25,0.85,1.1,3.15,23.92,0.4,1133.15,18.89,1.16,1.54,0.79,2.7,3.49,10.01,1.27,18.79,18.11,51.98,51.96,19.15,58.62,85,60,9,23,39.13,3,25,12.0,10,141,7.09,13,28,46.43
43,Olivier Archambault,LW,DRU,19.579,64,32,18,16,50,66,192,16.67,0.5,0.28,0.25,0.78,1.03,3.0,30.34,0.47,1274.58,19.92,1.51,0.85,0.75,2.35,3.11,9.04,1.43,19.05,18.28,54.59,50.29,25.76,65.84,106,55,12,44,27.27,8,44,18.18,12,104,11.54,59,118,50.0
44,Tommy Giroux,C,BLB,20.307,68,32,18,14,50,64,131,24.43,0.47,0.26,0.21,0.74,0.94,1.93,21.75,0.32,1197.06,17.6,1.6,0.9,0.7,2.51,3.21,6.57,1.09,18.3,18.06,63.19,51.24,-1.48,60.0,90,60,13,25,52.0,9,21,42.86,10,85,11.76,493,1060,46.51
45,Cedrick Henley,C,VDO,20.682,64,31,21,12,52,64,222,13.96,0.48,0.33,0.19,0.81,1.0,3.47,33.88,0.53,1196.31,18.69,1.55,1.05,0.6,2.61,3.21,11.13,1.7,20.39,18.59,56.85,51.84,8.58,58.9,96,67,18,83,21.69,2,51,3.92,11,88,12.5,484,963,50.26
46,Nikita Kucherov,RW,ROU/QUE,19.247,33,29,19,15,48,63,126,23.02,0.88,0.58,0.45,1.45,1.91,3.82,20.34,0.62,719.59,21.81,2.42,1.58,1.25,4.0,5.25,10.51,1.7,19.18,18.21,57.64,50.2,28.86,69.44,75,33,14,27,51.85,9,32,28.12,6,67,8.96,0,0,0.0
47,Gabryel Paquin-Boudreau,LW,BAC,17.566,67,22,25,16,47,63,150,14.67,0.33,0.37,0.24,0.7,0.94,2.24,20.09,0.3,1044.96,15.6,1.26,1.44,0.92,2.7,3.62,8.61,1.15,18.41,17.84,59.44,47.93,23.45,76.07,89,28,11,33,33.33,4,29,13.79,7,88,7.95,4,11,36.36
48,Ivan Barbashev,C,MON,16.756,68,18,26,18,44,62,205,8.78,0.26,0.38,0.26,0.65,0.91,3.01,23.83,0.35,1155.28,16.99,0.93,1.35,0.93,2.29,3.22,10.65,1.24,18.65,17.73,60.24,47.3,8.49,63.77,88,50,6,39,15.38,2,46,4.35,10,120,8.33,271,560,48.39
49,Sebastien Sylvestre,C,CHI,18.941,68,28,22,12,50,62,165,16.97,0.41,0.32,0.18,0.74,0.91,2.43,22.73,0.33,1240.09,18.24,1.35,1.06,0.58,2.42,3.0,7.98,1.1,19.36,18.09,48.63,51.19,10.17,53.57,75,65,14,38,36.84,5,25,20.0,9,102,8.82,442,907,48.73
50,Stephen MacAulay,RW,HAL/SNB,20.406,59,31,19,12,50,62,153,20.26,0.53,0.32,0.2,0.85,1.05,2.59,24.7,0.42,1162.34,19.7,1.6,0.98,0.62,2.58,3.2,7.9,1.28,20.61,18.76,56.36,50.9,12.93,63.35,102,59,8,35,22.86,11,28,39.29,12,90,13.33,504,997,50.55
51,Francis Beauvillier,LW,RIM,18.9,64,30,18,14,48,62,208,14.42,0.47,0.28,0.22,0.75,0.97,3.25,23.49,0.37,1249.83,19.53,1.44,0.86,0.67,2.3,2.98,9.99,1.13,19.48,18.37,56.44,49.95,16.9,64.15,102,57,8,25,32.0,10,35,28.57,12,148,8.11,208,388,53.61
52,Alexandre Comtois,RW,SHE,20.389,68,24,23,15,47,62,201,11.94,0.35,0.34,0.22,0.69,0.91,2.96,26.5,0.39,1421.86,20.91,1.01,0.97,0.63,1.98,2.62,8.48,1.12,18.2,18.31,43.47,52.59,8.85,44.97,85,104,4,37,10.81,9,33,27.27,11,131,8.4,317,653,48.55
53,Felix Girard,C,BAC,18.355,58,23,24,14,47,61,177,12.99,0.4,0.41,0.24,0.81,1.05,3.05,23.37,0.4,1071.04,18.47,1.29,1.34,0.78,2.63,3.42,9.92,1.31,18.88,18.31,62.7,49.12,13.34,66.67,88,44,8,41,19.51,8,24,33.33,7,112,6.25,822,1289,63.77
54,Frederik Gauthier,C,RIM,17.391,62,22,21,17,43,60,119,18.49,0.35,0.34,0.27,0.69,0.97,1.92,14.58,0.24,1115.19,17.99,1.18,1.13,0.91,2.31,3.23,6.4,0.78,19.86,18.39,56.75,51.06,7.58,58.67,88,62,12,30,40.0,4,20,20.0,6,69,8.7,682,1463,46.62
55,Marcus Power,RW,ROU,19.174,66,17,23,19,40,59,143,11.89,0.26,0.35,0.29,0.61,0.89,2.17,17.17,0.26,1222.95,18.53,0.83,1.13,0.93,1.96,2.89,7.02,0.84,18.06,18.4,54.79,51.04,6.21,55.74,102,81,6,16,37.5,5,21,23.81,6,106,5.66,234,518,45.17
56,Michael McNamee,C,SHE,19.896,64,22,23,14,45,59,206,10.68,0.34,0.36,0.22,0.7,0.92,3.22,25.06,0.39,1270.7,19.85,1.04,1.09,0.66,2.12,2.79,9.73,1.18,17.9,18.26,44.52,50.66,20.84,52.83,84,75,3,29,10.34,7,34,20.59,12,143,8.39,690,1263,54.63
57,Matthew Bissonnette,LW,BAT,20.666,47,16,20,21,36,57,145,11.03,0.34,0.43,0.45,0.77,1.21,3.09,16.8,0.36,886.04,18.85,1.08,1.35,1.42,2.44,3.86,9.82,1.14,19.5,18.6,50.8,52.1,29.75,66.67,82,41,2,19,10.53,6,25,24.0,8,101,7.92,165,302,54.64
58,Laurent Dauphin,C,CHI,17.476,62,25,23,9,48,57,200,12.5,0.4,0.37,0.15,0.77,0.92,3.23,24.5,0.4,1145.0,18.47,1.31,1.21,0.47,2.52,2.99,10.48,1.28,19.87,18.38,49.49,52.26,16.67,58.4,73,52,12,33,36.36,5,31,16.13,8,136,5.88,407,843,48.28
59,Nikolas Brouillard,D,DRU,17.605,68,14,17,26,31,57,138,10.14,0.21,0.25,0.38,0.46,0.84,2.03,10.99,0.16,1484.77,21.83,0.57,0.69,1.05,1.25,2.3,5.58,0.44,17.48,18.14,52.83,49.82,19.7,62.35,101,61,2,8,25.0,0,8,0.0,12,122,9.84,1,3,33.33
60,Jordan Murray,D,DRU,19.746,64,13,31,12,44,56,189,6.88,0.2,0.48,0.19,0.69,0.88,2.95,12.05,0.19,1436.22,22.44,0.54,1.3,0.5,1.84,2.34,7.9,0.5,17.4,18.23,52.85,49.71,20.08,62.67,94,56,1,4,25.0,2,6,33.33,10,179,5.59,1,3,33.33
61,Christophe Lalancette,C,BAT,18.363,62,18,17,20,35,55,135,13.33,0.29,0.27,0.32,0.56,0.89,2.18,18.13,0.29,1051.43,16.96,1.03,0.97,1.14,2.0,3.14,7.7,1.03,18.84,18.21,49.81,51.84,18.52,59.03,85,59,9,31,29.03,5,27,18.52,4,77,5.19,511,1111,45.99
62,Tomas Hyka,RW,GAT,19.483,49,20,12,22,32,54,150,13.33,0.41,0.24,0.45,0.65,1.1,3.06,18.31,0.37,948.05,19.35,1.27,0.76,1.39,2.03,3.42,9.49,1.16,18.82,17.74,48.63,48.68,17.43,59.02,72,50,5,20,25.0,9,34,26.47,6,96,6.25,9,34,26.47
63,Mikhail Grigorenko,C,QUE,18.336,33,30,14,10,44,54,132,22.73,0.91,0.42,0.3,1.33,1.64,4.0,18.5,0.56,746.89,22.63,2.41,1.12,0.8,3.53,4.34,10.6,1.49,19.47,18.31,59.62,48.73,17.02,68.37,67,31,8,18,44.44,5,16,31.25,17,98,17.35,316,619,51.05
64,Konrad Abeltshauser,D,HAL,20.036,56,7,21,26,28,54,138,5.07,0.12,0.38,0.46,0.5,0.96,2.46,6.17,0.11,1346.35,24.04,0.31,0.94,1.16,1.25,2.41,6.15,0.27,18.18,18.69,67.17,49.5,-0.14,66.67,126,63,0,3,0.0,0,0,0.0,7,135,5.19,1,2,50.0
65,Adam Chapman,LW,GAT,18.686,66,19,20,15,39,54,131,14.5,0.29,0.3,0.23,0.59,0.82,1.98,19.62,0.3,1073.83,16.27,1.06,1.12,0.84,2.18,3.02,7.32,1.1,18.2,17.27,47.67,47.75,26.96,64.84,83,45,11,31,35.48,7,23,30.43,1,77,1.3,408,741,55.06
66,Louick Marcotte,LW,PEI,18.689,63,27,15,12,42,54,169,15.98,0.43,0.24,0.19,0.67,0.86,2.68,19.54,0.31,1021.17,16.21,1.59,0.88,0.71,2.47,3.17,9.93,1.15,18.85,17.77,53.84,50.85,10.7,61.02,72,46,8,25,32.0,8,35,22.86,11,109,10.09,57,160,35.62
67,Philippe Sanche,RW,BLB,17.301,62,18,20,15,38,53,102,17.65,0.29,0.32,0.24,0.61,0.85,1.65,11.97,0.19,939.07,15.15,1.15,1.28,0.96,2.43,3.39,6.52,0.76,18.21,17.61,62.3,47.73,13.55,71.03,76,31,4,16,25.0,4,22,18.18,10,64,15.62,36,85,42.35
68,Vincent Dunn,LW,VDO,17.005,53,25,17,10,42,52,126,19.84,0.47,0.32,0.19,0.79,0.98,2.38,16.63,0.31,844.36,15.93,1.78,1.21,0.71,2.98,3.7,8.95,1.18,19.08,18.0,54.65,49.27,17.47,65.42,70,37,12,27,44.44,8,36,22.22,5,63,7.94,238,497,47.89
69,Carl Gelinas,C,BAC,20.608,51,19,19,14,38,52,152,12.5,0.37,0.37,0.27,0.75,1.02,2.98,18.74,0.37,867.55,17.01,1.31,1.31,0.97,2.63,3.6,10.51,1.3,18.54,18.28,59.88,49.21,10.4,66.0,66,34,7,24,29.17,3,25,12.0,9,103,8.74,129,223,57.85
70,Denis Kamaev,RW,ROU/SHE,18.53,64,16,22,13,38,51,142,11.27,0.25,0.34,0.2,0.59,0.8,2.22,18.76,0.29,1048.79,16.39,0.92,1.26,0.74,2.17,2.92,8.12,1.07,17.99,17.74,46.87,49.57,15.79,59.52,75,51,4,19,21.05,5,21,23.81,7,102,6.86,2,6,33.33
71,Anthony Duclair,LW,QUE,17.057,55,20,21,9,41,50,120,16.67,0.36,0.38,0.16,0.75,0.91,2.18,18.92,0.34,957.94,17.42,1.25,1.32,0.56,2.57,3.13,7.52,1.19,19.41,18.37,57.29,50.15,30.12,74.07,80,28,5,19,26.32,3,21,14.29,12,80,15.0,17,38,44.74
72,Martin Reway,LW,GAT,17.643,47,22,14,14,36,50,129,17.05,0.47,0.3,0.3,0.77,1.06,2.74,14.92,0.32,816.6,17.37,1.62,1.03,1.03,2.65,3.67,9.48,1.1,18.73,18.08,48.36,51.46,26.27,63.27,62,36,5,15,33.33,6,23,26.09,11,91,12.09,48,92,52.17
73,Matej Beran,RW,PEI,18.845,46,24,20,5,44,49,151,15.89,0.52,0.43,0.11,0.96,1.07,3.28,21.28,0.46,836.31,18.18,1.72,1.43,0.36,3.16,3.52,10.83,1.53,21.0,18.17,55.64,49.98,24.73,70.48,74,31,9,26,34.62,6,28,21.43,9,97,9.28,6,13,46.15
74,Steve Lebel,C,BAC/BLB/SHE,20.099,57,21,15,13,36,49,172,12.21,0.37,0.26,0.23,0.63,0.86,3.02,17.8,0.31,1078.63,18.92,1.17,0.83,0.72,2.0,2.73,9.57,0.99,18.56,18.44,49.85,52.65,4.21,54.01,74,63,8,21,38.1,6,31,19.35,7,120,5.83,684,1228,55.7
75,Samuel Carrier,D,BLB,20.384,68,12,23,14,35,49,223,5.38,0.18,0.34,0.21,0.51,0.72,3.28,13.72,0.2,1603.3,23.58,0.45,0.86,0.52,1.31,1.83,8.35,0.51,17.6,18.1,62.7,50.14,12.41,68.39,119,55,4,7,57.14,1,9,11.11,7,207,3.38,2,6,33.33
76,Victor Provencher,LW,PEI,19.042,67,24,11,14,35,49,154,15.58,0.36,0.16,0.21,0.52,0.73,2.3,19.24,0.29,1056.56,15.77,1.36,0.62,0.8,1.99,2.78,8.75,1.09,19.86,18.25,54.87,49.69,10.45,60.16,74,49,14,36,38.89,3,21,14.29,7,97,7.22,32,88,36.36
77,Jeremie Malouin,C,DRU,20.419,60,30,12,6,42,48,143,20.98,0.5,0.2,0.1,0.7,0.8,2.38,18.67,0.31,1154.85,19.25,1.56,0.62,0.31,2.18,2.49,7.43,0.97,18.45,18.33,52.33,51.24,10.9,57.05,85,64,12,26,46.15,10,21,47.62,8,96,8.33,881,1587,55.51
78,Patrik Zdrahal,RW,BAT,17.438,64,20,14,13,34,47,134,14.93,0.31,0.22,0.2,0.53,0.73,2.09,21.34,0.33,1060.06,16.56,1.13,0.79,0.74,1.92,2.66,7.58,1.21,18.89,18.09,49.49,53.16,14.35,54.29,76,64,5,38,13.16,10,37,27.03,5,59,8.47,9,19,47.37
