,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Portland Winterhawks,216,133,56.73,887,692,195,54.445,8270,7194,1076,10.42,0.904,100.773
1,Tri-City Americans,216,132,58.505,830,600,230,53.295,7463,6512,951,10.915,0.912,102.06
2,Saskatoon Blades,216,130,53.935,824,682,142,51.08,7319,6838,481,10.865,0.903,101.135
3,Spokane Chiefs,216,123,56.49,799,589,210,56.565,7661,5895,1766,10.09,0.898,99.835
4,Brandon Wheat Kings,216,117,54.018,871,721,150,51.332,7415,6839,576,11.298,0.898,101.038
5,Medicine Hat Tigers,216,115,55.532,782,624,158,49.495,6691,6778,-87,11.15,0.913,102.387
6,Kootenay Ice,216,113,53.645,734,624,110,51.805,6827,6266,561,10.232,0.905,100.65
7,Calgary Hitmen,216,108,52.298,705,664,41,52.798,6689,6139,550,10.34,0.895,99.742
8,Moose Jaw Warriors,216,107,52.442,735,687,48,51.408,7064,6832,232,10.148,0.903,100.392
9,Red Deer Rebels,216,105,51.082,660,598,62,51.668,6981,6441,540,8.938,0.911,99.99
10,Vancouver Giants,216,103,52.085,745,685,60,53.26,7032,6149,883,10.368,0.892,99.495
11,Kamloops Blazers,216,99,51.268,737,769,-32,50.592,6921,7114,-193,10.77,0.897,100.445
12,Edmonton Oil Kings,216,92,52.945,723,712,11,52.398,7078,6674,404,10.382,0.9,100.415
13,Kelowna Rockets,216,88,49.315,660,657,3,48.815,6607,6806,-199,9.758,0.905,100.19
14,Everett Silvertips,216,87,45.92,580,647,-67,45.325,6363,7398,-1035,8.912,0.913,100.232
15,Swift Current Broncos,216,79,44.9,617,752,-135,47.372,6560,7216,-656,9.253,0.898,99.072
16,Prince Albert Raiders,216,76,44.183,688,836,-148,49.135,7492,7631,-139,8.98,0.89,97.952
17,Regina Pats,216,74,47.64,676,795,-119,48.955,6661,7085,-424,10.015,0.895,99.452
18,Chilliwack Bruins,144,61,47.46,438,485,-47,46.345,4156,4834,-678,10.37,0.901,100.4
19,Prince George Cougars,216,61,40.455,588,842,-254,45.58,6247,7321,-1074,8.892,0.891,97.96
20,Lethbridge Hurricanes,216,60,41.635,596,850,-254,45.63,6282,7557,-1275,9.27,0.891,98.338
21,Seattle Thunderbirds,216,58,38.935,527,800,-273,43.252,6342,8255,-1913,8.065,0.906,98.585
22,Victoria Royals,72,21,41.74,230,321,-91,46.1,2053,2400,-347,10.99,0.868,97.79
