,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Green Bay Gamblers,424,235,53.972,1418,1162,256,50.265,12950,12131,819,10.785,0.909,101.601
1,Omaha Lancers,424,230,56.452,1421,1094,327,51.375,13026,12092,934,10.144,0.917,101.853
2,Indiana Ice,424,225,55.664,1493,1275,218,53.088,13336,12883,453,10.681,0.903,101.0
3,Waterloo Black Hawks,424,222,57.42,1520,1293,227,54.892,14441,12604,1837,10.12,0.909,100.969
4,Cedar Rapids RoughRiders,424,209,50.803,1394,1174,220,47.53,12621,12447,174,10.965,0.904,101.31
5,Sioux Falls Stampede,424,207,52.136,1347,1270,77,51.992,13205,12830,375,9.738,0.904,100.095
6,Lincoln Stars,424,199,48.448,1302,1282,20,51.824,13973,12752,1221,8.776,0.902,98.965
7,Sioux City Musketeers,424,169,52.656,1264,1263,1,50.944,12892,12758,134,9.567,0.911,100.586
8,Fargo Force,364,165,44.051,1110,1096,14,46.231,11049,11205,-156,8.41,0.908,99.142
9,Chicago Steel,424,158,45.543,1207,1473,-266,47.104,12398,14098,-1700,8.75,0.906,99.334
10,Dubuque Fighting Saints,244,140,55.411,821,644,177,54.446,7621,6399,1222,10.246,0.901,100.339
11,Tri-City Storm,424,135,42.241,1091,1545,-454,46.864,12548,14225,-1677,8.289,0.902,98.41
12,Team USA,304,120,48.593,971,1056,-85,52.54,9398,9181,217,10.452,0.877,98.164
13,Des Moines Buccaneers,424,118,43.185,1163,1569,-406,45.38,12708,14628,-1920,8.61,0.906,99.229
14,Youngstown Phantoms,304,112,45.768,909,1066,-157,48.236,8796,9534,-738,10.018,0.891,99.035
15,Muskegon Lumberjacks,244,86,46.976,708,844,-136,47.596,7221,8166,-945,9.542,0.902,99.691
16,Ohio Jr Blue Jackets,60,23,45.78,179,212,-33,46.66,1748,1998,-250,9.83,0.897,99.53
