,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Keith Aucoin,C,ALB/HER/TOR/CHI,33.874,372,118,220,131,338,469,846,13.356,0.24,0.449,0.305,0.684,0.992,1.874
1,Mark Mancari,RW,RCH/POR/CHI/SA,28.188,557,184,161,115,345,460,1729,8.028,0.222,0.25,0.21,0.473,0.676,2.673
2,T.J. Hensick,C,LE/PEO/HFD/HAM,27.772,438,130,178,123,308,431,1086,11.786,0.264,0.334,0.254,0.598,0.852,2.282
3,Corey Locke,C,HAM/HOU/HFD/BNG/CHI/ABB,27.886,404,127,151,133,278,411,933,10.897,0.225,0.377,0.311,0.605,0.922,2.032
4,Kris Newbury,C,TOR/HFD/GR/CT/HER/ADK,31.578,492,135,169,103,304,407,1249,11.814,0.277,0.274,0.221,0.553,0.774,2.373
5,Chris Bourque,LW,HER/PRO/HFD,27.034,376,137,146,120,283,403,1287,11.832,0.361,0.359,0.288,0.713,1.0,3.12
6,Alexandre Giroux,LW,CHI/HER/OKC/SPR,29.311,341,203,116,81,319,400,1235,14.661,0.505,0.31,0.215,0.816,1.03,3.417
7,Martin St. Pierre,C,RFD/PRO/BNG/SPR/HAM,29.004,427,107,168,122,275,397,870,10.748,0.21,0.31,0.249,0.52,0.778,1.913
8,Darren Haydar,RW,CHI/GR/LE,31.932,414,141,139,110,280,390,1006,12.538,0.304,0.316,0.232,0.628,0.85,2.434
9,Jeff Taffe,C,WBS/RCH/RFD/HOU/HER,31.586,454,151,140,99,291,390,1244,11.308,0.287,0.277,0.2,0.562,0.766,2.514
10,Andrew Gordon,RW,HER/CHI/SYR/STJ/LV,27.764,502,167,125,74,292,366,1233,12.247,0.278,0.212,0.135,0.485,0.621,2.281
11,Travis Morin,C,HER/TEX,29.692,413,121,130,108,251,359,981,12.324,0.345,0.343,0.33,0.689,1.02,2.728
12,Ben Walter,C,BRI/LOW/LE/ABB,27.379,431,119,142,91,261,352,911,13.258,0.246,0.325,0.198,0.574,0.772,1.878
13,Jon DiSalvatore,RW,SA/LOW/HOU/HER/SYR,31.479,491,148,113,89,261,350,1102,13.999,0.271,0.207,0.196,0.475,0.675,1.93
