,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,996,531,49.862,3445,2857,588,49.814,31179,29351,1828,9.822,0.902,99.966
1,Calgary Hitmen,995,529,49.303,3451,2913,538,52.244,31933,27940,3993,10.028,0.886,98.613
2,Medicine Hat Tigers,996,526,50.454,3537,3022,515,52.229,33546,30015,3531,9.338,0.901,99.401
3,Tri-City Americans,994,513,49.75,3303,2977,326,46.301,30709,31293,-584,10.52,0.907,101.245
4,Brandon Wheat Kings,995,502,51.135,3676,3259,417,48.028,32430,31682,748,10.844,0.904,101.214
5,Spokane Chiefs,993,499,52.108,3373,2951,422,52.332,32636,28851,3785,10.47,0.893,99.726
6,Everett Silvertips,996,485,60.47,2880,2668,212,55.392,29787,29977,-190,8.89,0.929,101.729
7,Vancouver Giants,995,478,51.218,3215,3012,203,50.909,32404,27733,4671,9.48,0.906,100.017
8,Saskatoon Blades,996,451,50.354,3221,3389,-168,50.589,31095,32782,-1687,10.013,0.898,99.843
9,Moose Jaw Warriors,994,449,55.066,3259,3326,-67,50.682,31225,31943,-718,11.103,0.908,101.851
10,Regina Pats,996,431,46.788,3248,3371,-123,49.99,31735,31622,113,9.439,0.894,98.787
11,Portland Winterhawks,708,429,55.797,2848,2162,686,54.051,26427,23021,3406,9.838,0.906,100.507
12,Seattle Thunderbirds,995,421,49.328,2941,3174,-233,48.89,30621,32107,-1486,10.159,0.902,100.3
13,Kamloops Blazers,993,419,48.244,3064,3259,-195,49.528,30460,31385,-925,8.806,0.908,99.594
14,Swift Current Broncos,993,413,43.416,2975,3214,-239,42.44,30021,33131,-3110,9.735,0.908,100.515
15,Red Deer Rebels,994,408,48.323,2859,3051,-192,48.628,30225,31445,-1220,9.634,0.904,99.98
16,Prince Albert Raiders,996,390,56.642,3075,3458,-383,54.124,31470,32767,-1297,10.713,0.906,101.201
17,Lethbridge Hurricanes,995,388,50.87,3130,3587,-457,49.894,29798,33287,-3489,10.67,0.898,100.418
18,Kootenay Ice,720,368,50.636,2339,2083,256,49.657,22710,21556,1154,9.944,0.904,100.266
19,Edmonton Oil Kings,852,368,48.083,2653,2745,-92,51.47,27655,25751,1904,9.58,0.89,98.513
20,Prince George Cougars,996,340,42.744,2805,3611,-806,48.067,29876,32837,-2961,8.42,0.899,98.209
21,Victoria Royals,564,277,50.751,1900,1798,102,48.0,17023,17997,-974,10.866,0.905,101.318
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Portland Winter Hawks,288,68,35.668,647,1170,-523,43.06,7701,10119,-2418,8.159,0.89,97.145
24,Kootenay ICE,276,59,37.55,703,1203,-500,45.164,7846,9988,-2142,8.958,0.88,96.908
