,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
180,Jerome Gauthier-Leduc,D,RIM,18.627,123,46,58,26,104,130,429,10.735,0.375,0.47,0.21,0.845,1.055,3.485,1,1,50.0
181,Gabriel Slight,RW,ROU/SHA/DRU,19.356,224,68,42,20,110,130,452,15.199,0.329,0.206,0.103,0.535,0.64,2.204,9,22,47.5
182,Jeremy Lauzon,D,ROU,18.508,200,35,42,53,77,130,373,7.761,0.162,0.26,0.321,0.422,0.744,2.304,0,2,0.0
183,Clark Bishop,C,CAP,18.59,202,57,45,27,102,129,427,14.497,0.334,0.262,0.149,0.595,0.741,2.235,1136,2512,47.573
184,Gabriel Desjardins,LW,HAL/QUE/ROU,19.099,175,61,39,28,100,128,438,13.615,0.365,0.245,0.18,0.607,0.788,2.568,83,200,39.853
185,Daniel Del Paggio,RW,SNB/GAT,19.033,193,45,46,37,91,128,239,19.022,0.232,0.26,0.195,0.493,0.685,1.225,11,34,31.042
186,Tommy Giroux,C,SHA/BLB/DRU,19.556,176,61,41,26,102,128,311,19.985,0.358,0.22,0.16,0.588,0.742,1.755,897,1910,46.815
187,Stephen MacAulay,RW,SNB/HAL,19.655,177,61,38,29,99,128,330,18.705,0.392,0.242,0.172,0.632,0.802,2.042,834,1709,48.392
188,Vladimir Kuznetsov,LW,BAT,18.073,136,55,34,37,89,126,476,11.6,0.405,0.25,0.27,0.655,0.925,3.5,6,16,40.0
189,Jake Coughler,RW,GAT/CHA/HAL,19.522,215,65,25,35,90,125,430,15.494,0.382,0.128,0.176,0.51,0.686,2.474,986,1865,53.662
190,Yannick Dube,RW,VIC/GAT,19.29,150,60,41,24,101,125,448,11.87,0.355,0.227,0.095,0.587,0.682,2.988,39,106,35.618
191,Konrad Abeltshauser,D,HAL,19.285,171,23,55,47,78,125,445,5.142,0.13,0.338,0.322,0.468,0.79,2.565,4,6,62.5
192,Tomas Jurco,RW,SNB,18.214,108,61,34,29,95,124,365,16.725,0.57,0.33,0.275,0.895,1.175,3.43,14,26,55.0
193,Jeremy Roy,D,SHE/BLB,18.466,165,27,52,45,79,124,414,6.57,0.174,0.227,0.14,0.401,0.542,2.628,1,1,12.5
194,Antoine Morand,C,BAT,17.074,115,42,52,30,94,124,256,16.64,0.355,0.455,0.26,0.81,1.07,2.15,941,1903,49.19
195,Mark Simpson,C,MON/BAT,19.52,168,45,54,25,99,124,448,9.018,0.25,0.31,0.149,0.568,0.709,2.47,2252,4121,54.115
196,Bokondji Imama,LW,BAC/SNB,19.18,276,71,33,19,104,123,485,14.744,0.387,0.13,0.081,0.517,0.598,2.38,6,30,15.441
197,Matthew Boucher,LW,BLB/DRU/QUE,17.87,175,65,30,28,95,123,563,10.665,0.409,0.188,0.155,0.591,0.746,3.292,995,1858,46.846
198,Mathieu Boucher,LW,ROU,18.659,195,43,39,41,82,123,316,13.832,0.218,0.21,0.232,0.43,0.66,1.79,270,599,47.758
199,Michael Chaput,C,LEW/SHA,18.934,119,46,42,34,88,122,353,13.03,0.385,0.355,0.29,0.74,1.03,2.975,1523,2578,59.15
200,Steve Lebel,C,CHI/BAC/BLB/SHE,19.348,193,53,40,29,93,122,452,12.38,0.302,0.222,0.173,0.525,0.7,2.54,1688,3247,52.683
201,Dmitry Zhukenov,C,CHI,18.979,128,33,43,46,76,122,197,16.72,0.255,0.335,0.36,0.59,0.955,1.54,772,1461,52.775
202,David Rose,RW,MTL/BAC/CAP,19.589,129,39,47,36,86,122,378,10.745,0.3,0.365,0.28,0.665,0.95,2.92,92,202,45.895
203,Rock Regimbald,C,CHI/GAT,19.605,188,44,43,34,87,121,285,15.545,0.26,0.22,0.188,0.483,0.67,1.622,1503,2675,56.147
204,Cedrick Henley,C,VDO,19.931,139,49,41,30,90,120,365,13.722,0.36,0.285,0.232,0.645,0.878,2.63,510,1040,42.822
205,Adam Marsh,LW,SNB/CHA/VDO,18.316,149,60,33,27,93,120,367,15.868,0.38,0.252,0.19,0.628,0.818,2.392,28,63,39.768
206,Samuel Laberge,LW,RIM,18.558,166,55,37,28,92,120,360,17.364,0.401,0.277,0.188,0.685,0.866,2.456,30,81,28.028
207,Michael Bournival,C,SHA,18.792,97,58,32,30,90,120,381,15.48,0.615,0.33,0.305,0.945,1.255,3.955,898,1635,55.05
208,Guillaume Brisebois,D,BAT/CHA,18.278,236,27,42,51,69,120,393,7.506,0.141,0.228,0.231,0.374,0.605,1.856,2,4,6.25
209,Stephen Johnson,C,MON,19.761,226,49,40,30,89,119,424,11.479,0.275,0.199,0.173,0.468,0.64,2.17,1020,2254,44.726
210,Victor Provencher,LW,PEI/CHI,19.166,261,58,31,30,89,119,463,10.62,0.211,0.124,0.14,0.336,0.476,2.058,69,183,39.122
211,Tomas Hyka,RW,GAT,18.982,99,40,35,43,75,118,287,13.965,0.405,0.35,0.435,0.755,1.19,2.9,25,85,28.92
212,Nick Sorensen,RW,QUE,18.147,98,56,38,23,94,117,316,19.582,0.612,0.373,0.238,0.992,1.23,3.16,60,138,31.835
213,Jimmy Oligny,D,PEI/RIM,19.503,250,28,37,52,65,117,381,6.99,0.121,0.198,0.219,0.319,0.538,1.726,0,0,0.0
214,Manuel Wiederer,RW,MON/ROU,19.316,114,58,30,29,88,117,382,15.745,0.51,0.265,0.26,0.775,1.035,3.325,184,405,45.925
215,Gabriel Fontaine,C,SHE/ROU,18.503,194,47,42,28,89,117,372,11.649,0.284,0.236,0.152,0.52,0.668,2.093,1484,2837,50.085
216,Cavan Fitzgerald,D,HAL/SHA,19.188,150,35,33,49,68,117,364,20.838,0.276,0.174,0.3,0.45,0.752,2.454,0,0,0.0
217,Vaclav Karabacek,RW,GAT/BAC/MON,18.621,171,56,35,26,91,117,498,11.625,0.342,0.192,0.135,0.535,0.67,2.978,12,28,32.88
218,James Phelan,C,SHA/VIC,18.697,257,53,38,26,91,117,419,13.435,0.271,0.181,0.136,0.452,0.591,1.921,2006,3690,55.481
219,Martins Dzierkals,RW,ROU,18.949,106,45,35,36,80,116,282,16.215,0.43,0.33,0.335,0.75,1.09,2.645,2,4,66.665
220,Stephen Anderson,RW,SNB/VDO/CAP,18.854,187,55,35,26,90,116,479,12.484,0.34,0.232,0.119,0.578,0.696,2.814,344,691,51.825
221,Danick Gauthier,C,SNB,19.394,131,58,37,21,95,116,368,14.105,0.44,0.28,0.16,0.725,0.88,2.805,945,2025,46.395
222,Zack MacEwen,C,MON/GAT,19.438,141,42,36,38,78,116,416,9.412,0.3,0.202,0.265,0.502,0.768,2.92,1070,2008,65.257
223,Phelix Martineau,C,CAP,18.535,192,56,34,25,90,115,375,14.978,0.33,0.175,0.132,0.5,0.633,2.09,1171,2419,47.957
224,Nicholas Welsh,D,SHA,18.484,261,24,44,47,68,115,319,8.279,0.118,0.205,0.215,0.322,0.536,1.359,3,3,50.0
225,Alexandre Alain,C,GAT/BLB,18.662,190,53,25,36,78,114,550,9.754,0.349,0.17,0.161,0.514,0.675,3.104,1558,2764,57.47
226,Dominic Talbot-Tassi,D,DRU/SHE/BLB/MON,19.703,201,26,47,41,73,114,268,8.27,0.12,0.27,0.222,0.395,0.62,1.348,0,0,0.0
227,Philip-Michael Devos,C,GAT/VIC,20.389,68,47,36,31,83,114,192,24.48,0.69,0.53,0.46,1.22,1.68,2.82,964,1763,54.68
228,Jeremie Fraser,D,BAT/VDO,19.094,253,19,41,54,60,114,354,6.122,0.142,0.298,0.3,0.439,0.74,1.958,2,6,54.166
229,Shawn Ouellette-St-Amant,LW,VDO,18.074,194,46,42,25,88,113,380,12.695,0.275,0.248,0.155,0.528,0.682,2.105,430,826,53.01
230,Raphael Corriveau,RW,QUE/CAP/BAT,19.47,253,60,32,21,92,113,549,11.541,0.265,0.126,0.076,0.39,0.465,2.391,22,79,26.342
231,Jordan Maher,RW,BAT,17.765,192,47,37,28,84,112,292,16.218,0.26,0.195,0.158,0.455,0.61,1.59,552,1248,45.88
232,Martin Reway,LW,GAT,18.142,90,42,32,38,74,112,268,15.72,0.47,0.36,0.43,0.825,1.25,2.985,158,323,49.895
233,Justin Hache,D,SHA/CAP,18.805,222,17,41,54,58,112,274,6.284,0.084,0.226,0.304,0.31,0.616,1.458,10,18,41.427
234,Maxime Comtois,LW,VIC,17.186,126,48,32,31,80,111,328,14.675,0.38,0.255,0.245,0.64,0.885,2.6,477,965,48.66
235,Tim Wieser,LW,SHE,19.03,115,53,33,24,86,110,292,17.395,0.45,0.29,0.21,0.745,0.945,2.5,15,41,39.41
236,Matthew Boudens,C,DRU,19.256,170,48,27,35,75,110,374,12.562,0.29,0.165,0.213,0.452,0.665,2.268,515,1107,46.215
237,Frederic Aube,D,DRU/HAL,19.224,257,25,44,41,69,110,474,5.408,0.116,0.21,0.165,0.328,0.491,2.172,3,4,25.0
238,Christian Ouellet,RW,GAT/CHI,19.55,124,40,27,43,67,110,309,12.845,0.32,0.205,0.35,0.525,0.875,2.505,216,568,37.895
239,Tomas Filippi,RW,QUE/BAC,18.865,122,46,32,31,78,109,354,13.165,0.38,0.265,0.255,0.64,0.89,2.905,370,741,60.58
240,Samuel Dove-McFalls,C,SNB,18.558,212,42,40,27,82,109,454,9.151,0.214,0.226,0.156,0.448,0.601,2.448,1510,2838,53.232
241,Bradley Lalonde,D,CAP/VIC,18.248,227,32,45,32,77,109,521,6.965,0.171,0.22,0.145,0.399,0.544,2.471,1,3,6.25
242,Carl Marois,LW,BAT/VIC,19.104,221,54,34,21,88,109,372,15.288,0.277,0.186,0.103,0.464,0.569,1.866,20,56,31.36
243,Dillon Fournier,D,LEW/ROU,18.378,207,31,43,34,74,108,256,13.086,0.232,0.224,0.212,0.456,0.668,1.628,1,1,12.5
244,Luke Green,D,SNB/SHE,17.924,181,21,48,39,69,108,388,4.96,0.105,0.268,0.23,0.375,0.602,2.175,1,3,8.332
245,Randy Gazzola,D,HAL/VDO,19.507,135,23,38,46,61,107,294,7.515,0.17,0.28,0.34,0.45,0.79,2.175,0,1,0.0
246,Gabriel Levesque,C,BAT,20.315,68,37,52,18,89,107,160,23.12,0.54,0.76,0.26,1.31,1.57,2.35,550,1154,47.66
247,Ryan MacKinnon,D,RIM/CHA,19.153,252,20,38,49,58,107,342,5.788,0.108,0.188,0.254,0.294,0.542,1.691,0,0,0.0
248,Dylan Labbe,D,SHA,18.808,193,31,35,40,66,106,332,9.27,0.169,0.21,0.192,0.379,0.57,1.641,0,1,0.0
249,Jeremie Malouin,C,BAT/QUE/DRU,19.668,193,52,33,21,85,106,389,14.942,0.332,0.178,0.108,0.51,0.618,2.115,1826,3411,53.675
250,Olivier Galipeau,D,VDO/CHI,18.444,241,26,32,48,58,106,383,6.706,0.125,0.186,0.23,0.318,0.541,1.872,1,4,16.665
251,Denis Kamaev,RW,ROU/SHE,18.029,131,37,42,27,79,106,300,12.28,0.28,0.32,0.205,0.6,0.81,2.29,7,21,33.33
252,Loik Poudrier,C,SHA/VDO,19.441,156,45,41,19,86,105,352,12.78,0.305,0.312,0.168,0.615,0.782,2.478,1260,2484,50.58
253,Daniil Miromanov,D,BAT,18.681,132,44,33,27,77,104,397,11.105,0.33,0.245,0.2,0.585,0.785,3.005,3,17,24.165
254,Jonathan Lessard,RW,BAT/BAC,20.062,112,64,20,20,84,104,379,16.805,0.57,0.175,0.17,0.74,0.91,3.405,38,95,37.29
255,Kay Schweri,RW,SHE,18.214,87,21,51,32,72,104,134,15.625,0.245,0.555,0.37,0.8,1.17,1.58,1,5,50.0
256,Antoine Dufort-Plante,LW,BLB/DRU/RIM,19.364,135,41,38,25,79,104,311,13.934,0.438,0.386,0.276,0.824,1.098,2.914,127,351,41.952
257,Felix Lauzon,C,VIC,17.628,177,46,27,31,73,104,240,18.947,0.305,0.205,0.198,0.515,0.708,1.58,1490,2847,54.375
258,Gabriel Bourret,D,SNB/CHI/GAT,19.184,195,18,42,43,60,103,300,6.072,0.09,0.23,0.215,0.315,0.532,1.545,1,2,12.5
259,MacKenzie Weegar,D,HAL,19.188,123,20,48,35,68,103,289,6.92,0.165,0.39,0.285,0.555,0.84,2.355,1,6,8.335
260,Andre Bouvet-Morrissette,RW,DRU,19.638,128,55,25,22,80,102,349,15.22,0.435,0.195,0.175,0.625,0.8,2.745,348,630,51.23
261,Justin Guenette,D,ROU/DRU,19.381,270,14,41,46,55,101,270,5.089,0.064,0.19,0.206,0.256,0.459,1.23,3,5,43.75
262,Simon Tremblay,LW,CHI/VDO/RIM,19.117,219,44,35,22,79,101,428,12.079,0.256,0.227,0.119,0.478,0.602,2.111,47,135,36.838
263,Michael McNamee,C,QUE/SHE,19.395,121,40,39,21,79,100,310,13.995,0.33,0.32,0.17,0.65,0.82,2.52,1248,2315,53.835
264,Alexandre Mallet,C,RIM,18.816,128,44,32,24,76,100,250,16.175,0.335,0.24,0.18,0.575,0.755,1.925,545,1047,53.36
265,TJ Melancon,D,BLB,19.45,200,29,33,37,62,99,355,8.22,0.178,0.167,0.185,0.345,0.538,1.928,2,8,28.572
266,Marcus Hinds,C,BLB/CAP,19.873,176,44,36,19,80,99,229,19.408,0.315,0.27,0.125,0.585,0.71,1.568,315,774,40.245
267,Mark Tremaine,LW,MON/VIC/SNB,19.336,223,26,51,22,77,99,396,7.422,0.169,0.265,0.109,0.429,0.54,2.014,490,1045,45.389
268,Dmitrij Jaskin,RW,MON,19.483,51,46,33,20,79,99,276,16.67,0.9,0.65,0.39,1.55,1.94,5.41,1,5,20.0
269,Jonathan Narbonne,D,MTL/SHA/BLB/MON,19.247,188,23,38,37,61,98,324,6.68,0.135,0.218,0.225,0.352,0.578,1.848,0,0,0.0
270,Vincent Lanoue,D,QUE/VDO/VIC,18.204,238,15,42,41,57,98,201,7.613,0.095,0.222,0.208,0.318,0.53,1.034,0,1,0.0
271,Elie Berube,D,BLB/GAT/CHI,19.372,254,20,48,29,68,97,306,6.758,0.09,0.218,0.13,0.302,0.432,1.257,0,0,0.0
272,Nathan Beaulieu,D,SNB,18.277,118,23,39,35,62,97,336,6.89,0.195,0.34,0.305,0.53,0.835,2.845,1,2,50.0
273,Jacob Sweeney,D,VIC/MON,19.606,251,25,30,41,55,96,334,6.292,0.107,0.139,0.15,0.243,0.395,1.53,0,1,0.0
274,Maxim Lamarche,D,BAC,19.43,190,17,43,36,60,96,301,5.8,0.11,0.225,0.25,0.335,0.588,1.812,2,5,16.668
275,Mitchell Balmas,LW,CHA/GAT,17.744,190,46,21,29,67,96,399,10.972,0.252,0.125,0.172,0.382,0.558,2.222,383,853,44.668
276,Sean Couturier,C,DRU,17.772,58,36,37,23,73,96,223,16.14,0.62,0.64,0.4,1.26,1.66,3.84,778,1430,54.41
277,Alexis Vanier,D,BAC/SHE/CHA/BLB,18.86,223,30,34,32,64,96,305,8.714,0.136,0.151,0.165,0.288,0.452,1.438,1,4,50.0
278,Ondrej Palat,LW,DRU,19.469,61,39,33,24,72,96,263,14.83,0.64,0.54,0.39,1.18,1.57,4.31,17,48,35.42
279,Dexter Weber,D,DRU/CHA,18.896,238,11,49,36,60,96,299,4.218,0.061,0.227,0.164,0.295,0.452,1.45,2,8,5.0
280,Jason Houde,LW,ROU/QUE/SHE,19.204,228,39,38,18,77,95,329,12.18,0.192,0.154,0.082,0.347,0.428,1.562,47,120,19.054
281,Jeremy Beaudry,D,VIC/QUE/SHE/CAP,18.882,152,42,28,25,70,95,373,10.079,0.258,0.198,0.166,0.452,0.616,2.48,2,8,6.25
282,Liam O'Brien,LW,RIM/ROU,18.257,261,42,35,18,77,95,429,9.714,0.205,0.155,0.055,0.36,0.416,2.019,57,126,49.596
283,Jonathan Audy-Marchessault,C,QUE,19.718,68,40,37,18,77,95,265,15.09,0.59,0.54,0.26,1.13,1.4,3.9,251,448,56.03
284,Jordan Murray,D,BAT/DRU,18.995,186,26,46,23,72,95,367,7.368,0.152,0.298,0.135,0.457,0.595,2.19,13,30,27.775
285,Pierre-Olivier Morin,LW,LEW/SHA,19.898,125,35,36,24,71,95,357,9.77,0.275,0.285,0.195,0.57,0.76,2.86,432,844,50.62
286,Luc Deschenes,D,VIC/CHA/BAT,18.498,238,16,43,35,59,94,450,3.816,0.073,0.204,0.208,0.275,0.482,1.942,0,7,0.0
287,Jakub Zboril,D,SNB,18.814,144,28,30,36,58,94,304,8.865,0.195,0.23,0.272,0.425,0.698,2.138,1,1,50.0
288,Mathieu Sevigny,LW,DRU,17.763,184,48,24,21,72,93,353,13.955,0.308,0.165,0.14,0.472,0.612,2.182,538,1122,44.808
289,Olivier Caouette,LW,DRU/SHA,19.755,259,42,32,19,74,93,400,9.904,0.174,0.137,0.082,0.317,0.399,1.792,254,519,45.613
290,Jean-Francois Leblanc,C,VDO/BAC/VIC,18.787,175,36,27,30,63,93,215,16.885,0.208,0.125,0.182,0.332,0.518,1.195,1339,2495,53.265
291,Alexandre Gosselin,D,BAT/CAP,19.463,269,27,31,35,58,93,425,6.876,0.103,0.119,0.143,0.227,0.37,1.527,1,2,12.5
292,Jean-Christophe Laflamme,RW,MTL/BLB/SHE,18.956,214,46,33,14,79,93,434,9.997,0.208,0.154,0.064,0.361,0.43,2.232,50,119,35.762
293,Zachary Malatesta,D,MON/BAT,19.375,191,25,35,32,60,92,340,7.727,0.148,0.205,0.168,0.353,0.52,1.878,1,3,50.0
294,Francois Godin,D,VIC/BAT/QUE,19.722,215,10,45,37,55,92,281,3.497,0.049,0.228,0.2,0.27,0.47,1.471,0,2,0.0
295,Philippe Myers,D,ROU,18.764,203,29,32,31,61,92,370,7.41,0.216,0.278,0.221,0.499,0.72,2.524,1,3,12.5
296,Charles-David Beaudoin,D,DRU/RIM,19.742,288,30,32,30,62,92,361,9.306,0.156,0.172,0.137,0.327,0.464,1.582,3,8,9.375
297,Adam Holwell,D,MON/BAT,18.648,262,18,38,35,56,91,287,6.075,0.076,0.186,0.18,0.256,0.435,1.265,1,4,25.0
298,Etienne Boutet,D,RIM/GAT,19.54,175,25,41,25,66,91,283,8.855,0.155,0.268,0.138,0.422,0.562,1.77,1,3,8.332
299,Dominic Poulin,D,CHI/BAC/GAT,18.748,247,34,20,37,54,91,502,7.171,0.172,0.09,0.186,0.259,0.449,2.296,0,2,0.0
300,Ross Johnston,LW,MON/VIC/CHA,19.698,195,42,32,17,74,91,319,14.151,0.282,0.195,0.079,0.476,0.556,1.882,3,15,20.834
301,Connor Moynihan,LW,HAL,18.282,244,47,27,17,74,91,349,14.491,0.264,0.148,0.1,0.412,0.51,1.739,8,30,15.475
302,Kelly Klima,RW,MON/CHI,18.779,128,46,24,20,70,90,296,15.825,0.36,0.185,0.16,0.55,0.7,2.305,7,34,19.645
303,Pierre Durepos,D,SNB,19.809,174,12,35,43,47,90,265,5.18,0.092,0.228,0.265,0.32,0.585,1.688,3,5,41.668
304,Jordan Ty Fournier,RW,VIC/CAP,18.7,183,37,37,16,74,90,355,12.16,0.22,0.202,0.092,0.418,0.512,2.1,16,49,32.995
305,Alexandre Grenier,RW,QUE/HAL/DRU/SHE,18.305,136,34,39,17,73,90,207,5.884,0.113,0.21,0.07,0.324,0.394,0.846,34,84,12.536
306,Jean-Philippe Mathieu,D,DRU/RIM,19.96,113,24,42,24,66,90,199,11.725,0.205,0.385,0.205,0.595,0.8,1.75,0,0,0.0
307,Raphael Maheux,D,SHA/QUE,19.336,283,11,39,40,50,90,347,1.862,0.024,0.187,0.163,0.211,0.374,1.409,0,0,0.0
308,Charley Graaskamp,C,DRU/QUE/VDO,20.124,118,34,31,25,65,90,197,17.155,0.29,0.265,0.21,0.555,0.765,1.675,196,462,42.575
309,Thomas Gregoire,D,SHE,17.42,177,13,41,35,54,89,297,4.122,0.088,0.28,0.232,0.368,0.602,1.872,0,0,0.0
310,Michael Clarke,LW,MTL/CAP/BLB,18.573,169,37,29,23,66,89,321,11.255,0.223,0.165,0.122,0.39,0.512,1.925,70,140,49.755
311,Morgan Ellis,D,CAP/SHA,18.876,125,23,31,34,54,88,330,6.825,0.185,0.25,0.275,0.435,0.71,2.67,0,0,0.0
312,Jan Kostalek,D,RIM,18.827,160,17,38,33,55,88,362,4.765,0.108,0.24,0.248,0.35,0.592,2.368,1,1,25.0
313,Mathieu Nadeau,RW,VIC/VDO,18.823,123,39,35,14,74,88,237,16.16,0.318,0.227,0.103,0.548,0.646,1.814,388,866,36.728
314,Lukas Cingel,RW,BAC,18.441,131,36,31,21,67,88,317,11.405,0.275,0.23,0.16,0.51,0.67,2.42,8,24,28.42
315,Mikael Tam,D,QUE,19.89,136,34,27,27,61,88,372,9.275,0.25,0.2,0.195,0.45,0.645,2.735,0,0,0.0
316,Otto Somppi,C,HAL,18.174,119,30,23,34,53,87,263,11.545,0.25,0.19,0.29,0.445,0.73,2.21,1154,2079,55.19
317,Nicolas Larocque-Marcoux,D,SHA/VDO,19.306,111,37,27,23,64,87,254,14.785,0.335,0.235,0.205,0.57,0.775,2.265,8,25,32.375
318,Samuel Morin,D,RIM,18.304,200,16,35,36,51,87,311,4.718,0.109,0.246,0.27,0.352,0.622,2.144,0,1,0.0
319,Jeremie Blain,D,BAT/VIC,18.992,98,11,30,46,41,87,196,5.055,0.105,0.32,0.475,0.415,0.895,1.985,0,1,0.0
320,Mirko Hoefflin,C,QUE/BAT,18.742,113,32,30,25,62,87,270,11.82,0.285,0.27,0.225,0.55,0.77,2.385,551,1109,49.46
321,Dominic Beauchemin,LW,QUE/HAL/CHI/RIM/BAT,19.277,124,39,22,26,61,87,257,11.515,0.268,0.148,0.17,0.41,0.582,1.928,17,35,41.665
322,Kevin Klima,C,MON/CHI,18.779,113,31,32,23,63,86,173,17.365,0.285,0.285,0.205,0.57,0.775,1.55,518,1244,41.58
323,Nico Hischier,C,HAL,17.698,57,38,31,17,69,86,231,16.45,0.67,0.54,0.3,1.21,1.51,4.05,501,1025,48.88
324,Guillaume Beaudoin,D,BLB,19.621,212,15,28,43,43,86,291,5.506,0.08,0.134,0.23,0.218,0.448,1.507,0,1,0.0
325,Ryan Graves,D,PEI/VDO/CHA/QUE,18.446,245,25,29,32,54,86,442,6.619,0.179,0.154,0.189,0.332,0.524,2.456,0,2,0.0
326,Georgs Golovkovs,RW,DRU,18.68,120,29,32,25,61,86,195,15.02,0.24,0.27,0.205,0.505,0.72,1.63,281,655,40.7
327,Artem Sergeev,D,VDO,18.655,165,18,34,34,52,86,346,5.095,0.112,0.212,0.242,0.325,0.568,2.2,0,0,0.0
328,Alex Emond,C,RIM/DRU,19.498,117,43,23,20,66,86,270,16.445,0.37,0.195,0.17,0.565,0.73,2.28,1401,2530,55.055
329,Will Smith,LW,MON,18.758,193,39,28,18,67,85,355,10.678,0.205,0.148,0.1,0.352,0.452,1.888,16,45,26.22
330,Tristan Pomerleau,D,VIC,19.294,249,12,37,36,49,85,260,5.312,0.082,0.227,0.153,0.312,0.462,1.468,2,3,56.25
331,Alex Pawelczyk,LW,SHA,19.11,249,51,19,14,70,84,321,16.691,0.254,0.079,0.061,0.332,0.395,1.469,12,21,52.082
332,Philippe Gadoury,C,HAL,20.065,78,48,19,17,67,84,266,22.995,0.76,0.27,0.145,1.03,1.175,3.36,220,476,36.685
333,Alexandre Sills,C,SHE/ROU/QUE,19.658,264,34,27,23,61,84,309,11.596,0.165,0.156,0.088,0.32,0.414,1.391,1969,3800,52.951
334,Stanislav Galiev,RW,SNB,19.161,84,50,19,15,69,84,278,18.8,0.615,0.2,0.17,0.815,0.985,3.27,15,35,45.37
335,Cameron Critchlow,LW,LEW/HAL,19.243,133,36,27,21,63,84,266,13.55,0.27,0.205,0.155,0.47,0.63,1.99,512,972,52.96
336,Joe Veleno,C,SNB,16.173,107,26,32,25,58,83,258,10.38,0.25,0.3,0.245,0.55,0.79,2.41,288,653,46.06
337,Petr Sidlik,D,VIC,18.908,174,13,39,31,52,83,254,4.155,0.068,0.215,0.188,0.285,0.47,1.493,0,0,0.0
338,Troy Vance,D,VIC/PEI/CHA,19.246,206,17,29,37,46,83,340,6.08,0.098,0.132,0.192,0.225,0.416,1.768,0,0,0.0
339,Jonathan Hazen,RW,VDO,20.244,62,41,23,19,64,83,214,19.16,0.66,0.37,0.31,1.03,1.34,3.45,34,107,31.78
340,Kirill Kabanov,RW,MON/LEW/SHA,18.666,89,32,30,21,62,83,233,13.47,0.35,0.325,0.235,0.675,0.91,2.58,13,40,30.355
341,Alex Micallef,D,MTL/BLB/PEI,19.425,163,29,25,29,54,83,280,10.11,0.178,0.148,0.175,0.322,0.498,1.755,2,3,50.0
342,Julien Leduc,D,VDO/VIC/CHA/DRU,19.277,252,14,35,33,49,82,301,2.227,0.027,0.111,0.188,0.14,0.324,1.24,3,9,20.312
343,Joel Champagne,C,QUE,20.641,68,24,32,26,56,82,197,12.18,0.35,0.47,0.38,0.82,1.21,2.9,878,1434,61.23
344,Simon Tardif-Richard,C,DRU/GAT,19.399,149,38,26,18,64,82,282,13.866,0.292,0.218,0.138,0.51,0.651,2.145,645,1188,45.638
345,Michael Kirkpatrick,C,SNB,20.354,63,31,35,16,66,82,238,13.03,0.49,0.56,0.25,1.05,1.3,3.78,480,882,54.42
346,Vincent Arseneau,LW,BAT/SHA,19.723,168,39,21,21,60,81,383,9.975,0.255,0.105,0.135,0.36,0.495,2.442,18,37,45.44
347,Cory MacIntosh,LW,CAP,19.59,132,29,28,24,57,81,280,5.252,0.112,0.11,0.255,0.222,0.478,1.738,750,1530,56.715
348,Maximilien Le Sieur,RW,SHA,18.466,129,36,23,22,59,81,266,13.845,0.285,0.175,0.17,0.455,0.63,2.055,378,705,53.6
349,Peter Abbandonato,C,ROU,17.977,128,26,37,18,63,81,173,14.22,0.205,0.29,0.14,0.49,0.635,1.35,465,988,47.16
350,Mathieu Olivier,C,MON/SHA,18.716,233,32,28,21,60,81,352,8.83,0.154,0.145,0.1,0.29,0.391,1.855,414,873,46.51
351,Daniel Walcott,D,BLB,20.07,121,17,30,33,47,80,200,8.475,0.14,0.245,0.285,0.385,0.67,1.645,0,1,0.0
352,Brandon Gormley,D,MON/SHA,19.074,82,23,40,17,63,80,265,8.675,0.285,0.48,0.205,0.76,0.965,3.3,0,0,0.0
353,Julien Bahl,D,BLB/SHE,19.654,305,13,33,34,46,80,351,3.399,0.042,0.128,0.132,0.17,0.302,1.23,1,7,12.5
354,Jessyko Bernard,RW,ROU/PEI,19.93,119,42,18,20,60,80,229,18.19,0.35,0.15,0.18,0.505,0.68,1.92,133,289,42.975
355,Hugo Roy,C,SHE/BAC,18.354,146,46,18,16,64,80,284,12.415,0.295,0.143,0.098,0.438,0.535,1.822,1627,3077,46.93
356,William Gignac,C,CHI/VDO/BLB/SHA,19.098,183,32,32,16,64,80,309,9.379,0.191,0.28,0.09,0.472,0.562,2.104,840,1647,53.335
357,Patrick Delisle-Houde,LW,RIM/MON,19.586,119,31,30,18,61,79,220,14.315,0.265,0.25,0.15,0.51,0.66,1.845,117,233,48.08
358,Lukas Sedlak,C,CHI,19.053,98,32,32,15,64,79,238,13.44,0.325,0.325,0.15,0.655,0.805,2.425,1368,2286,59.815
359,Vladimir Tkachev,LW,MON/QUE,18.446,66,26,36,17,62,79,161,16.735,0.425,0.575,0.285,1.0,1.285,2.515,1,10,7.145
360,Patrik Zdrahal,RW,BAT/RIM,17.938,113,33,28,18,61,79,248,13.165,0.29,0.255,0.15,0.54,0.69,2.21,17,53,35.45
361,Devon MacAusland,C,MON,19.816,119,33,25,21,58,79,336,9.845,0.275,0.21,0.175,0.48,0.655,2.815,545,1197,45.8
362,Denis Kindl,C,MTL/CAP,18.614,125,40,20,19,60,79,269,15.025,0.32,0.16,0.15,0.48,0.63,2.155,640,1344,47.365
