,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Taylor Hall,LW,WSR,17.087,183,123,100,57,223,280,0.678,0.6,0.342,1.28,1.62
1,Chris MacKinnon,LW,SSM/OS/LDN/KIT,19.442,195,80,92,68,172,240,0.42,0.493,0.358,0.918,1.277
2,Bryan Cameron,RW,BELV/BAR,19.803,194,131,72,34,203,237,0.72,0.355,0.158,1.078,1.235
3,Nazem Kadri,C,KIT/LDN,18.194,180,85,97,54,182,236,0.515,0.572,0.328,1.088,1.418
4,Zack Torquato,C,ER,19.521,200,85,83,55,168,223,0.435,0.445,0.3,0.88,1.178
5,John Tavares,C,OSH/LDN,17.487,115,98,71,53,169,222,0.86,0.615,0.46,1.47,1.93
6,Nathan Moon,C,KGN,18.946,195,94,75,49,169,218,0.468,0.402,0.232,0.87,1.102
7,Greg Nemisz,RW,WSR,18.53,184,104,63,47,167,214,0.598,0.338,0.29,0.935,1.228
8,Ryan Ellis,D,WSR,17.95,168,49,93,71,142,213,0.282,0.575,0.418,0.862,1.275
9,Luke Pither,C,GUE/BELV/BAR,19.639,182,84,77,47,161,208,0.47,0.452,0.267,0.918,1.185
10,Alex Hutchings,RW,BAR,18.106,199,110,50,43,160,203,0.587,0.26,0.218,0.85,1.062
11,Cody Hodgson,C,BRA,18.823,134,91,63,43,154,197,0.66,0.508,0.348,1.165,1.518
12,Chris Terry,C,PLY,18.941,121,83,63,49,146,195,0.695,0.535,0.405,1.225,1.63
13,Justin DiBenedetto,LW,SAR,19.557,120,84,71,31,155,186,0.7,0.595,0.26,1.295,1.55
14,Adam Henrique,C,WSR,18.856,176,88,58,38,146,184,0.56,0.358,0.242,0.918,1.162
15,Justin Taylor,LW,LDN,19.85,200,96,56,32,152,184,0.485,0.275,0.16,0.76,0.92
16,Anthony Nigro,LW,GUE/OTT,18.927,195,70,70,39,140,179,0.332,0.395,0.215,0.728,0.948
17,Pat Daley,RW,PBO,19.688,190,71,71,36,142,178,0.39,0.39,0.21,0.782,0.985
18,Jack Combs,C,SAG,20.137,129,74,50,51,124,175,0.575,0.39,0.395,0.955,1.35
19,Tyler Seguin,C,PLY,17.124,124,69,71,33,140,173,0.55,0.57,0.27,1.125,1.39
20,Taylor Beck,RW,GUE,17.594,184,68,68,36,136,172,0.432,0.43,0.208,0.862,1.072
21,Robby Mignardi,RW,KGN/OS,18.467,201,67,71,33,138,171,0.372,0.342,0.175,0.712,0.89
