,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Moncton Wildcats,424,240,54.138,1539,1326,213,51.976,14191,13290,901,11.259,0.898,100.966
1,Cape Breton Screaming Eagles,424,238,57.079,1505,1253,252,54.09,14131,13372,759,10.78,0.904,101.218
2,Quebec Remparts,424,234,53.656,1603,1420,183,51.208,14668,13387,1281,11.756,0.895,101.206
3,Chicoutimi Sagueneens,424,225,53.619,1548,1416,132,50.879,13420,13554,-134,11.593,0.896,101.178
4,Halifax Mooseheads,424,221,49.842,1499,1389,110,50.164,13921,12990,931,10.759,0.891,99.83
5,Acadie-Bathurst Titan,424,207,51.154,1455,1454,1,52.438,13877,13038,839,11.113,0.883,99.405
6,Baie-Comeau Drakkar,424,205,49.186,1560,1571,-11,49.907,13502,13952,-450,11.672,0.881,99.714
7,Shawinigan Cataractes,424,203,47.188,1460,1425,35,46.673,12731,13086,-355,11.152,0.891,100.262
8,Rouyn-Noranda Huskies,424,200,50.981,1588,1581,7,50.556,13919,14012,-93,11.428,0.887,100.107
9,Val-d'Or Foreurs,424,195,50.315,1391,1461,-70,51.002,13160,12984,176,10.73,0.889,99.608
10,Drummondville Voltigeurs,424,188,50.346,1388,1521,-133,52.636,13140,13592,-452,10.286,0.888,99.089
11,Victoriaville Tigres,424,187,47.938,1424,1580,-156,47.104,13494,14588,-1094,10.502,0.9,100.459
12,Gatineau Olympiques,280,161,53.746,1078,900,178,50.946,9105,8396,709,12.47,0.89,101.477
13,Rimouski Oceanic,424,160,43.121,1493,1846,-353,47.514,13930,15424,-1494,10.052,0.879,97.9
14,Lewiston MAINEiacs,280,155,56.128,966,815,151,54.582,9671,8109,1562,10.295,0.902,100.455
15,PEI Rocket,280,124,49.548,942,994,-52,47.321,8455,9146,-691,11.526,0.896,101.135
16,Hull Olympiques,144,74,51.065,496,475,21,49.655,4097,4152,-55,11.785,0.888,100.59
17,Sherbrooke Castors,144,64,48.7,468,498,-30,47.665,4346,4785,-439,10.6,0.898,100.385
18,Montreal Rocket,144,61,47.21,454,504,-50,49.575,4520,4597,-77,9.845,0.892,99.065
19,St. John's Fog Devils,140,51,42.685,440,591,-151,47.14,4353,4883,-530,9.93,0.881,98.035
20,Saint John Sea Dogs,140,27,36.38,375,654,-279,43.305,3978,5219,-1241,9.33,0.876,96.955
