,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Tri-City Americans,288,175,57.449,1066,767,299,53.65,9856,8408,1448,10.762,0.909,101.602
1,Spokane Chiefs,288,174,60.676,1030,664,366,56.675,10020,8128,1892,10.112,0.913,101.396
2,Vancouver Giants,288,173,54.578,1063,752,311,55.262,10133,7298,2835,10.32,0.894,99.725
3,Calgary Hitmen,288,166,50.43,1017,764,253,51.554,9181,7689,1492,9.88,0.898,99.674
4,Saskatoon Blades,288,165,55.848,1018,849,169,52.442,9300,8684,616,11.046,0.904,101.454
5,Brandon Wheat Kings,288,161,54.97,1139,891,248,53.45,9638,8267,1371,11.465,0.892,100.662
6,Medicine Hat Tigers,288,148,55.449,1006,853,153,50.073,8706,8492,214,11.38,0.907,102.06
7,Kootenay Ice,288,146,53.869,953,855,98,53.18,9309,8412,897,10.288,0.9,100.191
8,Kelowna Rockets,288,144,53.644,960,805,155,50.76,8879,8054,825,10.452,0.907,101.062
9,Swift Current Broncos,288,133,46.538,901,903,-2,48.198,8722,9042,-320,9.256,0.9,99.288
10,Everett Silvertips,288,124,48.109,792,838,-46,47.502,8582,9425,-843,8.631,0.916,100.265
11,Moose Jaw Warriors,288,115,48.742,901,1030,-129,49.209,8775,9295,-520,10.009,0.897,99.652
12,Seattle Thunderbirds,288,112,44.512,819,916,-97,45.824,8841,9692,-851,8.589,0.91,99.508
13,Red Deer Rebels,288,110,52.975,767,864,-97,51.719,8509,8615,-106,9.446,0.912,100.578
14,Lethbridge Hurricanes,288,108,43.858,840,956,-116,46.555,8116,8822,-706,9.674,0.892,98.808
15,Prince Albert Raiders,288,108,46.512,889,1040,-151,48.841,9143,10027,-884,9.332,0.898,99.075
16,Kamloops Blazers,288,105,44.264,879,1085,-206,47.548,8497,9727,-1230,9.809,0.89,98.77
17,Regina Pats,288,101,43.776,875,1047,-172,47.488,8707,9326,-619,9.755,0.888,98.55
18,Chilliwack Bruins,288,98,45.825,788,983,-195,45.192,7980,9534,-1554,10.192,0.902,100.285
19,Edmonton Oil Kings,288,90,44.959,763,1002,-239,49.588,8392,9207,-815,9.15,0.893,98.36
20,Portland Winterhawks,144,88,54.76,563,464,99,51.52,5304,4990,314,10.19,0.908,100.995
21,Prince George Cougars,288,79,42.506,779,1182,-403,46.841,8232,10040,-1808,9.656,0.886,98.251
22,Portland Winter Hawks,144,27,33.52,305,603,-298,41.345,3885,5533,-1648,7.705,0.894,97.095
