,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
182,Jeremy Lauzon,D,ROU,17.632,161,30,31,41,61,102,260,11.102,0.195,0.24,0.332,0.435,0.768,1.708,0,1,0.0
183,Jimmy Oligny,D,PEI/RIM,19.628,184,26,33,43,59,102,328,7.342,0.13,0.205,0.225,0.335,0.56,1.822,0,0,0.0
184,Justin Guenette,D,ROU/DRU,19.381,270,14,41,46,55,101,270,5.089,0.064,0.19,0.206,0.256,0.459,1.23,3,5,43.75
185,Xavier Ouellet,D,BLB,18.631,113,31,36,34,67,101,368,8.21,0.265,0.32,0.3,0.585,0.885,3.265,3,5,58.335
186,Simon Tremblay,LW,CHI/VDO/RIM,19.117,219,44,35,22,79,101,428,12.079,0.256,0.227,0.119,0.478,0.602,2.111,47,135,36.838
187,Massimo Carozza,C,QUE/CAP,18.45,190,44,32,24,76,100,416,9.262,0.265,0.198,0.13,0.462,0.588,2.332,648,1402,48.0
188,Michael McNamee,C,QUE/SHE,19.395,121,40,39,21,79,100,310,13.995,0.33,0.32,0.17,0.65,0.82,2.52,1248,2315,53.835
189,Peter Sakaris,RW,SHA,19.551,127,43,37,19,80,99,336,12.895,0.335,0.295,0.15,0.63,0.78,2.64,11,36,29.88
190,Pascal Laberge,C,VIC/GAT,16.935,114,33,37,29,70,99,283,11.315,0.29,0.325,0.255,0.615,0.87,2.495,447,1038,43.5
191,Dmitrij Jaskin,RW,MON,19.483,51,46,33,20,79,99,276,16.67,0.9,0.65,0.39,1.55,1.94,5.41,1,5,20.0
192,Mark Tremaine,LW,MON/VIC/SNB,19.336,223,26,51,22,77,99,396,7.422,0.169,0.265,0.109,0.429,0.54,2.014,490,1045,45.389
193,Marcus Hinds,C,BLB/CAP,19.873,176,44,36,19,80,99,229,19.408,0.315,0.27,0.125,0.585,0.71,1.568,315,774,40.245
194,Konrad Abeltshauser,D,HAL,19.535,113,15,45,38,60,98,295,5.085,0.13,0.4,0.335,0.53,0.865,2.605,2,4,50.0
195,Elie Berube,D,BLB/GAT/CHI,19.372,254,20,48,29,68,97,306,6.758,0.09,0.218,0.13,0.302,0.432,1.257,0,0,0.0
196,Cody Donaghey,D,ROU/QUE/MON/HAL,18.474,183,27,36,34,63,97,273,10.984,0.174,0.212,0.212,0.382,0.599,1.78,1,3,4.166
197,Stephen MacAulay,RW,SNB/HAL,19.905,119,46,29,22,75,97,251,17.785,0.39,0.245,0.185,0.635,0.815,2.11,647,1313,47.9
198,Justin Hache,D,SHA/CAP,18.93,185,14,34,49,48,97,245,5.415,0.078,0.215,0.308,0.292,0.602,1.482,10,17,41.427
199,Dexter Weber,D,DRU/CHA,18.896,238,11,49,36,60,96,299,4.218,0.061,0.227,0.164,0.295,0.452,1.45,2,8,5.0
200,Alexis Vanier,D,BAC/SHE/CHA/BLB,18.86,223,30,34,32,64,96,305,8.714,0.136,0.151,0.165,0.288,0.452,1.438,1,4,50.0
201,Jacob Sweeney,D,VIC/MON,19.606,251,25,30,41,55,96,334,6.292,0.107,0.139,0.15,0.243,0.395,1.53,0,1,0.0
202,Sebastien Trudeau,RW,BAT,20.146,67,31,37,27,68,95,212,14.62,0.46,0.55,0.4,1.01,1.42,3.16,11,28,39.29
203,Jeremy Beaudry,D,VIC/QUE/SHE/CAP,19.007,151,42,28,25,70,95,372,12.163,0.275,0.205,0.18,0.478,0.655,2.462,2,8,6.25
204,Dillon Fournier,D,ROU,18.503,147,28,37,29,65,94,212,14.02,0.248,0.255,0.228,0.502,0.73,1.688,1,1,25.0
205,Olivier Caouette,LW,DRU/SHA,19.818,258,42,32,19,74,93,398,10.35,0.179,0.141,0.086,0.326,0.412,1.74,254,519,48.986
206,Alexandre Gosselin,D,BAT/CAP,19.463,269,27,31,35,58,93,425,6.876,0.103,0.119,0.143,0.227,0.37,1.527,1,2,12.5
207,Vincent Deslauriers,C,SHE/BAC,17.968,203,41,29,23,70,93,318,13.036,0.234,0.164,0.15,0.399,0.551,1.75,828,1738,46.834
208,Simon Bourque,D,RIM,17.923,189,25,31,37,56,93,292,8.468,0.14,0.153,0.235,0.295,0.53,1.725,0,2,0.0
209,Vitalii Abramov,RW,GAT,17.356,63,38,35,20,73,93,221,17.19,0.6,0.56,0.32,1.16,1.48,3.51,12,28,42.86
210,Samuel Carrier,D,BAC/BLB,19.883,119,25,40,27,65,92,410,6.165,0.215,0.335,0.23,0.55,0.78,3.475,2,6,16.665
211,Nicolas Meloche,D,BAC/GAT,17.411,151,29,29,34,58,92,395,7.392,0.21,0.178,0.235,0.387,0.617,2.772,0,3,0.0
212,Frederick Roy,RW,QUE,20.551,64,27,36,29,63,92,131,20.61,0.42,0.56,0.45,0.98,1.44,2.05,117,260,45.0
213,Alex Belzile,RW,RIM,20.041,63,22,39,31,61,92,178,12.36,0.35,0.62,0.49,0.97,1.46,2.83,311,605,51.4
214,Steve Lebel,C,CHI/BAC/BLB/SHE,19.598,125,36,31,24,67,91,350,10.32,0.295,0.25,0.195,0.545,0.74,2.82,1355,2574,52.775
215,Martin Lefebvre,D,QUE,19.729,122,19,36,36,55,91,237,8.085,0.15,0.295,0.295,0.445,0.74,1.96,0,0,0.0
216,Ross Johnston,LW,MON/VIC/CHA,19.698,195,42,32,17,74,91,319,14.151,0.282,0.195,0.079,0.476,0.556,1.882,3,15,20.834
217,Rock Regimbald,C,GAT,19.855,121,37,28,24,65,89,209,17.715,0.305,0.23,0.2,0.535,0.735,1.73,1263,2208,56.825
218,Jan Kostalek,D,RIM,18.827,160,17,38,33,55,88,362,4.765,0.108,0.24,0.248,0.35,0.592,2.368,1,1,25.0
219,Samuel Morin,D,RIM,18.304,200,16,35,36,51,87,311,4.718,0.109,0.246,0.27,0.352,0.622,2.144,0,1,0.0
220,Dominic Beauchemin,LW,HAL/CHI/RIM/BAT,19.778,120,39,22,26,61,87,254,15.36,0.325,0.185,0.215,0.505,0.725,2.12,17,35,61.665
221,Adam Marsh,LW,SNB,17.565,108,47,20,19,67,86,279,16.965,0.44,0.185,0.18,0.625,0.805,2.635,22,46,44.245
222,Georgs Golovkovs,RW,DRU,18.68,120,29,32,25,61,86,195,15.02,0.24,0.27,0.205,0.505,0.72,1.63,281,655,40.7
223,Ryan Graves,D,PEI/VDO/CHA/QUE,18.446,245,25,29,32,54,86,442,6.619,0.179,0.154,0.189,0.332,0.524,2.456,0,2,0.0
224,Loik Poudrier,C,SHA/VDO,19.691,109,32,37,17,69,86,273,11.685,0.3,0.36,0.18,0.66,0.84,2.605,909,1744,52.05
225,Danick Gauthier,C,SNB,19.894,66,47,24,15,71,86,238,19.75,0.71,0.36,0.23,1.08,1.3,3.61,574,1199,47.87
226,Will Smith,LW,MON,18.758,193,39,28,18,67,85,355,10.678,0.205,0.148,0.1,0.352,0.452,1.888,16,45,26.22
227,Liam O'Brien,LW,RIM/ROU,18.382,200,40,32,13,72,85,382,10.555,0.22,0.165,0.057,0.385,0.445,2.092,55,114,54.42
228,Jordan Murray,D,BAT/DRU,19.245,132,20,42,23,62,85,305,6.455,0.15,0.32,0.175,0.475,0.655,2.33,1,3,16.665
229,Jonathan Brunelle,C,CAP,19.946,68,30,29,26,59,85,250,12.0,0.44,0.43,0.38,0.87,1.25,3.68,673,1366,49.27
230,Alex Pawelczyk,LW,SHA,19.11,249,51,19,14,70,84,321,16.691,0.254,0.079,0.061,0.332,0.395,1.469,12,21,52.082
231,Charles-David Beaudoin,D,DRU/RIM,19.804,234,28,31,25,59,84,325,9.439,0.158,0.174,0.134,0.331,0.466,1.6,3,8,12.5
232,Philippe Gadoury,C,HAL,20.065,78,48,19,17,67,84,266,22.995,0.76,0.27,0.145,1.03,1.175,3.36,220,476,36.685
233,Alexandre Sills,C,SHE/ROU/QUE,19.658,264,34,27,23,61,84,309,11.596,0.165,0.156,0.088,0.32,0.414,1.391,1969,3800,52.951
234,Dylan Montcalm,C,DRU/RIM,18.219,150,33,44,7,77,84,261,11.142,0.232,0.308,0.05,0.545,0.595,1.82,1151,2250,50.128
235,Alexandre Fortin,LW,ROU,18.053,121,30,27,26,57,83,201,14.78,0.255,0.23,0.21,0.485,0.7,1.685,68,142,47.155
236,Petr Sidlik,D,VIC,18.908,174,13,39,31,52,83,254,4.155,0.068,0.215,0.188,0.285,0.47,1.493,0,0,0.0
237,Jonathan Narbonne,D,SHA/BLB/MON,19.497,121,21,32,30,53,83,258,8.195,0.175,0.265,0.245,0.44,0.685,2.13,0,0,0.0
238,Yannick Dube,RW,VIC/GAT,19.54,91,43,26,14,69,83,279,13.64,0.415,0.245,0.105,0.665,0.77,3.045,23,60,37.18
239,Francois Godin,D,VIC/BAT/QUE,19.847,171,9,39,33,48,81,255,3.822,0.053,0.23,0.195,0.277,0.473,1.502,0,2,0.0
240,Alexandre Mallet,C,RIM,19.316,68,34,27,20,61,81,162,20.99,0.5,0.4,0.29,0.9,1.19,2.38,511,985,51.88
241,Daniel Walcott,D,BLB,20.07,121,17,30,33,47,80,200,8.475,0.14,0.245,0.285,0.385,0.67,1.645,0,1,0.0
242,Zack Phillips,C,SNB,18.881,60,30,35,15,65,80,223,13.45,0.5,0.58,0.25,1.08,1.33,3.72,516,1037,49.76
243,Jean-Christophe Laflamme,RW,BLB/SHE,19.08,182,39,28,13,67,80,389,9.75,0.202,0.155,0.073,0.358,0.435,2.225,50,116,41.418
244,Vladimir Tkachev,LW,MON/QUE,18.446,66,26,36,17,62,79,161,16.735,0.425,0.575,0.285,1.0,1.285,2.515,1,10,7.145
245,Lukas Sedlak,C,CHI,19.053,98,32,32,15,64,79,238,13.44,0.325,0.325,0.15,0.655,0.805,2.425,1368,2286,59.815
246,Patrik Zdrahal,RW,BAT/RIM,17.938,113,33,28,18,61,79,248,13.165,0.29,0.255,0.15,0.54,0.69,2.21,17,53,35.45
247,Troy Vance,D,VIC/PEI/CHA,19.37,183,16,27,36,43,79,332,5.113,0.103,0.143,0.21,0.24,0.448,1.908,0,0,0.0
248,Jeremie Malouin,C,QUE/DRU,19.918,126,44,20,15,64,79,268,16.09,0.355,0.16,0.12,0.515,0.635,2.135,1505,2793,53.625
249,Tommy Veilleux,LW,VIC/GAT,19.422,198,35,23,20,58,78,293,9.612,0.148,0.112,0.17,0.259,0.423,1.679,6,29,23.477
250,Michael Clarke,LW,CAP/BLB,18.823,135,33,24,21,57,78,275,11.95,0.245,0.175,0.155,0.425,0.58,2.035,36,73,48.605
251,Frederic Aube,D,DRU,18.348,198,16,30,32,46,78,325,4.775,0.082,0.18,0.18,0.265,0.442,1.815,3,4,50.0
252,Bradley Lalonde,D,CAP/VIC,17.373,178,21,33,24,54,78,390,5.53,0.122,0.2,0.13,0.328,0.458,2.272,1,3,12.5
253,Antoine Waked,RW,ROU,18.58,157,29,23,25,52,77,177,15.008,0.192,0.182,0.188,0.375,0.565,1.292,15,41,38.29
254,JC Campagna,C,CAP/SHA/QUE/MON,19.513,115,40,22,15,62,77,386,10.572,0.335,0.173,0.213,0.507,0.72,3.135,63,118,54.24
255,Daniel Del Paggio,RW,SNB,18.282,127,30,24,23,54,77,159,19.295,0.235,0.19,0.18,0.425,0.6,1.24,4,14,27.085
256,Cavan Fitzgerald,D,HAL/SHA,18.312,103,20,26,31,46,77,213,31.745,0.232,0.198,0.22,0.43,0.653,1.698,0,0,0.0
257,Matthew Boucher,LW,BLB/DRU/QUE,16.995,124,38,18,20,56,76,363,7.83,0.288,0.135,0.15,0.422,0.572,2.665,573,1061,40.742
258,Phil Pietroniro,D,SHA/VDO/VIC/GAT,19.555,166,17,37,21,54,75,294,6.078,0.1,0.232,0.148,0.332,0.48,1.825,1,6,8.332
259,Samuel Laberge,LW,RIM,17.682,126,37,20,18,57,75,241,19.598,0.353,0.135,0.125,0.49,0.612,1.932,16,41,21.055
260,Simon Tardif-Richard,C,DRU/GAT,19.524,101,33,25,17,58,75,235,14.62,0.305,0.24,0.135,0.545,0.682,2.172,628,1147,40.455
261,Fabrizio Ricci,LW,BLB/BAC,20.185,133,32,25,17,57,74,304,10.44,0.24,0.185,0.125,0.43,0.555,2.285,17,48,30.68
262,Adam Stevens,C,BAT/GAT,18.344,188,32,27,15,59,74,307,10.55,0.188,0.173,0.082,0.358,0.442,1.73,847,1647,51.982
263,Jeffrey Truchon-Viel,LW,SHE/BAT,17.88,138,41,14,19,55,74,309,9.838,0.28,0.09,0.122,0.372,0.495,2.018,25,71,27.935
264,Jerome Gauthier-Leduc,D,RIM,19.127,62,28,30,16,58,74,262,10.69,0.45,0.48,0.26,0.94,1.19,4.23,1,1,100.0
265,Dominic Poulin,D,CHI/BAC/GAT,18.873,184,30,15,29,45,74,398,7.742,0.182,0.085,0.175,0.265,0.442,2.31,0,2,0.0
266,Alex Micallef,D,BLB/PEI,19.675,122,27,22,25,49,74,260,10.675,0.225,0.185,0.205,0.405,0.61,2.115,1,2,25.0
267,Simon Desbiens,LW,CHI/SHE/BAC,19.564,187,34,24,15,58,73,322,4.36,0.084,0.05,0.042,0.134,0.18,1.392,128,269,44.998
268,Antoine Dufort-Plante,LW,BLB/DRU/RIM,18.488,114,28,28,17,56,73,233,11.198,0.255,0.292,0.172,0.548,0.715,2.118,124,344,41.045
269,Guillaume Brisebois,D,BAT,17.403,175,17,21,35,38,73,267,7.072,0.122,0.115,0.202,0.238,0.44,1.642,2,4,12.5
270,Jake Coughler,RW,GAT/CHA,18.646,154,34,15,23,49,72,220,16.228,0.255,0.095,0.152,0.35,0.502,1.507,800,1523,52.935
271,Mathieu Boucher,LW,ROU,17.908,128,28,23,21,51,72,160,18.045,0.215,0.18,0.165,0.4,0.56,1.25,244,546,46.455
272,Andre Bouvet-Morrissette,RW,DRU,20.137,63,39,16,17,55,72,231,16.88,0.62,0.25,0.27,0.87,1.14,3.67,283,481,58.84
273,Alexandros Soumakis,LW,GAT/BAT,18.832,122,39,20,13,59,72,255,11.898,0.255,0.162,0.095,0.415,0.512,2.013,144,317,44.215
274,Garrett Johnston,D,MON/CHI/BAT,19.612,190,15,36,21,51,72,307,4.882,0.088,0.215,0.11,0.298,0.41,1.68,1,2,25.0
275,Matthieu Desautels,D,BAC,19.93,127,14,30,28,44,72,234,6.045,0.11,0.24,0.22,0.35,0.565,1.855,0,3,0.0
276,Nicholas Welsh,D,SHA,17.608,194,14,26,31,40,71,215,6.938,0.085,0.14,0.19,0.223,0.412,1.168,0,0,0.0
277,Philippe Hudon,RW,VIC,19.669,156,37,23,11,60,71,329,11.452,0.245,0.135,0.062,0.38,0.442,2.108,45,98,44.81
278,Luke Green,D,SNB,17.173,121,16,32,23,48,71,251,6.27,0.13,0.265,0.19,0.4,0.585,2.07,1,3,16.665
279,Francois Beauchemin,C,RIM/VDO,18.764,168,30,20,21,50,71,253,22.602,0.252,0.114,0.124,0.369,0.49,1.592,175,414,37.424
280,Gabriel Bourret,D,CHI/GAT,19.434,132,10,32,28,42,70,222,4.54,0.075,0.245,0.21,0.315,0.53,1.68,0,0,0.0
281,William Gignac,C,CHI/VDO/BLB,18.222,168,29,26,15,55,70,272,10.648,0.182,0.16,0.11,0.345,0.455,1.737,755,1495,50.75
282,Marc Beckstead,RW,GAT/VIC,19.661,157,29,22,19,51,70,202,14.522,0.198,0.143,0.122,0.34,0.462,1.352,42,96,45.588
283,Olivier Picard,D,BLB,19.691,185,14,28,28,42,70,266,6.095,0.085,0.16,0.14,0.242,0.385,1.422,0,1,0.0
284,Mark Trickett,D,VIC/PEI/BAT,19.586,231,18,24,28,42,70,298,5.389,0.092,0.156,0.16,0.25,0.411,1.519,0,1,0.0
285,Marek Hrivik,LW,MON,20.05,54,29,29,12,58,70,238,12.18,0.54,0.54,0.22,1.07,1.3,4.41,67,160,41.88
286,Jason Houde,LW,ROU/QUE/SHE,19.33,168,30,28,11,58,69,263,11.505,0.188,0.155,0.075,0.342,0.418,1.588,24,68,17.525
287,Benjamin Casavant,LW,VDO,20.649,57,34,20,15,54,69,164,20.73,0.6,0.35,0.26,0.95,1.21,2.88,29,60,48.33
288,Janne Puhakka,LW,CHI,19.058,131,35,22,12,57,69,344,10.23,0.265,0.165,0.095,0.435,0.525,2.615,14,39,35.79
289,Maxim Lamarche,D,BAC,19.68,123,13,24,31,37,68,216,5.785,0.11,0.2,0.265,0.31,0.575,1.81,0,2,0.0
290,Tomas Jurco,RW,SNB,18.714,48,30,21,17,51,68,186,16.13,0.62,0.44,0.35,1.06,1.42,3.88,8,16,50.0
291,Bokondji Imama,LW,BAC/SNB,18.242,210,30,23,15,53,68,260,11.268,0.154,0.111,0.102,0.264,0.366,1.35,6,25,30.882
292,Christian Ouellet,RW,GAT/CHI,20.05,68,25,20,23,45,68,160,15.62,0.37,0.29,0.34,0.66,1.0,2.35,121,305,39.67
293,Phelix Martineau,C,CAP,17.784,128,28,24,16,52,68,216,12.345,0.22,0.19,0.125,0.41,0.535,1.7,659,1383,46.495
294,Etienne Boutet,D,RIM/GAT,19.79,111,18,33,16,51,67,211,8.77,0.16,0.28,0.15,0.44,0.59,1.83,1,3,16.665
295,Steven Mercier,LW,ROU,19.869,167,24,24,19,48,67,178,13.525,0.15,0.16,0.105,0.305,0.415,1.112,700,1455,50.588
296,Filip Rydstrom,C,CHA,18.606,118,29,26,12,55,67,265,10.475,0.235,0.21,0.1,0.445,0.545,2.18,1145,2045,55.73
297,Jordan Maher,RW,BAT,17.014,128,28,24,15,52,67,176,16.055,0.22,0.19,0.115,0.41,0.52,1.37,334,820,40.83
298,Martins Dzierkals,RW,ROU,18.448,59,24,21,22,45,67,164,14.63,0.41,0.36,0.37,0.76,1.14,2.78,1,3,33.33
299,Raphael Maheux,D,SHA/QUE,18.398,215,11,23,33,34,67,246,3.725,0.048,0.134,0.226,0.181,0.408,1.328,0,0,0.0
300,Nicholas Blanchard,LW,BAT,18.77,184,31,23,13,54,67,297,10.126,0.157,0.12,0.05,0.279,0.329,1.426,71,190,36.054
301,Julien Leduc,D,VDO/VIC/CHA/DRU,19.339,196,12,25,29,37,66,246,2.506,0.03,0.104,0.192,0.136,0.322,1.249,2,5,18.75
302,Timothe Simard,RW,VDO/CAP/CHI,18.09,246,20,26,20,46,66,316,5.895,0.075,0.105,0.06,0.18,0.24,1.255,1502,2847,52.939
303,Zachery Moody,C,CAP/QUE,18.6,240,33,17,15,50,65,252,12.413,0.145,0.092,0.074,0.238,0.31,1.21,368,868,43.144
304,Alexandre Grenier,RW,HAL/DRU/SHE,18.986,103,25,28,12,53,65,155,8.995,0.195,0.22,0.1,0.415,0.515,1.29,31,75,20.945
305,Jean-Gabriel Pageau,C,GAT/CHI,18.842,46,32,18,15,50,65,196,16.33,0.7,0.39,0.33,1.09,1.41,4.26,625,1131,55.26
306,Gabriel Fontaine,C,SHE/ROU,17.627,135,24,25,16,49,65,212,8.928,0.178,0.182,0.103,0.36,0.457,1.475,914,1795,45.47
307,Alec Jon Banville,LW,BAT/BAC,18.675,172,28,21,16,49,65,332,8.65,0.16,0.11,0.103,0.27,0.378,1.895,76,165,33.875
308,Manuel Wiederer,RW,MON,18.815,54,29,16,19,45,64,155,18.71,0.54,0.3,0.35,0.83,1.19,2.87,102,237,43.04
309,Jack Nevins,LW,PEI/ROU/CHA,19.492,115,27,20,16,47,63,300,9.09,0.23,0.165,0.135,0.39,0.52,2.515,53,123,41.05
310,Jonathan Diaby,D,VIC,18.081,156,14,29,20,43,63,201,7.54,0.14,0.215,0.155,0.355,0.512,1.54,1,2,12.5
311,Nikita Kucherov,RW,ROU/QUE,19.247,33,29,19,15,48,63,126,23.02,0.88,0.58,0.45,1.45,1.91,3.82,0,0,0.0
312,Nathanael Halbert,D,BLB/SHE,19.21,168,15,31,17,46,63,244,5.81,0.082,0.198,0.115,0.277,0.392,1.568,0,0,0.0
313,Michael Chaput,C,SHA,19.434,57,21,24,18,45,63,177,11.86,0.37,0.42,0.32,0.79,1.11,3.11,777,1254,61.96
314,Spenser Cobbold,LW,CHA,19.591,108,25,22,16,47,63,251,9.925,0.235,0.2,0.15,0.435,0.585,2.35,150,321,44.91
315,Tomas Pavelka,D,PEI,18.798,123,14,19,30,33,63,243,5.8,0.115,0.16,0.25,0.28,0.53,1.985,1,2,25.0
316,Anthony Cortese,D,GAT/PEI/CHA,18.925,170,16,22,25,38,63,270,6.268,0.098,0.14,0.16,0.232,0.397,1.748,6,7,45.0
317,Cole Hawes,LW,BLB/DRU/SHE,19.059,101,22,23,17,45,62,156,14.93,0.225,0.22,0.145,0.445,0.59,1.525,59,111,52.36
318,Carl Tremblay,D,CHI/VDO,19.706,271,12,19,31,31,62,246,4.967,0.055,0.095,0.136,0.151,0.288,1.106,1,3,12.5
319,Sam Povorozniouk,RW,SNB,20.592,68,39,19,4,58,62,208,18.75,0.57,0.28,0.06,0.85,0.91,3.06,106,213,49.77
320,David Rose,RW,BAC/CAP,20.088,67,17,28,17,45,62,217,7.83,0.25,0.42,0.25,0.67,0.93,3.24,72,159,45.28
321,Alexandre Alain,C,GAT,17.786,136,24,10,28,34,62,341,5.627,0.158,0.06,0.172,0.218,0.39,2.338,1158,2104,54.33
322,Duncan MacIntyre,D,QUE/CAP,18.778,224,9,22,31,31,62,177,4.695,0.04,0.105,0.144,0.146,0.292,0.851,0,1,0.0
323,Allan Caron,D,ROU,19.003,242,23,23,16,46,62,246,11.408,0.131,0.115,0.073,0.246,0.325,1.218,1,3,12.5
324,Alexandre Grand-Maison,LW,SHA/DRU,19.402,197,27,23,11,50,61,223,12.178,0.169,0.16,0.08,0.33,0.411,1.376,19,46,56.126
325,Tristan Pomerleau,D,VIC,18.356,205,7,24,30,31,61,174,4.814,0.055,0.154,0.165,0.213,0.375,0.985,1,2,12.5
326,Felix-Antoine Bergeron,LW,SHA,19.824,144,29,19,13,48,61,334,4.114,0.111,0.076,0.422,0.188,0.61,2.778,526,1061,50.964
327,Olivier Galipeau,D,VDO,17.568,172,16,14,31,30,61,218,7.353,0.11,0.112,0.21,0.225,0.432,1.355,0,1,0.0
328,Anthony Chapados,C,RIM/SHE,18.934,171,26,19,16,45,61,206,11.506,0.15,0.125,0.08,0.275,0.362,1.335,259,540,43.548
329,Frederic Bergeron,LW,QUE/BLB,18.497,122,34,17,10,51,61,231,11.332,0.213,0.108,0.07,0.32,0.395,1.428,23,73,22.542
330,Pierre Durepos,D,SNB,20.058,106,9,23,28,32,60,184,5.02,0.095,0.225,0.27,0.32,0.59,1.78,2,4,33.335
331,Jeremy Bouchard,LW,CHI/DRU,17.846,132,21,16,23,37,60,218,9.142,0.15,0.165,0.285,0.312,0.6,1.625,311,676,44.312
332,Maxime Comtois,LW,VIC,16.685,62,26,19,15,45,60,160,16.25,0.42,0.31,0.24,0.73,0.97,2.58,172,383,44.91
333,Filip Pyrochta,D,VIC/VDO,18.726,129,13,19,28,32,60,234,5.595,0.1,0.15,0.22,0.25,0.47,1.82,3,6,70.0
334,Anthony Verret,C,ROU/QUE/SHE,19.105,114,22,18,19,40,59,179,12.265,0.2,0.165,0.165,0.36,0.525,1.59,950,1885,50.545
335,Sergei Boikov,D,DRU,18.892,184,11,21,27,32,59,292,4.562,0.08,0.118,0.18,0.198,0.378,1.632,0,1,0.0
336,Artem Sergeev,D,VDO,18.905,101,13,20,26,33,59,235,5.72,0.13,0.19,0.25,0.32,0.57,2.31,0,0,0.0
337,Antoine Marcoux,C,VIC/CHI,18.084,157,29,15,15,44,59,234,11.09,0.162,0.085,0.088,0.248,0.338,1.375,1279,2566,48.145
338,Redgie Bois,D,ROU,19.159,231,12,20,26,32,58,234,4.572,0.053,0.118,0.139,0.172,0.312,1.129,0,2,0.0
339,Julien Bahl,D,BLB/SHE,18.715,243,11,23,24,34,58,274,4.199,0.055,0.096,0.103,0.151,0.255,1.221,1,7,25.0
340,Vladimir Kuznetsov,LW,BAT,17.572,68,25,13,20,38,58,209,11.96,0.37,0.19,0.29,0.56,0.85,3.07,3,10,30.0
341,Andrew Shewfelt,RW,HAL,18.54,177,27,17,14,44,58,264,10.175,0.155,0.1,0.085,0.258,0.342,1.55,611,1177,51.662
342,James Phelan,C,SHA/VIC,17.822,189,27,19,12,46,58,246,11.84,0.162,0.082,0.062,0.245,0.312,1.302,1210,2324,52.692
343,Noah Zilbert,RW,SNB/MON/GAT,18.452,175,32,14,12,46,58,258,12.135,0.188,0.095,0.075,0.275,0.355,1.495,58,141,36.532
344,Fabrice Herzog,RW,QUE,18.768,61,32,10,16,42,58,164,19.51,0.52,0.16,0.26,0.69,0.95,2.69,13,32,40.62
345,Philippe Myers,D,ROU,17.888,169,19,17,21,36,57,256,6.05,0.143,0.115,0.153,0.258,0.41,1.698,1,3,25.0
346,Vincent Watt,LW,HAL,18.8,167,24,22,11,46,57,252,9.57,0.145,0.138,0.068,0.28,0.355,1.542,67,152,40.75
347,Dmitry Zhukenov,C,CHI,18.478,64,15,23,19,38,57,94,15.96,0.23,0.36,0.3,0.59,0.89,1.47,357,695,51.37
348,Adam Holwell,D,MON,17.772,197,13,24,20,37,57,193,6.83,0.072,0.152,0.13,0.222,0.35,1.08,0,2,0.0
349,Mathieu Olivier,C,MON/SHA,17.84,175,23,19,15,42,57,215,11.09,0.148,0.13,0.1,0.27,0.372,1.35,273,560,47.97
350,Luc Deschenes,D,VIC/CHA,17.622,176,11,30,16,41,57,333,3.362,0.065,0.198,0.105,0.26,0.365,1.993,0,0,0.0
351,Sebastien Gauthier,D,BLB/SHA/CHI,19.565,116,18,17,21,35,56,190,7.6,0.132,0.12,0.19,0.25,0.442,1.45,0,1,0.0
352,Gabriel Verpaelst,D,BAC,19.248,196,18,21,17,39,56,250,7.238,0.1,0.128,0.088,0.232,0.318,1.392,0,2,0.0
353,Jasmin Boutet,C,RIM/CHI/BAC/DRU,19.556,239,19,24,13,43,56,271,6.276,0.088,0.104,0.048,0.19,0.235,1.252,1854,3503,54.347
354,Samuel Dove-McFalls,C,SNB,17.682,147,25,17,14,42,56,264,9.352,0.168,0.103,0.113,0.275,0.382,1.975,1045,1978,52.395
355,Zachary Malatesta,D,MON,18.624,133,14,20,22,34,56,217,6.515,0.105,0.15,0.165,0.255,0.42,1.635,0,2,0.0
356,Michael Bournival,C,SHA,19.291,41,30,14,12,44,56,169,17.75,0.73,0.34,0.29,1.07,1.37,4.12,367,659,55.69
357,Joey Richard,RW,SNB/GAT/MON,18.47,132,24,14,17,38,55,191,12.705,0.178,0.092,0.132,0.27,0.402,1.408,9,25,37.618
358,TJ Melancon,D,BLB,18.699,133,10,21,24,31,55,194,4.64,0.075,0.155,0.18,0.23,0.415,1.455,2,8,57.145
359,Nicolas Poulin,LW,SHE,17.644,130,32,15,8,47,55,294,9.94,0.25,0.12,0.06,0.37,0.43,2.3,14,28,47.62
360,Bryce Milson,LW,DRU/CAP,19.138,126,24,20,11,44,55,226,10.575,0.19,0.16,0.09,0.35,0.44,1.795,408,864,46.825
361,Marcus Cuomo,LW,SNB/QUE,18.334,180,16,29,10,45,55,159,10.907,0.09,0.17,0.062,0.262,0.325,0.847,260,603,42.862
362,Kris Hodge,C,MON/SHA,18.178,148,15,26,14,41,55,220,4.382,0.068,0.178,0.082,0.245,0.328,1.34,340,693,49.675
363,Austyn Hardie,D,HAL,19.698,249,8,19,28,27,55,196,3.928,0.036,0.086,0.134,0.124,0.265,0.919,0,1,0.0
364,Kirill Kabanov,RW,SHA,19.165,50,21,21,13,42,55,144,14.58,0.42,0.42,0.26,0.84,1.1,2.88,10,28,35.71
365,Samuel Roussy,D,MON/CHI,19.829,214,17,20,17,37,54,266,6.99,0.125,0.144,0.14,0.265,0.401,1.758,2,2,25.0
