,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
408,Anthoni Nadeau,LW,VDO,16.786,2,1,0,0,1,1,3,33.33,0.5,0.0,0.0,0.5,0.5,1.5,0.28,0.14,24.25,12.13,2.47,0.0,0.0,2.47,2.47,7.42,0.69,16.12,16.17,50.43,55.08,22.73,50.0,1,1,0,0,0.0,0,0,0.0,1,3,33.33,0,0,0.0
409,Sheehan Kirkwood,D,SNB,18.119,3,0,1,0,1,1,0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,51.72,17.24,0.0,1.16,0.0,1.16,1.16,0.0,0.0,15.89,17.23,35.45,49.67,-7.57,57.14,4,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
410,Thomas Stavert,LW,CHA,18.568,1,1,0,0,1,1,2,50.0,1.0,0.0,0.0,1.0,1.0,2.0,0.05,0.05,25.87,25.87,2.32,0.0,0.0,2.32,2.32,4.64,0.11,16.47,17.91,48.43,51.61,66.67,66.67,2,1,0,0,0.0,0,0,0.0,1,2,50.0,0,1,0.0
411,Josh Shatford,RW,CHA,16.783,1,1,0,0,1,1,3,33.33,1.0,0.0,0.0,1.0,1.0,3.0,0.36,0.36,12.3,12.3,4.88,0.0,0.0,4.88,4.88,14.63,1.74,14.39,17.99,28.14,42.22,28.57,100.0,1,0,0,1,0.0,0,0,0.0,1,2,50.0,0,0,0.0
412,Yanick Turcotte,LW,QUE,17.224,25,1,0,0,1,1,3,33.33,0.04,0.0,0.0,0.04,0.04,0.12,0.42,0.02,206.97,8.28,0.29,0.0,0.0,0.29,0.29,0.87,0.12,16.27,16.99,52.05,46.11,-17.99,33.33,2,4,1,2,50.0,0,0,0.0,0,1,0.0,2,3,66.67
413,Keven Larouche,D,VDO,17.408,34,0,1,0,1,1,9,0.0,0.0,0.03,0.0,0.03,0.03,0.26,0.24,0.01,376.24,11.07,0.0,0.16,0.0,0.16,0.16,1.44,0.04,16.86,17.7,57.87,47.46,-2.05,55.56,10,8,0,0,0.0,0,0,0.0,0,9,0.0,0,0,0.0
414,Zachary Beaudoin,RW,MON,17.071,7,0,0,1,0,1,8,0.0,0.0,0.0,0.14,0.0,0.14,1.14,0.68,0.1,74.28,10.61,0.0,0.0,0.81,0.0,0.81,6.46,0.55,16.0,15.82,50.44,47.85,-31.76,25.0,1,3,0,0,0.0,0,2,0.0,0,6,0.0,16,38,42.11
415,Lukas Walter,LW,SNB,20.63,53,0,0,1,0,1,15,0.0,0.0,0.0,0.02,0.0,0.02,0.28,0.71,0.01,531.55,10.03,0.0,0.0,0.11,0.0,0.11,1.69,0.08,16.99,17.38,34.72,50.9,-28.56,13.33,4,26,0,1,0.0,0,0,0.0,0,14,0.0,0,1,0.0
416,Joseph Strong,LW,BLB,17.909,50,0,0,1,0,1,15,0.0,0.0,0.0,0.02,0.0,0.02,0.3,1.39,0.03,419.64,8.39,0.0,0.0,0.14,0.0,0.14,2.14,0.2,15.29,16.91,54.18,52.9,-13.48,40.0,4,6,0,5,0.0,0,1,0.0,0,9,0.0,1,2,50.0
417,Alex Pisarik,D,BAT,18.681,7,0,0,1,0,1,2,0.0,0.0,0.0,0.14,0.0,0.14,0.29,0.13,0.02,84.74,12.11,0.0,0.0,0.71,0.0,0.71,1.42,0.09,17.24,18.17,41.76,47.86,-5.26,50.0,2,2,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
418,Maxime Fortier,RW,HAL,15.751,3,0,0,1,0,1,6,0.0,0.0,0.0,0.33,0.0,0.33,2.0,0.74,0.25,47.71,15.9,0.0,0.0,1.26,0.0,1.26,7.55,0.93,17.13,18.6,55.38,51.63,-33.85,20.0,1,4,0,2,0.0,0,1,0.0,0,3,0.0,0,1,0.0
419,Felix Gagnon,LW,GAT,16.521,2,0,0,1,0,1,5,0.0,0.0,0.0,0.5,0.0,0.5,2.5,0.58,0.29,22.26,11.13,0.0,0.0,2.7,0.0,2.7,13.48,1.57,18.05,17.51,57.74,58.74,63.64,100.0,1,0,0,1,0.0,0,1,0.0,0,3,0.0,0,1,0.0
420,Chad Pietroniro,RW,VDO,17.189,7,0,0,1,0,1,4,0.0,0.0,0.0,0.14,0.0,0.14,0.57,0.54,0.08,64.29,9.18,0.0,0.0,0.93,0.0,0.93,3.73,0.5,15.75,16.73,48.32,57.79,-16.67,33.33,1,2,0,2,0.0,0,0,0.0,0,2,0.0,6,14,42.86
421,Lee Dower,D,CAP,17.388,2,0,0,1,0,1,0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,21.04,10.52,0.0,0.0,2.85,0.0,2.85,0.0,0.0,15.77,14.47,45.41,47.01,31.25,100.0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
422,Emanuel Aucoin,C,SHA,16.228,6,0,1,0,1,1,2,0.0,0.0,0.17,0.0,0.17,0.17,0.33,0.13,0.02,57.97,9.66,0.0,1.04,0.0,1.04,1.04,2.07,0.13,16.93,17.89,36.76,47.31,-2.78,33.33,1,2,0,0,0.0,0,0,0.0,0,2,0.0,29,60,48.33
423,Matthew Cusson,RW,CHA,17.706,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0.33,0.08,46.01,11.5,1.3,0.0,0.0,1.3,1.3,3.91,0.44,14.93,14.56,42.87,47.15,19.61,66.67,2,1,0,0,0.0,0,1,0.0,1,2,50.0,0,0,0.0
424,Robert Dray,RW,BLB,17.399,10,1,0,0,1,1,5,20.0,0.1,0.0,0.0,0.1,0.1,0.5,0.4,0.04,95.26,9.53,0.63,0.0,0.0,0.63,0.63,3.15,0.25,16.04,16.58,50.87,51.29,19.9,75.0,3,1,0,1,0.0,0,0,0.0,1,4,25.0,0,0,0.0
425,Justin Samson,C,RIM,17.375,3,0,1,0,1,1,4,0.0,0.0,0.33,0.0,0.33,0.33,1.33,0.2,0.07,39.03,13.01,0.0,1.54,0.0,1.54,1.54,6.15,0.31,17.26,17.13,56.14,36.92,-11.9,66.67,2,1,0,1,0.0,0,0,0.0,0,3,0.0,11,29,37.93
426,Jared  Henry,D,GAT,17.487,22,0,1,0,1,1,18,0.0,0.0,0.05,0.0,0.05,0.05,0.82,0.75,0.03,306.3,13.92,0.0,0.2,0.0,0.2,0.2,3.53,0.15,17.49,17.32,54.14,49.05,10.82,60.0,12,8,0,1,0.0,0,0,0.0,0,17,0.0,0,0,0.0
427,John Bowen,D,VIC,19.371,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0.05,0.01,55.67,13.92,1.08,0.0,0.0,1.08,1.08,3.23,0.06,16.44,15.77,51.1,55.07,11.54,50.0,2,2,0,0,0.0,0,0,0.0,1,3,33.33,0,0,0.0
428,Liam Alcalde,LW,HAL/CHA,18.506,48,0,1,0,1,1,34,0.0,0.0,0.02,0.0,0.02,0.02,0.71,2.04,0.04,453.4,9.45,0.0,0.13,0.0,0.13,0.13,4.5,0.27,15.64,17.44,45.21,48.21,-10.0,35.0,7,13,0,1,0.0,0,3,0.0,0,30,0.0,1,2,50.0
429,Riley Scott,RW,BAT,15.962,7,1,0,0,1,1,2,50.0,0.14,0.0,0.0,0.14,0.14,0.29,0.13,0.02,69.43,9.92,0.86,0.0,0.0,0.86,0.86,1.73,0.11,16.06,17.94,32.82,53.42,-5.77,25.0,1,3,0,0,0.0,1,1,100.0,0,1,0.0,0,2,0.0
430,Cole Hutchinson,D,CHA,19.439,3,0,1,0,1,1,0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,32.74,10.91,0.0,1.83,0.0,1.83,1.83,0.0,0.0,15.24,13.8,48.29,45.4,44.44,100.0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
431,Samuel Laberge,LW,RIM,16.433,2,1,0,0,1,1,3,33.33,0.5,0.0,0.0,0.5,0.5,1.5,0.38,0.19,32.2,16.1,1.86,0.0,0.0,1.86,1.86,5.59,0.7,15.51,16.11,52.14,59.1,-38.64,25.0,1,3,1,2,50.0,0,0,0.0,0,1,0.0,0,0,0.0
432,Gabriel Fontaine,C,SHE,16.378,17,0,1,0,1,1,6,0.0,0.0,0.06,0.0,0.06,0.06,0.35,0.38,0.02,179.85,10.58,0.0,0.33,0.0,0.33,0.33,2.0,0.13,18.3,18.03,39.74,56.51,-24.2,21.43,3,11,0,0,0.0,0,1,0.0,0,5,0.0,4,14,28.57
433,Bruno-Carl Denis,D,SHA,17.471,27,1,0,0,1,1,15,6.67,0.04,0.0,0.0,0.04,0.04,0.56,0.53,0.02,400.12,14.82,0.15,0.0,0.0,0.15,0.15,2.25,0.08,15.9,17.36,40.28,51.27,0.0,38.46,10,16,0,0,0.0,0,0,0.0,1,15,6.67,0,0,0.0
434,Joel Caron,RW,BLB,17.375,6,1,0,0,1,1,6,16.67,0.17,0.0,0.0,0.17,0.17,1.0,1.17,0.19,72.87,12.15,0.82,0.0,0.0,0.82,0.82,4.94,0.96,14.86,16.51,51.6,49.5,11.85,60.0,3,2,0,1,0.0,1,4,25.0,0,1,0.0,1,3,33.33
435,Joey Bernard,LW,BAT,18.161,14,0,1,0,1,1,6,0.0,0.0,0.07,0.0,0.07,0.07,0.43,0.34,0.02,126.21,9.02,0.0,0.48,0.0,0.48,0.48,2.85,0.16,16.42,17.01,32.68,51.37,-18.46,20.0,1,4,0,0,0.0,0,0,0.0,0,6,0.0,0,0,0.0
436,Maxime Pelletier,D,VIC,17.254,4,1,0,0,1,1,2,50.0,0.25,0.0,0.0,0.25,0.25,0.5,0.1,0.03,55.67,13.92,1.08,0.0,0.0,1.08,1.08,2.16,0.11,16.73,19.36,45.88,55.58,2.38,50.0,2,2,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0.0
437,Colin MacSween,LW,BLB,17.69,6,0,1,0,1,1,3,0.0,0.0,0.17,0.0,0.17,0.17,0.5,0.45,0.08,54.61,9.1,0.0,1.1,0.0,1.1,1.1,3.3,0.5,15.22,17.69,60.9,48.26,-7.89,50.0,1,1,0,1,0.0,0,1,0.0,0,1,0.0,2,7,28.57
438,Brendan Hamelin,RW,BLB,16.033,4,1,0,0,1,1,5,20.0,0.25,0.0,0.0,0.25,0.25,1.25,0.6,0.15,38.83,9.71,1.55,0.0,0.0,1.55,1.55,7.73,0.93,18.81,16.13,59.59,40.47,40.0,100.0,1,0,1,2,50.0,0,1,0.0,0,2,0.0,0,0,0.0
439,Philippe Chamberland,LW,BLB,16.573,2,0,1,0,1,1,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,27.01,13.5,0.0,2.22,0.0,2.22,2.22,0.0,0.0,17.77,17.71,54.42,35.2,-11.11,66.67,2,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
440,Andrew Meredith,C,BAT,19.335,1,1,0,0,1,1,4,25.0,1.0,0.0,0.0,1.0,1.0,4.0,0.62,0.62,18.76,18.76,3.2,0.0,0.0,3.2,3.2,12.79,1.99,18.83,19.23,43.61,52.98,-25.0,50.0,1,1,0,1,0.0,0,0,0.0,1,3,33.33,2,2,100.0
441,Guillaume Bergeron-Charron,C,BLB,16.633,2,1,0,0,1,1,4,25.0,0.5,0.0,0.0,0.5,0.5,2.0,0.73,0.37,21.42,10.71,2.8,0.0,0.0,2.8,2.8,11.21,2.05,15.27,13.55,53.56,32.74,33.33,100.0,1,0,1,1,100.0,0,1,0.0,0,2,0.0,0,1,0.0
442,Xavier St-Pierre,D,RIM,17.668,3,0,1,0,1,1,2,0.0,0.0,0.33,0.0,0.33,0.33,0.67,0.04,0.01,33.74,11.25,0.0,1.78,0.0,1.78,1.78,3.56,0.07,18.93,15.12,57.08,32.5,27.78,100.0,1,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
443,Grant Janes,C,BAT,17.011,13,1,0,0,1,1,12,8.33,0.08,0.0,0.0,0.08,0.08,0.92,1.45,0.11,130.03,10.0,0.46,0.0,0.0,0.46,0.46,5.54,0.67,15.17,16.32,33.14,51.49,1.9,33.33,2,4,1,2,50.0,0,2,0.0,0,8,0.0,42,89,47.19
444,Vincent Roy,D,CHA,17.336,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.02,0.01,34.83,11.61,0.0,0.0,0.0,0.0,0.0,3.45,0.04,14.75,12.84,56.45,43.88,41.67,100.0,1,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
445,Alex Dulude,C,VDO,18.484,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,17.86,44.09,63.21,-33.33,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
446,Mickael Fillion,D,SHE,19.672,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92,15.26,38.93,48.48,-36.84,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
447,Alexandre Dufour,LW,SHA,16.51,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,7,57.14
448,Jean-Christophe Beaudin,C,ROU,16.471,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.83,0.0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0,1,0.0
449,Sacha Guay,D,ROU,17.161,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.91,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,16.3,55.46,54.62,53.85,100.0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
450,Guillaume Archambault,RW,VDO,17.509,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27,16.53,58.87,54.65,53.85,100.0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
451,Justin Doiron,RW,MON,17.046,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0,1,0.0
452,Joel Giguere,LW,GAT,17.276,3,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0,0,0,1,0.0,0,0,0.0,0,2,0.0,0,2,0.0
453,Jean-Francois Plourde,LW,BAC,18.653,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.67,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
454,Samuel Levac,LW,BLB,17.137,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
455,Martin-Olivier Cardinal,RW,VIC,17.591,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,19.8,43.31,57.01,-45.45,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
456,Derek DeMontigny,RW,QUE,18.697,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.55,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
457,Paul Gionis,LW,BLB,17.112,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.43,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
458,Jeffrey Truchon-Viel,LW,SHE,16.63,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,0.0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
459,Trevor Butler,D,SHA,16.66,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.01,25.2,12.6,0.0,0.0,0.0,0.0,0.0,4.76,0.04,14.95,14.54,39.89,32.37,45.45,100.0,1,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
460,Guillaume Gelinas,D,BLB,19.636,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,19.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,17.24,39.42,34.78,-75.0,0.0,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
461,Malik Johnson,LW,CHA,18.278,4,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07,0.02,43.0,10.75,0.0,0.0,0.0,0.0,0.0,2.79,0.1,15.73,16.26,36.52,56.3,-23.81,0.0,0,3,0,0,0.0,0,0,0.0,0,2,0.0,1,4,25.0
462,Lane Cormier,RW,MON,16.592,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,19.37,41.72,42.26,-66.67,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
463,Etienne Lavoie,RW,CAP,17.942,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18,0.18,10.34,10.34,0.0,0.0,0.0,0.0,0.0,11.61,1.07,19.6,19.3,51.63,52.88,85.71,100.0,1,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0
464,Samuel Thibault,D,BAC,17.21,5,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.08,0.02,75.83,15.17,0.0,0.0,0.0,0.0,0.0,3.17,0.06,17.02,17.25,64.13,52.83,12.82,66.67,4,2,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0
465,Michael Fratangelo,D,BLB,18.681,3,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.02,40.9,13.63,0.0,0.0,0.0,0.0,0.0,4.4,0.08,14.92,18.43,55.33,51.56,54.55,100.0,3,0,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0
466,Alexandre Alain,C,GAT,16.537,12,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.06,0.09,128.15,10.68,0.0,0.0,0.0,0.0,0.0,6.09,0.5,17.51,18.53,51.47,53.31,-56.34,0.0,0,8,0,1,0.0,0,3,0.0,0,9,0.0,40,87,45.98
467,Charles-Anthony Poulin,RW,BAT,16.652,4,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.74,0.18,41.04,10.26,0.0,0.0,0.0,0.0,0.0,10.23,1.08,14.59,17.33,38.44,57.8,-7.14,0.0,0,1,0,1,0.0,0,0,0.0,0,6,0.0,0,0,0.0
468,Matt Paul,D,CAP,16.359,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,15.79,54.48,51.15,58.82,100.0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
469,David Mosher,D,SNB,19.62,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,15.44,15.44,0.0,0.0,0.0,0.0,0.0,3.89,0.11,16.57,15.08,46.86,31.21,12.5,50.0,1,1,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
470,Shane MacDonald,D,SNB,18.621,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,35.4,17.7,0.0,0.0,0.0,0.0,0.0,1.7,0.01,15.02,16.79,33.96,43.89,-40.0,0.0,0,4,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
471,Eric Leger,LW,MON,16.378,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.86,0.0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
472,Mark Vokey,LW,HAL,17.531,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.33,0.0,0,0,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0
473,Marc-Andre Gauvreau,D,BAT,16.605,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0.03,36.96,12.32,0.0,0.0,0.0,0.0,0.0,1.62,0.12,15.12,17.91,36.12,47.83,32.35,50.0,1,1,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
474,Yanick Lacombe,C,VDO,19.001,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.85,0.0,0,0,0,0,0.0,0,0,0.0,0,2,0.0,1,1,100.0
475,Maxim Baillargeon,D,CAP,16.449,8,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.01,98.81,12.35,0.0,0.0,0.0,0.0,0.0,3.64,0.06,17.86,16.94,51.49,44.15,-13.1,33.33,2,4,0,0,0.0,0,0,0.0,0,6,0.0,0,0,0.0
476,Alex Bradley,LW,MON,18.683,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0,1,0.0
477,Philippe Raymond,C,DRU,18.286,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
478,Alexandre Jacob,RW,MON,16.567,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.41,0.14,28.69,9.56,0.0,0.0,0.0,0.0,0.0,8.37,0.85,20.06,16.7,49.07,41.85,45.0,100.0,1,0,0,0,0.0,0,2,0.0,0,2,0.0,3,3,100.0
479,Curtis Scales,RW,CHA,15.978,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21,18.12,39.22,56.32,-25.0,0.0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
480,Alexander Snow,RW,QUE,18.33,6,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.05,0.01,49.68,8.28,0.0,0.0,0.0,0.0,0.0,2.42,0.06,17.48,15.67,59.1,50.49,-55.0,0.0,0,1,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
481,Trevor Stacey,LW,SHE,15.992,50,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.5,0.01,416.48,8.33,0.0,0.0,0.0,0.0,0.0,0.86,0.07,16.64,18.33,37.85,56.23,-23.36,14.29,2,12,0,1,0.0,0,0,0.0,0,5,0.0,0,2,0.0
482,Pascal Aquin,LW,GAT/SHA,16.203,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0.03,27.07,9.02,0.0,0.0,0.0,0.0,0.0,2.22,0.17,16.84,18.67,45.68,50.45,47.06,100.0,1,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
483,Olivier Schingh-Gomez,D,BLB,15.981,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.67,0.0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
484,Philippe Charbonneau,D,VDO,18.834,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,0.01,24.3,12.15,0.0,0.0,0.0,0.0,0.0,2.47,0.04,19.66,17.97,63.49,40.34,-5.56,50.0,1,1,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
485,Guillaume Vien,D,BLB,17.156,10,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.01,117.09,11.71,0.0,0.0,0.0,0.0,0.0,1.02,0.03,17.25,16.4,59.08,46.76,-10.47,50.0,2,2,0,0,0.0,0,0,0.0,0,2,0.0,1,1,100.0
486,Michael Poirier,D,MON,18.043,10,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,155.27,15.53,0.0,0.0,0.0,0.0,0.0,0.39,0.01,17.06,17.81,46.72,49.29,-12.36,36.36,4,7,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
487,Bruno Cheff,C,DRU,17.087,15,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.17,0.01,136.26,9.08,0.0,0.0,0.0,0.0,0.0,0.88,0.07,16.0,16.18,56.03,49.96,-25.78,28.57,2,5,0,0,0.0,0,0,0.0,0,2,0.0,1,2,50.0
488,Gabriel D'Astous-Moreau,D,CHI,17.501,19,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.07,0.0,197.59,10.4,0.0,0.0,0.0,0.0,0.0,1.52,0.02,15.42,17.66,40.0,52.66,-12.43,20.0,1,4,0,0,0.0,0,0,0.0,0,5,0.0,0,0,0.0
