,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Peter Sarno,C,WSR/SAR,18.641,132,70,116,65,186,251,0.53,0.88,0.49,1.41,1.9
1,Norm Milley,RW,SBY,18.086,130,85,64,45,149,194,0.645,0.485,0.345,1.14,1.475
2,Justin Papineau,C,BELV,18.168,134,93,61,39,154,193,0.69,0.455,0.295,1.15,1.44
3,Jay Legault,C,LDN,18.839,126,82,72,35,154,189,0.65,0.575,0.275,1.225,1.505
4,David Legwand,C,PLY,17.578,114,85,58,42,143,185,0.74,0.51,0.37,1.245,1.615
5,Harold Druken,C,PLY,19.136,124,96,56,33,152,185,0.78,0.455,0.265,1.23,1.5
6,Daniel Tkaczuk,C,BAR,18.767,115,78,69,33,147,180,0.675,0.6,0.29,1.275,1.565
7,Peter Cava,C,SSM/SAR,20.084,126,63,84,24,147,171,0.5,0.665,0.19,1.165,1.36
8,Kevin Colley,RW,OSH,19.197,120,66,70,33,136,169,0.545,0.58,0.275,1.125,1.395
9,Mike Oliveira,C,KGN,19.066,134,64,66,36,130,166,0.475,0.495,0.265,0.965,1.24
10,Brett Gibson,C,ER/NB,18.58,128,78,47,41,125,166,0.61,0.37,0.315,0.98,1.295
11,Adam Colagiacomo,RW,OSH/PLY,19.0,125,65,67,32,132,164,0.515,0.515,0.26,1.03,1.29
12,Ryan Ready,LW,BELV,19.356,129,66,61,37,127,164,0.51,0.475,0.285,0.99,1.275
13,Brent Gauvreau,RW,OSH,17.713,134,58,62,42,120,162,0.435,0.46,0.315,0.895,1.21
14,Jeff Martin,C,WSR,18.89,130,70,51,41,121,162,0.54,0.39,0.315,0.93,1.25
15,Michael Zigomanis,C,KGN,17.16,129,52,76,31,128,159,0.4,0.59,0.24,0.99,1.23
16,Jonathan Cheechoo,RW,BELV,17.669,127,66,58,34,124,158,0.52,0.46,0.27,0.975,1.245
17,Mike Fisher,C,SBY,17.778,134,65,50,40,115,155,0.48,0.37,0.3,0.855,1.15
18,Dan Snyder,C,OS,20.06,110,50,66,34,116,150,0.46,0.58,0.3,1.04,1.345
19,Dan Tessier,C,OTT,19.2,134,64,50,35,114,149,0.475,0.375,0.26,0.85,1.11
20,Richard Pitirri,C,LDN,20.204,128,68,50,30,118,148,0.53,0.39,0.235,0.92,1.155
21,Wes Goldie,RW,OS,18.947,125,81,34,32,115,147,0.65,0.275,0.26,0.92,1.18
22,Ivan Novoseltsev,RW,SAR,19.144,121,83,37,24,120,144,0.665,0.3,0.195,0.965,1.16
23,Scott Barney,C,PBO,18.972,106,85,24,34,109,143,0.82,0.22,0.335,1.04,1.375
24,Jeff Heerema,RW,SAR,18.162,125,63,42,37,105,142,0.505,0.335,0.295,0.84,1.135
25,Brian Campbell,D,OTT,18.816,128,26,59,55,85,140,0.2,0.47,0.43,0.67,1.1
26,Sean Avery,C,OS/KGN,17.932,108,49,57,32,106,138,0.435,0.53,0.3,0.965,1.265
27,Tom Kostopoulos,RW,LDN,19.142,132,51,52,34,103,137,0.385,0.395,0.255,0.78,1.04
28,Kevin Mitchell,D,GUE,17.778,133,36,50,48,86,134,0.265,0.375,0.36,0.64,1.005
29,Michael Henrich,RW,BAR,18.034,128,79,30,25,109,134,0.615,0.235,0.2,0.855,1.05
30,Tyler Rennette,C,ER/NB,18.918,116,63,45,23,108,131,0.545,0.385,0.195,0.935,1.13
31,Tim Connolly,C,ER,16.858,105,64,45,21,109,130,0.625,0.435,0.21,1.06,1.265
32,Joel Dezainde,D,BELV/BAR/MISS,19.37,125,32,42,56,74,130,0.26,0.34,0.45,0.595,1.045
33,Chris Neil,RW,NB,18.745,125,52,55,20,107,127,0.415,0.435,0.155,0.855,1.01
34,Jeff Zehr,LW,WSR/ER/SAR,19.266,94,51,33,42,84,126,0.545,0.35,0.445,0.89,1.345
35,Chad Spurr,C,SSM,18.844,129,47,46,33,93,126,0.365,0.355,0.255,0.72,0.975
36,Jason Polera,RW,WSR/ER,18.989,131,65,32,28,97,125,0.495,0.245,0.215,0.74,0.955
37,Shane Nash,C,ER,19.142,120,58,42,24,100,124,0.49,0.35,0.195,0.84,1.04
38,Glenn Crawford,C,WSR/SBY/BELV,20.048,111,45,47,32,92,124,0.42,0.435,0.295,0.85,1.145
39,Kevin Baker,RW,BELV,18.754,131,65,32,26,97,123,0.49,0.24,0.195,0.735,0.93
40,Matt Zultek,LW,OTT,19.014,118,61,33,28,94,122,0.52,0.28,0.24,0.805,1.04
41,Darryl Knight,C,SAR/GUE,18.923,129,33,55,34,88,122,0.26,0.425,0.265,0.685,0.945
