,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,484,285,57.88,1982,1525,457,53.67,16299,14837,1462,12.225,0.898,101.941
1,Moncton Wildcats,484,264,53.603,1722,1403,319,50.214,15790,14689,1101,10.923,0.904,101.352
2,Drummondville Voltigeurs,484,258,58.176,1815,1557,258,57.317,16769,13800,2969,10.972,0.894,100.339
3,Cape Breton Screaming Eagles,484,247,45.603,1616,1478,138,49.757,15837,14179,1658,9.414,0.887,98.052
4,Gatineau Olympiques,484,247,53.541,1719,1558,161,51.872,14429,13998,431,11.852,0.89,100.81
5,Shawinigan Cataractes,484,237,53.237,1696,1617,79,50.466,15099,15495,-396,10.956,0.903,101.216
6,Lewiston MAINEiacs,484,228,49.212,1608,1609,-1,49.97,15359,15064,295,10.898,0.89,99.812
7,Rouyn-Noranda Huskies,484,226,41.742,1730,1779,-49,47.966,15027,14546,481,9.977,0.869,96.904
8,Chicoutimi Sagueneens,484,222,46.88,1635,1545,90,46.619,13997,14534,-537,10.526,0.894,99.851
9,Victoriaville Tigres,484,206,52.374,1643,1738,-95,50.667,15226,16084,-858,11.277,0.896,100.794
10,Acadie-Bathurst Titan,484,202,50.488,1663,1694,-31,46.978,15005,15493,-488,11.394,0.901,101.412
11,Rimouski Oceanic,484,197,48.967,1695,1870,-175,49.154,15056,15646,-590,11.46,0.884,99.851
12,PEI Rocket,484,195,49.264,1585,1760,-175,46.7,14283,16710,-2427,10.335,0.906,100.965
13,Saint John Sea Dogs,414,189,60.181,1471,1467,4,54.508,13214,13476,-262,11.89,0.906,102.518
14,Halifax Mooseheads,484,189,41.553,1564,1776,-212,49.811,15575,15029,546,9.01,0.876,96.657
15,Baie-Comeau Drakkar,484,176,39.36,1539,1899,-360,44.843,14120,15773,-1653,9.738,0.879,97.596
16,Val-d'Or Foreurs,484,171,43.036,1514,1860,-346,46.004,14339,15807,-1468,10.982,0.88,98.884
17,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
18,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
19,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
