,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Andrew Miller,F,CHI,19.491,117,46,54,23,100,123,303,14.58,0.395,0.465,0.2,0.86,1.05,2.59
1,Mike Cichy,F,TC/IND,17.69,115,50,47,24,97,121,387,12.495,0.44,0.41,0.21,0.85,1.06,3.385
2,Mike Seidel,F,CR,19.948,118,45,44,27,89,116,362,12.175,0.38,0.37,0.23,0.755,0.985,3.065
3,Ryan Kretzer,F,LIN,19.494,106,48,32,26,80,106,342,14.585,0.47,0.295,0.245,0.765,1.005,3.215
4,Stephane Da Costa,F,SC,18.681,99,43,35,26,78,104,400,10.22,0.445,0.36,0.26,0.8,1.065,4.07
5,Craig Smith,F,WAT,18.527,112,41,33,25,74,99,356,11.135,0.37,0.305,0.23,0.675,0.905,3.2
6,Kyle Flanagan,F,CR,19.209,117,29,47,18,76,94,268,11.305,0.245,0.4,0.155,0.645,0.8,2.275
7,Matt Leitner,F,OH/FGO,17.301,113,26,47,19,73,92,221,12.01,0.23,0.415,0.165,0.645,0.815,1.96
8,CJ Lee,F,GB,18.883,113,43,27,16,70,86,225,18.98,0.38,0.235,0.145,0.615,0.76,1.99
9,Matt White,F,OMA/DM,18.01,151,32,29,21,61,82,305,10.507,0.2,0.18,0.14,0.383,0.52,2.0
10,Matt Donovan,D,CR,17.854,116,31,25,25,56,81,248,13.04,0.265,0.22,0.215,0.485,0.7,2.15
11,Ben Arnt,F,OMA,18.503,117,43,28,10,71,81,289,14.89,0.37,0.24,0.085,0.605,0.69,2.475
12,Terry Broadhurst,F,SF,19.291,116,34,29,18,63,81,255,12.165,0.285,0.245,0.155,0.535,0.69,2.17
13,Jake Hauswirth,F,OMA,20.08,115,41,21,13,62,75,296,13.395,0.355,0.185,0.115,0.535,0.65,2.57
14,Andy Taranto,F,OH/FGO,19.729,107,41,23,10,64,74,272,13.69,0.36,0.205,0.085,0.565,0.65,2.41
15,Nick Larson,F,WAT,18.336,108,38,20,16,58,74,278,13.93,0.35,0.185,0.15,0.54,0.69,2.605
16,Brock Montpetit,F,WAT,17.952,114,25,23,25,48,73,201,12.435,0.22,0.2,0.215,0.415,0.64,1.76
17,Dean Chelios,F,CR/CHI,18.672,108,25,30,17,55,72,202,11.475,0.23,0.28,0.155,0.505,0.66,1.86
18,John Kemp,F,IND,20.611,58,13,35,24,48,72,115,11.3,0.22,0.6,0.41,0.83,1.24,1.98
19,Jack Connolly,F,SF,18.084,58,26,29,17,55,72,161,16.15,0.45,0.5,0.29,0.95,1.24,2.78
20,Eric Alexander,F,CHI/LIN,18.585,109,40,14,17,54,71,272,16.15,0.365,0.125,0.145,0.49,0.635,2.41
21,Mitch Bruijsten,F,SC,18.979,107,30,25,16,55,71,207,14.79,0.28,0.235,0.15,0.52,0.67,1.955
22,Gregory Squires,F,IND,19.193,58,24,29,17,53,70,131,18.32,0.41,0.5,0.29,0.91,1.21,2.26
23,Jason Gregoire,F,LIN,18.555,54,37,16,16,53,69,247,14.98,0.69,0.3,0.3,0.98,1.28,4.57
24,Patrick Divjak,F,SF,19.039,111,25,24,17,49,66,209,12.035,0.225,0.215,0.15,0.445,0.595,1.88
25,Paul Carey,F,IND,18.974,60,34,18,14,52,66,242,14.05,0.57,0.3,0.23,0.87,1.1,4.03
26,Kirt Hill,F,LIN,20.649,56,24,19,23,43,66,143,16.78,0.43,0.34,0.41,0.77,1.18,2.55
27,Robbie Vrolyk,F,SF,19.113,111,41,13,11,54,65,308,13.24,0.37,0.115,0.1,0.485,0.585,2.775
28,Chris Forfar,F,WAT/LIN,19.226,112,25,22,18,47,65,270,9.605,0.225,0.195,0.155,0.42,0.58,2.405
29,Jordan Samuels-Thomas,F,WAT,17.802,115,40,17,8,57,65,256,14.345,0.34,0.145,0.07,0.49,0.56,2.215
30,Stanislav Galiev,F,IND,16.663,60,29,21,14,50,64,181,16.02,0.48,0.35,0.23,0.83,1.07,3.02
31,Brandon Richardson,F,IND,20.274,55,21,29,13,50,63,152,13.82,0.38,0.53,0.24,0.91,1.15,2.76
32,Jake Newton,D,LIN,19.48,115,21,24,18,45,63,316,6.7,0.185,0.21,0.155,0.385,0.545,2.74
33,Robin Bergman,F,CR,19.677,85,30,19,13,49,62,213,14.07,0.335,0.21,0.17,0.54,0.715,2.37
34,Brian ONeill,F,CHI,19.289,60,23,23,15,46,61,152,15.13,0.38,0.38,0.25,0.77,1.02,2.53
35,Michael Forney,F,GB,20.34,59,26,25,9,51,60,184,14.13,0.44,0.42,0.15,0.86,1.02,3.12
36,Brett Bruneteau,F,IND/DM,19.201,92,20,23,17,43,60,203,9.2,0.2,0.235,0.18,0.435,0.62,2.175
37,Barry Almeida,F,OMA,18.818,56,22,26,12,48,60,181,12.15,0.39,0.46,0.21,0.86,1.07,3.23
38,Louis Leblanc,F,OMA,17.638,60,28,20,11,48,59,190,14.74,0.47,0.33,0.18,0.8,0.98,3.17
39,Billy Maday,F,WAT,19.554,60,24,20,15,44,59,173,13.87,0.4,0.33,0.25,0.73,0.98,2.88
40,Max Cook,F,GB/IND,17.785,116,23,22,13,45,58,198,10.77,0.195,0.19,0.11,0.385,0.495,1.685
41,Jake Hansen,F,SF,18.067,60,31,15,12,46,58,209,14.83,0.52,0.25,0.2,0.77,0.97,3.48
42,Chris Knowlton,F,DM,19.015,111,31,12,14,43,57,351,8.78,0.28,0.11,0.125,0.39,0.515,3.16
43,Danny kristo,F,OMA,18.245,50,22,23,12,45,57,190,11.58,0.44,0.46,0.24,0.9,1.14,3.8
44,Taylor Johnson,D,GB,18.388,115,13,24,20,37,57,218,5.895,0.115,0.21,0.175,0.32,0.495,1.895
45,Donnie Hallmark,F,SC,19.472,102,29,21,7,50,57,194,14.77,0.28,0.21,0.065,0.49,0.555,1.89
46,Doug Jones,F,CR,20.288,60,17,24,16,41,57,157,10.83,0.28,0.4,0.27,0.68,0.95,2.62
47,Blake Kessel,D,WAT,18.423,59,19,28,10,47,57,193,9.84,0.32,0.47,0.17,0.8,0.97,3.27
48,Pat Mullane,F,OMA,18.128,54,23,21,13,44,57,112,20.54,0.43,0.39,0.24,0.81,1.06,2.07
49,David Eddy,F,SF,18.766,60,21,25,10,46,56,175,12.0,0.35,0.42,0.17,0.77,0.93,2.92
50,Simon Olsson,F,CHI,17.857,57,18,18,20,36,56,115,15.65,0.32,0.32,0.35,0.63,0.98,2.02
51,Garrett Vermeersch,F,CR/LIN,18.237,98,19,24,12,43,55,191,8.035,0.175,0.23,0.115,0.405,0.52,1.845
52,Chris Connolly,F,OMA,20.148,59,26,14,15,40,55,184,14.13,0.44,0.24,0.25,0.68,0.93,3.12
53,Matt Thurber,F,OMA,17.952,58,14,24,17,38,55,140,10.0,0.24,0.41,0.29,0.66,0.95,2.41
54,Brett Olson,C,WAT,20.57,49,17,22,15,39,54,165,10.3,0.35,0.45,0.31,0.8,1.1,3.37
55,John Moore,D,CHI,17.323,113,18,14,22,32,54,216,7.665,0.16,0.125,0.195,0.28,0.475,1.905
56,Drew LeBlanc,F,CHI,18.213,58,19,27,8,46,54,81,23.46,0.33,0.47,0.14,0.79,0.93,1.4
57,Nick Dineen,F,SF,18.544,58,26,16,12,42,54,186,13.98,0.45,0.28,0.21,0.72,0.93,3.21
58,Mark Anthoine,F,CHI,17.525,112,22,21,10,43,53,265,8.4,0.2,0.185,0.09,0.38,0.475,2.37
59,Ben Lynch,F,CR,18.812,118,22,19,12,41,53,186,11.81,0.185,0.16,0.1,0.35,0.45,1.575
60,Reed Seckel,F,GB,19.05,60,11,24,17,35,52,100,11.0,0.18,0.4,0.28,0.58,0.87,1.67
61,Keegan Meuer,F,WAT,19.184,106,10,26,15,36,51,203,4.94,0.095,0.245,0.14,0.34,0.48,1.915
62,Rocco Carzo,F,DM,17.709,86,30,10,11,40,51,200,14.58,0.34,0.115,0.13,0.455,0.585,2.31
63,Max Nicastro,D,CHI,18.04,115,15,16,20,31,51,200,7.515,0.13,0.14,0.175,0.27,0.44,1.74
64,William Rapuzzi,F,GB,18.61,58,21,16,14,37,51,151,13.91,0.36,0.28,0.24,0.64,0.88,2.6
65,Josh Berge,F,TC,17.994,109,14,22,15,36,51,170,8.2,0.13,0.205,0.14,0.335,0.48,1.575
