,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Max Domi,LW,LDN,18.666,244,126,134,71,260,331,0.539,0.661,0.341,1.202,1.543
1,Connor Brown,RW/LW,ER/OTT/SAG,18.851,402,132,121,57,253,310,0.327,0.292,0.133,0.62,0.753
2,Vincent Trocheck,C,SAG/PLY,18.306,264,120,112,67,232,299,0.582,0.489,0.314,1.071,1.385
3,Ryan Strome,C,BAR/NIAG,18.306,225,105,125,65,230,295,0.562,0.692,0.262,1.256,1.514
4,Nick Cousins,C,SSM,18.282,264,102,107,82,209,291,0.419,0.496,0.406,0.921,1.328
5,Tyler  Toffoli,RW,OTT,18.644,198,146,89,52,235,287,0.752,0.442,0.277,1.195,1.473
6,Connor McDavid,C,ER,16.921,166,97,122,66,219,285,0.695,0.84,0.445,1.535,1.98
7,Kerby Rychel,LW,MISS/WSR/GUE,18.066,256,122,86,64,208,272,0.531,0.411,0.33,0.943,1.274
8,Daniel Catenacci,C,SSM/OS,18.646,266,107,84,61,191,252,0.475,0.356,0.216,0.834,1.047
9,Greg McKegg,C,ER/LDN,18.496,198,117,91,44,208,252,0.562,0.475,0.202,1.038,1.24
10,Eric Locke,C,WSR/BAR/SAG,18.942,233,116,83,52,199,251,0.53,0.392,0.259,0.922,1.182
11,Mathew Campagna,C,SBY/PLY,19.584,301,80,94,75,174,249,0.324,0.3,0.245,0.618,0.871
12,Charles Sarault,C,KGN/SAR,19.694,265,59,106,84,165,249,0.264,0.554,0.395,0.824,1.219
13,Scott Kosmachuk,RW,GUE,18.766,271,120,75,51,195,246,0.555,0.346,0.225,0.904,1.134
14,Boone Jenner,C,OSH,18.377,227,111,86,49,197,246,0.614,0.397,0.229,1.011,1.24
15,Joseph Blandisi,C,OS/OTT/BAR,19.287,246,108,76,60,184,244,0.569,0.371,0.302,0.945,1.249
16,Zack Mitchell,RW,GUE,19.75,322,102,84,57,186,243,0.391,0.351,0.253,0.745,0.995
17,Anthony DeAngelo,D,SAR/SSM,18.02,236,55,111,75,166,241,0.328,0.588,0.397,0.92,1.318
18,Sergey Tolchinsky,RW,SSM,18.864,189,87,102,48,189,237,0.468,0.578,0.28,1.05,1.33
19,Michael Sgarbossa,C,BAR/SAG/SBY,18.392,196,103,86,47,189,236,0.572,0.455,0.262,1.027,1.295
20,Brendan Gaunce,C,BELV/ER,18.602,258,103,87,46,190,236,0.45,0.351,0.198,0.801,0.999
21,Michael Dal Colle,LW,OSH,17.488,186,96,95,45,191,236,0.58,0.518,0.28,1.098,1.375
22,Matt  Rupert,LW,LDN,19.351,240,105,75,52,180,232,0.484,0.359,0.261,0.843,1.103
23,Christian Thomas,RW,OSH,18.556,185,129,67,36,196,232,0.675,0.385,0.182,1.062,1.242
24,Seth Griffith,RW,LDN,18.821,207,102,66,63,168,231,0.525,0.316,0.358,0.842,1.199
25,Jason Dickinson,C,GUE,18.327,253,84,86,61,170,231,0.395,0.399,0.285,0.794,1.081
26,Steven Shipley,LW,OS/NIAG,19.524,262,95,82,52,177,229,0.405,0.31,0.198,0.714,0.918
27,Barclay Goodrow,RW,BRA/NB,19.614,313,127,74,28,201,229,0.496,0.292,0.114,0.788,0.905
28,Nicholas Baptiste,RW,SBY/ER,18.242,248,106,80,42,186,228,0.528,0.35,0.209,0.878,1.091
29,Andrew  Agozzino,LW,NIAG,19.95,201,120,64,44,184,228,0.597,0.353,0.227,0.95,1.178
30,Dane Fox,LW,LDN/ER,18.986,243,118,52,56,170,226,0.67,0.216,0.309,0.881,1.195
31,Carter Verhaeghe,C,NIAG,18.214,262,83,85,56,168,224,0.394,0.379,0.26,0.772,1.035
32,Zach Hall,LW,BAR,19.444,220,68,96,60,164,224,0.307,0.508,0.31,0.81,1.12
33,Freddie Hamilton,RW,NIAG,18.956,193,98,85,41,183,224,0.522,0.475,0.225,1.0,1.225
