,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Cape Breton Screaming Eagles,350,202,54.433,1255,988,267,54.684,11967,10216,1751,10.238,0.896,99.829
1,Gatineau Olympiques,350,197,54.943,1343,1107,236,50.408,11070,10371,699,12.91,0.894,102.334
2,Moncton Wildcats,350,193,49.708,1258,1055,203,49.119,11815,10757,1058,10.298,0.902,100.47
3,Chicoutimi Sagueneens,350,191,53.962,1264,1052,212,51.68,10765,10568,197,11.157,0.898,100.888
4,Quebec Remparts,350,190,53.299,1366,1177,189,50.028,11994,11438,556,11.509,0.899,101.333
5,Lewiston MAINEiacs,350,187,53.474,1183,1025,158,51.871,11692,10199,1493,10.382,0.902,100.548
6,Rouyn-Noranda Huskies,350,183,53.073,1378,1264,114,52.248,11657,11143,514,12.108,0.882,100.233
7,Halifax Mooseheads,350,165,51.27,1217,1222,-5,52.272,11475,10937,538,10.78,0.887,99.451
8,Shawinigan Cataractes,350,162,48.016,1188,1213,-25,49.071,10610,11249,-639,10.743,0.889,99.577
9,PEI Rocket,350,152,47.684,1183,1279,-96,46.75,10602,11648,-1046,11.168,0.892,100.438
10,Baie-Comeau Drakkar,350,151,51.219,1198,1333,-135,50.447,10728,11597,-869,11.26,0.89,100.299
11,Drummondville Voltigeurs,350,150,44.17,1132,1234,-102,48.606,11186,11048,138,9.5,0.888,98.279
12,Val-d'Or Foreurs,350,149,47.09,1122,1241,-119,48.062,10789,11397,-608,10.134,0.895,99.582
13,Acadie-Bathurst Titan,350,148,52.121,1206,1279,-73,52.13,11358,10984,374,11.41,0.886,100.058
14,Rimouski Oceanic,350,139,46.24,1255,1403,-148,49.556,11233,12087,-854,10.48,0.88,98.47
15,Victoriaville Tigres,350,130,45.807,1091,1360,-269,48.252,10953,12330,-1377,9.889,0.892,99.136
16,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
17,Saint John Sea Dogs,210,63,44.455,635,889,-254,46.758,6197,7419,-1222,10.385,0.885,98.898
