,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Cedar Rapids RoughRiders,416,220,57.963,1421,1149,272,53.347,13344,12859,485,10.381,0.913,101.655
1,Lincoln Stars,416,217,54.89,1405,1193,212,53.842,13578,12458,1120,9.482,0.911,100.55
2,Waterloo Black Hawks,409,207,54.778,1334,1154,180,54.283,13522,11389,2133,10.698,0.896,100.348
3,Sioux Falls Stampede,411,178,49.933,1221,1316,-95,47.174,11830,13617,-1787,10.422,0.907,101.024
4,Tri-City Storm,414,177,39.878,1218,1308,-90,47.347,12525,11371,1154,8.852,0.879,96.742
5,Omaha Lancers,297,165,55.554,1035,824,211,53.684,9636,8333,1303,10.711,0.9,100.726
6,Green Bay Gamblers,416,154,50.533,1149,1348,-199,50.27,12304,13090,-786,10.254,0.9,100.222
7,Chicago Steel,417,154,46.811,1225,1440,-215,47.424,12558,14034,-1476,10.173,0.894,99.628
8,Sioux City Musketeers,332,146,49.482,1077,1028,49,48.968,10694,10924,-230,10.011,0.902,100.178
9,Des Moines Buccaneers,416,138,41.012,1268,1497,-229,46.189,13410,14390,-980,9.154,0.888,97.917
10,Indiana Ice,296,132,52.192,951,999,-48,50.235,8925,9202,-277,11.06,0.9,101.018
11,River City Lancers,117,69,55.77,370,293,77,55.675,3875,3096,779,9.235,0.909,100.115
12,Souix City Musketeers,57,34,57.49,215,159,56,49.61,1698,1725,-27,12.14,0.91,103.14
13,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
14,Fargo Force,60,32,54.26,191,161,30,50.39,1803,1775,28,10.29,0.912,101.53
15,Danville Wings,58,26,49.24,161,166,-5,50.33,1656,1634,22,9.56,0.901,99.62
16,Topeka Scarecrows,47,24,53.5,153,133,20,55.43,1496,1203,293,10.17,0.89,99.19
17,St. Louis Heartland Eagles,56,13,36.58,124,215,-91,39.31,1447,2234,-787,8.06,0.907,98.76
