,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,32.716,398,112,140,113,252,365,970,9.548,0.211,0.358,0.261,0.568,0.83,2.21
1,T.J. Brennan,D,RCH/TOR/RFD/LV,27.483,393,111,117,104,228,332,1156,9.5,0.258,0.262,0.259,0.52,0.78,2.73
2,Cole Schneider,LW,BNG/RCH/HFD,26.087,418,127,115,74,242,316,1013,11.155,0.27,0.298,0.176,0.565,0.744,2.412
3,Phil Varone,C,RCH/BNG/LV,25.813,390,101,127,88,228,316,834,13.462,0.279,0.348,0.244,0.628,0.871,2.083
4,Andy Miele,C,POR/GR/LV,27.48,351,103,113,98,216,314,728,12.485,0.248,0.316,0.32,0.561,0.883,1.958
5,Chris Mueller,C,MIL/TEX/HFD/SD/TUC/TOR,30.561,383,115,118,76,233,309,907,12.921,0.277,0.318,0.216,0.594,0.804,2.168
6,T.J. Hensick,C,PEO/HFD/HAM/UTI/CHA/ONT,30.796,385,85,129,84,214,298,826,10.11,0.199,0.328,0.218,0.532,0.75,1.989
7,Chris Bourque,LW,PRO/HFD/HER,30.629,324,104,105,88,209,297,947,9.692,0.289,0.293,0.291,0.578,0.868,2.955
8,Andrew Agozzino,LW,LE/SA/CHI,25.732,409,120,102,70,222,292,1061,12.302,0.3,0.227,0.154,0.526,0.679,2.464
9,Carter Camper,C,PRO/SPR/BNG/HER/ALB/TUC/CLE,28.226,371,68,111,101,179,280,733,9.562,0.194,0.354,0.251,0.548,0.796,2.02
10,Jason Akeson,RW,ADK/LV/RCH/BNG/SYR,26.317,330,101,102,75,203,278,908,7.594,0.2,0.251,0.198,0.452,0.65,2.58
11,Ben Street,C,ABB/LE/SA/GR,29.619,321,105,97,75,202,277,1050,10.451,0.338,0.33,0.281,0.671,0.947,3.271
12,Chris Terry,LW,CHA/STJ/LAV,27.254,265,116,92,62,208,270,832,14.312,0.462,0.382,0.191,0.837,1.033,3.167
13,Joe Whitney,LW,ALB/BRI/TUC/SA/HER/HFD,28.639,377,113,82,71,195,266,950,11.141,0.254,0.201,0.154,0.456,0.606,2.238
14,Chris Conner,LW,POR/WBS/HER/LV,32.763,331,93,99,59,192,251,634,16.604,0.28,0.27,0.145,0.554,0.698,1.717
15,Cal O'Reilly,C,UTI/RCH/TOR/IA,30.023,312,47,116,86,163,249,450,12.346,0.17,0.368,0.276,0.537,0.81,1.42
16,Matthew Ford,RW,SPR/ADK/OKC/BAK/GR,31.966,382,116,72,60,188,248,928,13.455,0.308,0.181,0.131,0.489,0.62,2.295
17,Mike Sislo,RW,ALB/TOR/SA/TUC,28.685,382,120,72,52,192,244,927,12.46,0.314,0.174,0.174,0.49,0.662,2.482
18,Seth Griffith,RW,PRO/TOR/RCH,23.759,249,81,93,69,174,243,478,19.01,0.32,0.414,0.263,0.734,0.998,1.742
19,Justin Dowling,C,TEX,25.988,343,84,105,53,189,242,716,10.964,0.208,0.3,0.151,0.51,0.66,1.888
20,Matt Taormina,D,SYR/SPR/WOR/LAV,29.937,383,56,96,89,152,241,816,5.604,0.125,0.356,0.284,0.484,0.773,2.164
21,Kenny Agostino,LW,ADK/STK/CHI/PRO,24.502,261,78,85,73,163,236,665,10.892,0.289,0.318,0.318,0.607,0.925,2.698
22,Pat Cannone,C,BNG/CHI/IA,30.134,419,86,78,71,164,235,693,12.797,0.2,0.177,0.172,0.377,0.548,1.59
23,Andrew Miller,RW,OKC/CHA/BAK,28.054,280,79,102,51,181,232,544,15.034,0.262,0.432,0.166,0.699,0.865,1.752
24,Tom Kostopoulos,RW,WBS,37.674,340,89,87,47,176,223,662,12.905,0.22,0.275,0.15,0.495,0.645,1.698
25,Teemu Pulkkinen,LW,GR/IA/CHI,24.516,241,112,75,35,187,222,757,13.012,0.41,0.335,0.132,0.745,0.877,3.007
26,Alexandre Grenier,RW,CHI/UTI/SPR,25.06,349,87,84,48,171,219,808,11.52,0.254,0.243,0.123,0.495,0.612,2.192
27,Jordan Weal,C,MCH/LV,23.044,255,73,83,63,156,219,570,13.82,0.31,0.322,0.329,0.635,0.962,2.269
28,Bracken Kearns,C,WOR/BRI/BNG,35.283,325,87,66,65,153,218,611,13.744,0.25,0.213,0.198,0.462,0.663,1.798
29,Alex Grant,D,WBS/BNG/NOR/SPR/PRO/IA,27.683,387,60,77,80,137,217,979,6.996,0.183,0.189,0.19,0.372,0.562,2.608
30,Kevin Porter,C,RCH/GR/WBS,30.544,325,83,77,56,160,216,591,12.895,0.244,0.215,0.183,0.46,0.64,1.878
31,Spencer Abbott,RW,TOR/RFD/SD,28.19,270,73,85,58,158,216,553,16.83,0.308,0.372,0.274,0.679,0.959,1.88
32,Paul Thompson,RW,WBS/SPR/ALB/CHI,27.823,383,117,72,25,189,214,1045,11.867,0.324,0.196,0.081,0.524,0.602,2.741
33,Eric Tangradi,LW,WBS/HAM/GR,27.594,282,100,70,43,170,213,810,12.746,0.372,0.272,0.158,0.648,0.804,2.932
34,Brett Sutter,C,CHA/IA/ONT,29.32,411,88,75,49,163,212,838,11.534,0.219,0.146,0.126,0.367,0.492,1.931
35,Kris Newbury,C,CT/HER/ADK/ONT/CHA/BAK,33.634,297,77,74,54,151,205,615,13.829,0.231,0.194,0.105,0.43,0.53,1.701
36,Brad Hunt,D,CHI/OKC/BAK,27.123,273,56,74,74,130,204,665,11.894,0.306,0.35,0.332,0.66,0.992,2.56
37,Will O'Neill,D,STJ/WBS/LV,28.414,389,39,83,82,122,204,752,4.992,0.09,0.215,0.143,0.307,0.449,1.839
38,Colin Smith,C,LE/TOR/SA/WBS/STK,23.302,338,63,89,51,152,203,642,9.456,0.176,0.243,0.192,0.424,0.61,1.858
39,Mike Sgarbossa,C,LE/NOR/SD/SPR/MB,24.173,312,72,70,57,142,199,571,15.097,0.255,0.186,0.226,0.439,0.662,1.723
40,Jonathan Marchessault,RW,SPR/SYR,23.844,230,74,73,52,147,199,781,11.445,0.435,0.304,0.12,0.74,0.862,3.74
41,Michael Chaput,C,SPR/LE/UTI,24.466,301,77,58,63,135,198,543,13.56,0.266,0.268,0.328,0.535,0.862,1.953
42,Marek Hrivik,C,CT/HFD/STK,25.082,342,71,79,47,150,197,625,12.675,0.287,0.333,0.167,0.617,0.783,2.273
43,Brendan Ranford,LW,TEX/TUC/SA,24.432,338,63,86,47,149,196,621,7.381,0.13,0.208,0.132,0.339,0.466,1.711
44,Yanni Gourde,LW,WOR/SYR,23.814,294,79,63,53,142,195,616,13.958,0.316,0.226,0.21,0.546,0.756,2.23
45,T.J. Tynan,C,SPR/LE/CLE/CHI,24.618,296,46,96,53,142,195,504,10.424,0.168,0.331,0.184,0.504,0.689,1.585
46,Jordan Szwarz,RW,POR/SPR/PRO,25.372,305,83,71,40,154,194,600,15.774,0.339,0.279,0.165,0.617,0.783,2.2
47,Mark McNeill,C,RFD/TEX/MIL,23.593,336,89,55,49,144,193,744,13.314,0.252,0.151,0.128,0.403,0.53,1.932
48,Brandon DeFazio,LW,BRI/UTI/PRO/TEX,27.068,367,93,60,39,153,192,934,10.598,0.281,0.179,0.116,0.46,0.584,2.642
49,Gabriel Dumont,C,HAM/STJ/SYR,25.975,304,84,71,37,155,192,769,10.69,0.272,0.381,0.22,0.648,0.871,2.536
50,Ryan Hamilton,LW,TOR/OKC/BAK,31.451,279,98,49,44,147,191,566,12.351,0.254,0.178,0.176,0.432,0.604,2.002
51,Kael Mouillierat,LW,STJ/BRI/WBS,26.894,247,73,69,48,142,190,594,12.795,0.286,0.264,0.178,0.55,0.725,2.28
52,Taylor Beck,RW,MIL/BRI/SA/BAK/HFD,24.22,221,64,78,48,142,190,600,11.302,0.315,0.4,0.241,0.715,0.956,2.798
53,Curtis McKenzie,LW,TEX,25.126,223,82,66,42,148,190,586,14.581,0.389,0.283,0.174,0.672,0.847,2.609
54,Christian Thomas,RW,CT/HAM/STJ/SPR/HER/WBS,24.337,330,93,54,41,147,188,783,15.128,0.331,0.171,0.154,0.503,0.657,2.27
55,Mitch Callahan,RW,GR/BAK,25.112,362,90,61,35,151,186,805,7.507,0.156,0.183,0.067,0.338,0.405,1.865
