,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Richard Purslow,F,DM,20.129,60,27,30,25,57,82,207,13.04,0.45,0.5,0.42,0.95,1.37,3.45
1,Jacob Cepis,F,CR,18.735,58,34,22,16,56,72,231,14.72,0.59,0.38,0.28,0.97,1.24,3.98
2,Jared Brown,F,LIN,20.564,60,30,32,9,62,71,228,13.16,0.5,0.53,0.15,1.03,1.18,3.8
3,Carter Camper,F,LIN,18.193,56,23,26,22,49,71,206,11.17,0.41,0.46,0.39,0.88,1.27,3.68
4,James Marcou,F,WAT,18.571,57,23,34,12,57,69,187,12.3,0.4,0.6,0.21,1.0,1.21,3.28
5,Phil DeSimone,F,SC,19.494,57,24,29,16,53,69,163,14.72,0.42,0.51,0.28,0.93,1.21,2.86
6,Aaron Palushaj,F,DM,17.022,56,22,26,19,48,67,136,16.18,0.39,0.46,0.34,0.86,1.2,2.43
7,Mark Olver,F,OMA,18.705,56,29,23,12,52,64,208,13.94,0.52,0.41,0.21,0.93,1.14,3.71
8,Ben Ryan,F,DM,17.914,59,22,20,22,42,64,139,15.83,0.37,0.34,0.37,0.71,1.08,2.36
9,Stephen Schultz,F,LIN,18.774,57,31,21,11,52,63,161,19.25,0.54,0.37,0.19,0.91,1.11,2.82
10,Matt Read,F,DM,20.255,58,28,19,15,47,62,172,16.28,0.48,0.33,0.26,0.81,1.07,2.97
11,Calle Ridderwall,F,TC,18.3,60,27,18,17,45,62,180,15.0,0.45,0.3,0.28,0.75,1.03,3.0
12,John Kemp,F,IND,19.612,48,16,26,19,42,61,98,16.33,0.33,0.54,0.4,0.88,1.27,2.04
13,Colby Cohen,D,LIN,17.391,53,13,23,24,36,60,141,9.22,0.25,0.43,0.45,0.68,1.13,2.66
14,Garrett Roe,F,IND,18.563,55,22,26,12,48,60,205,10.73,0.4,0.47,0.22,0.87,1.09,3.73
15,Max Pacioretty,F,SC,17.818,57,20,19,20,39,59,227,8.81,0.35,0.33,0.35,0.68,1.04,3.98
16,Steve Silva,F,GB,19.412,55,21,21,16,42,58,119,17.65,0.38,0.38,0.29,0.76,1.05,2.16
17,Corey Tropp,F,SF,17.142,52,26,25,7,51,58,148,17.57,0.5,0.48,0.13,0.98,1.12,2.85
18,Andy Miele,F,CHI/CR,18.418,58,20,19,18,39,57,160,12.5,0.34,0.33,0.31,0.67,0.98,2.76
19,Jesse Martin,F,TC,18.021,59,19,19,18,38,56,143,13.29,0.32,0.32,0.31,0.64,0.95,2.42
20,Dustin Gazley,RW,SC,17.95,57,27,21,7,48,55,148,18.24,0.47,0.37,0.12,0.84,0.96,2.6
21,Pat Cannone,F,CR,20.102,58,18,17,20,35,55,158,11.39,0.31,0.29,0.34,0.6,0.95,2.72
22,Joshua Turnbull,F,WAT,18.177,59,24,21,8,45,53,199,12.06,0.41,0.36,0.14,0.76,0.9,3.37
23,Ryan Cramer,F,WAT,20.047,59,26,14,12,40,52,152,17.11,0.44,0.24,0.2,0.68,0.88,2.58
24,Sergio Somma,F,GB,19.343,46,32,12,7,44,51,184,17.39,0.7,0.26,0.15,0.96,1.11,4.0
25,Blake Martin,F,SC,19.847,48,22,14,14,36,50,108,20.37,0.46,0.29,0.29,0.75,1.04,2.25
26,Mike Sislo,F,GB,18.653,59,23,13,13,36,49,130,17.69,0.39,0.22,0.22,0.61,0.83,2.2
27,Andrew Conboy,F,OMA,18.333,55,24,19,6,43,49,173,13.87,0.44,0.35,0.11,0.78,0.89,3.15
28,Mike Seidel,F,CR,18.448,54,15,26,6,41,47,142,10.56,0.28,0.48,0.11,0.76,0.87,2.63
29,Derrick LaPoint,D,GB,18.341,58,12,21,14,33,47,141,8.51,0.21,0.36,0.24,0.57,0.81,2.43
30,Ryan Guentzel,F,SF,20.173,55,9,22,15,31,46,94,9.57,0.16,0.4,0.27,0.56,0.84,1.71
31,Chad Langlais,D,LIN,20.124,51,6,19,21,25,46,125,4.8,0.12,0.37,0.41,0.49,0.9,2.45
32,Anthony Maiani,C,SC,17.555,56,15,17,14,32,46,127,11.81,0.27,0.3,0.25,0.57,0.82,2.27
33,Jeff Petry,D,DM,18.768,55,18,16,11,34,45,159,11.32,0.33,0.29,0.2,0.62,0.82,2.89
34,Matt Ambroz,F,TC,19.477,58,18,20,7,38,45,161,11.18,0.31,0.34,0.12,0.66,0.78,2.78
35,Matt Arhontas,F,WAT,19.519,59,18,21,6,39,45,144,12.5,0.31,0.36,0.1,0.66,0.76,2.44
36,Kyle Reeds,F,WAT,18.443,51,23,9,13,32,45,115,20.0,0.45,0.18,0.25,0.63,0.88,2.25
37,Alex Hudson,F,TC,19.124,60,16,21,7,37,44,133,12.03,0.27,0.35,0.12,0.62,0.73,2.22
38,Robin Bergman,F,CR,18.177,52,26,7,10,33,43,171,15.2,0.5,0.13,0.19,0.63,0.83,3.29
39,Kyle Follmer,D,LIN,19.018,58,21,7,15,28,43,147,14.29,0.36,0.12,0.26,0.48,0.74,2.53
40,Matt Thurber,F,OMA,16.953,58,11,17,15,28,43,136,8.09,0.19,0.29,0.26,0.48,0.74,2.34
41,Andrew Olson,F,DM,19.25,60,18,18,6,36,42,144,12.5,0.3,0.3,0.1,0.6,0.7,2.4
42,Drew Fisher,F,SF,19.606,54,19,12,11,31,42,101,18.81,0.35,0.22,0.2,0.57,0.78,1.87
43,Jarmo Jokila,F,OMA,20.586,57,19,10,12,29,41,147,12.93,0.33,0.18,0.21,0.51,0.72,2.58
44,Kevin Lohry,F,SC,19.034,54,14,15,12,29,41,137,10.22,0.26,0.28,0.22,0.54,0.76,2.54
45,Brett Bruneteau,F,OMA,17.701,54,12,19,9,31,40,123,9.76,0.22,0.35,0.17,0.57,0.74,2.28
46,Jake Skjodt,F,IND,18.908,57,20,10,10,30,40,122,16.39,0.35,0.18,0.18,0.53,0.7,2.14
47,Kevin Wehrs,D,CR,18.44,56,8,18,14,26,40,145,5.52,0.14,0.32,0.25,0.46,0.71,2.59
