,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,206,116,55.677,804,631,173,51.002,6443,6199,244,12.328,0.898,102.162
1,Cape Breton Screaming Eagles,206,114,54.812,719,609,110,53.908,6986,5897,1089,10.148,0.902,100.252
2,Drummondville Voltigeurs,206,112,56.815,822,658,164,57.418,7382,5817,1565,10.865,0.89,99.795
3,Rouyn-Noranda Huskies,206,111,53.272,753,680,73,53.522,6259,5511,748,11.62,0.881,99.727
4,Shawinigan Cataractes,206,111,51.765,747,655,92,51.42,6685,6251,434,10.465,0.898,100.218
5,Saint John Sea Dogs,206,109,56.2,777,650,127,52.21,6743,6427,316,11.495,0.904,101.833
6,Moncton Wildcats,206,107,58.1,693,537,156,52.225,6531,6271,260,10.62,0.917,102.303
7,Gatineau Olympiques,206,100,51.442,706,649,57,50.525,5915,5826,89,11.46,0.892,100.622
8,Rimouski Oceanic,206,94,49.538,723,721,2,50.35,6206,5957,249,11.618,0.88,99.618
9,Victoriaville Tigres,206,93,53.05,725,710,15,51.015,6666,6513,153,11.038,0.899,100.928
10,PEI Rocket,206,84,48.278,680,741,-61,46.402,6200,7143,-943,10.482,0.902,100.6
11,Chicoutimi Sagueneens,206,79,46.067,628,697,-69,47.158,5688,6140,-452,10.548,0.887,99.212
12,Baie-Comeau Drakkar,206,77,43.055,631,795,-164,46.64,5879,6577,-698,10.34,0.88,98.342
13,Acadie-Bathurst Titan,206,73,45.032,671,772,-101,45.715,6170,7112,-942,10.565,0.892,99.78
14,Lewiston MAINEiacs,206,70,43.332,612,789,-177,46.468,6052,6823,-771,9.92,0.887,98.57
15,Halifax Mooseheads,206,64,42.055,632,805,-173,49.5,6499,6443,56,9.202,0.878,97.002
16,Val-d'Or Foreurs,206,62,41.528,605,840,-235,45.288,5996,7124,-1128,10.24,0.882,98.402
17,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
18,St. John's Fog Devils,70,31,49.77,216,218,-2,48.04,2119,2292,-173,9.9,0.907,100.62
