,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Red Deer Rebels,288,199,55.988,1006,681,325,52.541,8949,7523,1426,10.005,0.914,101.378
1,Kelowna Rockets,288,181,59.265,1012,761,251,58.129,9466,7234,2232,9.836,0.907,100.572
2,Swift Current Broncos,288,173,53.574,1023,857,166,53.012,9341,8045,1296,10.594,0.897,100.23
3,Brandon Wheat Kings,288,165,53.028,993,863,130,51.809,9069,8140,929,10.794,0.897,100.418
4,Kamloops Blazers,288,164,52.265,1005,908,97,49.144,8956,9446,-490,10.244,0.909,101.126
5,Kootenay Ice,288,162,51.385,979,838,141,52.096,8880,7848,1032,9.91,0.899,99.72
6,Moose Jaw Warriors,288,154,53.741,988,910,78,49.789,9001,9223,-222,10.278,0.912,101.391
7,Spokane Chiefs,288,143,48.474,881,901,-20,49.216,8667,8470,197,9.774,0.898,99.539
8,Regina Pats,288,142,44.897,863,883,-20,46.186,8116,8818,-702,9.247,0.904,99.598
9,Portland Winter Hawks,288,141,48.639,914,929,-15,50.539,8867,8441,426,9.625,0.897,99.31
10,Calgary Hitmen,288,138,51.808,1015,978,37,51.598,8938,8361,577,10.659,0.894,100.053
11,Medicine Hat Tigers,288,132,51.445,1103,1162,-59,50.07,8696,9678,-982,12.11,0.885,100.564
12,Prince George Cougars,288,131,47.573,957,1034,-77,48.135,9254,9708,-454,10.238,0.896,99.829
13,Lethbridge Hurricanes,288,129,47.814,898,982,-84,47.904,8133,8465,-332,10.549,0.895,100.055
14,Seattle Thunderbirds,288,126,49.702,969,1034,-65,52.159,9043,9079,-36,9.786,0.892,99.023
15,Tri-City Americans,288,122,47.469,922,1087,-165,47.225,8395,9783,-1388,10.355,0.897,100.048
16,Prince Albert Raiders,288,114,47.112,838,1116,-278,50.454,8470,9529,-1059,9.44,0.893,98.708
17,Saskatoon Blades,288,103,41.006,783,1006,-223,46.707,8466,9165,-699,8.521,0.895,97.954
18,Vancouver Giants,216,78,45.605,630,853,-223,45.31,5845,7419,-1574,10.528,0.894,99.98
19,Everett Silvertips,72,39,50.65,157,153,4,47.65,1797,1974,-177,8.53,0.925,101.02
