,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Halifax Mooseheads,136,90,58.84,590,408,182,54.125,4455,3764,691,12.815,0.894,102.165
1,Quebec Remparts,136,76,56.825,507,384,123,50.555,4183,4091,92,11.71,0.909,102.59
2,Blainville-Boisbriand Armada,136,74,57.18,523,393,130,54.005,4313,3688,625,11.905,0.896,101.525
3,Victoriaville Tigres,136,70,54.61,539,443,96,51.61,4383,4106,277,11.89,0.894,101.295
4,Moncton Wildcats,136,68,51.545,460,425,35,51.88,4370,4041,329,10.195,0.899,100.075
5,Saint John Sea Dogs,136,67,50.485,464,448,16,49.165,4135,4312,-177,10.76,0.899,100.645
6,Rimouski Oceanic,136,66,52.985,509,452,57,49.985,4128,4131,-3,12.035,0.892,101.25
7,Baie-Comeau Drakkar,136,64,53.085,482,425,57,55.405,4562,3662,900,10.355,0.887,99.045
8,Drummondville Voltigeurs,136,60,48.685,441,465,-24,52.27,4090,3735,355,10.525,0.879,98.405
9,Val-d'Or Foreurs,136,59,49.225,491,504,-13,49.535,4262,4320,-58,11.25,0.887,99.91
10,Chicoutimi Sagueneens,136,57,48.695,425,446,-21,50.21,4150,4116,34,10.055,0.894,99.44
11,Shawinigan Cataractes,136,56,47.965,424,457,-33,48.765,4073,4267,-194,10.005,0.896,99.62
12,Rouyn-Noranda Huskies,136,56,47.93,502,544,-42,48.64,3868,4086,-218,12.71,0.87,99.65
13,PEI Rocket,136,56,46.195,463,544,-81,47.79,4077,4445,-368,10.865,0.881,98.945
14,Acadie-Bathurst Titan,136,49,46.835,473,537,-64,49.13,4402,4565,-163,10.63,0.886,99.21
15,Gatineau Olympiques,136,48,45.19,437,530,-93,45.485,3551,4261,-710,12.125,0.878,99.915
16,Cape Breton Screaming Eagles,136,32,38.005,375,607,-232,45.25,3750,4538,-788,9.685,0.869,96.66
17,Sherbrooke Phoenix,68,16,39.87,183,276,-93,42.7,1826,2450,-624,9.87,0.889,98.75
