,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,720,414,57.761,2557,1938,619,53.414,23097,19765,3332,11.272,0.906,101.84
1,Medicine Hat Tigers,720,389,55.172,2528,2045,483,54.502,23525,21137,2388,9.77,0.906,100.318
2,Tri-City Americans,720,383,46.854,2370,2042,328,46.118,22531,22093,438,9.328,0.91,100.284
3,Kelowna Rockets,720,382,61.183,2477,2004,473,53.326,22321,20904,1417,11.787,0.914,103.176
4,Spokane Chiefs,720,370,51.451,2423,2017,406,52.683,23789,20680,3109,9.689,0.898,99.471
5,Kootenay Ice,720,368,50.636,2339,2083,256,49.657,22710,21556,1154,9.944,0.904,100.266
6,Vancouver Giants,720,367,45.262,2417,2060,357,51.953,24098,18793,5305,8.794,0.885,97.292
7,Brandon Wheat Kings,720,364,54.769,2670,2366,304,51.552,23414,22581,833,11.268,0.9,101.234
8,Saskatoon Blades,720,332,43.064,2354,2376,-22,46.004,22529,23778,-1249,9.326,0.896,98.897
9,Everett Silvertips,720,319,50.954,2023,2053,-30,49.86,20619,22243,-1624,10.175,0.904,100.58
10,Swift Current Broncos,720,302,48.836,2143,2291,-148,49.209,21879,23417,-1538,9.071,0.908,99.925
11,Kamloops Blazers,720,294,45.49,2222,2440,-218,49.804,21665,22350,-685,9.079,0.894,98.401
12,Regina Pats,720,292,50.323,2255,2443,-188,50.148,22034,22731,-697,10.175,0.9,100.109
13,Moose Jaw Warriors,720,290,44.817,2239,2497,-258,48.442,22446,23038,-592,9.334,0.894,98.701
14,Red Deer Rebels,720,288,50.5,1978,2157,-179,48.65,21495,22576,-1081,9.747,0.91,100.7
15,Seattle Thunderbirds,720,286,48.409,2027,2312,-285,49.037,21890,23573,-1683,9.422,0.904,99.832
16,Portland Winterhawks,432,282,58.509,1841,1296,545,53.341,16488,13964,2524,10.99,0.909,101.906
17,Edmonton Oil Kings,576,267,56.083,1850,1721,129,55.49,18836,17203,1633,9.323,0.908,100.202
18,Prince Albert Raiders,720,257,46.396,2143,2569,-426,49.824,22457,24134,-1677,9.088,0.898,98.832
19,Lethbridge Hurricanes,720,240,39.111,2082,2654,-572,41.767,20787,24154,-3367,9.451,0.895,98.928
20,Prince George Cougars,720,230,42.468,1978,2699,-721,47.644,21026,23927,-2901,9.413,0.885,97.88
21,Victoria Royals,288,129,51.427,921,964,-43,48.28,8479,9168,-689,10.725,0.904,101.051
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Portland Winter Hawks,288,68,35.668,647,1170,-523,43.06,7701,10119,-2418,8.159,0.89,97.145
