,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Omaha Lancers,357,203,59.062,1269,964,305,53.237,11480,9982,1498,11.606,0.909,102.478
1,Cedar Rapids RoughRiders,357,199,58.043,1273,941,332,53.538,11611,10982,629,10.436,0.912,101.575
2,Lincoln Stars,358,178,47.32,1180,1075,105,51.931,11784,10649,1135,8.52,0.899,98.443
3,Waterloo Black Hawks,355,177,52.528,1184,1067,117,53.178,11709,9877,1832,10.742,0.89,99.821
4,Sioux Falls Stampede,355,173,53.018,1124,1038,86,50.35,10545,10967,-422,10.86,0.903,101.068
5,Indiana Ice,356,162,51.816,1147,1184,-37,49.802,10699,11021,-322,10.93,0.903,101.219
6,Green Bay Gamblers,358,153,55.147,1050,1108,-58,53.092,10626,10854,-228,10.261,0.906,100.839
7,Tri-City Storm,358,141,43.69,997,1177,-180,48.039,10699,10140,559,8.912,0.89,97.926
8,Chicago Steel,359,128,46.171,1049,1287,-238,47.625,10547,12297,-1750,10.03,0.892,99.242
9,Sioux City Musketeers,286,110,48.005,877,910,-33,49.875,8883,9187,-304,9.357,0.9,99.402
10,Des Moines Buccaneers,359,109,42.108,1078,1349,-271,46.055,11176,12082,-906,9.878,0.884,98.246
11,Fargo Force,120,65,52.94,414,370,44,50.895,3604,3478,126,11.09,0.897,100.835
12,Souix City Musketeers,57,34,57.49,215,159,56,49.61,1698,1725,-27,12.14,0.91,103.14
13,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
14,Team USA,60,23,47.92,196,213,-17,44.07,1660,2107,-447,11.43,0.901,101.58
15,Youngstown Phantoms,60,18,40.78,168,244,-76,44.42,1617,2023,-406,10.11,0.882,98.27
