,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Bourque,LW,HFD/HER,30.753,285,94,93,72,187,259,817,10.128,0.298,0.294,0.278,0.588,0.864,2.916
1,Kenny Agostino,LW,ADK/STK/CHI/PRO,24.502,261,78,85,73,163,236,665,10.892,0.289,0.318,0.318,0.607,0.925,2.698
2,Travis Morin,C,TEX,32.809,273,68,96,69,164,233,619,9.605,0.211,0.356,0.26,0.566,0.828,2.208
3,Cole Schneider,LW,BNG/RCH/HFD,26.181,289,90,86,51,176,227,739,11.354,0.279,0.301,0.174,0.578,0.754,2.436
4,T.J. Brennan,D,RFD/TOR/LV,27.577,281,72,78,75,150,225,759,9.23,0.245,0.26,0.259,0.506,0.765,2.686
5,Phil Varone,C,RCH/BNG/LV,25.907,259,72,89,59,161,220,547,13.6,0.282,0.349,0.244,0.633,0.876,2.084
6,Chris Mueller,C,HFD/SD/TUC/TOR,30.654,268,72,83,61,155,216,580,12.734,0.268,0.308,0.225,0.574,0.792,2.126
7,Cal O'Reilly,C,UTI/RCH/TOR/IA,30.085,260,40,98,66,138,204,372,12.436,0.17,0.372,0.268,0.541,0.805,1.405
8,Chris Conner,LW,HER/LV,32.856,254,74,84,42,158,200,483,16.564,0.281,0.28,0.146,0.565,0.71,1.738
9,Andrew Miller,RW,OKC/CHA/BAK,28.116,228,71,86,41,157,198,444,15.666,0.28,0.436,0.162,0.721,0.884,1.78
10,T.J. Hensick,C,HAM/UTI/CHA/ONT,30.89,267,55,85,57,140,197,579,9.976,0.199,0.325,0.219,0.529,0.748,2.013
11,Eric Tangradi,LW,HAM/GR,27.72,248,90,67,38,157,195,705,12.768,0.372,0.279,0.159,0.654,0.811,2.924
12,T.J. Tynan,C,SPR/LE/CLE/CHI,24.68,293,46,96,53,142,195,502,11.026,0.179,0.351,0.194,0.535,0.728,1.655
