,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,680,397,57.654,2578,2095,483,51.292,23167,23314,-147,11.35,0.912,102.548
1,Plymouth Whalers,680,395,52.294,2426,1936,490,48.832,22500,21903,597,10.46,0.91,101.44
2,Kitchener Rangers,680,390,52.66,2440,2074,366,54.002,25093,22412,2681,9.392,0.902,99.559
3,Belleville Bulls,674,368,57.684,2381,2126,255,49.234,22908,23345,-437,10.691,0.923,102.977
4,Barrie Colts,680,365,50.845,2316,2046,270,49.129,24154,23272,882,9.066,0.915,100.604
5,Ottawa 67's,672,357,50.861,2491,2187,304,50.873,24410,23012,1398,9.95,0.901,99.989
6,Guelph Storm,680,356,52.317,2275,2058,217,51.176,23014,21689,1325,9.746,0.907,100.455
7,Windsor Spitfires,680,350,57.927,2443,2299,144,56.572,23890,22522,1368,10.174,0.904,100.521
8,Brampton Battalion,680,348,55.86,2289,2177,112,56.453,23475,22341,1134,9.658,0.9,99.706
9,Peterborough Petes,678,328,45.052,2215,2294,-79,44.518,22640,24302,-1662,9.646,0.906,100.273
10,Sault Ste. Marie Greyhounds,680,321,45.818,2164,2245,-81,48.439,22610,22563,47,9.435,0.895,98.92
11,Sarnia Sting,680,311,50.516,2235,2288,-53,50.445,23342,23354,-12,9.625,0.905,100.093
12,Erie Otters,680,297,44.102,2173,2502,-329,47.614,22846,23436,-590,9.067,0.893,98.351
13,Kingston Frontenacs,680,284,43.805,2282,2585,-303,47.634,23465,25469,-2004,9.461,0.891,98.464
14,Sudbury Wolves,678,267,43.962,2061,2326,-265,45.401,22172,23509,-1337,9.812,0.898,99.619
15,Owen Sound Attack,612,267,46.542,2021,2144,-123,50.144,22449,20630,1819,8.867,0.898,98.565
16,Oshawa Generals,676,259,46.037,2225,2598,-373,48.497,22862,23723,-861,10.062,0.888,98.858
17,Toronto St. Michael's Majors,540,256,44.602,1708,1844,-136,46.044,18118,19158,-1040,9.95,0.895,99.426
18,Mississauga IceDogs,544,197,50.766,1678,2199,-521,52.625,18552,20160,-1608,10.124,0.892,99.29
19,Saginaw Spirit,476,184,51.058,1457,1667,-210,49.982,15359,16498,-1139,9.867,0.905,100.346
20,North Bay Centennials,202,81,45.61,623,714,-91,49.028,6968,7192,-224,8.48,0.904,98.805
21,Niagara IceDogs,136,63,49.93,480,479,1,50.595,4717,4612,105,10.02,0.899,99.94
22,Mississauga St. Michael's Majors,136,61,48.715,423,446,-23,50.565,4494,4392,102,9.14,0.901,99.16
23,Owen Sound Platers,68,25,44.8,237,292,-55,46.3,2485,2882,-397,9.43,0.901,99.48
