,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,1078,686,57.845,4467,3152,1315,51.538,37470,35209,2261,11.664,0.909,102.524
1,Kitchener Rangers,1078,579,49.472,3839,3402,437,49.694,38170,34694,3476,10.848,0.892,100.074
2,Sault Ste. Marie Greyhounds,1078,556,58.266,3890,3496,394,52.805,35773,34091,1682,12.152,0.901,102.231
3,Barrie Colts,1079,540,50.513,3881,3472,409,48.494,36290,36268,22,10.876,0.9,100.91
4,Windsor Spitfires,1080,517,49.226,3838,3723,115,49.151,37074,34921,2153,10.541,0.899,100.467
5,Guelph Storm,1078,515,50.38,3689,3571,118,49.122,35504,35617,-113,10.982,0.896,100.538
6,Owen Sound Attack,1078,510,50.912,3731,3574,157,54.963,38801,34512,4289,9.517,0.886,98.082
7,Ottawa 67's,1077,493,54.282,3791,3763,28,51.538,34974,36698,-1724,11.772,0.895,101.174
8,Oshawa Generals,1079,473,53.723,3748,3842,-94,50.568,36685,35789,896,11.196,0.902,101.339
9,Saginaw Spirit,1078,463,50.82,3589,3806,-217,50.975,35447,37149,-1702,10.378,0.896,99.883
10,Erie Otters,1078,456,48.204,3782,4022,-240,50.748,35359,35895,-536,11.022,0.878,98.784
11,Sarnia Sting,1080,441,51.003,3682,4025,-343,49.656,34908,37047,-2139,11.939,0.887,100.568
12,Kingston Frontenacs,1079,440,42.897,3522,3928,-406,47.017,36124,37396,-1272,8.847,0.895,98.296
13,Peterborough Petes,1078,439,46.354,3446,4036,-590,47.344,34968,38923,-3955,10.068,0.895,99.554
14,Plymouth Whalers,816,404,46.957,2838,2562,276,46.408,27067,28328,-1261,9.458,0.91,100.439
15,Sudbury Wolves,1078,385,47.382,3250,4028,-778,47.994,33493,38154,-4661,10.132,0.898,99.84
16,Niagara IceDogs,806,374,54.502,2861,2701,160,50.856,27744,26628,1116,10.918,0.905,101.41
17,Belleville Bulls,816,351,45.876,2514,2711,-197,47.65,26308,28778,-2470,8.751,0.906,99.315
18,Brampton Battalion,680,326,50.976,2131,2028,103,55.962,23401,20062,3339,8.134,0.902,98.265
19,Mississauga Steelheads,466,183,49.714,1418,1631,-213,52.261,14854,15457,-603,9.758,0.893,99.024
20,North Bay Battalion,398,174,46.608,1278,1320,-42,47.882,12830,12183,647,10.036,0.896,99.586
21,Mississauga IceDogs,272,141,51.44,937,915,22,52.86,9582,8831,751,10.198,0.893,99.468
22,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
23,Toronto St. Michael's Majors,272,119,44.748,864,992,-128,46.255,8876,9612,-736,9.952,0.894,99.39
24,Hamilton Bulldogs,264,119,48.91,897,932,-35,51.581,8506,8131,375,10.432,0.884,98.83
25,Flint Firebirds,264,76,38.491,780,1149,-369,46.145,8307,9095,-788,9.358,0.872,96.576
26,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
