,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Brayden Burke,LW,R.D/LET/MJ,19.767,238,85,148,105,233,338,0.392,0.645,0.464,1.037,1.5
1,Sam Steel,C,REG,18.677,258,123,137,78,260,338,0.552,0.588,0.303,1.138,1.442
2,Tyler Soy,C,VIC,19.658,316,150,115,60,265,325,0.538,0.46,0.248,0.998,1.24
3,Giorgio Estephan,C,LET/SC,19.676,324,130,97,97,227,324,0.44,0.367,0.368,0.815,1.182
4,Adam Brooks,C,REG,19.486,262,115,144,64,259,323,0.525,0.716,0.302,1.241,1.546
5,Glenn Gawdin,C,S.C/SC,19.54,310,126,99,87,225,312,0.612,0.417,0.38,1.028,1.408
6,Cody Glass,C,POR,18.521,239,94,128,71,222,293,0.407,0.755,0.34,1.168,1.506
7,Kailer Yamamoto,RW,SPO,18.088,230,105,120,66,225,291,0.512,0.591,0.342,1.098,1.441
8,Patrick Bajkov,RW,EVT,18.864,342,112,91,84,203,287,0.394,0.392,0.323,0.786,1.106
9,Noah Gregor,C,M.J/MJ/VIC/PA,19.198,249,123,107,55,230,285,0.557,0.454,0.232,1.01,1.242
10,Tyler Wong,RW,LET,19.672,257,138,95,51,233,284,0.614,0.404,0.26,1.018,1.28
11,Matthew Phillips,C,VIC,18.57,215,136,97,49,233,282,0.644,0.556,0.231,1.204,1.435
12,Jayden Halbgewachs,C,M.J/MJ,19.548,275,139,84,57,223,280,0.692,0.411,0.247,1.1,1.348
13,Mathew Barzal,C,SEA,18.432,202,63,123,92,186,278,0.301,0.73,0.585,1.035,1.622
14,Dante Hannoun,C,VIC/PA,19.152,308,106,109,57,215,272,0.434,0.46,0.176,0.894,1.07
15,Stelio Mattheos,C,BDN,18.318,244,123,97,50,220,270,0.639,0.438,0.261,1.075,1.334
16,Brett Howden,C,M.J/MJ,18.529,248,109,91,67,200,267,0.486,0.467,0.332,0.952,1.288
17,Brayden  Point,C,M.J/MJ,18.758,180,109,104,53,213,266,0.648,0.648,0.295,1.297,1.592
18,Brandon Hagel,LW,RD,19.178,250,96,108,59,204,263,0.462,0.528,0.24,0.99,1.228
19,Brad Morrison,C,P.G/PG/LET/VAN,19.758,329,111,90,59,201,260,0.349,0.335,0.212,0.684,0.896
20,Nick Merkley,C,KEL,18.44,244,85,123,51,208,259,0.368,0.505,0.174,0.87,1.046
21,Ryan Gropp,LW,SEA,19.122,258,117,74,63,191,254,0.49,0.34,0.271,0.826,1.098
22,Trevor Cox,LW,M.H/VAN/MH,19.344,195,72,128,52,200,252,0.355,0.578,0.3,0.932,1.232
23,Jordy Bellerive,C,LET,18.498,265,110,75,67,185,252,0.452,0.331,0.286,0.784,1.069
24,Chad Butcher,RW,M.H/MH,19.766,263,80,105,67,185,252,0.349,0.51,0.306,0.859,1.165
25,Tyler Steenbergen,C,S.C/SC,18.813,267,123,71,55,194,249,0.644,0.349,0.336,0.992,1.328
26,Matteo Gennaro,C,P.A/CGY/PA/SC,19.526,338,124,70,54,194,248,0.521,0.277,0.201,0.798,0.998
27,Matt Bradley,C,M.H/MH/REG,19.772,281,111,72,64,183,247,0.45,0.305,0.23,0.759,0.989
28,Davis Koch,RW,EDM/VAN,19.289,311,87,104,51,191,242,0.338,0.395,0.206,0.735,0.94
29,Jansen Harkins,C,P.G/PG,18.44,270,75,110,57,185,242,0.308,0.436,0.233,0.744,0.972
30,Max Gerlach,RW,MH/SAS,19.574,269,136,62,44,198,242,0.556,0.25,0.194,0.802,0.995
31,Braylon Shmyr,LW,BDN/SAS,19.397,299,110,92,37,202,239,0.444,0.409,0.135,0.852,0.988
32,Dryden Hunt,LW,REG/M.H/MJ,19.06,205,112,75,52,187,239,0.605,0.375,0.282,0.98,1.26
33,Cole Sanford,RW,M.H/MH/REG,19.376,207,124,62,52,186,238,0.612,0.282,0.24,0.898,1.138
34,Trey Fix-Wolansky,RW,EDM,18.808,201,87,99,51,186,237,0.418,0.695,0.302,1.11,1.413
35,Reid  Gardiner,RW,P.A/PA/KEL,19.782,236,117,72,48,189,237,0.575,0.346,0.26,0.92,1.184
36,Jayce Hawryluk,C,BDN,18.956,171,101,91,43,192,235,0.648,0.582,0.26,1.228,1.485
37,Dillon Dube,C,KEL,18.282,203,101,73,58,174,232,0.582,0.4,0.36,0.982,1.338
38,Jesse Gabrielle,LW,BDN/REG/PG,19.309,275,123,63,42,186,228,0.49,0.199,0.127,0.688,0.818
39,Oliver Bjorkstrand,RW,POR,18.934,128,113,69,45,182,227,0.895,0.54,0.35,1.44,1.79
40,Tyson Baillie,C,KEL,19.082,194,102,74,50,176,226,0.538,0.392,0.27,0.935,1.205
41,Jack Walker,LW,VIC,19.253,260,92,80,53,172,225,0.396,0.351,0.188,0.746,0.935
42,Cameron Hebig,C,SAS/REG,19.274,264,98,73,54,171,225,0.475,0.346,0.266,0.83,1.091
43,Kole Lind,RW,KEL,18.041,204,83,92,49,175,224,0.468,0.548,0.212,1.015,1.225
44,Reid Duke,C,LET/BDN,19.758,242,105,79,39,184,223,0.515,0.354,0.158,0.87,1.026
45,Nolan Volcan,LW,SEA,19.232,313,93,76,52,169,221,0.367,0.291,0.212,0.656,0.872
46,Hudson Elynuik,C,KTN/SPO,18.988,276,83,84,53,167,220,0.38,0.38,0.254,0.756,1.012
47,Steven  Owre,C,M.H/MH,19.36,245,74,73,72,147,219,0.334,0.36,0.341,0.689,1.036
48,Jordan Topping,LW,T.C/TC,19.281,243,109,62,47,171,218,0.508,0.288,0.229,0.791,1.019
49,Ty Ronning,RW,VAN,18.968,285,127,53,38,180,218,0.598,0.198,0.132,0.8,0.932
50,Jaret Anderson-Dolan,C,SPO,18.072,234,102,67,48,169,217,0.429,0.352,0.27,0.78,1.05
51,Joachim Blichfeld,LW,POR,19.416,179,103,63,51,166,217,0.642,0.375,0.32,1.02,1.34
52,David Quenneville,D,M.H/MH,18.573,250,69,78,68,147,215,0.336,0.353,0.316,0.689,1.001
53,Tim  McGauley,C,BDN,19.399,191,85,72,56,157,213,0.438,0.332,0.277,0.775,1.055
54,Skyler McKenzie,LW,POR,18.716,282,101,66,45,167,212,0.489,0.282,0.181,0.772,0.96
55,Jake Kryski,C,KAM/KEL/CGY,19.554,319,78,87,46,165,211,0.339,0.361,0.194,0.702,0.899
56,Adam Helewka,LW,SPO/RD,19.404,184,109,62,40,171,211,0.648,0.368,0.198,1.02,1.217
57,Collin Shirley,LW,KTN/KAM,19.626,284,105,69,36,174,210,0.398,0.286,0.149,0.686,0.841
58,Lane Bauer,C,EDM/KAM,19.497,261,97,70,40,167,207,0.418,0.28,0.167,0.699,0.864
59,Matt Fonteyne,LW,EVT,18.855,338,82,63,61,145,206,0.36,0.269,0.267,0.63,0.892
60,Nolan Patrick,C,BDN,17.115,163,92,63,50,155,205,0.558,0.316,0.345,0.874,1.218
61,Luke Philp,C,KTN/RD,19.108,181,82,74,48,156,204,0.485,0.458,0.198,0.94,1.132
62,Aleksi Heponiemi,C,SC,18.184,129,56,89,59,145,204,0.44,0.71,0.48,1.155,1.63
63,Zak Zborosky,RW,KTN/LET,19.042,262,99,57,47,156,203,0.494,0.27,0.198,0.764,0.963
64,Ivan Nikolishin,LW,EVT/RD,18.676,216,65,76,62,141,203,0.332,0.36,0.298,0.695,0.99
65,Morgan Geekie,C,T.C/TC,18.22,216,78,79,46,157,203,0.428,0.4,0.228,0.833,1.059
66,Jordy Stallard,C,CAL/CGY/PA,19.117,238,85,72,46,157,203,0.444,0.36,0.206,0.808,1.009
67,Nicolas Petan,C,POR,18.986,117,50,97,55,147,202,0.42,0.835,0.47,1.255,1.72
68,Jake Bean,D,CAL/CGY/TC,18.394,219,49,75,72,124,196,0.209,0.351,0.34,0.56,0.895
69,Brett Pollock,LW,EDM,18.748,213,87,63,45,150,195,0.412,0.318,0.23,0.732,0.955
70,Dominic Zwerger,LW,SPO/EVT,19.292,256,88,57,49,145,194,0.382,0.282,0.238,0.664,0.901
71,Kody McDonald,C,P.G/PG/PA/VIC,19.472,321,93,65,36,158,194,0.335,0.232,0.134,0.567,0.706
72,Tyler Sandhu,RW,EVT/R.D/T.C/TC,19.815,256,71,74,48,145,193,0.294,0.35,0.232,0.644,0.879
73,Jakob Stukel,LW,VAN/CGY,19.654,259,101,62,30,163,193,0.42,0.245,0.124,0.666,0.79
74,Garrett Pilon,C,KAM/EVT,18.675,207,69,80,43,149,192,0.372,0.395,0.22,0.77,0.987
75,Ethan Bear,D,SEA,18.348,263,66,54,72,120,192,0.316,0.256,0.295,0.57,0.865
76,Nick Henry,RW,REG/LET,18.452,185,72,66,53,138,191,0.378,0.43,0.285,0.808,1.092
77,Ty Lewis,LW,BDN,18.657,190,84,62,45,146,191,0.449,0.332,0.237,0.781,1.018
78,Rihards Bukarts,LW,BDN/POR,18.958,192,92,65,33,157,190,0.48,0.335,0.165,0.815,0.98
79,Connor Dewar,C,EVT,18.348,263,98,52,39,150,189,0.519,0.279,0.236,0.802,1.034
80,Rourke Chartier,C,KEL,18.7,172,97,45,44,142,186,0.59,0.27,0.242,0.855,1.105
81,Deven Sideroff,RW,KAM,18.548,206,74,59,52,133,185,0.4,0.286,0.276,0.686,0.96
82,Jake DeBrusk,LW,S.C/RD/SC,18.161,205,78,59,48,137,185,0.368,0.315,0.262,0.682,0.95
83,Alec Baer,C,VAN/LET/KTN,19.12,336,85,55,44,140,184,0.32,0.2,0.157,0.516,0.679
84,Tyler Benson,LW,VAN,18.568,190,61,90,33,151,184,0.369,0.512,0.194,0.881,1.074
85,Dawson Davidson,D,KAM/REG/SAS,19.504,293,35,74,74,109,183,0.146,0.353,0.313,0.499,0.817
86,James Malm,C,VAN/CGY,18.351,221,65,76,41,141,182,0.336,0.365,0.208,0.704,0.91
87,Carsen Twarynski,LW,CAL/CGY/KEL,18.934,257,88,53,41,141,182,0.448,0.216,0.165,0.664,0.829
88,James Hamblin,C,MH,18.512,253,77,58,47,135,182,0.381,0.284,0.224,0.666,0.885
89,Mark Rassell,LW,M.H/MH,19.67,274,103,61,17,164,181,0.511,0.288,0.057,0.799,0.857
90,Parker Wotherspoon,LD,T.C/TC,18.185,274,32,70,79,102,181,0.126,0.312,0.339,0.438,0.776
91,Dawson Leedahl,LW,EVT/REG,19.618,241,69,66,46,135,181,0.355,0.315,0.23,0.675,0.901
92,Donovan Neuls,C,SEA,19.019,283,57,70,53,127,180,0.24,0.308,0.241,0.548,0.79
93,Chase Witala,LW,P.G/PG,19.555,182,96,54,30,150,180,0.525,0.3,0.172,0.828,0.992
94,Parker Bowles,C,T.C/TC,19.889,158,67,61,52,128,180,0.435,0.387,0.332,0.822,1.158
95,Jaedon Descheneau,RW,KTN,19.812,142,78,71,31,149,180,0.28,0.255,0.355,0.532,0.89
96,Parker Kelly,RW/C,PA,18.466,268,88,61,30,149,179,0.411,0.274,0.132,0.68,0.815
97,Keegan Iverson,RW,POR,19.572,245,74,63,42,137,179,0.354,0.345,0.21,0.699,0.908
98,Alex Forsberg,LW,P.G/VIC/SAS,19.946,181,63,69,45,132,177,0.353,0.425,0.248,0.772,1.02
99,John Quenneville,C,BDN,18.665,175,72,66,39,138,177,0.442,0.4,0.232,0.842,1.072
100,Keanu Yamamoto,RW,SPO,19.428,271,72,72,33,144,177,0.312,0.315,0.148,0.624,0.776
101,Connor Gay,RW,REG/R.D/SAS,19.618,202,67,63,46,130,176,0.338,0.332,0.235,0.672,0.905
102,Jared Bethune,LW,P.G/PG,19.777,276,65,53,57,118,175,0.267,0.245,0.255,0.505,0.76
103,Tyler Coulter,LW,BDN,19.138,259,76,54,45,130,175,0.351,0.248,0.195,0.598,0.792
104,Kevin Davis,D,EVT,19.569,341,26,74,74,100,174,0.11,0.329,0.282,0.44,0.727
105,Matt Needham,C,KAM,19.664,185,60,65,48,125,173,0.325,0.355,0.24,0.68,0.92
106,Tomas Soustal,C,KEL/EDM,19.706,241,68,68,37,136,173,0.31,0.331,0.182,0.643,0.824
107,Ryan Hughes,C,POR/SAS,18.263,240,71,59,40,130,170,0.371,0.308,0.226,0.678,0.901
108,Ty Smith,D,SPO,17.603,185,25,66,79,91,170,0.12,0.489,0.474,0.607,1.082
109,Sam Reinhart,C,KTN,18.359,107,55,62,53,117,170,0.5,0.585,0.48,1.085,1.565
110,Tanner Jeannot,LW,M.J/MJ,19.424,267,77,50,43,127,170,0.38,0.22,0.21,0.6,0.808
111,Quinn Benjafield,RW,KAM/EDM,19.648,307,63,66,41,129,170,0.242,0.321,0.182,0.565,0.742
112,Austin Wagner,LW,REG,18.356,237,79,51,39,130,169,0.379,0.255,0.186,0.635,0.824
113,Kale Clague,D,BDN/MJ,18.343,195,26,61,80,87,167,0.148,0.397,0.433,0.554,0.98
114,Keegan Kolesar,RW,SEA,18.563,242,77,57,33,134,167,0.399,0.309,0.176,0.708,0.883
