,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Halifax Mooseheads,288,172,56.465,1107,915,192,54.39,9835,8920,915,11.172,0.898,100.924
1,Shawinigan Cataractes,288,171,52.518,1167,898,269,52.464,9389,8020,1369,11.509,0.887,100.212
2,Baie-Comeau Drakkar,288,171,56.355,1147,984,163,51.868,9273,9372,-99,12.074,0.898,101.885
3,Hull Olympiques,288,158,52.575,1123,1015,108,50.234,8804,8985,-181,12.176,0.889,101.045
4,Victoriaville Tigres,288,158,52.511,1179,1079,100,50.954,10053,10008,45,11.376,0.892,100.654
5,Quebec Remparts,288,151,52.532,1004,981,23,53.029,9501,8920,581,10.538,0.895,99.975
6,Acadie-Bathurst Titan,288,150,54.024,999,1006,-7,52.934,9650,9029,621,10.299,0.9,100.258
7,Val-d'Or Foreurs,288,142,50.515,1084,1080,4,51.884,9284,8839,445,10.898,0.886,99.392
8,Rouyn-Noranda Huskies,288,140,49.132,1090,1093,-3,50.014,9290,9118,172,11.361,0.882,99.6
9,Moncton Wildcats,288,139,50.408,1007,1037,-30,49.002,9300,9522,-222,10.65,0.899,100.531
10,Sherbrooke Castors,288,134,49.782,980,1027,-47,49.199,9151,9492,-341,10.49,0.898,100.215
11,Cape Breton Screaming Eagles,288,129,46.799,986,1086,-100,45.591,9010,10307,-1297,10.412,0.901,100.459
12,Rimouski Oceanic,288,126,41.312,1098,1280,-182,46.961,9949,10432,-483,9.959,0.874,97.33
13,Drummondville Voltigeurs,288,122,42.809,984,1124,-140,44.668,8822,9579,-757,10.706,0.888,99.409
14,Montreal Rocket,288,120,47.41,979,1127,-148,49.466,9284,9476,-192,10.491,0.886,99.105
15,Chicoutimi Sagueneens,288,119,45.834,985,1194,-209,48.29,9263,9868,-605,10.525,0.883,98.84
