,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,612,328,46.623,2234,1900,334,46.33,18491,18647,-156,10.338,0.9,100.34
1,Saint John Sea Dogs,612,324,55.914,2237,1914,323,53.922,19807,18944,863,11.081,0.9,100.984
2,Drummondville Voltigeurs,612,315,45.169,2156,1961,195,49.866,19701,16727,2974,10.0,0.881,98.056
3,Shawinigan Cataractes,612,304,55.352,2139,1935,204,51.661,19107,19044,63,11.414,0.901,101.477
4,Moncton Wildcats,612,302,42.226,2119,2034,85,46.306,19065,19018,47,10.421,0.875,97.925
5,Rimouski Oceanic,612,298,50.356,2190,2012,178,51.201,18845,18142,703,10.595,0.89,99.556
6,Gatineau Olympiques,612,291,51.07,2078,2036,42,50.292,17690,17431,259,11.373,0.889,100.299
7,Rouyn-Noranda Huskies,612,291,58.367,2180,2164,16,54.721,18394,17252,1142,12.136,0.894,101.571
8,Victoriaville Tigres,612,290,49.994,2242,2077,165,48.881,18918,19060,-142,11.648,0.889,100.571
9,Cape Breton Screaming Eagles,612,266,52.724,2077,2225,-148,51.584,18922,18599,323,11.668,0.889,100.488
10,Val-d'Or Foreurs,612,265,50.22,2181,2277,-96,47.737,18576,19311,-735,11.838,0.893,101.06
11,Halifax Mooseheads,612,253,47.185,2065,2187,-122,49.245,19089,18470,619,10.457,0.887,99.134
12,Chicoutimi Sagueneens,612,233,48.848,1812,2062,-250,49.513,17600,18986,-1386,9.934,0.898,99.758
13,Acadie-Bathurst Titan,612,220,48.624,1916,2273,-357,50.132,18476,20516,-2040,10.435,0.889,99.333
14,Baie-Comeau Drakkar,612,219,44.652,1836,2202,-366,47.562,18120,18853,-733,9.578,0.892,98.808
15,Blainville-Boisbriand Armada,408,214,54.101,1394,1130,264,52.41,11888,10633,1255,10.721,0.9,100.729
16,PEI Rocket,340,142,48.799,1116,1214,-98,48.286,10167,11383,-1216,10.817,0.892,99.911
17,Charlottetown Islanders,272,124,52.815,929,934,-5,51.278,9023,9142,-119,10.626,0.902,100.758
18,Sherbrooke Phoenix,340,108,44.706,1002,1316,-314,47.612,9793,11496,-1703,9.845,0.891,98.838
19,Lewiston MAINEiacs,204,76,47.485,658,799,-141,49.502,6235,6692,-457,10.74,0.886,99.27
20,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
21,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
