,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Green Bay Gamblers,300,171,60.549,1004,783,221,53.819,9319,8379,940,10.862,0.918,102.615
1,Omaha Lancers,300,167,56.108,1041,775,266,50.85,9310,8446,864,10.698,0.912,101.873
2,Indiana Ice,300,166,55.474,1083,892,191,50.524,9509,9368,141,10.864,0.911,101.961
3,Cedar Rapids RoughRiders,300,158,54.762,1020,778,242,49.403,9275,8738,537,10.907,0.91,101.928
4,Waterloo Black Hawks,300,148,51.59,1016,929,87,51.93,9721,8740,981,10.108,0.898,99.836
5,Lincoln Stars,300,146,52.192,920,881,39,53.205,9787,8881,906,9.546,0.902,99.8
6,Sioux Falls Stampede,300,131,45.354,912,913,-1,49.489,9140,9267,-127,8.405,0.904,98.791
7,Fargo Force,240,120,53.505,766,675,91,51.824,7224,6716,508,9.832,0.908,100.559
8,Sioux City Musketeers,300,115,48.952,873,914,-41,49.886,8957,9002,-45,9.429,0.903,99.673
9,Chicago Steel,300,108,42.013,857,1069,-212,45.115,8515,9785,-1270,9.21,0.895,98.706
10,Tri-City Storm,300,97,42.824,754,1091,-337,47.066,8709,9943,-1234,8.245,0.904,98.612
11,Des Moines Buccaneers,300,84,44.78,831,1125,-294,49.022,9095,10034,-939,8.77,0.898,98.477
12,Team USA,180,73,47.662,552,600,-48,51.42,5384,5522,-138,9.99,0.882,98.238
13,Youngstown Phantoms,180,66,46.81,530,638,-108,47.265,5162,5750,-588,10.25,0.894,99.64
14,Dubuque Fighting Saints,120,66,54.525,377,315,62,53.155,3555,3136,419,10.245,0.903,100.525
15,Muskegon Lumberjacks,120,31,42.225,341,466,-125,45.255,3372,4077,-705,9.97,0.889,98.845
16,Ohio Jr Blue Jackets,60,23,45.78,179,212,-33,46.66,1748,1998,-250,9.83,0.897,99.53
