,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,272,197,60.489,1210,708,502,50.183,9580,9008,572,12.365,0.918,104.212
1,Kitchener Rangers,272,167,57.882,1002,770,232,56.2,10056,8297,1759,9.582,0.911,100.615
2,Barrie Colts,272,158,56.595,950,764,186,51.552,9582,8827,755,10.358,0.916,101.944
3,Guelph Storm,272,150,53.096,887,765,122,51.151,8744,8060,684,9.874,0.907,100.568
4,Plymouth Whalers,272,145,56.908,936,799,137,49.616,8745,9114,-369,10.868,0.92,102.771
5,Mississauga IceDogs,272,141,51.44,937,915,22,52.86,9582,8831,751,10.198,0.893,99.468
6,Brampton Battalion,272,134,47.762,877,914,-37,50.639,8926,8960,-34,9.739,0.891,98.748
7,Owen Sound Attack,272,133,50.545,936,890,46,56.461,10412,8121,2291,8.862,0.888,97.599
8,Peterborough Petes,272,133,47.466,892,925,-33,45.229,8667,9524,-857,10.309,0.906,100.898
9,Ottawa 67's,272,130,49.684,961,930,31,49.451,9290,9596,-306,10.038,0.9,99.982
10,Kingston Frontenacs,272,124,49.244,949,979,-30,49.415,9169,9568,-399,10.451,0.896,100.011
11,Sault Ste. Marie Greyhounds,272,123,50.04,823,831,-8,52.215,9042,8328,714,9.184,0.9,99.22
12,Toronto St. Michael's Majors,272,119,44.748,864,992,-128,46.255,8876,9612,-736,9.952,0.894,99.39
13,Belleville Bulls,272,115,49.124,804,931,-127,46.031,8228,9872,-1644,10.146,0.911,101.198
14,Sudbury Wolves,272,112,49.034,827,857,-30,50.029,8526,8723,-197,9.64,0.899,99.578
15,Saginaw Spirit,272,109,50.738,838,948,-110,49.746,8667,9565,-898,10.195,0.903,100.496
16,Windsor Spitfires,272,106,44.446,876,1027,-151,48.012,8747,9241,-494,9.732,0.888,98.45
17,Sarnia Sting,272,103,48.068,839,966,-127,49.424,9127,9377,-250,9.968,0.898,99.71
18,Erie Otters,272,97,41.099,826,1058,-232,45.824,8551,9328,-777,9.712,0.882,97.839
19,Oshawa Generals,272,84,44.629,874,1139,-265,49.889,8995,9560,-565,9.855,0.876,97.516
