,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Brandon Kozun,RW,CAL,19.024,137,72,88,55,160,215,0.525,0.645,0.405,1.17,1.575
1,Brayden Schenn,C,BDN,17.568,129,66,80,41,146,187,0.52,0.63,0.32,1.15,1.47
2,Jordan Eberle,C,REG,18.839,118,85,52,43,137,180,0.725,0.445,0.365,1.17,1.535
3,Jordan Weal,C,REG,16.919,137,51,77,44,128,172,0.37,0.56,0.32,0.925,1.25
4,C.J. Stretch,C,KAM,19.618,140,59,66,42,125,167,0.42,0.47,0.3,0.89,1.19
5,Matt Calvert,LW,BDN,19.227,126,75,49,42,124,166,0.585,0.39,0.33,0.98,1.31
6,Jay Fehr,C,BDN,20.04,134,58,60,46,118,164,0.43,0.445,0.34,0.88,1.225
7,Mitch Wahl,C,SPO,19.148,135,62,67,34,129,163,0.465,0.49,0.245,0.95,1.195
8,Joel Broda,C,CAL/M.J,19.309,133,92,38,30,130,160,0.69,0.285,0.225,0.975,1.205
9,Derek Hulak,LW,SAS,19.536,144,61,61,38,122,160,0.425,0.425,0.265,0.85,1.115
10,Scott Glennie,C,BDN,18.063,121,60,63,36,123,159,0.495,0.52,0.29,1.02,1.31
11,Chris Francis,C,POR,19.964,138,47,63,39,110,149,0.34,0.455,0.285,0.795,1.08
12,Kyle Beach,LW,LET/EVT/SPO,19.172,122,76,35,38,111,149,0.6,0.295,0.315,0.9,1.215
13,Craig Cunningham,C,VAN,18.507,144,65,50,32,115,147,0.45,0.345,0.22,0.795,1.02
14,Tyler Shattock,RW,KAM/CAL,19.114,140,60,59,28,119,147,0.43,0.42,0.2,0.85,1.045
15,Linden Vey,C,M.H,17.666,143,48,62,37,110,147,0.335,0.435,0.26,0.77,1.025
16,Shane Harper,RW,EVT,20.12,144,74,47,25,121,146,0.51,0.33,0.175,0.84,1.015
17,Justin Dowling,C,S.C,18.458,143,54,58,32,112,144,0.375,0.405,0.225,0.78,1.005
18,Kellan Tochkin,RW,EVT,18.082,144,48,50,44,98,142,0.335,0.35,0.31,0.68,0.985
19,Cody Eakin,C,S.C,17.815,124,71,44,24,115,139,0.555,0.35,0.19,0.905,1.095
20,Dustin Sylvester,C,KTN,20.194,102,56,40,38,96,134,0.565,0.38,0.34,0.95,1.29
21,Prab Rai,LW,SEA,19.315,128,66,42,26,108,134,0.51,0.335,0.205,0.845,1.05
22,Aaron Lewadniuk,RW,BDN,19.608,128,52,38,43,90,133,0.405,0.295,0.335,0.7,1.035
23,Walker Wintoneak,RW,SAS,19.81,142,56,45,32,101,133,0.395,0.315,0.23,0.71,0.94
24,Tyler Johnson,C,SPO,18.632,126,62,46,24,108,132,0.49,0.365,0.195,0.855,1.045
25,Johnny Lazo,C,T.C,20.185,144,61,46,24,107,131,0.425,0.32,0.17,0.745,0.91
26,Jason Bast,C,M.J,19.788,132,59,38,31,97,128,0.455,0.29,0.23,0.745,0.98
27,Michael Stone,D,CAL,18.776,138,40,43,43,83,126,0.29,0.315,0.31,0.6,0.91
28,Tyson Barrie,D,KEL,17.642,131,31,42,51,73,124,0.24,0.32,0.395,0.56,0.95
