,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Chris St. Jacques,C,M.H,19.898,179,94,101,61,195,256,0.538,0.558,0.35,1.09,1.44
1,Erik Christensen,C,KAM/BRN,18.996,200,103,90,35,193,228,0.495,0.425,0.185,0.918,1.1
2,Dylan Stanley,C,TRI,18.892,208,89,87,40,176,216,0.435,0.408,0.18,0.845,1.022
3,Seth Leonard,LW,KEL/P.A,19.046,210,105,73,38,178,216,0.542,0.358,0.18,0.9,1.082
4,Dustin Johner,C,SEA,19.78,213,95,80,40,175,215,0.428,0.36,0.175,0.788,0.955
5,Jeremy Williams,RW,S.C,18.887,172,99,63,45,162,207,0.57,0.338,0.255,0.912,1.17
6,Ryan Kinasewich,LW,TRI,19.322,182,91,79,37,170,207,0.525,0.435,0.202,0.96,1.162
7,Adam Courchaine,C,M.H/VAN,18.564,214,103,69,33,172,205,0.505,0.353,0.16,0.855,1.015
8,Darren Lynch,RW,VAN,19.442,213,81,80,41,161,202,0.362,0.363,0.195,0.725,0.92
9,Nigel Dawes,LW,KTN,17.846,182,109,57,30,166,196,0.652,0.302,0.148,0.95,1.102
10,Tyler Redenbach,C,P.G/S.C,18.222,196,51,97,46,148,194,0.302,0.562,0.24,0.867,1.102
11,Jeremy Jackson,RW,LET/VAN,19.813,136,82,58,53,140,193,0.61,0.43,0.39,1.035,1.425
12,Joff Kehler,LW,SPO,19.505,200,69,69,51,138,189,0.332,0.335,0.242,0.67,0.91
13,Tyler Metcalfe,LW,SEA,18.509,215,67,74,48,141,189,0.312,0.348,0.205,0.66,0.865
14,Joffrey Lupul,C,M.H,18.48,122,97,54,33,151,184,0.8,0.45,0.27,1.245,1.515
15,Ian White,D,S.C,18.531,177,65,55,59,120,179,0.315,0.283,0.322,0.595,0.918
16,Kyle Brodziak,C,M.J,18.559,214,79,60,36,139,175,0.418,0.325,0.202,0.742,0.95
17,Mike Wirll,C,P.G/P.A/LET,20.046,141,69,70,33,139,172,0.49,0.5,0.235,0.985,1.22
18,Brooks Laich,C,SEA/M.J,18.731,135,69,67,36,136,172,0.525,0.5,0.28,1.025,1.305
19,Cam Paddock,C,KEL,19.736,205,88,49,34,137,171,0.382,0.222,0.17,0.605,0.775
20,Brandon Segal,RW,CGY,19.429,170,92,48,31,140,171,0.582,0.285,0.165,0.868,1.032
21,Chris Falloon,RW,P.G,19.334,203,70,60,40,130,170,0.34,0.31,0.19,0.655,0.837
22,Brad Schell,C,SPO,18.362,178,63,50,56,113,169,0.372,0.282,0.332,0.66,0.992
23,Tyler Dyck,C,TRI/BRN,19.752,184,69,59,41,128,169,0.4,0.315,0.213,0.715,0.928
24,Jesse Schultz,RW,KEL/P.A,19.465,145,81,60,27,141,168,0.56,0.415,0.19,0.975,1.16
25,Stefan Meyer,C,M.H,17.406,209,88,47,32,135,167,0.43,0.255,0.17,0.688,0.855
26,Eric Fehr,RW,BRN,17.272,204,87,48,31,135,166,0.485,0.252,0.158,0.738,0.895
27,Tyler Mosienko,C,KEL,18.736,206,61,55,50,116,166,0.272,0.25,0.238,0.522,0.76
28,Duncan Milroy,RW,KTN/S.C,19.101,125,79,49,37,128,165,0.63,0.395,0.3,1.02,1.32
29,Grant Jacobsen,C,REG/KAM,19.785,191,60,65,39,125,164,0.3,0.32,0.21,0.617,0.83
30,Tomas Plihal,C,KTN,18.97,139,67,52,44,119,163,0.48,0.375,0.315,0.855,1.17
31,Blake Robson,C,P.G,19.96,138,57,69,36,126,162,0.415,0.5,0.26,0.915,1.175
32,Ryan Getzlaf,C,CGY,17.6,182,66,64,31,130,161,0.422,0.448,0.208,0.872,1.08
