,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Rouyn-Noranda Huskies,671,347,63.561,2479,2218,261,56.577,21080,19084,1996,11.075,0.916,102.708
1,Drummondville Voltigeurs,671,346,59.252,2392,2123,269,57.572,21473,18155,3318,11.969,0.89,100.958
2,Quebec Remparts,671,343,48.027,2351,2117,234,51.09,20238,20190,48,9.65,0.893,98.956
3,Rimouski Oceanic,672,340,57.891,2403,2109,294,54.346,20853,19603,1250,11.044,0.903,101.306
4,Victoriaville Tigres,672,322,49.262,2451,2219,232,47.076,20525,20992,-467,10.907,0.902,101.105
5,Halifax Mooseheads,671,322,58.466,2410,2261,149,52.656,21306,20014,1292,11.916,0.906,102.486
6,Saint John Sea Dogs,671,318,39.104,2342,2294,48,44.553,21262,21663,-401,9.41,0.883,97.624
7,Moncton Wildcats,672,315,49.1,2352,2363,-11,49.896,21015,21011,4,10.817,0.886,99.456
8,Gatineau Olympiques,669,307,48.612,2233,2216,17,46.429,19057,19442,-385,11.035,0.898,100.854
9,Cape Breton Screaming Eagles,671,286,52.71,2284,2460,-176,53.984,20647,20150,497,10.978,0.888,99.686
10,Val-d'Or Foreurs,671,286,40.742,2308,2552,-244,42.186,19761,22022,-2261,10.056,0.894,99.373
11,Shawinigan Cataractes,671,281,40.649,2173,2347,-174,44.158,20140,21528,-1388,10.41,0.879,98.259
12,Blainville-Boisbriand Armada,536,280,48.968,1836,1556,280,49.905,15732,14410,1322,10.315,0.893,99.577
13,Baie-Comeau Drakkar,671,267,53.549,2121,2328,-207,51.626,20404,20719,-315,11.234,0.899,101.106
14,Chicoutimi Sagueneens,671,265,48.828,1973,2221,-248,48.458,19317,20735,-1418,10.084,0.9,100.059
15,Acadie-Bathurst Titan,671,251,42.34,2128,2496,-368,44.791,20359,22271,-1912,10.012,0.889,98.85
16,Charlottetown Islanders,399,185,51.256,1336,1340,-4,53.087,13373,12963,410,9.552,0.898,99.374
17,Sherbrooke Phoenix,467,175,49.366,1455,1758,-303,52.573,14209,15192,-983,9.916,0.886,98.464
18,PEI Rocket,272,117,48.815,888,976,-88,48.236,8091,9043,-952,10.788,0.892,99.929
19,Lewiston MAINEiacs,136,58,47.96,472,515,-43,48.76,4252,4505,-253,10.96,0.888,99.825
20,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
21,Montreal Junior,68,28,50.24,212,210,2,50.53,2113,2069,44,9.65,0.902,99.8
