,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Portland Winterhawks,432,282,58.509,1841,1296,545,53.341,16488,13964,2524,10.99,0.909,101.906
1,Kelowna Rockets,432,241,61.091,1575,1194,381,53.303,13972,13033,939,11.76,0.914,103.149
2,Calgary Hitmen,432,238,57.72,1538,1266,272,53.38,13838,12534,1304,11.264,0.906,101.834
3,Spokane Chiefs,432,232,51.434,1522,1257,265,52.683,14674,12292,2382,9.69,0.898,99.465
4,Medicine Hat Tigers,432,228,55.179,1541,1273,268,54.488,14390,13413,977,9.781,0.906,100.327
5,Tri-City Americans,432,224,46.878,1436,1281,155,46.133,13597,13752,-155,9.33,0.91,100.292
6,Edmonton Oil Kings,432,221,56.018,1502,1242,260,55.483,14968,12606,2362,9.31,0.908,100.179
7,Brandon Wheat Kings,432,221,54.871,1664,1482,182,51.586,14554,14133,421,11.284,0.9,101.262
8,Kootenay Ice,432,212,50.66,1405,1296,109,49.623,13539,13141,398,9.968,0.904,100.29
9,Saskatoon Blades,432,204,43.072,1501,1519,-18,46.054,14326,14794,-468,9.322,0.896,98.881
10,Red Deer Rebels,432,200,50.599,1305,1241,64,48.696,13620,13786,-166,9.757,0.91,100.722
11,Everett Silvertips,432,185,51.074,1203,1307,-104,49.894,12566,13828,-1262,10.179,0.905,100.609
12,Moose Jaw Warriors,432,177,44.918,1332,1471,-139,48.474,13714,13881,-167,9.338,0.894,98.734
13,Swift Current Broncos,432,176,48.804,1281,1405,-124,49.229,13685,14344,-659,9.049,0.908,99.903
14,Kamloops Blazers,432,176,45.472,1375,1503,-128,49.754,13731,13949,-218,9.084,0.894,98.413
15,Vancouver Giants,432,176,45.11,1358,1477,-119,51.845,13816,12520,1296,8.791,0.885,97.273
16,Prince Albert Raiders,432,166,46.451,1367,1576,-209,49.907,14616,14743,-127,9.067,0.898,98.821
17,Regina Pats,432,163,50.3,1377,1535,-158,50.154,13391,14176,-785,10.177,0.9,100.096
18,Seattle Thunderbirds,432,146,48.242,1178,1524,-346,48.919,13038,15230,-2192,9.404,0.904,99.821
19,Victoria Royals,288,129,51.427,921,964,-43,48.28,8479,9168,-689,10.725,0.904,101.051
20,Prince George Cougars,432,128,42.367,1213,1701,-488,47.609,12978,14601,-1623,9.406,0.884,97.854
21,Lethbridge Hurricanes,432,113,38.923,1174,1752,-578,41.68,12546,15960,-3414,9.42,0.895,98.887
22,Chilliwack Bruins,144,61,47.46,438,485,-47,46.345,4156,4834,-678,10.37,0.901,100.4
