,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,504,294,57.832,1865,1424,441,53.424,16276,14329,1947,11.296,0.906,101.869
1,Kelowna Rockets,504,286,61.258,1840,1369,471,53.386,16328,14759,1569,11.79,0.914,103.182
2,Portland Winterhawks,432,282,58.509,1841,1296,545,53.341,16488,13964,2524,10.99,0.909,101.906
3,Spokane Chiefs,504,273,51.516,1761,1399,362,52.675,17059,14488,2571,9.689,0.898,99.493
4,Tri-City Americans,504,269,46.884,1695,1462,233,46.146,16024,15739,285,9.33,0.91,100.286
5,Brandon Wheat Kings,504,264,54.804,1954,1700,254,51.568,16889,16152,737,11.279,0.9,101.242
6,Medicine Hat Tigers,504,260,55.121,1786,1512,274,54.452,16448,15564,884,9.781,0.906,100.318
7,Saskatoon Blades,504,251,43.169,1782,1712,70,46.053,16645,16877,-232,9.347,0.896,98.92
8,Edmonton Oil Kings,504,249,56.106,1692,1489,203,55.532,16994,14760,2234,9.329,0.908,100.194
9,Kootenay Ice,504,241,50.596,1619,1514,105,49.687,15926,15115,811,9.934,0.904,100.239
10,Vancouver Giants,504,233,45.304,1677,1625,52,51.958,16577,14153,2424,8.808,0.885,97.306
11,Red Deer Rebels,504,220,50.499,1472,1482,-10,48.678,15703,15919,-216,9.744,0.91,100.688
12,Swift Current Broncos,504,217,48.873,1538,1624,-86,49.218,15810,16545,-735,9.085,0.908,99.935
13,Everett Silvertips,504,207,50.861,1397,1564,-167,49.823,14633,16326,-1693,10.168,0.904,100.558
14,Kamloops Blazers,504,205,45.489,1613,1776,-163,49.764,15730,16432,-702,9.094,0.894,98.418
15,Moose Jaw Warriors,504,194,44.694,1528,1821,-293,48.396,15645,16310,-665,9.333,0.894,98.665
16,Prince Albert Raiders,504,191,46.416,1594,1845,-251,49.827,16725,17272,-547,9.098,0.898,98.84
17,Regina Pats,504,188,50.295,1603,1795,-192,50.128,15534,16485,-951,10.18,0.9,100.108
18,Seattle Thunderbirds,504,179,48.369,1398,1754,-356,49.036,15292,17349,-2057,9.421,0.904,99.814
19,Prince George Cougars,504,150,42.432,1398,1996,-598,47.645,15069,17114,-2045,9.408,0.885,97.866
20,Lethbridge Hurricanes,504,146,39.091,1399,1978,-579,41.736,14530,18108,-3578,9.452,0.895,98.932
21,Victoria Royals,288,129,51.427,921,964,-43,48.28,8479,9168,-689,10.725,0.904,101.051
22,Chilliwack Bruins,216,74,44.573,586,747,-161,44.555,5994,7335,-1341,9.95,0.902,100.08
23,Portland Winter Hawks,72,18,37.96,175,286,-111,44.12,2007,2542,-535,8.49,0.891,97.63
