,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kitchener Rangers,408,267,60.589,1566,1129,437,58.683,15424,12109,3315,9.927,0.909,100.808
1,London Knights,408,264,55.665,1675,1141,534,49.275,13811,13491,320,11.39,0.912,102.514
2,Plymouth Whalers,408,223,53.872,1417,1192,225,48.486,12908,13506,-598,10.508,0.917,102.216
3,Guelph Storm,408,216,52.98,1314,1156,158,51.045,13015,12068,947,9.854,0.908,100.642
4,Barrie Colts,408,210,50.568,1356,1207,149,48.05,13863,13564,299,9.637,0.914,101.046
5,Brampton Battalion,408,208,53.217,1371,1300,71,53.868,13659,13246,413,9.662,0.9,99.66
6,Ottawa 67's,406,200,47.97,1467,1364,103,48.91,14016,13995,21,9.497,0.902,99.62
7,Belleville Bulls,406,196,55.728,1272,1300,-28,49.516,12600,14068,-1468,10.686,0.917,102.349
8,Sault Ste. Marie Greyhounds,408,195,54.554,1300,1284,16,52.95,13436,12634,802,10.039,0.904,100.534
9,Peterborough Petes,408,195,46.134,1311,1387,-76,44.967,12906,14414,-1508,9.776,0.907,100.472
10,Windsor Spitfires,408,185,51.449,1412,1448,-36,52.898,13762,13601,161,9.87,0.896,99.38
11,Owen Sound Attack,408,181,45.669,1340,1418,-78,52.238,15067,12871,2196,8.477,0.89,97.45
12,Sarnia Sting,408,181,50.196,1338,1388,-50,49.793,13688,13838,-150,10.337,0.9,100.31
13,Kingston Frontenacs,408,174,45.492,1396,1576,-180,47.31,13419,14681,-1262,10.321,0.889,99.112
14,Mississauga IceDogs,340,170,51.171,1149,1146,3,52.869,11874,11061,813,10.159,0.892,99.356
15,Toronto St. Michael's Majors,340,154,44.514,1071,1206,-135,45.956,11057,12010,-953,9.961,0.895,99.424
16,Oshawa Generals,408,154,48.921,1404,1619,-215,50.909,13690,13879,-189,10.554,0.884,98.981
17,Saginaw Spirit,408,151,50.216,1225,1452,-227,50.354,13087,14190,-1103,9.884,0.901,99.951
18,Sudbury Wolves,408,144,43.035,1175,1419,-244,46.106,12733,13711,-978,9.104,0.899,98.928
19,Erie Otters,408,141,38.988,1211,1647,-436,44.97,12936,14194,-1258,9.294,0.88,97.355
20,Niagara IceDogs,68,40,54.99,270,221,49,52.55,2409,2175,234,11.06,0.901,101.19
21,Mississauga St. Michael's Majors,68,28,45.45,200,240,-40,49.39,2171,2225,-54,8.88,0.894,98.25
