,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,476,292,59.342,1862,1425,437,49.898,16064,16100,-36,12.177,0.917,103.861
1,Plymouth Whalers,476,285,57.424,1697,1301,396,49.95,15444,15194,250,10.906,0.92,102.834
2,Kitchener Rangers,476,283,58.054,1717,1395,322,56.193,17734,15403,2331,9.553,0.912,100.7
3,Barrie Colts,476,268,56.434,1618,1409,209,51.418,16997,15944,1053,10.427,0.915,101.944
4,Guelph Storm,476,265,52.573,1595,1413,182,50.734,15931,14835,1096,9.835,0.907,100.532
5,Ottawa 67's,470,254,50.051,1768,1538,230,49.874,17143,16164,979,10.031,0.899,99.956
6,Toronto St. Michael's Majors,474,239,44.69,1510,1568,-58,46.083,15848,16479,-631,9.954,0.895,99.444
7,Peterborough Petes,474,239,47.927,1569,1564,5,45.256,15580,16616,-1036,10.342,0.907,101.055
8,Brampton Battalion,476,237,48.179,1562,1584,-22,50.669,15792,16198,-406,9.834,0.891,98.888
9,Belleville Bulls,470,231,50.018,1528,1552,-24,46.414,15247,16453,-1206,10.241,0.912,101.402
10,Owen Sound Attack,476,224,50.438,1598,1609,-11,56.217,17663,15474,2189,8.918,0.888,97.648
11,Sault Ste. Marie Greyhounds,476,222,50.03,1480,1571,-91,52.119,15986,15845,141,9.255,0.9,99.234
12,Windsor Spitfires,476,221,44.802,1645,1698,-53,47.93,16054,16457,-403,9.838,0.889,98.628
13,Erie Otters,476,216,41.004,1517,1695,-178,45.906,15746,15869,-123,9.647,0.881,97.753
14,Sarnia Sting,476,207,48.146,1561,1663,-102,49.545,16436,16507,-71,9.99,0.897,99.701
15,Kingston Frontenacs,476,205,49.024,1600,1756,-156,49.36,16370,17425,-1055,10.449,0.896,99.944
16,Sudbury Wolves,476,189,48.945,1410,1542,-132,50.241,15419,15694,-275,9.598,0.899,99.468
17,Mississauga IceDogs,476,188,50.747,1518,1853,-335,52.606,16335,17119,-784,10.13,0.892,99.287
18,Oshawa Generals,472,167,44.658,1500,1842,-342,50.041,15555,16346,-791,9.896,0.876,97.482
19,Saginaw Spirit,340,123,50.432,996,1223,-227,49.679,10755,11952,-1197,10.178,0.902,100.382
20,North Bay Centennials,136,55,47.075,417,467,-50,49.9,4811,4836,-25,8.455,0.906,98.99
