,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
14,Kirill Maksimov,RW,SAG,16.291,54,6,8,7,14,21,72,8.33,0.11,0.15,0.13,0.26,0.39,1.33,6.79,0.13,2,11,18.18,1,16,6.25,3,45,6.67,2,4,50.0
15,Owen Tippett,RW,MISS,16.578,48,15,1,4,16,20,96,15.62,0.31,0.02,0.08,0.33,0.42,2.0,9.14,0.19,5,12,41.67,5,16,31.25,5,68,7.35,9,12,75.0
16,Sasha Chmelevski,C,OTT/SAR,16.269000000000002,34,11,7,1,18,19,67,16.42,0.32,0.21,0.03,0.53,0.56,1.97,7.51,0.22,1,8,12.5,2,10,20.0,8,49,16.33,191,353,54.11
17,Sean Durzi,D,OS,16.901,45,10,4,2,14,16,61,16.39,0.22,0.09,0.04,0.31,0.36,1.36,4.96,0.11,0,5,0.0,2,7,28.57,8,49,16.33,0,0,0.0
18,Robert Thomas,C,LDN,16.206,40,3,7,5,10,15,29,10.34,0.07,0.17,0.12,0.25,0.38,0.72,3.57,0.09,2,6,33.33,0,8,0.0,1,15,6.67,129,228,56.58
19,Liam Hawel,C,SSM,16.410999999999998,65,4,8,3,12,15,41,9.76,0.06,0.12,0.05,0.18,0.23,0.63,4.93,0.08,2,6,33.33,0,7,0.0,2,28,7.14,112,273,41.03
20,Brett Neumann,C,ER,16.581,52,7,6,1,13,14,92,7.61,0.13,0.12,0.02,0.25,0.27,1.77,8.88,0.17,1,10,10.0,3,16,18.75,3,66,4.55,101,202,50.0
21,MacKenzie Entwistle,RW,HAM,16.173,60,6,4,4,10,14,63,9.52,0.1,0.07,0.07,0.17,0.23,1.05,7.28,0.12,2,10,20.0,1,11,9.09,3,42,7.14,75,169,44.38
22,Elijah Roberts,D,KIT,16.644000000000002,59,3,3,8,6,14,73,4.11,0.05,0.05,0.14,0.1,0.24,1.24,3.72,0.06,0,3,0.0,0,2,0.0,3,68,4.41,0,0,0.0
23,Conor Timmins,D,SSM,16.991,60,4,3,6,7,13,32,12.5,0.07,0.05,0.1,0.12,0.22,0.53,2.03,0.03,1,1,100.0,2,6,33.33,1,25,4.0,0,0,0.0
24,Joseph Garreffa,RW,KIT,16.102,41,3,8,2,11,13,37,8.11,0.07,0.2,0.05,0.27,0.32,0.9,4.77,0.12,0,6,0.0,0,5,0.0,3,26,11.54,10,10,100.0
25,Reagan O'Grady,D,SBY,16.750999999999998,55,2,3,8,5,13,58,3.45,0.04,0.05,0.15,0.09,0.24,1.05,3.02,0.05,0,2,0.0,0,4,0.0,2,52,3.85,1,2,50.0
26,Jacob Paquette,D,KGN,16.307000000000002,56,3,1,9,4,13,35,8.57,0.05,0.02,0.16,0.07,0.23,0.62,1.86,0.03,0,2,0.0,0,2,0.0,3,31,9.68,0,0,0.0
27,Nick McHugh,LW,KIT,16.586,46,2,6,5,8,13,38,5.26,0.04,0.13,0.11,0.17,0.28,0.83,5.52,0.12,1,12,8.33,1,12,8.33,0,14,0.0,2,4,50.0
28,Isaac Ratcliffe,LW,GUE,16.581,46,5,3,5,8,13,69,7.25,0.11,0.07,0.11,0.17,0.28,1.5,6.69,0.15,1,9,11.11,0,10,0.0,4,50,8.0,12,26,46.15
29,Liam Stevens,LW,GUE,16.397000000000002,63,7,3,2,10,12,57,12.28,0.11,0.05,0.03,0.16,0.19,0.9,6.66,0.11,2,12,16.67,2,8,25.0,3,37,8.11,7,20,35.0
30,Markus Phillips,D,OS,16.488,63,3,3,6,6,12,74,4.05,0.05,0.05,0.1,0.1,0.19,1.17,3.43,0.05,0,1,0.0,0,4,0.0,3,69,4.35,1,4,25.0
31,Macauley Carson,LW,SBY,16.512,61,5,4,2,9,11,38,13.16,0.08,0.07,0.03,0.15,0.18,0.62,4.18,0.07,4,10,40.0,1,8,12.5,0,20,0.0,12,41,29.27
32,Cole Coskey,RW,SAG,16.291,54,4,5,2,9,11,45,8.89,0.07,0.09,0.04,0.17,0.2,0.83,2.86,0.05,0,3,0.0,1,3,33.33,3,39,7.69,1,2,50.0
33,Brady Pataki,RW,SBY,16.95,64,5,5,1,10,11,66,7.58,0.08,0.08,0.02,0.16,0.17,1.03,5.97,0.09,1,14,7.14,1,7,14.29,3,45,6.67,2,11,18.18
34,Brady Lyle,D,NB,16.277,44,1,3,6,4,10,55,1.82,0.02,0.07,0.14,0.09,0.23,1.25,3.38,0.08,0,1,0.0,0,0,0.0,1,54,1.85,0,0,0.0
35,Nick Grima,D,PBO,16.526,45,2,2,6,4,10,35,5.71,0.04,0.04,0.13,0.09,0.22,0.78,1.3,0.03,0,0,0.0,0,2,0.0,2,33,6.06,0,0,0.0
36,Lucas Chiodo,LW,BAR,16.874000000000002,50,1,4,5,5,10,41,2.44,0.02,0.08,0.1,0.1,0.2,0.82,5.07,0.1,0,12,0.0,1,11,9.09,0,18,0.0,4,12,33.33
37,Robbie Burt,RW,KGN/OSH,16.299,56,4,5,1,9,10,64,6.25,0.07,0.09,0.02,0.16,0.18,1.14,6.2,0.11,2,9,22.22,0,6,0.0,2,49,4.08,4,10,40.0
38,Sullivan Sparkes,C,OSH,16.367,51,2,4,3,6,9,43,4.65,0.04,0.08,0.06,0.12,0.18,0.84,4.41,0.09,1,6,16.67,1,5,20.0,0,32,0.0,2,5,40.0
39,Kyle MacLean,C,OSH,16.381,47,4,5,0,9,9,27,14.81,0.09,0.11,0.0,0.19,0.19,0.57,2.53,0.05,1,4,25.0,0,4,0.0,3,19,15.79,23,39,58.97
40,Ben Jones,C,NIAG,16.551,61,5,2,2,7,9,52,9.62,0.08,0.03,0.03,0.11,0.15,0.85,3.69,0.06,2,7,28.57,2,5,40.0,1,40,2.5,131,303,43.23
41,Samuel Duchesne,D,FLNT,16.299,53,1,5,2,6,8,40,2.5,0.02,0.09,0.04,0.11,0.15,0.75,1.15,0.02,0,1,0.0,0,0,0.0,1,39,2.56,0,0,0.0
42,Ben Garagan,C,SBY,16.69,60,2,2,3,4,7,59,3.39,0.03,0.03,0.05,0.07,0.12,0.98,6.15,0.1,2,8,25.0,0,14,0.0,0,37,0.0,158,376,42.02
43,Jacob Ball,LW,NB,16.663,49,1,2,2,3,5,37,2.7,0.02,0.04,0.04,0.06,0.1,0.76,2.75,0.06,0,2,0.0,0,5,0.0,1,30,3.33,51,121,42.15
44,Nick Deakin-Poot,C,GUE,16.63,58,3,0,2,3,5,61,4.92,0.05,0.0,0.03,0.05,0.09,1.05,5.7,0.1,2,10,20.0,1,9,11.11,0,42,0.0,215,542,39.67
45,Greg Meireles,RW,KIT,16.704,7,2,2,1,4,5,8,25.0,0.29,0.29,0.14,0.57,0.71,1.14,1.15,0.16,0,2,0.0,2,4,50.0,0,2,0.0,0,0,0.0
46,Noel Hoefenmayer,D,OTT,16.69,45,2,1,2,3,5,34,5.88,0.04,0.02,0.04,0.07,0.11,0.76,2.04,0.05,0,0,0.0,1,3,33.33,1,31,3.23,0,0,0.0
47,Zachary Roberts,LW,OS,16.115,10,1,2,1,3,4,10,10.0,0.1,0.2,0.1,0.3,0.4,1.0,1.05,0.1,0,0,0.0,0,3,0.0,1,7,14.29,29,65,44.62
48,Zach Gallant,C,PBO,16.529,51,0,2,2,2,4,39,0.0,0.0,0.04,0.04,0.04,0.08,0.76,2.9,0.06,0,7,0.0,0,4,0.0,0,28,0.0,178,337,52.82
49,Luke Boka,RW,WSR,16.26,58,3,1,0,4,4,35,8.57,0.05,0.02,0.0,0.07,0.07,0.6,3.96,0.07,0,2,0.0,1,8,12.5,2,25,8.0,44,105,41.9
50,Nate Schnarr,C,GUE,16.553,6,1,1,2,2,4,5,20.0,0.17,0.17,0.33,0.33,0.67,0.83,0.35,0.06,1,2,50.0,0,0,0.0,0,3,0.0,17,30,56.67
51,Cole Fraser,D,PBO,16.063,50,0,2,1,2,3,23,0.0,0.0,0.04,0.02,0.04,0.06,0.46,1.14,0.02,0,2,0.0,0,0,0.0,0,21,0.0,0,0,0.0
52,Kyle Auger,D,WSR,16.701,28,1,2,0,3,3,18,5.56,0.04,0.07,0.0,0.11,0.11,0.64,1.33,0.05,0,1,0.0,0,1,0.0,1,16,6.25,0,0,0.0
53,Anthony DeMeo,D,SSM,16.249000000000002,37,0,0,3,0,3,18,0.0,0.0,0.0,0.08,0.0,0.08,0.49,0.97,0.03,0,0,0.0,0,0,0.0,0,18,0.0,0,0,0.0
54,Hudson Wilson,D,OTT,16.37,36,1,1,1,2,3,14,7.14,0.03,0.03,0.03,0.06,0.08,0.39,0.89,0.02,0,1,0.0,0,0,0.0,1,13,7.69,0,0,0.0
55,Robert Proner,D,SAG,16.512,9,0,1,1,1,2,10,0.0,0.0,0.11,0.11,0.11,0.22,1.11,0.34,0.04,0,0,0.0,0,0,0.0,0,10,0.0,0,0,0.0
56,Fedor Gordeev,D,HAM,16.633,8,0,0,2,0,2,1,0.0,0.0,0.0,0.25,0.0,0.25,0.12,0.05,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
57,C.J. Clarke,RW,PBO,16.6,53,1,1,0,2,2,44,2.27,0.02,0.02,0.0,0.04,0.04,0.83,3.27,0.06,0,4,0.0,0,3,0.0,1,37,2.7,2,11,18.18
58,Hayden Davis,D,NIAG,16.154,40,0,2,0,2,2,21,0.0,0.0,0.05,0.0,0.05,0.05,0.53,0.57,0.01,0,0,0.0,0,0,0.0,0,21,0.0,0,0,0.0
59,Brandon Bastasin,D,SBY,16.86,32,2,0,0,2,2,11,18.18,0.06,0.0,0.0,0.06,0.06,0.34,0.25,0.01,0,0,0.0,0,0,0.0,2,11,18.18,0,0,0.0
60,Brad Chenier,LW,NB,16.652,9,0,1,0,1,1,6,0.0,0.0,0.11,0.0,0.11,0.11,0.67,0.58,0.06,0,0,0.0,0,1,0.0,0,5,0.0,2,5,40.0
61,Conor Ali,D,SBY,16.521,2,0,1,0,1,1,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
62,Tyler Burnie,C,KGN,16.597,2,1,0,0,1,1,1,100.0,0.5,0.0,0.0,0.5,0.5,0.5,0.15,0.07,0,0,0.0,0,0,0.0,1,1,100.0,6,11,54.55
63,Cal Davis,LW,NIAG,16.488,17,0,0,1,0,1,5,0.0,0.0,0.0,0.06,0.0,0.06,0.29,0.23,0.01,0,0,0.0,0,0,0.0,0,5,0.0,1,2,50.0
64,Josh Wainman,D,ER,16.567,22,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.51,0.02,0,0,0.0,0,0,0.0,0,15,0.0,0,0,0.0
65,Shane Bulitka,LW,SBY,16.187,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0
66,Quinn Hanna,D,GUE,16.422,6,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.21,0.04,0,0,0.0,0,1,0.0,0,2,0.0,0,0,0.0
67,Owen Lane,LW,SBY,16.663,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
68,Aidan McFarland,LW,MISS,16.447,11,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.35,0.03,0,1,0.0,0,0,0.0,0,3,0.0,1,1,100.0
69,Reilly Webb,D,HAM,16.367,8,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.09,0.01,0,0,0.0,0,0,0.0,0,3,0.0,0,1,0.0
70,Nick Isaacson,LW,PBO,16.096,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.02,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
71,Jakob Brahaney,D,KGN,16.474,16,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.46,0.03,0,0,0.0,0,1,0.0,0,6,0.0,1,2,50.0
72,Cedric Ralph,C,GUE,16.649,6,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.14,0.02,0,0,0.0,0,1,0.0,0,1,0.0,21,45,46.67
73,Matt Stoia,D,OSH,16.479,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.06,0.03,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0
74,Kade Landry,D,BAR,16.37,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
