,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Cedar Rapids RoughRiders,178,100,55.205,621,497,124,48.552,5601,5786,-185,10.593,0.918,102.38
1,Tri-City Storm,177,93,54.23,560,452,108,57.445,5555,4091,1464,9.402,0.89,98.488
2,Lincoln Stars,178,84,53.078,593,542,51,49.91,5538,5626,-88,10.832,0.908,101.615
3,Sioux Falls Stampede,177,73,49.938,497,576,-79,46.433,5059,5958,-899,9.815,0.912,101.05
4,Waterloo Black Hawks,173,72,48.698,487,501,-14,54.192,5576,4782,794,8.43,0.894,97.803
5,Des Moines Buccaneers,178,71,50.288,570,602,-32,50.698,6089,6092,-3,9.23,0.906,99.808
6,Chicago Steel,179,70,45.162,506,580,-74,47.08,5475,5989,-514,9.022,0.902,99.245
7,Green Bay Gamblers,179,69,46.355,478,573,-95,48.713,5496,5832,-336,8.555,0.906,99.132
8,Omaha Lancers,118,67,55.705,392,312,80,53.4,3758,3284,474,10.14,0.911,101.24
9,Sioux City Musketeers,107,47,50.155,323,321,2,49.375,3374,3410,-36,9.305,0.909,100.135
10,Indiana Ice,118,40,45.01,343,419,-76,48.92,3453,3604,-151,9.675,0.888,98.465
11,River City Lancers,59,35,56.41,198,153,45,53.73,1958,1686,272,9.74,0.914,101.1
12,Souix City Musketeers,57,34,57.49,215,159,56,49.61,1698,1725,-27,12.14,0.91,103.14
13,Danville Wings,58,26,49.24,161,166,-5,50.33,1656,1634,22,9.56,0.901,99.62
14,St. Louis Heartland Eagles,56,13,36.58,124,215,-91,39.31,1447,2234,-787,8.06,0.907,98.76
