,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Lincoln Stars,238,135,55.069,830,680,150,53.868,8088,6986,1102,9.561,0.91,100.609
1,Omaha Lancers,238,129,55.088,827,682,145,53.484,7739,6781,958,10.644,0.9,100.616
2,Cedar Rapids RoughRiders,239,129,57.906,842,643,199,53.078,7893,7569,324,10.329,0.914,101.709
3,Waterloo Black Hawks,236,122,54.448,801,683,118,54.44,7899,6391,1508,10.648,0.895,100.154
4,Sioux Falls Stampede,236,120,50.823,733,667,66,47.336,6850,7337,-487,10.498,0.908,101.279
5,Indiana Ice,236,113,52.219,783,792,-9,50.361,7249,7380,-131,11.042,0.9,100.971
6,Green Bay Gamblers,238,95,50.968,705,751,-46,50.43,7008,7248,-240,10.282,0.9,100.308
7,Sioux City Musketeers,226,90,48.82,726,741,-15,48.6,7154,7536,-382,10.034,0.9,100.085
8,Tri-City Storm,240,87,39.751,650,825,-175,47.436,7158,6963,195,8.76,0.879,96.674
9,Chicago Steel,239,80,46.302,708,892,-184,47.132,6960,8441,-1481,10.171,0.894,99.545
10,Des Moines Buccaneers,239,78,41.588,711,855,-144,46.492,7451,7878,-427,9.195,0.889,98.029
11,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
12,Fargo Force,60,32,54.26,191,161,30,50.39,1803,1775,28,10.29,0.912,101.53
