,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Jon Grabarek,F,CR,19.581,172,54,43,32,97,129,411,12.805,0.31,0.248,0.2,0.56,0.752,2.438
1,Danny Charleston,F,CHI,19.05,141,41,52,31,93,124,503,6.873,0.255,0.35,0.213,0.605,0.815,3.72
2,Joe Pavelski,F,WAT,18.68,109,57,43,18,100,118,441,13.035,0.515,0.395,0.165,0.915,1.08,4.06
3,Mike Howe,F,RC,18.526,105,58,35,24,93,117,459,12.505,0.55,0.325,0.225,0.875,1.1,4.355
4,Mick Berge,F,LIN,18.85,167,34,37,44,71,115,357,9.91,0.208,0.23,0.31,0.44,0.75,2.28
5,Bill Thomas,F,TC,19.739,116,57,42,13,99,112,354,16.155,0.49,0.36,0.115,0.85,0.965,3.045
6,Paul Stastny,F,RC,17.218,111,40,39,27,79,106,331,11.38,0.365,0.355,0.245,0.715,0.96,2.99
7,Corey Carlson,F,RC/OMA,18.915,129,40,34,28,74,102,420,9.672,0.31,0.26,0.198,0.57,0.768,3.138
8,Dan Riedel,F,LIN,18.897,85,40,41,19,81,100,305,13.45,0.45,0.41,0.195,0.86,1.055,3.37
9,Brian Bales,F,SC,18.948,138,37,38,24,75,99,233,16.71,0.29,0.312,0.2,0.607,0.805,1.722
10,Rob Ricci,F,CR,19.258,118,43,34,22,77,99,323,13.165,0.365,0.29,0.185,0.655,0.84,2.745
11,Tomas Klempa,F,DAN/IND,20.115,113,40,32,25,72,97,304,12.99,0.355,0.285,0.22,0.635,0.86,2.69
12,Joel Hanson,F,WAT,19.739,112,35,43,19,78,97,324,11.305,0.315,0.385,0.17,0.69,0.865,2.88
13,Mike Erickson,F,DM,19.928,83,49,30,12,79,91,301,15.985,0.555,0.4,0.155,0.955,1.11,3.455
14,Matt Vokes,F,CR,18.533,111,44,28,18,72,90,262,16.575,0.395,0.25,0.165,0.645,0.81,2.355
15,Eric Slais,F,CHI,18.36,169,32,34,24,66,90,352,8.72,0.182,0.208,0.165,0.39,0.552,2.058
16,Jim McKenzie,F,SF,18.764,103,32,36,20,68,88,278,10.25,0.29,0.335,0.19,0.625,0.815,2.61
17,Sean Muncy,F,CR/DM/WAT,18.926,160,37,40,9,77,86,328,10.378,0.272,0.298,0.065,0.568,0.632,2.355
18,Derek Patrosso,F,SF/DAN,18.394,109,34,27,25,61,86,201,17.5,0.315,0.245,0.23,0.56,0.79,1.845
19,Andrew Carroll,F,SF,18.859,115,44,19,21,63,84,377,11.18,0.38,0.165,0.185,0.545,0.725,3.27
20,Garrett Regan,F,WAT,18.648,135,38,29,16,67,83,368,10.438,0.29,0.192,0.113,0.48,0.595,2.722
21,TJ Fox,F,GB/CHI,19.512,146,35,36,11,71,82,366,9.102,0.25,0.25,0.078,0.5,0.578,2.63
22,Ryan Dingle,F,DM/TC,18.947,92,38,27,16,65,81,248,14.97,0.4,0.315,0.175,0.715,0.895,2.74
