,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
500,Camaryn Baber,C,SAG,16.949,49,6,6,4,12,16,70,8.23,0.11,0.145,0.055,0.255,0.305,1.34,2.665,0.095,1,5,50.0,1,10,5.0,4,55,4.65,186,371,50.34
501,Braden Henderson,D,SAR/NB,17.59,109,1,10,5,11,16,92,0.925,0.01,0.072,0.032,0.082,0.11,0.718,1.102,0.022,0,0,0.0,0,1,0.0,1,91,0.925,1,1,25.0
502,Nick Deakin-Poot,C,GUE,18.132,54,7,5,4,12,16,52,6.73,0.065,0.05,0.28,0.115,0.395,0.5,2.935,0.055,3,14,10.715,2,7,14.285,2,31,3.225,81,181,22.625
503,Jesse Barwell,LW,SAG,19.357,63,6,7,3,13,16,88,6.82,0.1,0.11,0.05,0.21,0.25,1.4,8.61,0.14,1,9,11.11,1,14,7.14,4,65,6.15,271,547,49.54
504,Mitchell Byrne,D,ER/KGN,19.785,136,3,7,6,10,16,87,2.05,0.012,0.045,0.06,0.06,0.118,0.61,1.435,0.035,2,6,31.25,0,3,0.0,1,78,0.61,0,1,0.0
505,Mark Woolley,D,GUE/OS,16.303,113,4,6,6,10,16,78,5.13,0.035,0.05,0.06,0.085,0.145,0.71,0.975,0.02,1,1,50.0,0,1,0.0,3,76,3.945,2,3,75.0
506,Aidan McFarland,LW,MISS,17.949,71,8,7,1,15,16,111,3.705,0.06,0.05,0.005,0.11,0.12,1.18,4.9,0.085,3,11,13.635,2,18,5.555,3,82,1.9,13,28,23.215
507,Filip Helt,LW,SAR,18.437,53,4,8,4,12,16,50,8.0,0.08,0.15,0.08,0.23,0.3,0.94,6.64,0.13,1,8,12.5,1,10,10.0,2,32,6.25,1,5,20.0
508,Chris  Martenet,D,LDN/OTT,19.973,55,5,5,6,10,16,57,8.77,0.09,0.09,0.11,0.18,0.29,1.04,2.23,0.04,1,1,100.0,1,2,50.0,3,54,5.56,0,0,0.0
509,Oliver True,RW,OTT,17.367,58,6,6,3,12,15,68,8.82,0.1,0.1,0.05,0.21,0.26,1.17,7.97,0.14,3,16,18.75,0,10,0.0,3,42,7.14,10,31,32.26
510,Aaron Haydon,D,NIAG,20.693,50,8,4,3,12,15,97,8.25,0.16,0.08,0.06,0.24,0.3,1.94,5.46,0.11,2,5,40.0,0,5,0.0,6,87,6.9,3,6,50.0
511,Thomas Stevenson,D,WSR,18.422,119,4,7,4,11,15,91,4.1,0.03,0.06,0.035,0.095,0.125,0.75,1.96,0.035,0,1,0.0,0,3,0.0,4,87,4.285,2,3,33.335
512,Mathew Hill,D,BAR,16.875,86,3,2,10,5,15,54,5.4,0.035,0.025,0.095,0.06,0.155,0.66,0.815,0.02,1,3,50.0,0,0,0.0,2,51,4.045,0,0,0.0
513,Kyle McDonald,RW,WSR,16.608,39,4,7,4,11,15,62,6.45,0.1,0.18,0.1,0.28,0.38,1.59,4.58,0.12,0,7,0.0,0,7,0.0,4,48,8.33,5,9,55.56
514,Rhys Forhan,C,NB,17.912,100,4,7,4,11,15,71,11.028,0.05,0.045,0.048,0.09,0.135,0.572,1.86,0.053,2,14,7.292,0,11,0.0,2,46,11.668,131,332,46.972
515,Sam Rhodes,C,BAR,18.072,103,11,2,2,13,15,109,9.565,0.105,0.015,0.015,0.12,0.14,1.05,4.515,0.085,2,11,18.335,6,16,66.665,3,82,3.59,26,107,23.59
516,Navrin Mutter,LW,HAM,17.004,87,6,3,5,9,14,56,12.34,0.07,0.025,0.055,0.095,0.15,0.595,2.8,0.065,3,11,29.165,2,12,17.145,1,33,1.785,8,16,50.0
517,Chad Denault,RW,PBO,17.663,119,6,8,0,14,14,66,7.315,0.05,0.06,0.0,0.115,0.115,0.467,2.32,0.04,3,13,18.75,3,13,18.75,0,40,0.0,3,16,15.625
518,Alex Johnston,C,SSM,16.822,46,7,1,6,8,14,47,14.89,0.15,0.02,0.13,0.17,0.3,1.02,4.34,0.09,2,10,20.0,2,7,28.57,3,30,10.0,151,331,45.62
519,Anthony Aguanno,D,GUE/KGN,16.996,55,2,6,6,8,14,38,2.705,0.02,0.06,0.06,0.085,0.145,0.455,0.96,0.02,0,2,0.0,1,2,25.0,1,34,1.515,0,1,0.0
520,Connor Hall,D,KIT,19.815,68,1,10,3,11,14,74,1.562,0.015,0.062,0.025,0.078,0.102,1.022,0.758,0.032,0,2,0.0,0,3,0.0,1,69,1.922,0,0,0.0
521,Stephane Patry,C,ER,17.575,50,5,6,3,11,14,44,11.36,0.1,0.12,0.06,0.22,0.28,0.88,3.84,0.08,1,1,100.0,1,10,10.0,3,33,9.09,98,242,40.5
522,Mike Petizian,LW,KIT,17.066,89,6,6,2,12,14,78,7.625,0.065,0.065,0.025,0.125,0.15,0.86,3.845,0.085,1,6,16.665,0,22,0.0,5,50,10.105,149,266,54.54
523,Ryan Barbosa,D,MISS,20.693,53,3,5,6,8,14,61,4.92,0.06,0.09,0.11,0.15,0.26,1.15,2.64,0.05,0,1,0.0,1,6,16.67,2,54,3.7,0,2,0.0
524,Daniel D'Amato,RW,ER,17.438,53,4,7,3,11,14,72,5.56,0.08,0.13,0.06,0.21,0.26,1.36,7.09,0.13,1,6,16.67,1,17,5.88,2,49,4.08,60,153,39.22
525,Brendan Hoffmann,RW,ER,16.934,54,10,3,1,13,14,94,10.64,0.19,0.06,0.02,0.24,0.26,1.74,6.66,0.12,2,13,15.38,2,13,15.38,6,68,8.82,5,25,20.0
526,Brandon Prophet,D,PBO,20.285,60,1,5,8,6,14,80,1.25,0.02,0.08,0.13,0.1,0.23,1.33,3.43,0.06,1,3,33.33,0,0,0.0,0,77,0.0,0,0,0.0
527,Cullen McLean,C,SSM,17.594,47,5,8,1,13,14,40,12.5,0.11,0.17,0.02,0.28,0.3,0.85,3.57,0.08,1,8,12.5,2,7,28.57,2,25,8.0,129,304,42.43
528,Ryan Littlejohn,LW,FLNT,17.094,107,4,5,5,9,14,47,8.115,0.035,0.04,0.04,0.08,0.12,0.42,2.54,0.045,3,11,29.165,0,10,0.0,1,26,2.63,5,15,17.855
529,Isaac Langdon,C,KIT,16.318,54,5,5,4,10,14,47,10.64,0.09,0.09,0.07,0.19,0.26,0.87,3.82,0.07,1,9,11.11,1,8,12.5,3,30,10.0,216,422,51.18
530,Nathan Billitier,D,KGN,20.323,61,4,6,4,10,14,77,5.19,0.07,0.1,0.07,0.16,0.23,1.26,4.37,0.07,2,2,100.0,0,4,0.0,2,71,2.82,1,1,100.0
531,Josh Coyle,C,PBO,19.138,63,11,1,1,12,13,88,12.5,0.17,0.02,0.02,0.19,0.21,1.4,9.96,0.16,3,14,21.43,3,24,12.5,5,50,10.0,264,463,57.02
532,Zach Wilkie,D,SBY,19.557,53,3,9,1,12,13,94,3.19,0.06,0.17,0.02,0.23,0.25,1.77,4.74,0.09,0,4,0.0,0,6,0.0,3,84,3.57,0,1,0.0
533,Patrick Brown,RW/C,NB,17.986,105,4,6,3,10,13,71,5.645,0.04,0.06,0.03,0.1,0.12,0.675,2.785,0.05,2,7,14.285,1,9,10.0,1,55,1.56,196,499,40.575
534,Blake McConville,RW,SBY,17.951,88,3,7,3,10,13,68,4.65,0.035,0.08,0.035,0.115,0.15,0.77,2.955,0.065,0,9,0.0,1,10,12.5,2,49,4.1,7,20,35.855
535,Ty Collins,RW,GUE,16.263,38,3,7,3,10,13,24,12.5,0.08,0.18,0.08,0.26,0.34,0.63,2.76,0.07,0,2,0.0,2,11,18.18,1,11,9.09,1,5,20.0
536,Ian Blacker,D,LDN/OSH,18.556,135,2,6,5,8,13,95,1.862,0.015,0.04,0.035,0.06,0.098,0.792,1.302,0.028,0,0,0.0,1,3,12.5,1,92,1.02,0,0,0.0
537,Igor Chibrikov,D,OS,16.292,95,2,6,5,8,13,68,4.495,0.02,0.07,0.055,0.09,0.14,0.67,1.16,0.02,0,3,0.0,0,1,0.0,2,64,4.825,0,1,0.0
538,Reid Valade,RW,KIT,16.507,52,3,6,4,9,13,63,4.76,0.06,0.12,0.08,0.17,0.25,1.21,5.15,0.1,1,8,12.5,0,12,0.0,2,43,4.65,14,19,73.68
539,Daniil Chayka,D,GUE,15.899,47,5,4,4,9,13,53,9.43,0.11,0.09,0.09,0.19,0.28,1.13,2.04,0.04,0,1,0.0,0,2,0.0,5,50,10.0,0,1,0.0
540,Jack Thompson,D,SBY,16.493,43,4,4,5,8,13,72,5.56,0.09,0.09,0.12,0.19,0.3,1.67,2.96,0.07,0,1,0.0,0,1,0.0,4,70,5.71,2,4,50.0
541,Griffin Wilson,C,OS,17.295,55,4,4,5,8,13,49,8.16,0.07,0.07,0.09,0.15,0.24,0.89,3.67,0.07,1,2,50.0,1,5,20.0,2,42,4.76,139,335,41.49
542,Shane Collins,D,LDN,20.567,58,3,4,6,7,13,76,3.95,0.05,0.07,0.1,0.12,0.22,1.31,4.02,0.07,0,1,0.0,1,5,20.0,2,70,2.86,1,1,100.0
543,Carson Edwardson,C,ER,17.77,60,7,4,1,11,12,61,11.26,0.135,0.075,0.015,0.205,0.22,1.07,3.17,0.115,0,5,0.0,2,14,11.11,5,42,11.905,70,129,54.08
544,Isaak Phillips,D,SBY,16.964,58,3,4,5,7,12,68,4.41,0.05,0.07,0.09,0.12,0.21,1.17,2.73,0.05,0,3,0.0,0,3,0.0,3,62,4.84,0,0,0.0
545,Lucas Rowe,C/RW,LDN/FLNT/KGN,16.59,71,3,5,4,8,12,67,5.26,0.04,0.055,0.055,0.095,0.15,0.865,2.655,0.07,0,11,0.0,2,7,58.335,1,49,1.35,104,287,29.455
546,Daniel Bukac,D,NIAG,19.382,44,3,4,5,7,12,55,5.45,0.07,0.09,0.11,0.16,0.27,1.25,2.0,0.05,0,1,0.0,1,2,50.0,2,52,3.85,0,1,0.0
547,Jaromir Pytlik,RW,SSM,16.972,16,7,1,4,8,12,28,25.0,0.44,0.06,0.25,0.5,0.75,1.75,3.37,0.21,2,6,33.33,3,7,42.86,2,15,13.33,1,2,50.0
548,Paul Larabie,C,KGN,18.132,80,2,3,7,5,12,60,3.845,0.035,0.03,0.075,0.065,0.14,0.785,2.275,0.055,0,3,0.0,0,8,0.0,2,49,4.76,68,133,55.77
549,Ian Martin,RW,NIAG/KGN,17.132,72,3,4,5,7,12,52,7.64,0.05,0.04,0.07,0.09,0.17,0.71,1.605,0.05,2,4,66.665,1,5,12.5,0,43,0.0,5,8,58.335
550,Scoley Dow,LW,MISS,17.347,46,5,4,3,9,12,35,14.29,0.11,0.09,0.07,0.2,0.26,0.76,2.98,0.06,0,1,0.0,2,7,28.57,3,27,11.11,6,10,60.0
551,Robbie Burt,RW,OSH,17.301,46,7,1,3,8,11,64,10.94,0.15,0.02,0.07,0.17,0.24,1.39,6.41,0.14,4,11,36.36,0,8,0.0,3,45,6.67,3,12,25.0
552,Alexandre Hogue,D,SAR,17.084,82,4,4,3,8,11,50,5.265,0.04,0.045,0.035,0.08,0.12,0.565,1.325,0.03,0,1,0.0,0,3,0.0,4,46,5.715,0,2,0.0
553,Cole Resnick,LW,OSH,18.904,76,4,3,4,7,11,60,3.845,0.04,0.04,0.05,0.075,0.13,0.665,2.36,0.055,2,9,14.285,0,7,0.0,2,44,2.565,106,281,37.35
554,Nic Sicoly,LW,GUE,18.694,66,2,8,1,10,11,86,2.33,0.03,0.12,0.02,0.15,0.17,1.3,9.02,0.14,1,12,8.33,0,21,0.0,1,53,1.89,13,35,37.14
555,Joshua Dame,LW,NIAG,19.032,74,3,4,4,7,11,37,10.48,0.055,0.09,0.065,0.15,0.21,0.515,1.665,0.045,1,5,16.665,0,7,0.0,2,25,12.5,18,29,49.355
556,Marko Jakovljevic,D,SAR,17.308,76,1,5,5,6,11,47,3.845,0.02,0.065,0.06,0.085,0.145,0.585,0.72,0.02,0,0,0.0,0,2,0.0,1,45,4.165,0,1,0.0
557,Zack Dorval,C,KGN/OTT,18.407,65,6,3,2,9,11,92,6.52,0.09,0.05,0.03,0.14,0.17,1.42,8.23,0.13,2,8,25.0,3,19,15.79,1,65,1.54,132,252,52.38
558,Shaun Bily,C,ER,18.563,36,4,3,4,7,11,52,7.69,0.11,0.08,0.11,0.19,0.31,1.44,4.38,0.12,0,2,0.0,2,7,28.57,2,43,4.65,67,162,41.36
559,Luke Drewitt,LW,KGN,16.467,50,2,6,3,8,11,24,27.275,0.095,0.07,0.035,0.165,0.2,0.415,1.19,0.035,0,3,0.0,1,7,50.0,1,14,3.845,113,214,26.4
560,Jake Gravelle,D,MISS/HAM,17.874,65,3,3,5,6,11,71,2.145,0.025,0.025,0.045,0.055,0.1,0.68,1.18,0.02,0,1,0.0,0,0,0.0,3,70,2.175,0,2,0.0
561,Ashton Reesor,D,SAR,17.173,58,2,3,6,5,11,37,2.705,0.02,0.025,0.055,0.045,0.095,0.325,0.56,0.01,0,1,0.0,0,3,0.0,2,33,3.03,0,0,0.0
562,Riley Coome,D,LDN,18.444,103,1,4,6,5,11,79,1.56,0.015,0.045,0.048,0.06,0.105,0.712,0.675,0.018,0,0,0.0,0,0,0.0,1,79,1.56,1,2,50.0
563,Brendan Sellan,LW,ER,17.643,54,3,5,3,8,11,62,4.84,0.06,0.09,0.06,0.15,0.2,1.15,5.69,0.11,0,9,0.0,3,17,17.65,0,36,0.0,8,17,47.06
564,Ryan Bangs,D,LDN/FLNT,18.184,49,1,2,8,3,11,23,2.175,0.01,0.08,0.155,0.095,0.25,0.275,0.725,0.015,0,0,0.0,0,2,0.0,1,21,2.38,0,0,0.0
565,Cameron Supryka,D,PBO/HAM,16.382,55,1,6,3,7,10,44,1.43,0.01,0.065,0.03,0.075,0.105,0.93,0.62,0.035,0,0,0.0,0,1,0.0,1,43,1.43,0,0,0.0
566,Tyler Nother,D,WSR,18.604,64,1,5,4,6,10,38,2.63,0.02,0.08,0.06,0.09,0.16,0.59,1.85,0.03,0,1,0.0,0,3,0.0,1,34,2.94,0,1,0.0
567,Owen Lane,LW,SBY,17.665,43,5,3,2,8,10,49,10.2,0.12,0.07,0.05,0.19,0.23,1.14,5.18,0.12,2,8,25.0,0,9,0.0,3,32,9.38,1,2,50.0
568,Jacob Collins,D,FLNT,18.906,122,5,4,1,9,10,154,3.115,0.045,0.035,0.01,0.075,0.08,1.26,6.16,0.1,1,7,16.665,1,18,5.0,3,129,2.175,199,420,41.965
569,Jacob Ball,LW,NB,18.164,46,4,4,2,8,10,47,4.445,0.05,0.05,0.025,0.095,0.12,0.785,1.885,0.065,0,3,0.0,0,2,0.0,4,42,4.88,110,292,43.615
570,Owen Burnell,LW/C,HAM,19.312,45,3,3,4,6,10,33,9.525,0.078,0.053,0.06,0.13,0.197,0.61,1.208,0.065,1,5,16.665,2,8,21.665,0,20,0.0,74,178,39.485
571,John Parker-Jones,RW,PBO,17.94,75,3,5,2,8,10,68,4.41,0.04,0.07,0.025,0.11,0.135,0.915,2.09,0.055,2,5,20.0,0,5,0.0,1,58,1.47,2,5,50.0
572,Lleyton Moore,D,NIAG,16.548,28,2,5,3,7,10,38,5.26,0.07,0.18,0.11,0.25,0.36,1.36,1.56,0.06,1,1,100.0,0,4,0.0,1,33,3.03,0,1,0.0
573,Cameron Tolnai,C,OTT,16.584,51,2,4,4,6,10,52,3.85,0.04,0.08,0.08,0.12,0.2,1.02,4.94,0.1,0,10,0.0,1,11,9.09,1,31,3.23,233,467,49.89
574,Riley Piercey,RW,BAR,16.49,51,2,4,4,6,10,44,4.55,0.04,0.08,0.08,0.12,0.2,0.86,4.19,0.08,1,9,11.11,0,7,0.0,1,28,3.57,6,14,42.86
575,Justin Pringle,LW,KGN,17.023,88,6,3,1,9,10,82,11.135,0.085,0.035,0.01,0.12,0.13,0.855,3.585,0.08,1,5,16.665,3,15,25.0,2,62,8.335,12,23,62.255
576,Andrew Burns,D,WSR/KIT,19.617,65,0,3,6,3,9,44,0.0,0.0,0.05,0.09,0.05,0.14,0.68,2.55,0.04,0,1,0.0,0,3,0.0,0,40,0.0,5,14,35.71
577,Cullen Mercer,C,FLNT,19.373,37,5,4,0,9,9,62,8.06,0.14,0.11,0.0,0.24,0.24,1.68,7.69,0.21,1,7,14.29,2,13,15.38,2,42,4.76,122,271,45.02
578,Ryan Orban,D,OTT,19.146,66,1,3,5,4,9,43,2.33,0.02,0.05,0.08,0.06,0.14,0.65,1.95,0.03,0,1,0.0,1,2,50.0,0,40,0.0,1,2,50.0
579,Daniel Robertson,D,WSR/OSH,19.283,53,1,6,2,7,9,62,1.61,0.02,0.11,0.04,0.13,0.17,1.17,3.29,0.06,0,1,0.0,0,3,0.0,1,58,1.72,0,0,0.0
580,Markus Niemelainen,D,SAG,18.273,59,3,4,2,7,9,63,4.76,0.05,0.07,0.03,0.12,0.15,1.07,3.84,0.07,0,1,0.0,1,6,16.67,2,56,3.57,0,1,0.0
581,Damian Bourne,LW,MISS,20.595,27,3,5,1,8,9,49,6.12,0.11,0.19,0.04,0.3,0.33,1.81,6.35,0.24,0,5,0.0,1,12,8.33,2,32,6.25,1,2,50.0
582,Sam Field,RW,KGN,19.112,59,6,1,2,7,9,63,14.295,0.19,0.01,0.02,0.2,0.225,1.17,3.025,0.125,3,8,37.5,2,13,18.055,1,42,4.545,15,47,40.555
583,Ben Fanjoy,C,OTT,19.352,24,5,2,2,7,9,38,13.16,0.21,0.08,0.08,0.29,0.38,1.58,5.3,0.22,2,8,25.0,2,7,28.57,1,23,4.35,60,120,50.0
584,Jake Bricknell,RW,GUE,19.171,26,5,2,2,7,9,40,12.5,0.19,0.08,0.08,0.27,0.35,1.54,3.09,0.12,1,1,100.0,2,7,28.57,2,32,6.25,4,9,44.44
585,Kyle Auger,D,OTT,18.203,53,2,3,4,5,9,50,2.38,0.02,0.09,0.165,0.115,0.28,1.025,1.165,0.04,0,2,0.0,0,1,0.0,2,47,2.565,0,0,0.0
586,Dylan Robinson,LW/D,OSH/WSR,16.289,37,2,2,4,4,8,32,3.125,0.03,0.18,0.06,0.21,0.27,0.47,1.33,0.04,1,4,12.5,1,3,16.665,0,25,0.0,72,185,19.46
587,Sahil Panwar,C,LDN,16.636,25,5,3,0,8,8,26,19.23,0.2,0.12,0.0,0.32,0.32,1.04,1.82,0.07,0,2,0.0,2,5,40.0,3,19,15.79,9,23,39.13
588,Alec Belanger,D,OTT,16.299,24,3,2,3,5,8,11,27.27,0.12,0.08,0.12,0.21,0.33,0.46,0.68,0.03,1,1,100.0,0,1,0.0,2,9,22.22,1,1,100.0
589,Zayde Wisdom,C,KGN,16.323,51,2,3,3,5,8,61,3.28,0.04,0.06,0.06,0.1,0.16,1.2,4.76,0.09,1,8,12.5,0,9,0.0,1,44,2.27,59,129,45.74
590,Jake Uberti,C,NIAG,16.526,53,2,3,3,5,8,34,5.88,0.04,0.06,0.06,0.09,0.15,0.64,3.16,0.06,0,5,0.0,0,4,0.0,2,25,8.0,126,263,47.91
591,Marcus Gretz,D,FLNT,16.313,67,1,3,4,4,8,46,1.785,0.01,0.045,0.08,0.06,0.135,0.72,1.05,0.03,0,2,0.0,0,2,0.0,1,42,1.925,0,0,0.0
592,Stephen Templeton,D,HAM/OSH,20.136,70,2,2,4,4,8,63,1.82,0.015,0.015,0.035,0.035,0.07,0.81,1.745,0.05,0,2,0.0,0,5,0.0,2,56,2.0,0,1,0.0
593,David Pearce,LW,OTT,18.683,65,3,3,2,6,8,43,6.98,0.05,0.05,0.03,0.09,0.12,0.66,4.37,0.07,0,6,0.0,0,6,0.0,3,31,9.68,22,42,52.38
594,Mike Davies,LW,SAG,19.609,39,5,3,0,8,8,60,8.33,0.13,0.08,0.0,0.21,0.21,1.54,6.42,0.16,2,10,20.0,2,12,16.67,1,38,2.63,7,21,33.33
595,Gleb Babintsev,D,PBO,17.687,64,1,3,4,4,8,59,1.69,0.02,0.05,0.06,0.06,0.12,0.92,2.47,0.04,1,3,33.33,0,0,0.0,0,56,0.0,0,0,0.0
596,Sullivan Sparkes,C,OSH,17.869,49,5,3,0,8,8,50,5.555,0.055,0.035,0.0,0.09,0.09,1.125,2.91,0.135,2,10,10.0,0,9,0.0,3,31,5.555,116,257,57.915
597,Patrick Sanvido,D,WSR/SBY,20.217,52,3,3,2,6,8,49,6.12,0.06,0.06,0.04,0.12,0.15,0.94,1.79,0.03,1,1,100.0,0,2,0.0,2,46,4.35,0,0,0.0
598,Nolan Gardiner,C,OTT,18.518,65,3,3,2,6,8,35,8.39,0.05,0.03,0.02,0.085,0.105,0.595,1.825,0.06,0,5,0.0,2,9,14.285,1,21,6.25,31,69,42.42
599,Roman Pucek,LW,SSM,18.423,33,4,1,2,5,7,25,16.0,0.12,0.03,0.06,0.15,0.21,0.76,3.2,0.1,3,9,33.33,0,3,0.0,1,13,7.69,1,5,20.0
600,Brock Hill,D,SAG,18.885,73,0,4,3,4,7,26,0.0,0.0,0.04,0.028,0.04,0.068,0.552,0.308,0.02,0,2,0.0,0,1,0.0,0,23,0.0,1,2,25.0
601,Marcus Gillard,D,ER,16.918,47,0,5,2,5,7,35,0.0,0.0,0.11,0.04,0.11,0.15,0.74,0.73,0.02,0,0,0.0,0,1,0.0,0,34,0.0,1,2,50.0
602,Pavel Demin,C,NIAG,17.41,57,4,2,1,6,7,63,6.35,0.07,0.04,0.02,0.11,0.12,1.11,4.99,0.09,0,4,0.0,1,5,20.0,3,54,5.56,79,189,41.8
603,DJ King,D,HAM,18.106,44,2,4,1,6,7,44,4.55,0.05,0.09,0.02,0.14,0.16,1.0,1.43,0.03,0,2,0.0,1,1,100.0,1,41,2.44,0,1,0.0
604,Filip Reisnecker,LW,MISS,16.759,32,4,2,1,6,7,40,10.0,0.12,0.06,0.03,0.19,0.22,1.25,2.94,0.09,2,6,33.33,0,6,0.0,2,28,7.14,2,6,33.33
605,Manuel Alberg,RW,OS,17.528,46,1,3,3,4,7,40,2.5,0.02,0.07,0.07,0.09,0.15,0.87,3.66,0.08,0,4,0.0,0,5,0.0,1,31,3.23,10,19,52.63
606,Nolan Seed,D,OS,16.395,50,1,2,4,3,7,24,4.17,0.02,0.04,0.08,0.06,0.14,0.48,1.28,0.03,0,1,0.0,0,2,0.0,1,21,4.76,0,0,0.0
607,Egor Postnov,LW,NB,18.407,17,1,1,5,2,7,21,4.76,0.06,0.06,0.29,0.12,0.41,1.24,1.71,0.1,0,3,0.0,1,2,50.0,0,16,0.0,2,2,100.0
608,Payton Vescio,D,NB/HAM,16.99,37,0,5,2,5,7,20,0.0,0.0,0.07,0.03,0.07,0.095,0.28,0.195,0.005,0,0,0.0,0,0,0.0,0,20,0.0,0,0,0.0
609,Austin Hall,D,GUE,19.439,20,1,5,1,6,7,15,6.67,0.05,0.25,0.05,0.3,0.35,0.75,0.33,0.02,1,1,100.0,0,0,0.0,0,14,0.0,0,1,0.0
610,Justin McCombs,C,SAR,17.219,41,3,3,1,6,7,22,13.64,0.07,0.07,0.02,0.15,0.17,0.54,2.15,0.05,1,7,14.29,1,4,25.0,1,11,9.09,43,113,38.05
611,Kirill Kozhevnikov,LW,WSR,18.637,33,4,2,1,6,7,31,12.9,0.12,0.06,0.03,0.18,0.21,0.94,3.94,0.12,2,7,28.57,0,5,0.0,2,19,10.53,0,2,0.0
612,Cameron Lizotte,D,ER/BAR,19.061,49,2,3,2,5,7,41,4.88,0.04,0.06,0.04,0.1,0.14,0.84,1.89,0.04,0,1,0.0,0,2,0.0,2,38,5.26,1,2,50.0
613,Harrison Cottam,RW,LDN,17.752,46,3,3,1,6,7,31,5.0,0.035,0.035,0.01,0.07,0.085,0.48,1.085,0.03,0,0,0.0,1,6,8.335,2,25,4.165,2,8,14.285
614,Ryan O'Bonsawin,D,SBY,19.01,49,4,1,2,5,7,29,13.395,0.095,0.01,0.07,0.11,0.185,0.755,1.12,0.045,1,3,16.665,1,4,12.5,2,22,9.82,15,36,20.835
615,Bryan Laureigh,LW,KGN,17.748,70,3,3,1,6,7,35,6.52,0.025,0.025,0.04,0.055,0.095,0.66,1.595,0.05,0,4,0.0,1,5,12.5,2,26,6.25,0,5,0.0
616,Matthew Maggio,RW,OTT,15.806,33,3,2,1,5,6,17,17.65,0.09,0.06,0.03,0.15,0.18,0.52,1.19,0.04,0,1,0.0,0,3,0.0,3,13,23.08,0,5,0.0
617,Peter Fleming,LW,BAR,17.528,49,4,2,0,6,6,27,14.81,0.08,0.04,0.0,0.12,0.12,0.55,2.16,0.04,2,4,50.0,1,3,33.33,1,20,5.0,143,318,44.97
618,Cameron Peters,C,NB,16.187,40,2,2,2,4,6,38,5.26,0.05,0.05,0.05,0.1,0.15,0.95,2.92,0.07,1,3,33.33,0,2,0.0,1,33,3.03,40,132,30.3
619,Jacob Murray,D,KGN,16.43,53,2,1,3,3,6,45,4.44,0.04,0.02,0.06,0.06,0.11,0.85,1.42,0.03,0,1,0.0,0,2,0.0,2,42,4.76,0,0,0.0
620,Emmett Gordon,D,KGN,17.874,109,0,1,5,1,6,57,0.0,0.0,0.005,0.05,0.005,0.057,0.545,0.633,0.018,0,1,0.0,0,2,0.0,0,54,0.0,4,5,66.668
621,Theo Hill,C,SAR,16.449,55,3,2,1,5,6,18,16.67,0.05,0.04,0.02,0.09,0.11,0.33,1.55,0.03,1,3,33.33,1,1,100.0,1,14,7.14,170,350,48.57
622,Robert Proner,D,SAG/BAR,17.514,50,2,3,1,5,6,50,4.0,0.04,0.06,0.02,0.1,0.12,1.0,2.11,0.04,0,1,0.0,0,2,0.0,2,47,4.26,0,0,0.0
623,Marino Moro,LW,OS,17.616,37,1,4,1,5,6,16,6.25,0.03,0.11,0.03,0.14,0.16,0.43,1.47,0.04,1,3,33.33,0,1,0.0,0,12,0.0,22,76,28.95
624,Grayden Gottschalk,RW,OSH,18.412,42,3,3,0,6,6,44,6.82,0.07,0.07,0.0,0.14,0.14,1.05,3.19,0.08,0,3,0.0,0,4,0.0,3,37,8.11,53,118,44.92
625,Louis Latta,LW,SAR,18.109,57,3,1,2,4,6,41,7.32,0.05,0.02,0.04,0.07,0.11,0.72,5.04,0.09,1,9,11.11,0,4,0.0,2,28,7.14,2,9,22.22
626,Ben Badalamenti,RW,SAG,17.607,34,4,1,1,5,6,42,9.52,0.12,0.03,0.03,0.15,0.18,1.24,3.76,0.11,3,5,60.0,0,5,0.0,1,32,3.12,4,18,22.22
627,Marcus Dickerson,RW,MISS,18.648,52,2,1,2,3,5,61,3.28,0.04,0.02,0.04,0.06,0.1,1.17,5.69,0.11,1,7,14.29,0,7,0.0,1,47,2.13,0,1,0.0
628,Aidan Timmermans,D,ER,17.636,43,1,1,3,2,5,37,0.78,0.008,0.008,0.02,0.012,0.032,0.96,0.432,0.023,0,2,0.0,0,2,0.0,1,33,0.892,0,0,0.0
629,Matthew Titus,RW,MISS,17.839,62,3,1,1,4,5,31,6.82,0.03,0.01,0.01,0.04,0.05,0.625,1.66,0.07,1,4,25.0,1,5,10.0,1,22,3.335,0,2,0.0
630,Ian McKinnon,C,PBO/MISS/LDN,19.032,47,0,3,2,3,5,50,0.0,0.0,0.035,0.02,0.035,0.055,0.555,2.285,0.05,0,4,0.0,0,11,0.0,0,35,0.0,4,8,25.0
631,Victor Hadfield,D,BAR,17.483,69,1,0,4,1,5,46,1.725,0.01,0.0,0.05,0.01,0.06,0.66,1.475,0.045,1,4,25.0,0,4,0.0,0,38,0.0,0,1,0.0
632,Emmet Pierce,RW,LDN/FLNT,16.796,17,4,0,1,4,5,20,10.0,0.125,0.0,0.03,0.125,0.155,0.625,0.695,0.045,0,1,0.0,2,4,25.0,2,15,6.665,1,3,16.665
