,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Tri-City Americans,360,218,57.207,1302,955,347,53.481,12078,10541,1537,10.756,0.909,101.576
1,Vancouver Giants,360,215,54.674,1305,888,417,55.176,12568,8816,3752,10.354,0.895,99.8
2,Spokane Chiefs,360,205,60.057,1257,877,380,56.321,12120,10193,1927,10.143,0.912,101.315
3,Calgary Hitmen,360,202,50.054,1265,965,300,51.19,11402,9667,1735,9.916,0.898,99.66
4,Brandon Wheat Kings,360,198,54.993,1393,1097,296,53.207,11850,10421,1429,11.509,0.893,100.778
5,Medicine Hat Tigers,360,196,55.795,1266,1028,238,50.18,11001,10349,652,11.448,0.908,102.164
6,Kootenay Ice,360,193,54.324,1218,1040,178,53.379,11653,10479,1174,10.375,0.9,100.296
7,Saskatoon Blades,360,187,55.711,1187,1078,109,52.152,10983,10901,82,11.134,0.904,101.514
8,Everett Silvertips,360,168,48.807,1021,978,43,47.634,10521,11272,-751,8.769,0.918,100.48
9,Kelowna Rockets,360,164,52.72,1114,1046,68,50.13,10555,10363,192,10.287,0.907,100.947
10,Swift Current Broncos,360,161,45.939,1095,1138,-43,47.894,10749,11397,-648,9.188,0.9,99.18
11,Seattle Thunderbirds,360,149,44.324,1028,1091,-63,45.886,11032,11603,-571,8.541,0.909,99.426
12,Red Deer Rebels,360,143,53.824,971,1073,-102,52.049,10547,10762,-215,9.578,0.912,100.776
13,Kamloops Blazers,360,141,44.814,1120,1305,-185,47.985,10553,11412,-859,9.934,0.889,98.78
14,Moose Jaw Warriors,360,139,48.228,1114,1300,-186,48.996,10860,11649,-789,10.017,0.896,99.53
15,Lethbridge Hurricanes,360,137,43.266,1090,1217,-127,46.345,10317,10883,-566,9.693,0.89,98.643
16,Regina Pats,360,133,43.842,1095,1261,-166,47.673,10988,11361,-373,9.744,0.888,98.503
17,Prince Albert Raiders,360,131,46.482,1088,1302,-214,48.983,11070,12272,-1202,9.37,0.897,99.014
18,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
19,Prince George Cougars,360,111,43.429,999,1394,-395,47.416,10249,12046,-1797,9.75,0.887,98.4
20,Edmonton Oil Kings,288,90,44.959,763,1002,-239,49.588,8392,9207,-815,9.15,0.893,98.36
21,Portland Winterhawks,144,88,54.76,563,464,99,51.52,5304,4990,314,10.19,0.908,100.995
22,Portland Winter Hawks,216,42,34.11,449,917,-468,42.34,5677,7953,-2276,7.92,0.888,96.72
