,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Mitch Fadden,C,LET/SEA/T.C,19.576,274,127,115,55,242,297,0.512,0.425,0.214,0.934,1.151
1,Ryan White,C/D/RW,CGY/KAM/P.A/EVT,18.423,396,95,103,76,198,274,0.17,0.156,0.129,0.328,0.463
2,Zach Boychuk,C,LET,18.073,237,110,99,62,209,271,0.551,0.362,0.306,0.914,1.225
3,Jason Reese,C,VAN/M.J/TRI/T.C,19.758,258,92,103,64,195,259,0.382,0.424,0.266,0.806,1.071
4,Colton Yellow Horn,LW,LET/TRI,19.615,193,113,76,60,189,249,0.622,0.408,0.302,1.022,1.332
5,Drayson Bowman,LW,SPO,18.648,261,130,63,49,193,242,0.619,0.298,0.21,0.916,1.126
6,Tyler Ennis,C,M.H,18.068,245,115,82,39,197,236,0.558,0.374,0.206,0.932,1.136
7,Justin Bernhardt,RW,REG/KEL/P.A,19.68,264,98,78,55,176,231,0.416,0.346,0.254,0.765,1.019
8,Keegan Dansereau,RW,CGY/S.C,19.832,263,103,75,51,178,229,0.44,0.359,0.182,0.798,0.98
9,Zach Hamill,C,EVT,18.227,189,79,98,50,177,227,0.41,0.515,0.252,0.925,1.175
10,Steve DaSilva,C,KTN,19.846,207,99,77,50,176,226,0.507,0.397,0.245,0.9,1.145
11,Colin Long,C,KEL,18.366,229,76,89,58,165,223,0.379,0.45,0.265,0.824,1.094
12,Andrew Bailey,RW,KTN,19.508,286,96,78,49,174,223,0.368,0.294,0.171,0.66,0.829
13,Andrew Clark,LW,BRN/BDN,19.562,254,93,75,48,168,216,0.43,0.309,0.236,0.738,0.971
14,Taylor Procyshen,RW,TRI/T.C,19.322,258,112,56,44,168,212,0.489,0.266,0.208,0.754,0.963
15,Kyle Bortis,C,S.C/CGY/CAL,19.174,236,86,82,41,168,209,0.369,0.409,0.225,0.775,1.008
16,Greg Scott,LW,SEA,19.41,278,96,69,40,165,205,0.424,0.316,0.196,0.744,0.94
17,Jonathon Blum,D,VAN,18.75,248,49,74,81,123,204,0.252,0.412,0.362,0.665,1.028
18,Jordan Eberle,C,REG,17.588,197,105,56,38,161,199,0.54,0.31,0.213,0.852,1.062
19,Brock Nixon,C,KAM/CGY,19.862,208,92,60,43,152,195,0.445,0.308,0.215,0.752,0.965
20,Brennan Bosch,C,M.H,19.71,281,73,78,40,151,191,0.276,0.318,0.167,0.594,0.761
21,Colton Sceviour,C,POR/LET,18.53,245,77,74,40,151,191,0.366,0.365,0.196,0.731,0.93
22,Jason Bast,C,M.J,18.413,271,81,63,46,144,190,0.338,0.26,0.205,0.597,0.806
23,Dwight King,C,LET,18.322,266,79,60,50,139,189,0.351,0.272,0.196,0.628,0.829
24,Mitch Wahl,C,SPO,17.772,201,68,64,56,132,188,0.359,0.302,0.229,0.661,0.89
25,Joel Broda,C,TRI/M.J/CAL,17.934,262,102,52,34,154,188,0.534,0.199,0.18,0.732,0.92
26,Kyle Beach,LW,EVT/LET,17.797,183,82,51,54,133,187,0.451,0.311,0.279,0.762,1.046
27,Ian Duval,C,REG/CGY/KEL/M.J,19.484,260,78,72,36,150,186,0.348,0.356,0.148,0.704,0.851
28,Mark Santorelli,LW,CWK,18.608,144,56,79,48,135,183,0.39,0.55,0.335,0.935,1.27
29,Bud Holloway,RW,SEA,18.791,213,91,53,38,144,182,0.473,0.252,0.21,0.732,0.942
30,Jordan Knackstedt,RW,RDR/M.J,18.214,216,66,72,43,138,181,0.338,0.368,0.22,0.705,0.925
31,Tim Kraus,C,VAN/REG,19.815,187,55,80,45,135,180,0.283,0.432,0.242,0.718,0.955
32,Riley Holzapfel,C,M.J,18.325,185,76,63,41,139,180,0.395,0.34,0.195,0.728,0.928
33,Dana Tyrell,C,P.G,18.522,239,81,66,32,147,179,0.473,0.397,0.165,0.87,1.035
34,Ryan McDonald,C,REG/P.A,19.82,247,95,50,33,145,178,0.424,0.224,0.124,0.648,0.77
35,Matt Robertson,LW,P.A/REG,19.854,209,90,44,43,134,177,0.42,0.21,0.21,0.63,0.84
36,Thomas Hickey,D,SEA,18.726,257,37,64,73,101,174,0.2,0.273,0.295,0.476,0.766
37,Brett Sonne,C,CGY/CAL,18.46,226,89,47,35,136,171,0.516,0.319,0.231,0.84,1.071
38,Cody Almond,C,KEL,18.27,230,72,62,34,134,168,0.354,0.258,0.156,0.611,0.768
39,Michal Repik,LW,VAN,17.956,176,75,57,36,132,168,0.46,0.375,0.202,0.832,1.032
40,Spencer Machacek,RW,VAN,18.17,203,77,53,38,130,168,0.4,0.288,0.212,0.688,0.893
41,C.J. Stretch,C,KAM,18.243,273,55,75,37,130,167,0.27,0.365,0.166,0.632,0.799
42,Brandon Kozun,RW,CGY/CAL,17.774,152,60,62,41,122,163,0.373,0.39,0.228,0.76,0.988
43,Casey Pierro-Zabotel,LW,VAN,19.352,121,55,58,50,113,163,0.445,0.46,0.385,0.9,1.29
44,Paul Postma,D,S.C/CGY/CAL,18.687,266,44,52,65,96,161,0.23,0.254,0.34,0.481,0.821
45,Matt Lowry,C,M.H/BRN/BDN,19.664,209,47,59,54,106,160,0.192,0.284,0.318,0.476,0.796
46,Brayden Schenn,C,BRN/BDN,16.567,136,60,63,36,123,159,0.44,0.46,0.265,0.905,1.17
47,Prab Rai,LW,P.G/SEA,17.939,233,57,67,35,124,159,0.305,0.339,0.18,0.645,0.825
48,Logan Pyett,D,REG,18.556,204,44,56,58,100,158,0.245,0.272,0.277,0.522,0.795
49,Victor Bartley,D,KAM/REG,19.702,265,32,62,64,94,158,0.159,0.206,0.256,0.368,0.625
50,Derek Hulak,LW,REG/SAS,18.161,195,64,54,40,118,158,0.31,0.275,0.192,0.585,0.78
51,Dustin Sylvester,C,KTN,18.818,234,75,36,46,111,157,0.469,0.239,0.225,0.709,0.932
52,Jay Fehr,C,BRN/BDN,18.789,188,55,58,41,113,154,0.328,0.335,0.235,0.665,0.905
53,Ty Wishart,D,P.G/M.J,18.574,204,32,65,56,97,153,0.172,0.335,0.288,0.507,0.795
54,Brady Calla,RW,EVT/M.J/KAM/SPO,19.631,250,51,56,45,107,152,0.248,0.232,0.191,0.48,0.67
55,Brandon Sutter,C,RDR,17.833,198,68,45,39,113,152,0.37,0.218,0.195,0.588,0.785
56,Ryan Russell,LW,KTN,18.874,130,63,52,36,115,151,0.49,0.405,0.28,0.895,1.175
57,Levi Nelson,C,S.C,18.632,196,64,56,31,120,151,0.335,0.295,0.17,0.632,0.802
58,Oscar Moller,RW,CWK,18.146,131,71,41,39,112,151,0.545,0.315,0.295,0.86,1.155
59,Michael MacAngus,LW,SAS/REG/P.A,19.708,269,61,43,47,104,151,0.211,0.158,0.178,0.369,0.545
60,Devin Setoguchi,RW,SAS/P.G,19.205,120,72,50,26,122,148,0.6,0.41,0.22,1.01,1.23
61,Craig Schira,D,REG/VAN,19.528,278,32,54,61,86,147,0.159,0.205,0.27,0.361,0.631
62,Jamie Benn,LW,KEL,18.662,107,79,41,27,120,147,0.735,0.385,0.255,1.12,1.365
63,Codey Burki,C,BRN,18.329,140,63,60,23,123,146,0.45,0.425,0.165,0.88,1.04
64,Justin McCrae,C,SAS/SPO,19.002,234,59,51,35,110,145,0.23,0.138,0.149,0.372,0.52
65,Darren Helm,LW,M.H,19.15,129,66,52,25,118,143,0.505,0.405,0.195,0.91,1.105
