,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Green Bay Gamblers,423,227,56.968,1407,1181,226,51.65,12941,12206,735,11.222,0.91,102.152
1,Omaha Lancers,423,224,51.853,1419,1144,275,49.241,13083,12199,884,9.77,0.912,100.977
2,Waterloo Black Hawks,423,218,53.604,1503,1298,205,52.183,14006,12368,1638,10.753,0.898,100.508
3,Lincoln Stars,424,215,52.671,1371,1267,104,53.543,14120,12421,1699,9.495,0.903,99.794
4,Cedar Rapids RoughRiders,423,213,50.509,1440,1176,264,49.215,13157,12531,626,10.618,0.899,100.453
5,Indiana Ice,422,211,48.771,1438,1351,87,49.02,13119,13301,-182,10.223,0.897,99.899
6,Sioux Falls Stampede,422,201,50.708,1330,1270,60,52.1,13037,12727,310,9.666,0.9,99.668
7,Sioux City Musketeers,421,165,49.612,1273,1276,-3,50.332,12911,12837,74,9.576,0.904,99.902
8,Fargo Force,304,154,53.412,991,872,119,51.032,9394,8865,529,9.851,0.909,100.694
9,Tri-City Storm,424,148,43.516,1139,1499,-360,47.892,12719,13669,-950,8.618,0.899,98.475
10,Chicago Steel,424,142,43.555,1179,1531,-352,45.552,12025,14463,-2438,9.052,0.902,99.19
11,Des Moines Buccaneers,424,126,44.117,1223,1564,-341,46.344,12842,14288,-1446,9.212,0.9,99.11
12,Dubuque Fighting Saints,184,108,58.462,621,462,159,55.312,5609,4656,953,10.912,0.904,101.278
13,Youngstown Phantoms,244,98,49.075,740,837,-97,48.692,7082,7661,-579,10.385,0.898,100.13
14,Team USA,244,92,45.596,727,827,-100,51.04,7371,7457,-86,9.305,0.883,97.609
15,Muskegon Lumberjacks,184,61,47.112,523,634,-111,47.032,5322,6122,-800,9.535,0.904,99.932
16,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
