,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,476,256,49.447,1773,1485,288,47.886,14410,14360,50,11.282,0.896,100.852
1,Saint John Sea Dogs,476,248,50.423,1734,1505,229,49.632,15366,15002,364,10.436,0.9,100.358
2,Moncton Wildcats,476,247,52.475,1720,1534,186,51.512,15103,14433,670,11.63,0.888,100.458
3,Rimouski Oceanic,476,236,53.367,1703,1535,168,51.754,14547,14157,390,10.534,0.9,100.508
4,Drummondville Voltigeurs,476,234,45.097,1598,1518,80,49.012,14793,12949,1844,10.091,0.884,98.452
5,Victoriaville Tigres,476,228,50.099,1798,1601,197,47.753,14844,14964,-120,11.981,0.891,101.1
6,Gatineau Olympiques,476,226,54.516,1618,1554,64,53.61,13764,13282,482,11.23,0.892,100.454
7,Val-d'Or Foreurs,476,222,56.272,1769,1726,43,52.799,14662,14552,110,12.24,0.893,101.474
8,Rouyn-Noranda Huskies,476,221,56.18,1701,1746,-45,54.354,14336,13651,685,12.12,0.886,100.704
9,Shawinigan Cataractes,476,216,52.24,1578,1570,8,50.095,14668,15110,-442,11.149,0.898,100.883
10,Halifax Mooseheads,476,213,47.35,1649,1646,3,49.687,14979,14083,896,10.178,0.887,98.863
11,Cape Breton Screaming Eagles,476,188,51.339,1562,1797,-235,51.804,14306,14524,-218,11.581,0.883,99.785
12,Baie-Comeau Drakkar,476,180,42.34,1436,1681,-245,48.106,14324,14396,-72,9.07,0.884,97.457
13,Chicoutimi Sagueneens,476,180,48.032,1399,1611,-212,47.456,13707,14978,-1271,10.148,0.9,100.202
14,Blainville-Boisbriand Armada,340,173,51.422,1172,961,211,51.731,9929,8902,1027,10.563,0.896,100.138
15,Acadie-Bathurst Titan,476,163,43.042,1447,1783,-336,47.388,14189,15894,-1705,9.446,0.889,98.291
16,PEI Rocket,272,117,48.815,888,976,-88,48.236,8091,9043,-952,10.788,0.892,99.929
17,Sherbrooke Phoenix,272,83,44.852,789,1051,-262,46.793,7623,9185,-1562,10.08,0.892,99.186
18,Charlottetown Islanders,204,81,47.26,629,720,-91,48.365,6549,7051,-502,9.552,0.902,99.755
19,Lewiston MAINEiacs,136,58,47.96,472,515,-43,48.76,4252,4505,-253,10.96,0.888,99.825
20,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
21,Montreal Junior,68,28,50.24,212,210,2,50.53,2113,2069,44,9.65,0.902,99.8
