,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Jason Jaspers,C,SBY,18.938,129,88,60,42,148,190,0.685,0.46,0.32,1.145,1.47
1,Jason Spezza,C,MISS/WSR,16.759,108,67,65,45,132,177,0.615,0.59,0.415,1.21,1.62
2,Brad Boyes,C,ER,17.914,127,81,64,27,145,172,0.645,0.505,0.215,1.15,1.37
3,Michael Zigomanis,C,KGN,19.16,111,80,60,31,140,171,0.725,0.53,0.28,1.255,1.535
4,Branko Radivojevic,RW,BELV,19.308,118,53,75,41,128,169,0.45,0.64,0.35,1.085,1.43
5,Derek Roy,C,KIT,16.868,131,76,62,30,138,168,0.585,0.475,0.225,1.05,1.285
6,Kyle Wellwood,C,BELV,16.835,131,46,59,59,105,164,0.35,0.45,0.45,0.8,1.245
7,Raffi Torres,LW,BRA,18.437,123,76,57,28,133,161,0.615,0.47,0.22,1.085,1.305
8,Randy Rowe,LW,BELV,19.765,128,88,45,28,133,161,0.7,0.355,0.215,1.055,1.275
9,Stephen Weiss,C,PLY,16.953,126,64,61,28,125,153,0.515,0.48,0.22,0.995,1.215
10,Steve Ott,C,WSR,17.575,121,73,48,28,121,149,0.63,0.395,0.235,1.025,1.26
11,Cory Pecker,RW,SSM/ER,18.99,126,74,51,23,125,148,0.59,0.405,0.18,0.995,1.18
12,Chris Kelly,LW,LDN/SBY,19.343,113,55,59,34,114,148,0.49,0.53,0.31,1.02,1.33
13,Jason Baird,LW,ER,19.497,121,56,55,34,111,145,0.465,0.445,0.275,0.91,1.185
14,Derek MacKenzie,C,SBY,18.763,128,62,53,27,115,142,0.49,0.415,0.215,0.91,1.12
15,Joe Talbot,C,OTT,19.896,132,75,37,30,112,142,0.57,0.28,0.225,0.85,1.075
16,Chad Wiseman,RW,MISS/PLY,18.976,130,49,46,44,95,139,0.38,0.36,0.335,0.735,1.075
17,Damian Surma,LW,PLY,19.146,121,60,47,31,107,138,0.495,0.38,0.26,0.875,1.135
18,Scott Cameron,LW,BAR/NB,18.93,136,63,48,26,111,137,0.46,0.35,0.19,0.82,1.01
19,Kevin Dallman,D,GUE,19.05,133,38,51,47,89,136,0.285,0.385,0.355,0.67,1.025
20,Jonathan Zion,D,OTT,18.82,121,29,66,36,95,131,0.25,0.545,0.3,0.795,1.09
21,Shawn Mather,C,WSR,20.014,132,53,48,28,101,129,0.405,0.36,0.21,0.765,0.975
22,Kyle McAllister,C,OS/TOR,18.941,119,52,44,30,96,126,0.44,0.365,0.25,0.805,1.06
23,Charlie Stephens,C,GUE,18.946,123,54,40,32,94,126,0.43,0.325,0.26,0.75,1.01
24,Maxim Rybin,C,SAR,18.752,133,63,42,21,105,126,0.475,0.315,0.155,0.79,0.945
