,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Brayden Burke,LW,R.D/LET/MJ,19.767,238,85,148,105,233,338,0.392,0.645,0.464,1.037,1.5
1,Sam Steel,C,REG,18.677,258,123,137,78,260,338,0.552,0.588,0.303,1.138,1.442
2,Adam Brooks,C,REG,19.424,317,119,150,66,269,335,0.525,0.719,0.3,1.244,1.549
3,Tyler Soy,C,VIC,19.626,323,151,116,60,267,327,0.535,0.46,0.246,0.995,1.236
4,Giorgio Estephan,C,LET/SC,19.645,327,131,97,97,228,325,0.445,0.364,0.364,0.817,1.181
5,Brayden  Point,C,M.J/MJ,18.633,247,133,123,67,256,323,0.63,0.615,0.294,1.248,1.541
6,Nicolas Petan,C,POR,18.736,188,96,144,82,240,322,0.442,0.817,0.438,1.26,1.695
7,Glenn Gawdin,C,S.C/SC,19.508,312,126,99,87,225,312,0.608,0.414,0.378,1.02,1.398
8,Tyler Wong,RW,LET,19.61,311,143,97,57,240,297,0.599,0.39,0.266,0.99,1.258
9,Trevor Cox,LW,M.H/VAN/MH,19.218,267,88,142,61,230,291,0.338,0.526,0.289,0.865,1.154
10,Kailer Yamamoto,RW,SPO,18.088,230,105,120,66,225,291,0.512,0.591,0.342,1.098,1.441
11,Oliver Bjorkstrand,RW,POR,18.684,193,144,90,56,234,290,0.835,0.49,0.31,1.328,1.638
12,Patrick Bajkov,RW,EVT,18.864,342,112,91,84,203,287,0.394,0.392,0.323,0.786,1.106
13,Tyson Baillie,C,KEL,18.956,261,128,87,67,215,282,0.538,0.376,0.267,0.919,1.188
14,Matthew Phillips,C,VIC,18.57,215,136,97,49,233,282,0.644,0.556,0.231,1.204,1.435
15,Jayden Halbgewachs,C,M.J/MJ,19.516,276,139,84,57,223,280,0.692,0.403,0.247,1.093,1.34
16,Mathew Barzal,C,SEA,18.432,202,63,123,92,186,278,0.301,0.73,0.585,1.035,1.622
17,Jayce Hawryluk,C,BDN,18.83,232,119,103,56,222,278,0.634,0.552,0.256,1.182,1.438
18,Brett Howden,C,M.J/MJ,18.529,248,109,91,67,200,267,0.486,0.467,0.332,0.952,1.288
19,Brad Morrison,C,P.G/PG/LET/VAN,19.727,334,112,90,61,202,263,0.348,0.331,0.223,0.68,0.903
20,Nick Merkley,C,KEL,18.378,245,85,123,51,208,259,0.344,0.483,0.165,0.824,0.991
21,Chad Butcher,RW,M.H/MH,19.702,298,82,107,69,189,258,0.346,0.505,0.3,0.85,1.15
22,Tim  McGauley,C,BDN,19.274,257,102,91,65,193,258,0.431,0.332,0.26,0.769,1.03
23,Jaedon Descheneau,RW,KTN,19.687,211,108,100,50,208,258,0.255,0.238,0.364,0.491,0.856
24,Reid  Gardiner,RW,P.A/PA/KEL,19.719,290,124,81,52,205,257,0.564,0.346,0.256,0.908,1.168
25,Sam Reinhart,C,KTN,18.11,179,90,91,74,181,255,0.473,0.542,0.408,1.015,1.422
26,Ryan Gropp,LW,SEA,19.122,258,117,74,63,191,254,0.49,0.34,0.271,0.826,1.098
27,Cole Sanford,RW,M.H/MH/REG,19.252,260,126,67,56,193,249,0.56,0.258,0.218,0.82,1.038
28,Luke Philp,C,KTN/RD,18.984,247,102,87,60,189,249,0.468,0.44,0.181,0.906,1.082
29,Tyler Steenbergen,C,S.C/SC,18.813,267,123,71,55,194,249,0.644,0.349,0.336,0.992,1.328
30,Matteo Gennaro,C,P.A/CGY/PA/SC,19.526,338,124,70,54,194,248,0.521,0.277,0.201,0.798,0.998
31,Reid Duke,C,LET/BDN,19.695,299,113,87,47,200,247,0.508,0.346,0.158,0.855,1.012
32,Matt Bradley,C,M.H/MH/REG,19.772,281,111,72,64,183,247,0.45,0.305,0.23,0.759,0.989
33,Jack Walker,LW,VIC,19.191,318,101,85,61,186,247,0.397,0.352,0.191,0.747,0.94
34,Jansen Harkins,C,P.G/PG,18.378,275,75,110,57,185,242,0.298,0.42,0.228,0.718,0.94
35,Braylon Shmyr,LW,BDN/SAS,19.365,300,111,92,37,203,240,0.473,0.403,0.135,0.876,1.01
36,Dryden Hunt,LW,REG/M.H/MJ,18.934,207,112,75,52,187,239,0.562,0.356,0.262,0.92,1.178
37,Adam Helewka,LW,SPO/RD,19.28,244,119,70,49,189,238,0.622,0.358,0.188,0.985,1.172
38,Collin Shirley,LW,KTN/KAM,19.562,344,114,76,43,190,233,0.394,0.285,0.154,0.682,0.84
39,Dillon Dube,C,KEL,18.282,203,101,73,58,174,232,0.582,0.4,0.36,0.982,1.338
40,Morgan Klimchuk,LW,REG/BDN,18.791,189,100,87,43,187,230,0.542,0.495,0.222,1.032,1.255
41,Jesse Gabrielle,LW,BDN/REG/PG,19.278,277,123,63,42,186,228,0.482,0.195,0.122,0.676,0.801
42,Tyler Sandhu,RW,EVT/R.D/T.C/TC,19.752,318,90,83,53,173,226,0.296,0.346,0.23,0.642,0.874
43,Cameron Hebig,C,SAS/REG,19.274,264,98,73,54,171,225,0.475,0.346,0.266,0.83,1.091
44,Cody Glass,C,POR,17.584,201,79,88,57,167,224,0.424,0.46,0.31,0.886,1.193
45,Parker Bowles,C,T.C/TC,19.764,229,88,72,64,160,224,0.425,0.368,0.312,0.792,1.106
46,Kole Lind,RW,KEL,18.041,204,83,92,49,175,224,0.468,0.548,0.212,1.015,1.225
47,Tim Bozon,LW,KAM/KTN,19.73,189,104,65,54,169,223,0.565,0.318,0.27,0.89,1.16
48,Jackson Houck,RW,VAN/CGY,19.674,259,99,69,54,168,222,0.368,0.314,0.204,0.678,0.884
49,Hudson Elynuik,C,KTN/SPO,18.958,280,83,84,54,167,221,0.378,0.376,0.26,0.751,1.014
50,Chase De Leo,C,POR,18.142,210,96,74,51,170,221,0.488,0.372,0.245,0.86,1.102
51,Steven  Owre,C,M.H/MH,19.298,282,74,74,73,148,221,0.323,0.353,0.334,0.671,1.01
52,Ty Ronning,RW,VAN,18.968,285,127,53,38,180,218,0.598,0.198,0.132,0.8,0.932
53,Jordan Topping,LW,T.C/TC,19.281,243,109,62,47,171,218,0.508,0.288,0.229,0.791,1.019
54,Rourke Chartier,C,KEL,18.576,230,110,54,52,164,216,0.576,0.255,0.236,0.826,1.069
55,Leon  Draisaitl,C,P.A/KEL,18.136,160,78,91,47,169,216,0.525,0.555,0.382,1.078,1.467
56,Cole Ully,LW,KAM,18.818,200,86,73,57,159,216,0.44,0.397,0.302,0.84,1.142
57,Chase Witala,LW,P.G/PG,19.43,239,111,69,36,180,216,0.505,0.309,0.169,0.819,0.979
58,David Quenneville,D,M.H/MH,18.573,250,69,78,68,147,215,0.336,0.353,0.316,0.689,1.001
59,Dante Hannoun,C,VIC,18.184,258,79,81,52,160,212,0.328,0.36,0.251,0.688,0.939
60,Skyler McKenzie,LW,POR,18.716,282,101,66,45,167,212,0.489,0.282,0.181,0.772,0.96
61,Brendan Leipsic,LW,POR,18.828,128,88,85,38,173,211,0.685,0.66,0.295,1.345,1.64
62,Lane Bauer,C,EDM/KAM,19.497,261,97,70,40,167,207,0.418,0.28,0.167,0.699,0.864
63,Matt Fonteyne,LW,EVT,18.823,340,82,63,62,145,207,0.358,0.268,0.281,0.626,0.904
64,Matt Needham,C,KAM,19.54,243,72,82,52,154,206,0.32,0.353,0.227,0.672,0.9
65,Noah Gregor,C,M.J/MJ/VIC,18.26,194,86,78,41,164,205,0.444,0.378,0.214,0.821,1.034
66,Nolan Patrick,C,BDN,17.115,163,92,63,50,155,205,0.558,0.316,0.345,0.874,1.218
67,Aleksi Heponiemi,C,SC,18.184,129,56,89,59,145,204,0.44,0.71,0.48,1.155,1.63
68,Ivan Nikolishin,LW,EVT/RD,18.676,216,65,76,62,141,203,0.332,0.36,0.298,0.695,0.99
69,Zak Zborosky,RW,KTN/LET,19.042,262,99,57,47,156,203,0.494,0.27,0.198,0.764,0.963
70,Morgan Geekie,C,T.C/TC,18.22,216,78,79,46,157,203,0.428,0.4,0.228,0.833,1.059
71,Jordy Stallard,C,CAL/CGY/PA,19.117,238,85,72,46,157,203,0.444,0.36,0.206,0.808,1.009
72,Brett Pollock,LW,EDM,18.623,253,89,64,46,153,199,0.375,0.29,0.213,0.665,0.871
73,Mitch Holmberg,RW,SPO,20.021,138,101,67,30,168,198,0.725,0.48,0.22,1.205,1.425
74,Jakob Stukel,LW,VAN/CGY,19.528,265,103,63,31,166,197,0.434,0.244,0.132,0.68,0.811
75,Jake Bean,D,CAL/CGY/TC,18.394,219,49,75,72,124,196,0.209,0.351,0.34,0.56,0.895
76,Alex Forsberg,LW,P.G/VIC/SAS,19.822,212,72,76,48,148,196,0.371,0.422,0.229,0.789,1.016
77,John Quenneville,C,BDN,18.54,222,80,74,42,154,196,0.412,0.376,0.218,0.789,1.004
78,Dominic Zwerger,LW,SPO/EVT,19.292,256,88,57,49,145,194,0.382,0.282,0.238,0.664,0.901
79,Greg Chase,C,CAL/VIC,18.956,200,72,84,37,156,193,0.353,0.422,0.19,0.77,0.965
80,Garrett Pilon,C,KAM/EVT,18.675,207,69,80,43,149,192,0.372,0.395,0.22,0.77,0.987
81,Ethan Bear,D,SEA,18.284,264,66,54,72,120,192,0.31,0.251,0.286,0.558,0.844
82,Jaret Anderson-Dolan,C,SPO,17.135,212,93,58,41,151,192,0.448,0.294,0.22,0.74,0.96
83,Coda Gordon,LW,S.C,19.366,191,68,75,48,143,191,0.37,0.382,0.25,0.752,1.0
84,Ty Lewis,LW,BDN,18.657,190,84,62,45,146,191,0.449,0.332,0.237,0.781,1.018
85,Rihards Bukarts,LW,BDN/POR,18.958,192,92,65,33,157,190,0.48,0.335,0.165,0.815,0.98
86,Dawson Leedahl,LW,EVT/REG,19.555,297,72,70,48,142,190,0.351,0.305,0.226,0.661,0.883
87,Keegan Iverson,RW,POR,19.508,292,80,65,44,145,189,0.341,0.338,0.203,0.68,0.881
88,Brandon Magee,RW,VIC,19.894,187,78,81,29,159,188,0.43,0.475,0.168,0.908,1.075
89,Deven Sideroff,RW,KAM,18.484,208,75,60,52,135,187,0.42,0.318,0.256,0.738,0.991
90,Alec Baer,C,VAN/LET/KTN,19.089,342,86,55,45,141,186,0.321,0.198,0.16,0.514,0.68
91,Colby Cave,C,S.C,18.972,216,89,68,29,157,186,0.432,0.325,0.155,0.752,0.905
92,Connor Rankin,LW,T.C/CAL,19.043,207,84,67,34,151,185,0.41,0.35,0.178,0.765,0.943
93,Jake DeBrusk,LW,S.C/RD/SC,18.161,205,78,59,48,137,185,0.368,0.315,0.262,0.682,0.95
94,Tyler Benson,LW,VAN,18.568,190,61,90,33,151,184,0.369,0.512,0.194,0.881,1.074
95,Jordy Bellerive,C,LET,17.624,206,84,52,48,136,184,0.465,0.272,0.252,0.738,0.988
96,Curtis Valk,C,M.H,20.1,143,93,53,37,146,183,0.65,0.37,0.255,1.02,1.28
97,Carsen Twarynski,LW,CAL/CGY/KEL,18.934,257,88,53,41,141,182,0.448,0.216,0.165,0.664,0.829
98,Mark Rassell,LW,M.H/MH,19.67,274,103,61,17,164,181,0.511,0.288,0.057,0.799,0.857
99,Stelio Mattheos,C,BDN,17.381,188,83,68,30,151,181,0.568,0.355,0.162,0.92,1.078
100,Connor Gay,RW,REG/R.D/SAS,19.492,237,68,66,47,134,181,0.302,0.312,0.22,0.616,0.835
101,Conner Bleackley,C,R.D/RD,18.728,243,78,65,38,143,181,0.321,0.301,0.192,0.616,0.814
102,Parker Wotherspoon,LD,T.C/TC,18.123,279,32,70,79,102,181,0.124,0.3,0.334,0.424,0.758
103,Donovan Neuls,C,SEA,19.019,283,57,70,53,127,180,0.24,0.308,0.241,0.548,0.79
104,Jason Fram,D,SPO,19.522,257,28,76,76,104,180,0.155,0.325,0.294,0.475,0.772
105,Carter Popoff,C,VAN,19.48,272,64,74,41,138,179,0.225,0.242,0.16,0.468,0.628
106,Brandon Hagel,LW,RD,18.303,193,62,72,44,134,178,0.325,0.425,0.22,0.75,0.965
107,Max Gerlach,RW,MH/SAS,18.7,209,99,46,32,145,177,0.493,0.23,0.188,0.725,0.91
108,Keanu Yamamoto,RW,SPO,19.428,271,72,72,33,144,177,0.312,0.315,0.148,0.624,0.776
109,Shea Theodore,D,SEA,18.37,184,54,62,61,116,177,0.295,0.368,0.355,0.66,1.018
110,Davis Koch,RW,EDM/VAN,18.32,252,63,76,38,139,177,0.266,0.32,0.192,0.59,0.779
111,Austin Carroll,LW,VIC,19.724,206,87,52,37,139,176,0.452,0.262,0.205,0.715,0.92
112,Henrik Samuelsson,C,EDM,19.103,134,68,63,44,131,175,0.51,0.475,0.33,0.98,1.31
113,Todd Fiddler,LW,SPO/M.J/P.G,19.676,136,92,49,34,141,175,0.68,0.365,0.25,1.045,1.29
114,Jared Bethune,LW,P.G/PG,19.777,276,65,53,57,118,175,0.267,0.245,0.255,0.505,0.76
115,Tyler Coulter,LW,BDN,19.076,262,76,54,45,130,175,0.342,0.238,0.189,0.578,0.768
