,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kitchener Rangers,476,279,54.21,1793,1426,367,49.614,17643,15461,2182,10.18,0.915,101.696
1,London Knights,476,277,56.201,1891,1491,400,51.563,16654,16214,440,10.465,0.914,101.773
2,Plymouth Whalers,476,252,55.462,1756,1472,284,50.361,16266,16692,-426,10.645,0.914,102.03
3,Windsor Spitfires,476,247,50.894,1851,1623,228,51.738,17801,15246,2555,9.864,0.898,99.618
4,Barrie Colts,476,235,51.149,1710,1546,164,48.77,16118,16376,-258,10.588,0.903,100.877
5,Saginaw Spirit,476,233,51.503,1721,1588,133,49.194,16177,16624,-447,10.27,0.905,100.742
6,Brampton Battalion,476,225,51.076,1546,1423,123,57.284,16813,13653,3160,8.028,0.897,97.717
7,Ottawa 67's,476,225,55.107,1723,1589,134,49.687,16320,16313,7,10.984,0.91,102.067
8,Guelph Storm,476,224,49.858,1593,1526,67,49.94,15398,15277,121,9.936,0.901,99.976
9,Belleville Bulls,476,222,45.653,1544,1537,7,49.08,15531,16573,-1042,8.572,0.901,98.675
10,Sault Ste. Marie Greyhounds,476,198,46.83,1529,1628,-99,48.592,15027,15145,-118,10.341,0.888,99.17
11,Owen Sound Attack,476,197,51.435,1642,1727,-85,52.368,17490,16102,1388,9.42,0.903,99.653
12,Peterborough Petes,476,188,43.272,1506,1824,-318,47.954,15335,17861,-2526,9.064,0.892,98.244
13,Sarnia Sting,476,181,47.284,1586,1806,-220,48.755,15474,16351,-877,10.408,0.891,99.453
14,Kingston Frontenacs,476,174,43.012,1598,1907,-309,47.263,16085,17490,-1405,9.067,0.894,98.405
15,Oshawa Generals,476,174,49.315,1727,1945,-218,50.007,16836,16892,-56,9.975,0.898,99.744
16,Sudbury Wolves,476,173,47.24,1500,1795,-295,46.758,14692,16983,-2291,10.458,0.897,100.14
17,Niagara IceDogs,340,173,58.238,1227,1065,162,55.04,12065,10947,1118,10.343,0.911,101.424
18,Erie Otters,476,149,42.078,1547,2035,-488,46.457,15737,17773,-2036,9.234,0.89,98.174
19,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
20,Mississauga IceDogs,136,59,47.815,513,544,-31,52.375,5046,4584,462,9.845,0.884,98.195
21,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
22,Toronto St. Michael's Majors,136,45,44.19,477,603,-126,45.305,4460,5381,-921,10.485,0.891,99.565
