,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,340,208,56.924,1398,1062,336,51.733,11939,11644,295,11.042,0.911,102.041
1,Kitchener Rangers,340,205,53.942,1290,1004,286,52.217,12796,10576,2220,10.068,0.906,100.653
2,Barrie Colts,340,189,57.527,1240,992,248,51.951,11781,11425,356,10.672,0.916,102.238
3,Windsor Spitfires,340,185,60.136,1364,1123,241,59.104,13064,10589,2475,10.365,0.901,100.423
4,Belleville Bulls,340,175,50.022,1178,1048,130,47.981,11196,12025,-829,9.726,0.91,100.701
5,Plymouth Whalers,340,175,53.566,1234,1053,181,48.683,11524,12094,-570,10.442,0.916,102.01
6,Brampton Battalion,340,167,52.354,1161,1034,127,54.536,11961,10125,1836,8.683,0.906,99.257
7,Saginaw Spirit,340,167,51.482,1226,1131,95,47.736,11496,11863,-367,10.331,0.91,101.271
8,Guelph Storm,340,162,50.452,1113,1037,76,49.232,10767,10608,159,10.143,0.904,100.502
9,Ottawa 67's,340,150,51.759,1186,1179,7,51.339,11780,11563,217,9.936,0.903,100.167
10,Sault Ste. Marie Greyhounds,340,147,49.331,1066,1086,-20,49.159,10797,10556,241,9.814,0.901,99.938
11,Peterborough Petes,340,143,45.42,1094,1251,-157,45.896,10726,12909,-2183,9.808,0.902,99.904
12,Kingston Frontenacs,340,132,45.957,1171,1348,-177,48.002,11502,12370,-868,9.478,0.897,99.133
13,Sarnia Sting,340,128,44.087,1106,1257,-151,48.151,11113,11611,-498,9.272,0.892,98.401
14,Owen Sound Attack,340,125,45.491,1131,1300,-169,49.123,12449,11792,657,9.029,0.896,98.562
15,Sudbury Wolves,340,113,42.899,1028,1283,-255,44.741,10448,12178,-1730,9.673,0.898,99.448
16,Oshawa Generals,340,110,43.49,1218,1473,-255,49.27,12083,12254,-171,9.28,0.882,97.576
17,Erie Otters,340,105,46.701,1103,1474,-371,48.566,11306,12782,-1476,9.718,0.895,99.187
18,Mississauga St. Michael's Majors,204,99,52.232,641,619,22,53.397,6880,6249,631,9.025,0.904,99.45
19,Niagara IceDogs,204,87,47.68,669,706,-37,50.078,7017,6953,64,9.02,0.902,99.245
20,Mississauga IceDogs,136,59,47.815,513,544,-31,52.375,5046,4584,462,9.845,0.884,98.195
21,Toronto St. Michael's Majors,136,45,44.19,477,603,-126,45.305,4460,5381,-921,10.485,0.891,99.565
