,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Tri-City Americans,576,331,49.988,2001,1585,416,47.602,18640,17465,1175,9.741,0.914,101.017
1,Calgary Hitmen,576,331,56.47,2082,1588,494,52.098,18533,16035,2498,10.954,0.908,101.705
2,Spokane Chiefs,576,318,54.286,2018,1538,480,53.339,19283,16331,2952,10.216,0.9,100.213
3,Medicine Hat Tigers,576,305,54.572,2011,1671,340,52.371,18276,17286,990,9.936,0.91,100.94
4,Vancouver Giants,576,296,47.509,1979,1661,318,52.648,19370,15049,4321,9.588,0.881,97.726
5,Kootenay Ice,576,291,51.591,1866,1664,202,50.404,18314,17131,1183,9.413,0.909,100.292
6,Kelowna Rockets,576,289,59.898,1935,1637,298,53.326,17740,16921,819,11.17,0.915,102.614
7,Brandon Wheat Kings,576,288,48.457,2119,1896,223,48.541,18758,18023,735,10.388,0.896,99.937
8,Saskatoon Blades,576,281,47.293,1936,1857,79,47.324,18207,18642,-435,9.872,0.901,99.947
9,Swift Current Broncos,576,253,50.424,1756,1816,-60,49.89,17669,18491,-822,9.372,0.909,100.269
10,Everett Silvertips,576,248,46.812,1590,1705,-115,49.012,16630,18365,-1735,9.066,0.902,99.209
11,Kamloops Blazers,576,240,45.838,1837,1992,-155,48.567,17446,18048,-602,9.428,0.896,99.018
12,Portland Winterhawks,360,240,61.908,1555,1063,492,56.101,13947,11481,2466,11.25,0.91,102.281
13,Edmonton Oil Kings,504,234,60.366,1634,1520,114,57.07,16390,15112,1278,10.226,0.911,101.335
14,Red Deer Rebels,576,233,49.484,1581,1721,-140,47.235,17374,18246,-872,8.992,0.918,100.777
15,Seattle Thunderbirds,576,225,45.008,1635,1910,-275,47.142,17647,19291,-1644,9.206,0.9,99.187
16,Regina Pats,576,222,47.708,1763,1981,-218,48.646,17391,18265,-874,10.097,0.896,99.705
17,Moose Jaw Warriors,576,221,44.451,1747,2030,-283,49.53,17828,18487,-659,8.794,0.894,98.11
18,Prince Albert Raiders,576,212,47.634,1772,2096,-324,49.668,18197,19586,-1389,9.541,0.897,99.224
19,Lethbridge Hurricanes,576,198,38.441,1690,2109,-419,44.214,16991,19028,-2037,8.556,0.891,97.594
20,Prince George Cougars,576,171,41.971,1568,2216,-648,47.622,16717,19340,-2623,8.972,0.889,97.779
21,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
22,Victoria Royals,216,95,50.555,682,746,-64,48.54,6390,6907,-517,10.35,0.901,100.442
23,Portland Winter Hawks,216,42,34.11,449,917,-468,42.34,5677,7953,-2276,7.92,0.888,96.72
