,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Alexis Lafreniere,LW,RIM,16.428,114,76,62,37,138,175,383,19.795,0.665,0.55,0.33,1.215,1.545,3.36,26.07,0.455,1163.84,20.415,1.955,1.625,0.965,3.58,4.545,9.865,1.34,19.985,17.995,61.49,48.265,31.87,77.56,221,64,19,73,26.125,22,70,30.355,35,240,14.675,25,60,44.79
11,Maxime Comtois,LW,VIC/DRU,18.937,137,90,43,42,133,175,438,23.34,0.918,0.362,0.335,1.282,1.618,3.747,18.492,0.508,786.983,20.332,2.695,1.062,0.982,3.76,4.742,11.032,1.487,19.08,18.065,62.645,49.94,19.778,73.667,250,127,28,74,41.982,18,74,25.368,44,290,18.515,432,861,44.648
12,Rafael Harvey-Pinard,LW,ROU,18.941,176,69,72,32,141,173,463,15.82,0.428,0.392,0.21,0.82,1.022,2.915,21.858,0.362,1036.1,17.428,1.428,1.322,0.67,2.748,3.425,9.582,1.203,18.522,17.96,64.477,49.345,5.775,67.58,235,104,24,94,24.642,23,85,24.56,22,284,9.925,19,49,40.852
13,Yaroslav Alexeyev,RW/LW,SHE/BAC,18.911,182,76,49,46,125,171,435,19.08,0.45,0.288,0.25,0.738,0.988,2.37,19.228,0.32,1054.612,17.5,1.55,0.992,0.852,2.542,3.392,8.135,1.09,18.928,17.81,57.172,49.185,20.998,68.395,280,137,25,77,35.272,18,77,24.57,33,281,12.088,13,24,53.805
14,Philipp Kurashev,C,QUE,18.178,175,63,58,48,121,169,554,11.433,0.385,0.342,0.267,0.728,1.002,3.4,17.23,0.308,1125.585,20.045,1.15,1.032,0.812,2.182,2.992,10.125,0.92,19.0,18.168,51.14,50.602,20.925,61.648,237,144,19,60,31.635,15,78,18.362,29,416,7.095,1364,2660,51.86
15,Maxime Fortier,RW,HAL,19.252,129,64,65,33,129,162,515,12.44,0.495,0.505,0.25,1.005,1.255,4.01,36.15,0.565,1377.13,21.31,1.405,1.43,0.7,2.83,3.535,11.335,1.595,18.565,18.105,53.455,50.44,11.695,57.91,216,159,24,87,28.025,15,77,20.235,25,351,7.145,95,253,36.89
16,Charle-Edouard D'Astous,D,RIM,19.654,180,45,55,61,100,161,550,7.992,0.255,0.35,0.38,0.605,0.988,3.315,10.052,0.175,1542.778,26.498,0.57,0.788,0.852,1.365,2.215,7.42,0.392,17.925,18.152,60.412,50.832,2.61,58.37,306,245,4,8,50.0,6,32,16.192,35,510,6.66,2,3,62.5
17,Jimmy Huntington,C,VIC/RIM,19.076,191,62,64,35,126,161,384,16.555,0.408,0.388,0.19,0.8,0.99,2.23,17.882,0.29,1126.94,18.132,1.258,1.228,0.612,2.49,3.095,7.172,0.925,18.695,17.97,59.125,50.265,2.985,58.425,233,168,19,83,23.71,18,68,21.155,25,233,11.915,1381,2550,54.048
18,D'Artagnan Joly,C,BAC/RIM,18.692,177,56,67,36,123,159,453,12.245,0.315,0.338,0.218,0.66,0.878,2.572,15.018,0.26,983.788,16.898,1.118,1.17,0.78,2.295,3.075,9.185,0.915,18.07,17.58,55.895,48.925,9.542,59.77,209,145,14,54,25.555,14,61,23.932,28,338,7.852,588,1399,42.608
19,Daniel Hardie,LW,RIM/SNB/CHA,19.514,172,77,57,25,134,159,521,15.372,0.482,0.368,0.135,0.845,0.98,3.098,23.538,0.408,1055.325,18.24,1.572,1.202,0.445,2.77,3.218,10.17,1.34,18.688,17.885,52.878,47.922,18.445,61.555,223,148,26,93,29.445,25,112,23.375,26,316,8.538,19,56,34.548
20,Nicolas Guay,C/RW,DRU,18.496,158,76,58,24,134,158,532,14.782,0.515,0.395,0.182,0.91,1.092,3.405,24.035,0.442,999.488,18.763,1.645,1.257,0.59,2.902,3.498,10.895,1.415,18.075,18.005,59.848,50.35,6.045,62.082,235,156,28,91,29.968,23,125,19.338,25,316,8.372,1058,2006,52.48
21,Felix Lauzon,C,VIC/DRU,19.629,148,58,55,42,113,155,349,16.357,0.395,0.382,0.295,0.78,1.075,2.428,16.385,0.31,876.425,16.9,1.405,1.37,1.052,2.775,3.827,8.672,1.108,18.27,17.792,61.435,48.815,6.268,66.778,212,114,19,58,35.262,22,75,29.04,17,216,7.298,1365,2236,61.322
22,Gregor MacLeod,C,CHA/QUE/DRU,19.525,164,58,60,37,118,155,418,13.895,0.415,0.408,0.248,0.822,1.068,2.772,15.865,0.29,927.507,16.945,1.4,1.42,0.865,2.818,3.688,9.7,1.018,18.098,17.585,60.037,47.865,13.54,71.402,229,93,17,58,31.368,15,84,18.075,26,276,9.308,291,614,45.66
23,Arnaud Durandeau,LW,HAL,18.92,190,64,51,36,115,151,445,14.878,0.378,0.268,0.192,0.645,0.842,2.5,21.742,0.348,1055.962,16.97,1.332,0.945,0.682,2.282,2.962,8.802,1.232,18.702,17.712,61.032,49.287,10.238,65.42,248,151,20,80,23.888,17,85,20.585,27,280,10.23,19,63,29.67
24,Gabriel Fortier,C,BAC,17.858,150,69,42,39,111,150,406,17.72,0.478,0.292,0.248,0.775,1.018,2.718,18.013,0.34,987.26,18.71,1.535,0.93,0.778,2.465,3.242,8.685,1.09,18.57,18.048,58.188,49.16,10.872,62.28,223,140,32,97,32.588,16,67,24.443,21,242,8.755,1178,2480,48.408
25,Simon Lafrance,C,VDO/VIC,19.177,189,63,45,41,108,149,459,13.662,0.368,0.23,0.23,0.6,0.828,2.732,16.202,0.27,1126.102,18.922,1.158,0.745,0.73,1.902,2.632,8.512,0.862,18.435,17.83,49.058,52.32,11.87,54.598,216,168,19,54,32.235,17,70,24.745,27,335,8.1,841,2064,41.582
26,Benoit-Olivier Groulx,LW/C,HAL,17.858,186,71,37,41,108,149,427,16.768,0.4,0.238,0.248,0.64,0.888,2.392,18.12,0.298,1028.045,16.988,1.415,0.815,0.87,2.23,3.102,8.392,1.038,18.288,17.76,60.44,49.142,3.868,61.568,225,164,17,73,22.298,21,70,33.602,33,284,11.505,1288,2550,50.052
27,Jordan Maher,RW,BAT/CHA/HAL,19.766,186,51,46,52,97,149,347,13.93,0.26,0.248,0.27,0.508,0.782,1.862,15.618,0.255,993.03,16.22,0.96,0.922,1.007,1.885,2.888,6.9,0.938,18.763,17.645,60.35,48.918,13.835,67.305,249,122,14,60,23.1,10,63,14.448,27,224,11.278,531,1088,47.582
28,Derek Gentile,RW,QUE/CHA/CAP,18.687,190,58,47,41,105,146,465,11.992,0.283,0.268,0.248,0.548,0.8,2.542,19.807,0.32,1052.66,17.092,1.012,0.913,0.852,1.918,2.775,8.832,1.118,18.752,17.91,53.048,49.98,15.035,60.288,209,141,21,87,21.902,11,77,13.23,26,301,8.695,280,652,40.37
29,Ivan Kosorenkov,RW,VIC,19.148,131,70,40,35,110,145,325,21.59,0.535,0.31,0.27,0.845,1.115,2.495,25.805,0.395,1159.57,17.725,1.815,1.035,0.905,2.85,3.76,8.415,1.335,19.29,18.06,57.705,49.315,28.5,73.93,207,73,15,46,32.285,14,58,22.1,41,221,18.075,3,13,22.62
30,Raphael Lavoie,C/RW,HAL,17.222,157,67,43,31,110,141,445,16.18,0.428,0.262,0.215,0.69,0.908,2.74,20.46,0.342,921.925,16.59,1.498,0.885,0.73,2.383,3.112,9.485,1.175,18.335,17.722,60.008,50.022,8.935,64.365,202,109,22,90,35.172,18,72,27.765,27,283,9.618,418,874,46.835
31,Jakob Pelletier,C/LW,MON,17.026,117,58,42,40,100,140,357,16.07,0.495,0.36,0.345,0.86,1.205,3.065,25.8,0.445,1117.39,19.13,1.55,1.125,1.07,2.675,3.75,9.565,1.375,19.615,18.055,54.16,50.28,23.275,65.125,202,108,29,97,31.035,8,68,12.145,21,192,11.065,81,195,42.075
32,Alexandre Alain,C,BLB,20.038,119,73,38,28,111,139,460,15.705,0.61,0.315,0.23,0.92,1.15,3.865,29.69,0.495,1251.54,20.97,1.73,0.9,0.645,2.63,3.275,11.075,1.42,19.17,18.41,60.69,50.68,15.19,66.14,198,99,12,56,22.46,22,84,25.64,39,320,12.09,777,1283,60.56
33,Shawn Boudrias,RW,CHA/GAT/CAP,18.254,170,64,41,32,105,137,498,12.34,0.375,0.238,0.205,0.612,0.818,3.05,20.42,0.368,1013.27,18.285,1.22,0.785,0.65,2.0,2.65,9.945,1.21,18.955,17.795,53.41,50.232,20.345,63.608,216,125,21,71,29.8,15,92,16.858,28,335,7.77,410,870,46.162
34,Noah Dobson,D,BAT/ROU,17.94,177,34,51,52,85,137,531,6.565,0.195,0.322,0.288,0.522,0.805,3.195,10.712,0.19,1365.265,24.73,0.472,0.755,0.69,1.23,1.915,7.49,0.45,18.078,18.008,56.062,50.975,8.005,57.768,293,201,3,15,26.04,6,26,24.872,25,490,4.935,0,0,0.0
35,Olivier Garneau,LW,QUE/RIM,19.404,180,74,34,28,108,136,411,19.048,0.458,0.175,0.17,0.635,0.802,2.367,18.432,0.31,1073.09,18.29,1.5,0.575,0.552,2.072,2.622,7.762,1.028,19.305,18.072,58.32,50.46,6.842,59.48,216,169,31,108,29.545,12,77,19.795,31,226,13.355,332,759,40.888
36,Felix Bibeau,C,ROU,18.712,171,50,49,36,99,135,465,10.53,0.322,0.318,0.215,0.64,0.86,2.923,17.082,0.3,973.305,17.195,1.055,1.042,0.718,2.098,2.812,9.748,0.995,18.565,17.792,64.005,49.072,3.818,65.538,205,94,16,68,23.162,15,69,18.332,19,328,5.735,1466,2735,51.872
37,Drake Batherson,C,CAP/BLB,18.888,112,51,53,31,104,135,264,19.96,0.465,0.485,0.28,0.95,1.23,2.43,18.68,0.345,1038.285,18.77,1.47,1.525,0.89,2.99,3.885,7.55,1.065,18.75,17.965,55.45,50.395,18.1,67.085,190,94,10,37,27.33,11,43,28.2,30,184,16.74,385,759,49.925
38,Jared McIsaac,D,HAL,17.72,168,27,60,47,87,134,428,7.12,0.212,0.43,0.3,0.643,0.94,2.758,8.07,0.15,1255.05,23.807,0.518,1.068,0.752,1.585,2.34,6.875,0.382,17.64,17.885,61.43,49.712,1.512,60.768,279,208,1,9,8.332,3,17,17.145,23,402,6.54,2,4,16.668
39,Julien Tessier,C,CHI/MON/VDO,19.708,157,50,56,27,106,133,365,13.74,0.328,0.362,0.19,0.695,0.888,2.392,14.255,0.27,967.862,18.625,1.06,1.172,0.612,2.238,2.848,7.715,0.872,18.3,17.865,39.832,52.58,16.1,46.128,175,225,11,49,23.58,15,61,25.492,24,255,9.212,1475,2941,51.052
40,Thomas Gregoire,D,SHE,18.671,133,22,72,39,94,133,419,5.345,0.165,0.54,0.295,0.705,1.0,3.145,10.95,0.165,1658.51,24.935,0.395,1.3,0.71,1.695,2.405,7.545,0.39,17.385,18.1,50.82,52.26,11.655,53.635,215,186,2,7,58.335,1,17,5.555,19,395,4.925,0,0,0.0
41,Keith Getson,LW/C,CHA/HAL,19.716,188,61,38,34,99,133,457,14.08,0.348,0.202,0.19,0.552,0.745,2.502,21.165,0.34,1022.408,16.557,1.258,0.73,0.698,1.985,2.68,9.0,1.218,18.118,17.918,56.76,49.862,-2.572,54.705,188,154,23,104,22.802,18,88,21.518,20,265,7.815,1690,3149,54.248
42,James Phelan,C,VIC/MON,20.073,132,59,43,31,102,133,334,17.765,0.45,0.33,0.24,0.775,1.015,2.53,27.715,0.42,1234.165,18.705,1.435,1.05,0.755,2.485,3.235,8.115,1.35,18.835,18.135,54.325,51.305,12.935,57.745,188,138,14,63,21.775,15,67,22.37,30,204,14.65,1636,2703,60.55
43,Pierre-Olivier Joseph,D,CHA/DRU,18.46,178,28,54,46,82,128,417,6.655,0.162,0.328,0.26,0.485,0.745,2.398,7.802,0.138,1263.045,21.815,0.44,0.898,0.725,1.335,2.058,6.605,0.372,17.422,17.788,58.885,49.648,4.35,59.63,260,192,5,13,37.142,4,14,16.668,19,390,4.812,3,5,37.5
44,Pavel Koltygin,LW,DRU,18.827,183,61,38,27,99,126,365,17.15,0.358,0.205,0.13,0.552,0.69,2.052,15.36,0.26,908.545,15.3,1.398,0.795,0.52,2.19,2.71,8.088,1.015,17.64,17.55,59.745,48.683,7.445,64.705,209,127,14,67,20.377,19,61,30.67,28,237,12.478,883,1667,53.705
45,Samuel Dove-McFalls,C,SNB/RIM,19.934,129,39,58,29,97,126,438,8.91,0.3,0.45,0.225,0.755,0.98,3.4,22.665,0.35,1221.355,18.955,0.96,1.41,0.715,2.37,3.085,10.765,1.12,19.225,18.105,60.82,50.91,6.41,63.755,179,102,11,59,18.62,9,55,18.685,19,324,5.88,1595,2682,58.045
46,Otto Somppi,C,HAL,19.175,119,45,42,37,87,124,299,15.275,0.375,0.355,0.315,0.735,1.045,2.515,23.23,0.39,1119.5,18.825,1.19,1.1,0.98,2.295,3.27,8.06,1.24,18.8,18.305,53.44,51.955,9.64,56.39,178,132,12,63,17.855,8,51,15.45,25,185,13.88,1455,2582,56.385
47,Alexander Katerinakis,RW,BLB,19.642,167,46,43,34,89,123,410,11.305,0.295,0.245,0.208,0.538,0.742,2.63,14.16,0.248,1000.362,17.618,0.992,0.855,0.705,1.852,2.555,8.837,0.835,18.05,18.057,51.293,52.853,3.845,51.882,170,151,14,43,35.215,7,63,11.358,25,304,8.328,129,284,46.397
48,Kevin Klima,C,CHI/MON,19.78,129,47,43,32,90,122,291,14.24,0.35,0.33,0.245,0.68,0.925,2.205,18.415,0.28,1169.375,17.98,1.09,1.095,0.815,2.18,2.99,7.07,0.93,18.17,17.99,48.165,51.49,16.645,56.875,157,116,9,32,27.92,9,34,22.895,29,225,10.965,1014,2066,46.475
49,Jeffrey Truchon-Viel,LW,BAT,20.13,121,74,33,15,107,122,473,15.655,0.615,0.275,0.125,0.885,1.01,3.915,39.54,0.655,1137.585,18.81,1.96,0.87,0.4,2.825,3.22,12.485,2.085,18.965,18.105,58.355,51.125,10.31,62.67,182,112,31,118,26.295,19,84,22.385,24,271,8.865,25,51,48.615
50,Samuel L'Italien,C,BAT/BAC,19.676,178,35,46,39,81,120,308,10.362,0.19,0.29,0.242,0.482,0.72,1.787,13.0,0.215,1013.57,17.055,0.663,1.005,0.832,1.67,2.5,6.21,0.75,18.542,17.855,59.028,50.692,-7.542,54.55,214,183,15,55,22.46,9,61,14.812,11,192,5.278,2226,3843,57.658
51,Joe Veleno,C,SNB/DRU,17.173,109,35,45,39,80,119,307,11.575,0.315,0.395,0.35,0.71,1.06,2.75,16.605,0.305,1010.285,18.285,1.035,1.275,1.15,2.31,3.46,8.99,1.0,18.77,17.99,57.075,50.395,9.61,63.705,160,94,8,33,24.04,7,47,18.83,20,227,7.935,530,1135,47.955
52,Olivier Galipeau,D,CHI/VDO/BAT,19.818,136,35,48,36,83,119,436,7.645,0.255,0.355,0.265,0.615,0.875,3.215,17.615,0.26,1780.96,26.185,0.595,0.81,0.605,1.405,2.015,7.385,0.595,18.035,18.065,53.54,51.18,5.765,56.665,239,186,6,19,31.11,3,23,13.395,26,394,6.23,1,6,16.665
53,Mika Cyr,C,MON,18.425,137,53,35,31,88,119,355,14.91,0.382,0.262,0.232,0.642,0.878,2.55,16.31,0.335,872.35,17.74,1.288,0.883,0.788,2.165,2.952,8.672,1.142,19.0,17.97,49.535,51.2,15.692,57.06,177,131,17,71,22.318,14,71,22.653,22,213,9.433,1095,2203,49.852
54,Mathias Laferriere,C,BLB/CAP,17.468,159,42,38,37,80,117,306,15.745,0.292,0.245,0.245,0.542,0.782,1.982,11.362,0.202,897.568,16.093,1.052,0.893,0.868,1.945,2.818,7.065,0.728,18.03,17.68,54.84,48.89,16.848,65.898,189,107,11,39,28.785,4,39,13.335,27,228,13.242,753,1635,46.1
55,Felix Robert,C,SHE,18.397,164,42,47,28,89,117,323,14.028,0.292,0.298,0.165,0.59,0.758,2.01,14.132,0.255,857.712,15.825,1.08,1.132,0.622,2.212,2.84,7.598,0.968,17.905,17.608,50.562,49.69,10.182,57.282,170,123,12,60,20.47,12,87,14.112,18,176,11.317,1381,2708,51.202
56,Mathieu Nadeau,RW,VDO/RIM,20.199,106,48,44,24,92,116,306,16.395,0.455,0.405,0.215,0.86,1.07,2.85,17.93,0.34,1062.46,19.965,1.375,1.205,0.63,2.58,3.21,8.535,1.02,19.565,18.2,50.035,52.245,10.425,53.615,146,123,13,37,35.235,15,51,31.43,20,218,9.105,357,792,44.65
57,Matthew Boucher,LW,QUE,19.246,117,58,34,23,92,115,479,12.305,0.5,0.285,0.195,0.78,0.975,4.075,30.01,0.51,1234.44,21.19,1.415,0.81,0.55,2.225,2.775,11.565,1.445,18.735,18.39,51.675,51.84,6.585,53.08,148,129,15,79,20.195,16,68,23.505,27,332,8.2,955,1781,53.56
58,Felix Boivin,D,BAT/VIC/VDO,19.766,193,31,42,42,73,115,427,7.132,0.162,0.265,0.25,0.42,0.678,2.402,7.405,0.118,1370.052,22.082,0.448,0.69,0.665,1.13,1.8,6.462,0.328,17.38,17.668,49.485,51.12,7.318,51.872,241,210,7,11,50.0,3,9,20.832,21,407,5.04,0,0,0.0
59,Mathieu Boucher,LW,ROU,19.909,133,48,33,33,81,114,340,13.775,0.36,0.25,0.25,0.61,0.855,2.56,24.995,0.38,1259.54,18.95,1.12,0.79,0.8,1.91,2.71,8.09,1.185,18.975,18.1,61.39,49.32,4.585,61.385,185,118,15,60,24.105,10,56,17.88,23,224,9.97,100,198,50.045
60,Leon Gawanke,D,CAP,18.544,169,26,56,31,82,113,453,6.61,0.182,0.363,0.192,0.552,0.738,2.798,8.503,0.153,1269.792,22.88,0.48,0.945,0.498,1.428,1.925,7.28,0.4,17.02,17.982,55.512,51.202,2.462,55.35,234,204,2,6,33.332,1,25,4.168,23,422,6.24,3,7,68.75
61,Phelix Martineau,C,CAP,19.786,132,62,30,21,92,113,386,16.295,0.47,0.225,0.16,0.69,0.85,2.91,30.405,0.455,1233.585,18.675,1.505,0.72,0.505,2.22,2.73,9.325,1.47,17.635,17.96,52.265,51.97,-2.85,49.235,162,167,20,71,27.91,13,67,19.105,29,248,11.775,1040,2079,50.02
62,Nicholas Welsh,D,SHA/MON,19.86,135,22,51,37,73,110,285,8.125,0.165,0.38,0.275,0.54,0.815,2.105,10.65,0.155,1471.86,21.79,0.45,1.02,0.75,1.465,2.22,5.705,0.42,17.625,18.075,54.22,51.105,11.455,58.865,201,145,2,5,25.0,2,10,12.5,18,270,7.315,3,3,50.0
63,Nicolas  Beaudin,D,DRU,17.442,132,17,38,55,55,110,273,6.025,0.13,0.285,0.41,0.415,0.825,2.065,7.27,0.11,1550.79,23.495,0.325,0.735,1.055,1.06,2.11,5.27,0.28,16.96,18.165,53.41,51.335,5.58,56.07,216,168,2,6,25.0,2,10,12.5,13,257,4.84,0,0,0.0
64,Samuel Poulin,LW,SHE,17.053,113,42,45,22,87,109,381,10.865,0.37,0.395,0.19,0.765,0.96,3.365,20.855,0.37,1019.585,18.015,1.215,1.32,0.64,2.54,3.18,11.185,1.23,17.98,17.86,51.85,50.11,17.525,62.84,155,96,6,36,16.25,7,69,10.695,29,276,10.385,36,75,43.865
65,Dominic Cormier,D/LW,RIM/VIC,19.774,203,27,36,45,63,108,409,8.896,0.15,0.176,0.172,0.326,0.498,2.011,5.205,0.085,1196.158,20.51,0.452,0.468,0.455,0.922,1.376,5.597,0.238,16.722,17.371,51.35,51.502,4.284,52.402,255,210,1,9,8.334,5,21,22.222,21,379,7.924,0,2,0.0
66,Pascal Corbeil,D,BLB/BAC,19.9,142,17,49,42,66,108,211,7.975,0.135,0.34,0.302,0.473,0.772,1.605,3.13,0.078,878.675,20.712,0.38,0.978,0.855,1.358,2.212,4.63,0.22,17.732,17.435,59.675,47.462,12.618,69.565,215,95,0,0,0.0,1,6,6.25,16,205,7.962,0,1,0.0
67,Alex Beaucage,RW/LW,ROU,16.642,115,48,28,31,76,107,336,13.505,0.41,0.24,0.27,0.655,0.925,2.91,15.755,0.275,985.815,17.1,1.4,0.815,0.96,2.22,3.185,10.115,0.94,18.775,17.815,64.33,47.345,21.87,78.485,171,45,11,40,15.715,16,52,29.645,21,244,8.485,2,15,11.11
68,Hugo Roy,C,SHE,19.604,132,55,31,21,86,107,329,16.48,0.415,0.235,0.16,0.65,0.805,2.485,26.17,0.395,1282.93,19.435,1.275,0.725,0.49,2.0,2.495,7.67,1.22,18.935,18.405,52.445,53.185,5.065,50.27,177,175,24,73,32.99,13,70,18.22,18,186,9.695,1881,3320,56.635
69,Dmitry Zavgorodniy,C/LW,RIM,17.595,122,52,28,26,80,106,318,16.465,0.425,0.23,0.215,0.655,0.87,2.61,17.995,0.295,1084.31,17.78,1.44,0.77,0.72,2.21,2.93,8.795,0.995,19.3,17.945,60.86,49.68,11.82,66.59,165,82,16,50,31.98,10,54,18.52,26,214,12.345,198,449,41.855
70,Jeffrey Durocher,LW,GAT/RIM,18.922,185,41,27,37,68,105,248,16.532,0.23,0.18,0.208,0.415,0.622,1.412,11.912,0.2,956.493,16.035,0.865,0.665,0.762,1.53,2.292,5.258,0.748,18.978,17.86,53.43,50.922,6.745,55.63,173,152,12,53,21.193,15,62,24.53,14,133,10.798,493,1046,45.978
71,Nathan Legare,RW,BAC,17.176,121,50,28,27,78,105,332,13.705,0.42,0.235,0.225,0.655,0.88,2.775,14.45,0.24,982.93,16.305,1.43,0.83,0.81,2.26,3.07,9.735,0.86,18.315,17.68,56.575,48.85,14.0,64.445,152,75,13,45,28.335,6,31,18.335,31,256,10.525,156,369,39.47
72,Jesse Sutton,C/LW,QUE/BAT/CHI,19.72,177,47,35,22,82,104,311,14.488,0.267,0.218,0.132,0.485,0.617,1.84,16.508,0.278,951.092,16.24,0.982,0.782,0.475,1.765,2.238,6.75,1.022,17.665,17.825,46.808,52.605,6.747,49.328,152,154,21,77,25.645,12,68,15.948,14,166,8.157,832,1624,52.095
73,Alex-Olivier Voyer,RW,RIM/SHE,18.684,179,46,31,27,77,104,431,11.085,0.312,0.198,0.152,0.51,0.662,2.608,17.55,0.3,1009.807,17.025,1.052,0.685,0.54,1.732,2.27,9.078,1.027,18.237,17.795,52.062,50.848,1.445,51.995,175,165,14,70,21.252,10,71,12.468,22,290,7.898,379,729,50.355
74,Carson MacKinnon,C/LW,RIM,18.373,190,41,37,26,78,104,351,12.74,0.225,0.202,0.162,0.428,0.59,1.795,10.342,0.165,962.73,15.433,0.872,0.778,0.62,1.65,2.272,7.018,0.645,18.768,17.868,58.098,51.495,-6.658,51.755,152,153,14,39,37.957,16,65,24.968,11,247,4.145,522,1158,46.95
75,Tyler Boland,C,RIM,20.009,68,48,32,23,80,103,270,17.78,0.71,0.47,0.34,1.18,1.51,3.97,37.55,0.55,1536.99,22.6,1.87,1.25,0.9,3.12,4.02,10.54,1.47,18.93,18.29,51.4,50.56,22.43,59.38,133,91,11,33,33.33,18,43,41.86,19,194,9.79,782,1515,51.62
76,Matthew Grouchy,RW/LW,CHA/QUE,18.074,177,39,37,26,76,102,286,12.958,0.218,0.232,0.182,0.45,0.633,1.822,11.567,0.208,906.332,16.053,0.83,0.868,0.645,1.703,2.352,6.675,0.762,18.72,17.5,50.952,49.288,2.498,54.588,149,122,11,48,20.355,11,51,20.26,17,187,8.81,82,196,41.53
77,David Noel,D,CHI/VDO,18.684,161,37,25,39,62,101,420,9.878,0.31,0.12,0.272,0.43,0.702,3.01,5.192,0.115,1142.678,24.212,0.76,0.3,0.675,1.058,1.735,7.43,0.285,17.627,18.08,43.14,53.735,5.427,41.42,176,270,1,3,25.0,1,2,12.5,35,415,9.602,0,0,0.0
