,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Portland Winterhawks,360,226,54.378,1504,1058,446,50.498,13459,11510,1949,10.34,0.91,101.384
1,Kelowna Rockets,360,219,57.826,1388,991,397,51.72,11825,10884,941,11.377,0.91,102.356
2,Calgary Hitmen,360,211,55.456,1347,1039,308,54.34,11867,10262,1605,10.657,0.898,100.376
3,Edmonton Oil Kings,360,204,51.143,1282,956,326,55.044,12899,10067,2832,8.64,0.9,98.566
4,Brandon Wheat Kings,360,187,58.137,1378,1209,169,54.775,12384,11832,552,10.984,0.904,101.324
5,Medicine Hat Tigers,360,180,49.405,1232,1139,93,52.119,12404,11457,947,9.249,0.896,98.92
6,Victoria Royals,360,178,57.318,1201,1127,74,51.185,10854,11184,-330,11.128,0.912,102.34
7,Spokane Chiefs,360,177,49.558,1200,1130,70,51.533,11597,10363,1234,9.915,0.892,99.106
8,Tri-City Americans,360,173,47.591,1119,1121,-2,47.168,10602,11588,-986,10.18,0.9,100.243
9,Red Deer Rebels,360,166,53.026,1103,1072,31,50.866,11445,11802,-357,9.918,0.91,100.913
10,Kamloops Blazers,360,159,49.336,1162,1156,6,49.134,11509,11335,174,9.625,0.904,100.011
11,Regina Pats,360,156,49.951,1168,1200,-32,49.816,11280,11688,-408,9.837,0.902,99.989
12,Everett Silvertips,360,156,51.174,988,1089,-101,51.22,10282,10977,-695,9.332,0.908,100.164
13,Seattle Thunderbirds,360,149,51.336,1043,1201,-158,50.822,11011,11766,-755,9.541,0.907,100.22
14,Moose Jaw Warriors,360,146,48.215,1099,1231,-132,47.189,11299,11824,-525,10.136,0.904,100.517
15,Swift Current Broncos,360,142,45.905,1063,1165,-102,47.968,11524,12145,-621,8.606,0.908,99.371
16,Prince Albert Raiders,360,142,47.858,1113,1271,-158,49.565,11726,11972,-246,9.232,0.902,99.405
17,Saskatoon Blades,360,137,41.774,1161,1402,-241,45.903,11541,12950,-1409,9.638,0.886,98.194
18,Kootenay Ice,288,132,50.535,890,869,21,49.504,8894,8984,-90,9.908,0.904,100.286
19,Vancouver Giants,360,129,43.748,1060,1291,-231,49.667,11252,10796,456,8.924,0.888,97.708
20,Prince George Cougars,360,122,46.861,1026,1337,-311,49.487,11060,11958,-898,9.394,0.896,98.955
21,Lethbridge Hurricanes,360,122,48.652,1101,1410,-309,45.852,10896,13389,-2493,10.897,0.904,101.294
22,Kootenay ICE,72,11,32.63,154,318,-164,40.52,1875,2752,-877,8.16,0.887,96.87
