,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Keith Aucoin,C,HER,32.358,96,29,67,46,96,142,242,11.9,0.3,0.705,0.49,1.005,1.495,2.54
1,T.J. Hensick,C,PEO,25.264,125,42,54,43,96,139,301,14.05,0.34,0.435,0.345,0.77,1.115,2.425
2,Alexandre Giroux,LW,OKC/SPR,29.748,135,60,40,32,100,132,451,13.31,0.445,0.295,0.23,0.74,0.97,3.34
3,Darren Haydar,RW,CHI,31.4,147,48,45,38,93,131,376,12.715,0.325,0.305,0.26,0.635,0.885,2.555
4,Patrick Maroon,LW,SYR/ADK,22.896,141,58,43,29,101,130,390,14.905,0.41,0.305,0.205,0.715,0.92,2.755
5,Ben Walter,C,LE/ABB,26.846,152,42,48,39,90,129,318,13.22,0.275,0.315,0.255,0.595,0.85,2.09
6,Corey Locke,C,BNG,26.854,107,31,55,41,86,127,224,13.4,0.28,0.485,0.39,0.77,1.165,2.145
7,Kris Newbury,C,CT,29.07,134,42,58,25,100,125,422,9.885,0.315,0.43,0.19,0.745,0.93,3.155
8,Chris Terry,LW,CHA,21.94,154,50,43,30,93,123,414,11.96,0.32,0.28,0.195,0.6,0.8,2.69
9,Mark Mancari,RW,POR/CHI,25.68,125,62,35,25,97,122,434,14.365,0.5,0.285,0.2,0.79,0.99,3.485
10,Jon DiSalvatore,RW,HOU,29.962,156,56,39,27,95,122,372,15.08,0.36,0.25,0.175,0.605,0.78,2.38
11,Jeff Taffe,C,RFD/HOU,30.069,144,48,45,27,93,120,415,11.455,0.335,0.31,0.19,0.645,0.835,2.88
12,Jacob Micflikier,F,CHA/HER,26.68,135,50,43,24,93,117,351,14.205,0.37,0.32,0.19,0.695,0.88,2.655
13,Brett Sterling,LW,WBS/PEO/POR,26.893,138,57,38,20,95,115,394,14.47,0.415,0.275,0.145,0.69,0.835,2.865
14,Tomas Tatar,LW,GR,20.29,146,48,38,29,86,115,387,12.715,0.33,0.26,0.195,0.59,0.785,2.64
15,Ryan Potulny,C,BNG/RFD/HER,26.526,132,54,34,26,88,114,376,14.36,0.42,0.26,0.195,0.68,0.88,2.865
16,Trevor Smith,C,SYR/SPR/NOR,26.099,132,46,33,33,79,112,300,15.275,0.35,0.255,0.25,0.605,0.855,2.275
17,Brian Willsie,RW,HER/HAM,33.001,144,48,37,27,85,112,476,10.265,0.325,0.255,0.19,0.585,0.77,3.33
18,Travis Morin,C,TEX,27.184,140,34,45,32,79,111,311,11.055,0.25,0.31,0.225,0.565,0.785,2.23
19,Rhett Rakhshani,RW,BRI,23.027,115,44,37,30,81,111,273,16.18,0.385,0.325,0.255,0.715,0.97,2.385
20,Chris Mueller,C,MIL,25.028,140,56,31,23,87,110,365,15.265,0.4,0.225,0.165,0.625,0.785,2.6
21,Zach Boychuk,LW,CHA,21.447,124,43,41,25,84,109,331,12.99,0.35,0.33,0.2,0.68,0.885,2.675
22,Kyle Palmieri,RW,SYR,20.12,113,62,29,18,91,109,434,14.285,0.56,0.26,0.165,0.815,0.98,3.875
23,Marc-Antoine Pouliot,C,NOR/POR,25.817,117,37,48,23,85,108,358,10.02,0.305,0.4,0.19,0.705,0.895,3.04
24,Mike Zigomanis,C,TOR,30.16,132,33,40,35,73,108,324,10.13,0.25,0.3,0.26,0.55,0.815,2.45
25,Jon Matsumoto,C,CHA/SA,24.424,141,43,43,22,86,108,297,14.46,0.305,0.305,0.155,0.605,0.765,2.11
26,Colin McDonald,RW,OKC/WBS,26.458,148,56,31,20,87,107,430,12.205,0.37,0.215,0.14,0.585,0.72,2.875
27,Francis Pare,RW,GR,23.712,155,40,29,37,69,106,409,9.685,0.255,0.185,0.24,0.445,0.685,2.63
28,Brian Connelly,D,RFD/ABB,24.766,152,17,37,50,54,104,360,4.755,0.11,0.245,0.335,0.355,0.685,2.38
29,Spencer Machacek,RW,CHI/STJ,22.42,128,39,41,23,80,103,343,11.35,0.305,0.32,0.18,0.625,0.805,2.68
30,Jonathan Cheechoo,RW,WOR/PEO,30.668,125,43,34,26,77,103,375,11.395,0.345,0.275,0.21,0.62,0.825,3.01
31,Justin Azevedo,C,MCH,22.956,142,46,34,23,80,103,366,12.825,0.335,0.235,0.16,0.57,0.73,2.59
32,Matthew Ford,RW,LE/HER/ADK,26.433,146,55,25,21,80,101,379,14.53,0.375,0.175,0.145,0.55,0.695,2.6
33,Ryan Keller,RW,BNG/OKC,27.191,142,53,34,13,87,100,428,12.25,0.375,0.235,0.09,0.615,0.705,3.015
34,Brandon Pirri,C,RFD,19.934,136,35,35,29,70,99,341,10.09,0.26,0.255,0.215,0.515,0.73,2.53
35,Brett MacLean,RW,SA/POR,22.225,114,48,30,20,78,98,436,11.005,0.425,0.265,0.18,0.69,0.87,3.86
36,Kyle Greentree,LW,HER,27.334,124,41,26,30,67,97,328,11.81,0.315,0.2,0.25,0.515,0.765,2.595
37,Paul Szczechura,C,NOR/RCH,25.292,136,42,31,24,73,97,357,12.44,0.32,0.235,0.175,0.545,0.73,2.59
38,Derek Nesbitt,LW,PEO,28.916,130,39,36,22,75,97,332,11.92,0.3,0.28,0.17,0.585,0.745,2.535
39,Jamie Johnson,C,GR,29.144,154,33,36,27,69,96,248,13.255,0.215,0.235,0.175,0.45,0.625,1.61
40,Greg Rallo,LW,TEX/SA,29.554,150,48,31,17,79,96,461,10.435,0.32,0.205,0.115,0.525,0.635,3.07
41,Denis Hamel,LW,ADK,33.85,140,48,31,17,79,96,559,8.625,0.345,0.225,0.125,0.57,0.69,3.995
42,Bracken Kearns,C,SA,29.844,141,42,28,25,70,95,267,15.73,0.3,0.2,0.18,0.5,0.675,1.895
43,Colton Sceviour,RW,TEX,21.904,152,37,33,24,70,94,417,8.95,0.245,0.215,0.155,0.46,0.62,2.75
44,Brandon Kozun,RW,MCH,21.023,147,43,29,22,72,94,285,15.08,0.295,0.2,0.15,0.49,0.64,1.94
45,Chris Bourque,LW,HER,25.627,73,27,41,25,68,93,290,9.31,0.37,0.56,0.34,0.93,1.27,3.97
46,Graham Mink,RW,PEO/HER,31.822,118,40,34,18,74,92,292,13.56,0.335,0.305,0.155,0.645,0.795,2.515
47,Michael Kostka,D,RCH/NOR/SA,25.297,150,25,35,32,60,92,373,6.605,0.165,0.235,0.215,0.4,0.61,2.49
48,Mark Barberio,D,NOR,20.982,142,22,32,38,54,92,300,7.67,0.155,0.22,0.265,0.375,0.64,2.085
49,Aaron Palushaj,RW,HAM,21.522,103,37,33,22,70,92,275,13.395,0.375,0.315,0.225,0.695,0.92,2.82
50,Derek Whitmore,LW,POR/RCH,26.245,155,55,18,18,73,91,417,13.48,0.355,0.115,0.115,0.47,0.59,2.705
51,Jerome Samson,RW,CHA,23.531,110,46,28,17,74,91,468,9.79,0.42,0.26,0.155,0.68,0.835,4.265
52,Clay Wilson,D,RCH/ABB,27.947,132,28,27,36,55,91,313,8.905,0.21,0.205,0.27,0.415,0.69,2.375
53,Patrick O'Sullivan,LW,HOU/PEO/POR,26.118,79,34,32,25,66,91,234,14.515,0.44,0.405,0.32,0.845,1.165,2.99
54,Boyd Kane,LW,HER,32.911,141,43,29,18,72,90,298,14.38,0.3,0.205,0.13,0.505,0.635,2.11
55,Zac Dalpe,C,CHA,21.37,117,41,25,23,66,89,353,11.685,0.35,0.205,0.195,0.555,0.75,3.03
56,Tim Kennedy,C,CT/RCH/SA/WOR,24.878,120,25,43,21,68,89,194,12.99,0.215,0.36,0.17,0.57,0.74,1.625
57,Paul Postma,D,CHI/STJ,22.06,125,25,34,30,59,89,326,7.735,0.2,0.275,0.245,0.475,0.72,2.62
58,Nathan Oystrick,D,PEO/POR,28.246,121,26,27,35,53,88,297,8.705,0.215,0.225,0.29,0.435,0.73,2.455
59,Bill Thomas,RW,RCH/SA,27.731,118,43,24,21,67,88,316,13.43,0.36,0.205,0.18,0.56,0.74,2.655
60,Rob Klinkhammer,LW,RFD/BNG,24.594,129,31,32,24,63,87,358,8.71,0.24,0.255,0.19,0.5,0.69,2.795
61,Nick Drazenovic,C,PEO/SPR,24.169,116,36,29,22,65,87,287,12.445,0.315,0.265,0.23,0.575,0.805,2.51
62,Cory Conacher,RW,MIL/RCH/NOR,21.253,82,43,21,22,64,86,223,29.155,0.545,0.205,0.21,0.75,0.965,2.135
63,Andre Deveaux,RW,CHI/CT,27.06,132,43,20,23,63,86,265,16.23,0.33,0.155,0.175,0.48,0.655,2.03
64,Matt Anderson,RW,ALB,28.374,132,33,28,25,61,86,308,10.295,0.24,0.21,0.19,0.45,0.635,2.3
65,Steve Zalewski,C,WOR/ALB,24.572,150,34,22,29,56,85,350,9.755,0.235,0.145,0.19,0.375,0.565,2.34
66,Bryan Lerg,LW,WBS,25.152,135,42,18,25,60,85,302,13.62,0.31,0.135,0.18,0.44,0.625,2.225
67,Dane Byers,LW,CT/SA/SPR,25.065,146,31,30,24,61,85,255,12.475,0.22,0.205,0.16,0.43,0.59,1.755
68,Jamie Tardif,RW,GR/PRO,26.143,134,42,24,18,66,84,360,11.64,0.305,0.175,0.135,0.485,0.615,2.635
69,Josh Green,C,SYR/OKC,33.33,120,31,32,20,63,83,286,11.305,0.265,0.265,0.165,0.535,0.7,2.365
