,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Omaha Lancers,483,262,56.386,1631,1280,351,51.351,14970,13842,1128,10.145,0.917,101.834
1,Waterloo Black Hawks,483,258,57.452,1739,1447,292,54.882,16438,14160,2278,10.136,0.909,100.984
2,Green Bay Gamblers,483,255,54.049,1588,1354,234,50.28,14641,13982,659,10.801,0.909,101.626
3,Indiana Ice,482,251,55.6,1669,1490,179,53.09,15126,14805,321,10.666,0.903,100.974
4,Cedar Rapids RoughRiders,483,241,50.799,1628,1356,272,47.552,14764,14426,338,10.964,0.904,101.302
5,Sioux Falls Stampede,482,235,52.119,1527,1441,86,52.01,15002,14547,455,9.733,0.904,100.084
6,Lincoln Stars,484,233,48.456,1540,1480,60,51.852,16151,14439,1712,8.792,0.902,98.957
7,Sioux City Musketeers,481,199,52.691,1471,1433,38,50.951,14894,14699,195,9.573,0.911,100.596
8,Chicago Steel,484,166,45.418,1353,1725,-372,47.041,13996,16553,-2557,8.731,0.906,99.31
9,Fargo Force,364,165,44.051,1110,1096,14,46.231,11049,11205,-156,8.41,0.908,99.142
10,Tri-City Storm,484,165,42.338,1288,1712,-424,46.916,14518,15786,-1268,8.299,0.902,98.428
11,Des Moines Buccaneers,484,141,43.284,1372,1766,-394,45.392,14633,16527,-1894,8.636,0.906,99.26
12,Dubuque Fighting Saints,244,140,55.411,821,644,177,54.446,7621,6399,1222,10.246,0.901,100.339
13,Team USA,304,120,48.593,971,1056,-85,52.54,9398,9181,217,10.452,0.877,98.164
14,Youngstown Phantoms,304,112,45.768,909,1066,-157,48.236,8796,9534,-738,10.018,0.891,99.035
15,Muskegon Lumberjacks,244,86,46.976,708,844,-136,47.596,7221,8166,-945,9.542,0.902,99.691
16,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
