,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Bourque,LW,HER,30.878,212,65,70,58,135,193,619,10.108,0.3,0.302,0.292,0.6,0.89,2.938
1,Kenny Agostino,LW,STK/CHI/PRO,24.627,194,63,69,61,132,193,531,11.118,0.305,0.328,0.32,0.635,0.955,2.787
2,Chris Mueller,C,SD/TUC/TOR,30.78,204,58,74,44,132,176,442,13.0,0.28,0.34,0.215,0.617,0.827,2.18
3,Phil Varone,C,RCH/BNG/LV,26.032,204,57,72,47,129,176,427,13.675,0.285,0.35,0.245,0.638,0.882,2.09
4,T.J. Brennan,D,TOR/LV,27.702,208,60,56,57,116,173,549,10.365,0.27,0.262,0.265,0.532,0.8,2.632
5,Travis Morin,C,TEX,32.934,210,46,76,48,122,170,447,9.375,0.198,0.362,0.25,0.558,0.81,2.138
6,Cole Schneider,LW,RCH/BNG/HFD,26.306,220,61,67,41,128,169,565,10.48,0.262,0.3,0.182,0.56,0.745,2.492
7,Eric Tangradi,LW,GR,27.844,200,76,58,30,134,164,563,13.358,0.385,0.288,0.152,0.675,0.828,2.888
8,Travis Boyd,C,HER,23.253,213,52,62,49,114,163,376,13.165,0.248,0.28,0.245,0.52,0.768,1.96
9,Seth Griffith,RW,PRO/TOR/RCH,23.946,141,49,64,49,113,162,279,19.19,0.335,0.438,0.298,0.772,1.072,1.808
10,Matt Lorito,LW,ALB/GR,26.454,191,63,65,31,128,159,473,13.06,0.348,0.32,0.162,0.67,0.835,2.742
11,Matt Taormina,D,SYR/LAV,30.155,194,32,68,53,100,153,462,5.76,0.135,0.37,0.285,0.508,0.798,2.255
12,Austin Czarnik,C,PRO,24.008,154,51,61,41,112,153,369,14.3,0.335,0.41,0.277,0.75,1.028,2.355
13,Chris Conner,LW,LV,32.981,193,55,63,30,118,148,337,16.59,0.277,0.298,0.145,0.578,0.722,1.7
14,T.J. Tynan,C,LE/CLE/CHI,24.806,218,33,72,42,105,147,367,10.355,0.167,0.358,0.195,0.53,0.725,1.662
15,Bracken Kearns,C,BRI/BNG,35.596,214,60,44,43,104,147,399,14.37,0.262,0.215,0.198,0.475,0.675,1.8
16,Greg Carey,LW,SPR/LV,26.697,210,85,40,22,125,147,570,15.478,0.412,0.188,0.108,0.597,0.71,2.68
17,Cal O'Reilly,C,RCH/TOR/IA,30.21,184,30,66,47,96,143,276,12.06,0.17,0.352,0.265,0.52,0.782,1.462
18,Ben Street,C,SA/GR,29.838,150,53,49,39,102,141,479,10.608,0.362,0.358,0.3,0.722,1.018,3.44
19,Chris Terry,LW,STJ/LAV,27.941,120,62,50,27,112,139,407,15.27,0.52,0.42,0.225,0.93,1.16,3.39
20,Colin Smith,C,TOR/SA/WBS/STK,23.489,209,43,57,38,100,138,408,9.94,0.188,0.25,0.2,0.442,0.638,1.885
21,Andrew Miller,RW,CHA/BAK,28.242,165,44,62,32,106,138,295,15.308,0.268,0.42,0.175,0.692,0.867,1.752
22,Alexandre Grenier,RW,UTI/SPR,25.279,210,53,50,34,103,137,463,11.862,0.26,0.25,0.14,0.508,0.643,2.182
23,T.J. Hensick,C,UTI/CHA/ONT,31.015,192,36,62,39,98,137,396,9.46,0.185,0.325,0.21,0.515,0.725,1.985
24,Mike Sislo,RW,ALB/TOR/SA/TUC,28.904,197,64,39,34,103,137,499,12.823,0.335,0.182,0.188,0.52,0.705,2.562
25,Corey Tropp,RW,ALB/SD,27.393,178,54,59,23,113,136,302,17.902,0.315,0.335,0.148,0.653,0.795,1.755
26,Frederick Gaudreau,RW,MIL,23.626,195,62,42,29,104,133,399,16.03,0.35,0.218,0.155,0.568,0.722,2.152
27,Matthew Peca,C,SYR,23.636,196,33,66,31,99,130,348,9.532,0.18,0.355,0.152,0.53,0.68,1.882
28,Carter Camper,C,HER/ALB/TUC/CLE,28.444,179,31,57,42,88,130,339,9.472,0.188,0.345,0.238,0.532,0.768,1.958
29,Pat Cannone,C,CHI/IA,30.352,222,46,46,37,92,129,373,12.918,0.208,0.188,0.168,0.395,0.562,1.635
30,Andrew Agozzino,LW,SA/CHI,25.95,184,53,44,30,97,127,442,12.128,0.295,0.22,0.158,0.515,0.672,2.48
31,Wayne Simpson,RW,POR/PRO/HER,27.072,220,38,54,35,92,127,364,10.365,0.172,0.245,0.15,0.418,0.568,1.665
32,Alex Grant,D,SPR/PRO/IA,27.902,212,41,40,46,81,127,559,7.16,0.19,0.18,0.202,0.37,0.572,2.655
33,Jordan Szwarz,RW,SPR/PRO,25.591,173,55,41,29,96,125,344,15.87,0.338,0.267,0.165,0.605,0.77,2.175
34,Michael Mersch,LW,ONT,24.203,165,61,42,22,103,125,536,11.322,0.358,0.26,0.138,0.622,0.755,3.182
35,Tom Kostopoulos,RW,WBS,37.892,180,48,50,27,98,125,359,12.837,0.222,0.282,0.155,0.505,0.66,1.728
36,Matthew Ford,RW,BAK/GR,32.184,187,63,34,27,97,124,450,14.022,0.328,0.178,0.132,0.505,0.638,2.332
37,Wade Megan,C,POR/CHI,26.402,211,58,41,23,99,122,516,9.772,0.245,0.21,0.108,0.46,0.562,2.552
38,Kerby Rychel,LW,LE/TOR/LAV,22.191,181,43,47,31,90,121,425,10.192,0.23,0.258,0.162,0.493,0.655,2.298
39,Riley Barber,RW,HER,22.853,173,59,34,27,93,120,443,12.795,0.335,0.198,0.14,0.532,0.672,2.69
40,Jean-Sebastien Dea,C,WBS,22.85,218,56,39,25,95,120,416,13.238,0.26,0.202,0.138,0.46,0.592,1.95
41,Nikolay Goldobin,LW,SJ/UTI,21.191,139,49,38,33,87,120,273,17.038,0.335,0.308,0.29,0.643,0.928,1.965
42,Rocco Grimaldi,RW,POR/SA,23.85,173,62,30,27,92,119,523,11.035,0.34,0.175,0.148,0.515,0.662,3.112
43,Andy Miele,C,GR/LV,27.918,140,31,44,44,75,119,269,11.45,0.22,0.315,0.32,0.535,0.855,1.915
44,Hunter Shinkaruk,LW,UTI/STK,22.174,177,59,36,23,95,118,420,13.365,0.318,0.19,0.125,0.507,0.628,2.365
45,Danick Martel,LW,LV,22.01,194,67,32,18,99,117,449,15.058,0.365,0.16,0.092,0.532,0.625,2.438
46,Casey Bailey,RW,TOR/BNG/BRI,25.137,206,50,34,33,84,117,524,9.272,0.245,0.162,0.155,0.402,0.562,2.593
47,Paul Thompson,RW,ALB/SPR/CHI,28.042,183,56,40,19,96,115,522,11.322,0.31,0.205,0.095,0.518,0.61,2.79
48,Justin Dowling,C,TEX,26.207,166,32,51,32,83,115,306,10.64,0.192,0.308,0.178,0.502,0.678,1.828
49,Sam Carrick,C,TOR/SD/RFD,24.863,191,43,42,29,85,114,456,9.475,0.22,0.238,0.143,0.462,0.602,2.383
50,Curtis Valk,C,UTI/SPR,23.85,160,38,38,38,76,114,332,11.635,0.23,0.23,0.245,0.458,0.702,1.982
51,Mark Zengerle,RW,GR/LV/MIL,27.596,198,27,55,31,82,113,249,9.708,0.122,0.29,0.158,0.408,0.565,1.25
52,Mat Bodie,D,HFD/RCH/SYR,26.777,212,23,48,41,71,112,333,6.695,0.103,0.222,0.2,0.325,0.525,1.527
53,Brendan Ranford,LW,TEX/TUC/SA,24.619,200,33,48,31,81,112,361,7.438,0.135,0.22,0.138,0.355,0.488,1.74
