,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Taylor Hall,LW,WSR,17.338,120,78,81,37,159,196,0.65,0.68,0.315,1.33,1.645
1,Chris MacKinnon,LW,LDN/KIT,19.692,131,55,67,53,122,175,0.42,0.51,0.405,0.935,1.34
2,Tyler Seguin,C,PLY,17.124,124,69,71,33,140,173,0.55,0.57,0.27,1.125,1.39
3,Nazem Kadri,C,LDN,18.444,112,60,70,41,130,171,0.535,0.625,0.365,1.16,1.525
4,Luke Pither,C,GUE/BELV/BAR,19.89,131,71,62,33,133,166,0.545,0.475,0.25,1.01,1.26
5,Bryan Cameron,RW,BELV/BAR,20.054,126,90,46,23,136,159,0.715,0.365,0.185,1.08,1.265
6,Zack Torquato,C,ER,19.772,134,60,56,40,116,156,0.45,0.415,0.3,0.865,1.16
7,Taylor Beck,RW,GUE,17.844,128,61,58,32,119,151,0.485,0.46,0.25,0.945,1.195
8,Ryan Ellis,D,WSR,18.2,105,34,66,50,100,150,0.32,0.625,0.47,0.95,1.415
9,Alex Hutchings,RW,BAR,18.356,131,81,36,32,117,149,0.615,0.27,0.25,0.89,1.135
10,Peter Holland,C,GUE,18.17,127,58,53,36,111,147,0.46,0.42,0.29,0.88,1.175
11,Greg Nemisz,RW,WSR,18.78,116,70,41,36,111,147,0.61,0.35,0.315,0.96,1.275
12,Jason Akeson,RW,KIT,18.786,121,44,54,46,98,144,0.365,0.44,0.385,0.8,1.185
13,Jeff  Skinner,C,KIT,16.834,127,77,49,15,126,141,0.605,0.385,0.12,0.99,1.11
14,Nathan Moon,C,KGN,19.197,127,59,50,32,109,141,0.47,0.39,0.25,0.86,1.11
15,Adam Henrique,C,WSR,19.106,110,68,45,27,113,140,0.62,0.41,0.245,1.03,1.275
16,Jordan Skellett,C,SAG,19.315,121,40,60,33,100,133,0.32,0.49,0.26,0.81,1.075
17,Cody Lindsay,C,OTT,18.8,136,63,43,25,106,131,0.46,0.32,0.185,0.78,0.965
18,Eric O'Dell,C,SBY,18.737,133,66,43,22,109,131,0.5,0.325,0.165,0.82,0.985
19,Anthony Nigro,LW,OTT/GUE,19.178,128,46,56,29,102,131,0.355,0.44,0.225,0.795,1.025
20,Michael Latta,C,OTT/GUE,17.812,123,55,44,31,99,130,0.455,0.36,0.255,0.815,1.07
21,Pat Daley,RW,PBO,19.938,128,43,57,30,100,130,0.335,0.445,0.235,0.785,1.015
22,Justin Taylor,LW,LDN,20.1,132,70,37,22,107,129,0.535,0.28,0.165,0.815,0.98
23,Ethan Werek,C,KGN,17.776,123,62,35,31,97,128,0.505,0.285,0.255,0.79,1.045
24,Scott Timmins,C,WSR/KIT,19.511,122,65,38,24,103,127,0.535,0.31,0.195,0.84,1.035
