,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Ty Rattie,RW,POR,19.108,131,105,78,48,183,231,0.8,0.595,0.37,1.39,1.76
1,Michael St. Croix,C,EDM,18.933,144,82,83,32,165,197,0.565,0.575,0.22,1.15,1.37
2,Colin Smith,C,KAM,18.738,144,76,71,44,147,191,0.53,0.495,0.305,1.02,1.325
3,Justin Feser,C,T.C,19.631,144,81,61,47,142,189,0.56,0.425,0.33,0.99,1.31
4,Brendan Ranford,LW,KAM,19.869,139,62,73,44,135,179,0.445,0.525,0.315,0.97,1.285
5,Brendan Leipsic,LW,POR,17.826,133,77,67,34,144,178,0.575,0.5,0.25,1.075,1.325
6,Hunter Shinkaruk,LW,M.H,17.424,130,86,56,35,142,177,0.66,0.43,0.27,1.095,1.36
7,Matej Stransky,RW,SAS,18.681,142,79,58,29,137,166,0.56,0.405,0.205,0.965,1.17
8,Dylan Wruck,LW,EDM,19.478,134,43,61,61,104,165,0.32,0.45,0.455,0.775,1.23
9,Tim Bozon,LW,KAM,17.98,140,72,48,42,120,162,0.515,0.345,0.3,0.86,1.16
10,Brenden Kichton,D,SPO,19.743,142,39,76,44,115,159,0.275,0.54,0.31,0.81,1.12
11,Cody Sylvester,LW,CAL,19.924,134,64,55,39,119,158,0.475,0.41,0.29,0.885,1.175
12,Brenden Walker,C,BDN/SAS,19.721,140,59,57,41,116,157,0.42,0.405,0.295,0.825,1.125
13,Nicolas Petan,C,POR,16.986,132,60,61,34,121,155,0.44,0.445,0.245,0.885,1.13
14,JC Lipon,RW,KAM,18.684,130,55,59,40,114,154,0.435,0.46,0.31,0.89,1.2
15,Josh Nicholls,RW,SAS,19.885,127,77,43,33,120,153,0.6,0.345,0.26,0.945,1.205
16,T.J. Foster,RW,EDM,19.801,138,57,47,45,104,149,0.41,0.34,0.325,0.755,1.08
17,Sam Reinhart,C,KTN,16.359,139,63,52,32,115,147,0.455,0.37,0.225,0.825,1.055
18,Curtis Valk,C,M.H,19.1,138,70,48,28,118,146,0.505,0.345,0.2,0.85,1.05
19,Mark  McNeill,C,P.A,19.061,134,56,43,39,99,138,0.415,0.325,0.29,0.74,1.03
20,Brady Brassart,C,CAL,18.752,135,60,45,32,105,137,0.45,0.335,0.24,0.78,1.02
21,Mitch Holmberg,RW,SPO,19.02,132,66,42,27,108,135,0.5,0.315,0.205,0.815,1.02
22,Lane Scheidl,LW,REG,20.17,142,68,40,27,108,135,0.48,0.28,0.19,0.76,0.95
23,Brendan Shinnimin,C,T.C,20.688,69,58,45,31,103,134,0.84,0.65,0.45,1.49,1.94
24,Myles Bell,RW,KEL,18.574,123,53,51,30,104,134,0.415,0.405,0.24,0.815,1.055
25,Anthony Bardaro,C,P.A/SPO,19.491,133,61,35,35,96,131,0.465,0.265,0.265,0.73,0.99
26,Shane McColgan,C,KEL/SAS,19.204,139,37,53,40,90,130,0.27,0.385,0.29,0.645,0.935
27,Michael Ferland,LW,BDN/SAS,19.905,98,56,38,33,94,127,0.495,0.39,0.335,0.885,1.22
28,Adam Lowry,LW,S.C,18.966,108,57,46,22,103,125,0.475,0.455,0.195,0.93,1.125
29,Mark Stone,RW,BDN,19.341,66,41,56,26,97,123,0.62,0.85,0.39,1.47,1.86
30,Alex Gogolev,LW,CAL/VIC,19.828,118,45,46,31,91,122,0.385,0.415,0.275,0.8,1.08
31,Sam Fioretti,C,M.J,18.607,137,53,34,35,87,122,0.38,0.25,0.25,0.63,0.88
32,Jamie Crooks,LW,VIC,20.187,141,70,26,24,96,120,0.495,0.18,0.17,0.68,0.85
33,Brooks Macek,RW,CAL,19.836,124,46,40,32,86,118,0.36,0.315,0.25,0.67,0.92
34,Jordan Weal,C,REG,19.417,70,41,40,35,81,116,0.59,0.57,0.5,1.16,1.66
35,Adam Hughesman,LW,T.C,20.545,72,50,38,28,88,116,0.69,0.53,0.39,1.22,1.61
36,Mike Aviani,C,SPO,18.941,141,43,47,23,90,113,0.305,0.33,0.16,0.635,0.8
37,Coda Gordon,LW,S.C,17.616,136,47,40,25,87,112,0.345,0.295,0.18,0.64,0.82
38,Morgan Klimchuk,LW,REG,17.041,139,54,38,20,92,112,0.385,0.27,0.14,0.655,0.8
39,Cain Franson,LW,VAN,18.976,130,56,38,18,94,112,0.435,0.29,0.14,0.725,0.865
40,Zach Franko,LW,KEL,19.02,141,38,49,24,87,111,0.27,0.345,0.17,0.62,0.79
41,Troy Rutkowski,D,POR,19.88,144,33,31,47,64,111,0.23,0.215,0.325,0.445,0.77
42,Elgin Pearce,C,KTN/M.H,20.104,140,50,40,20,90,110,0.355,0.285,0.145,0.64,0.785
43,Patrick Holland,RW,T.C,20.189,74,25,47,38,72,110,0.175,0.325,0.505,0.5,1.005
44,Trevor Cheek,LW,CAL/EDM/VAN,19.212,138,55,33,21,88,109,0.395,0.24,0.155,0.635,0.79
45,Colton Sissons,C,KEL,18.36,119,54,32,22,86,108,0.455,0.265,0.185,0.72,0.905
46,Dylen McKinlay,RW,KTN/KEL,19.905,138,39,44,24,83,107,0.28,0.31,0.175,0.595,0.765
47,Emerson Etem,RW,M.H,19.247,65,61,39,7,100,107,0.94,0.6,0.11,1.54,1.65
48,Brandon Magee,RW,VIC,18.144,137,53,33,21,86,107,0.385,0.235,0.15,0.625,0.775
49,Mike  Winther,C,P.A,18.182,139,54,34,18,88,106,0.385,0.245,0.13,0.635,0.765
50,Troy  Bourke,C,P.G,17.963,134,33,44,29,77,106,0.245,0.325,0.215,0.575,0.79
51,Todd Fiddler,LW,P.A/SPO,18.675,143,54,30,21,84,105,0.38,0.215,0.145,0.595,0.74
52,Ryan Pulock,D,BDN,17.443,132,33,32,40,65,105,0.25,0.24,0.305,0.49,0.795
53,Logan Nelson,C,VIC,18.516,120,37,46,22,83,105,0.305,0.385,0.185,0.685,0.875
54,Victor Rask,C,CAL,19.042,101,47,39,18,86,104,0.45,0.4,0.195,0.85,1.045
55,Derrick Pouliot,D,POR,18.163,116,20,31,53,51,104,0.175,0.275,0.47,0.45,0.92
56,Alessio Bertaggia,LW,BDN/SPO,18.629,110,53,36,14,89,103,0.505,0.33,0.13,0.835,0.965
57,Henrik Samuelsson,C,EDM,18.103,97,40,34,29,74,103,0.365,0.31,0.32,0.67,0.99
58,Turner Elson,LW,R.D,19.505,119,47,41,15,88,103,0.395,0.345,0.125,0.74,0.865
59,Darren Dietz,D,SAS,18.664,144,39,34,29,73,102,0.27,0.235,0.2,0.505,0.71
60,Graham Black,C,S.C,19.171,139,41,37,22,78,100,0.295,0.265,0.16,0.565,0.72
61,Taylor Leier,LW,POR,18.081,136,40,39,20,79,99,0.3,0.295,0.145,0.595,0.74
