,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,274,162,57.793,1079,815,264,53.531,8658,7935,723,12.194,0.898,101.941
1,Saint John Sea Dogs,274,162,61.19,1096,813,283,54.94,9236,8257,979,12.022,0.908,102.762
2,Drummondville Voltigeurs,274,152,57.348,1068,837,231,56.759,9599,7552,2047,10.882,0.894,100.238
3,Shawinigan Cataractes,274,148,53.348,992,856,136,50.8,8792,8343,449,10.922,0.903,101.124
4,Gatineau Olympiques,274,141,53.811,947,837,110,51.858,7818,7501,317,11.925,0.891,100.946
5,Moncton Wildcats,274,137,53.005,922,786,136,49.808,8553,8516,37,10.82,0.905,101.292
6,Cape Breton Screaming Eagles,274,129,45.256,870,881,-11,49.784,8706,7944,762,9.359,0.886,97.891
7,Rimouski Oceanic,274,122,49.219,946,954,-8,49.365,8130,8010,120,11.489,0.884,99.879
8,Victoriaville Tigres,274,122,52.19,975,947,28,50.852,8773,8563,210,11.219,0.895,100.644
9,Rouyn-Noranda Huskies,274,121,41.966,902,1017,-115,48.161,7991,7826,165,10.06,0.868,96.908
10,PEI Rocket,274,114,49.139,894,955,-61,46.701,8237,9440,-1203,10.296,0.906,100.895
11,Acadie-Bathurst Titan,274,110,50.736,925,968,-43,46.978,8158,9245,-1087,11.452,0.901,101.525
12,Lewiston MAINEiacs,274,108,48.891,875,1009,-134,49.704,8256,8782,-526,10.905,0.889,99.8
13,Chicoutimi Sagueneens,274,103,46.868,822,910,-88,46.729,7515,8259,-744,10.459,0.894,99.786
14,Baie-Comeau Drakkar,274,88,39.732,781,1057,-276,44.975,7492,8688,-1196,9.705,0.88,97.691
15,Halifax Mooseheads,274,81,41.728,815,1064,-249,50.06,8525,8419,106,9.026,0.876,96.616
16,Val-d'Or Foreurs,274,81,42.674,807,1099,-292,45.674,7731,9156,-1425,10.915,0.88,98.881
17,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
18,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
19,St. John's Fog Devils,70,31,49.77,216,218,-2,48.04,2119,2292,-173,9.9,0.907,100.62
