,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Green Bay Gamblers,484,267,54.072,1566,1264,302,51.98,14949,13968,981,9.121,0.916,100.71
1,Waterloo Black Hawks,484,251,55.002,1695,1466,229,54.177,16435,14387,2048,9.956,0.904,100.282
2,Dubuque Fighting Saints,424,246,55.768,1433,1126,307,53.968,13368,11191,2177,10.66,0.9,100.72
3,Omaha Lancers,484,236,46.213,1489,1338,151,49.111,14161,13995,166,9.508,0.895,99.024
4,Sioux Falls Stampede,484,228,48.657,1490,1440,50,47.286,15100,14758,342,9.234,0.915,100.649
5,Cedar Rapids RoughRiders,484,225,43.663,1488,1415,73,46.56,13826,14575,-749,8.881,0.9,98.883
6,Sioux City Musketeers,484,217,53.437,1434,1370,64,51.721,14788,14309,479,8.775,0.916,100.336
7,Fargo Force,484,214,51.621,1404,1420,-16,52.29,14709,14686,23,8.64,0.91,99.654
8,Lincoln Stars,484,206,49.453,1415,1530,-115,48.825,14996,14982,14,9.2,0.91,100.146
9,Youngstown Phantoms,484,206,53.078,1484,1534,-50,50.731,14044,14576,-532,10.034,0.908,100.898
10,Chicago Steel,484,192,53.315,1360,1581,-221,49.908,14207,15707,-1500,10.038,0.912,101.286
11,Team USA,484,184,45.012,1509,1692,-183,48.12,14540,14786,-246,9.81,0.887,98.511
12,Tri-City Storm,484,181,48.807,1331,1529,-198,49.299,14706,15362,-656,9.15,0.908,99.89
13,Muskegon Lumberjacks,424,168,51.017,1256,1389,-133,49.733,12936,14025,-1089,9.446,0.91,100.399
14,Des Moines Buccaneers,484,168,48.814,1362,1633,-271,49.14,14544,15976,-1432,9.191,0.906,99.818
15,Indiana Ice,304,159,55.577,1061,910,151,53.066,9654,9207,447,10.659,0.903,100.986
16,Bloomington Thunder,180,81,48.368,490,507,-17,52.433,5629,5040,589,8.288,0.904,98.688
17,Madison Capitols,180,64,43.47,468,591,-123,44.838,5185,6247,-1062,8.69,0.91,99.667
