,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Drummondville Voltigeurs,204,140,60.78,893,547,346,58.94,7625,5080,2545,11.322,0.894,100.762
1,Quebec Remparts,204,127,58.718,826,593,233,53.992,6500,5702,798,12.31,0.899,102.158
2,Saint John Sea Dogs,204,126,60.692,836,578,258,54.668,7017,6057,960,11.885,0.908,102.702
3,Moncton Wildcats,204,119,55.102,734,554,180,50.532,6557,6160,397,10.942,0.908,101.718
4,Shawinigan Cataractes,204,116,55.082,767,619,148,50.957,6686,6366,320,11.242,0.906,101.798
5,Gatineau Olympiques,204,105,53.058,682,630,52,51.915,5853,5526,327,11.685,0.889,100.552
6,Victoriaville Tigres,204,98,52.455,756,673,83,50.858,6505,6265,240,11.315,0.895,100.74
7,Cape Breton Screaming Eagles,204,95,45.78,634,654,-20,49.787,6339,5990,349,9.385,0.888,98.115
8,Rimouski Oceanic,204,94,49.862,724,719,5,49.562,6099,6106,-7,11.592,0.885,100.062
9,PEI Rocket,204,86,49.528,653,670,-17,46.805,6090,6938,-848,10.28,0.908,101.015
10,Rouyn-Noranda Huskies,204,78,40.865,612,780,-168,47.762,5790,5945,-155,9.788,0.868,96.58
11,Lewiston MAINEiacs,204,76,47.485,658,799,-141,49.502,6235,6692,-457,10.74,0.886,99.27
12,Acadie-Bathurst Titan,204,74,49.265,641,729,-88,45.832,5797,7095,-1298,11.18,0.902,101.38
13,Chicoutimi Sagueneens,204,68,45.87,589,713,-124,46.048,5439,6387,-948,10.427,0.892,99.615
14,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
15,Val-d'Or Foreurs,204,55,42.368,605,841,-236,45.925,5680,6685,-1005,10.878,0.878,98.658
16,Baie-Comeau Drakkar,204,47,37.992,536,851,-315,44.152,5335,6661,-1326,9.672,0.877,97.33
17,Halifax Mooseheads,204,43,39.995,541,828,-287,49.188,6087,6418,-331,8.798,0.875,96.29
18,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
