,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Jake Randolph,F,OMA,19.024,124,39,51,40,90,130,230,16.71,0.315,0.415,0.325,0.735,1.06,1.86
1,Nick Schmaltz,F,GB,17.062,119,36,41,38,77,115,264,13.715,0.305,0.355,0.325,0.655,0.98,2.245
2,Kyle Connor,F,YNG,16.267,118,48,39,28,87,115,378,12.465,0.41,0.335,0.24,0.75,0.99,3.245
3,C.J. Franklin,F,SF,19.0,115,54,38,19,92,111,370,14.495,0.47,0.335,0.165,0.8,0.965,3.225
4,Dennis Kravchenko,F,SF,18.964,101,35,41,33,76,109,292,11.805,0.34,0.395,0.335,0.74,1.07,2.87
5,Jared Thomas,F,SC,19.066,117,37,34,30,71,101,301,12.575,0.32,0.29,0.26,0.61,0.86,2.58
6,Zeb Knutson,F,SF,19.205,116,53,33,13,86,99,405,13.265,0.46,0.285,0.11,0.745,0.855,3.525
7,Andrew Poturalski,F,CR,19.17,113,39,30,28,69,97,240,15.64,0.34,0.265,0.245,0.6,0.845,2.105
8,Matthew Weis,F,GB,17.817,108,36,35,26,71,97,195,18.1,0.335,0.325,0.24,0.665,0.905,1.815
9,Taylor Cammarata,F,WAT,17.345,59,38,35,20,73,93,183,20.77,0.64,0.59,0.34,1.24,1.58,3.1
10,Justin Kloos,F,WAT,18.793,54,29,34,24,63,87,159,18.24,0.54,0.63,0.44,1.17,1.61,2.94
11,Tony Calderone,F,SF,18.42,124,53,25,7,78,85,334,15.845,0.425,0.2,0.055,0.625,0.685,2.69
12,Zach Stepan,F,WAT,18.692,56,32,30,16,62,78,222,14.41,0.57,0.54,0.29,1.11,1.39,3.96
13,Kyle Novak,F,GB,19.924,64,27,39,11,66,77,156,17.31,0.42,0.61,0.17,1.03,1.2,2.44
14,Mike Szmatula,F,DBQ,20.099,63,37,24,15,61,76,219,16.89,0.59,0.38,0.24,0.97,1.21,3.48
15,Mark Friedman,D,WAT,17.226,115,18,17,40,35,75,243,7.48,0.16,0.155,0.35,0.315,0.665,2.18
16,Liam Pecararo,F,WAT,16.944,90,28,25,21,53,74,216,13.15,0.295,0.245,0.205,0.545,0.745,2.275
17,Drew Melanson,F,OMA/WAT,18.181,120,30,24,19,54,73,199,15.795,0.25,0.2,0.16,0.45,0.615,1.665
18,Seamus Malone,F,DBQ,16.862,105,29,29,15,58,73,233,11.295,0.27,0.275,0.145,0.545,0.69,2.185
19,J.J. Piccinich,F,YNG,16.76,123,30,27,16,57,73,251,9.69,0.25,0.22,0.13,0.47,0.605,2.065
20,Jake Guentzel,F,SC,17.944,60,29,29,15,58,73,154,18.83,0.48,0.48,0.25,0.97,1.22,2.57
21,Gage Hough,F,OMA,19.972,110,35,17,20,52,72,258,13.255,0.315,0.15,0.175,0.46,0.635,2.305
22,Jack Eichel,F,USA,16.382,59,33,29,10,62,72,218,15.81,0.6,0.525,0.195,1.125,1.325,3.735
23,Nicholas Schilkey,F,GB,18.347,59,32,28,11,60,71,190,16.84,0.54,0.47,0.19,1.02,1.2,3.22
24,Trevor Olson,F,GB/SC,19.315,84,26,26,19,52,71,119,22.525,0.35,0.335,0.215,0.685,0.895,1.53
25,Tyler Vesel,F,OMA,19.423,49,33,21,17,54,71,168,19.64,0.67,0.43,0.35,1.1,1.45,3.43
26,Peter Quenneville,F,DBQ,18.522,63,33,23,14,56,70,237,13.92,0.52,0.37,0.22,0.89,1.11,3.76
27,Dylan Gambrell,F,DBQ,16.554,118,23,23,24,46,70,200,11.375,0.195,0.195,0.2,0.385,0.595,1.69
28,Brendan Harms,F,FGO,17.788,64,25,23,22,48,70,174,14.37,0.39,0.36,0.34,0.75,1.09,2.72
29,Jake Montgomery,F,SC,18.772,114,35,21,14,56,70,205,17.12,0.31,0.185,0.125,0.495,0.62,1.8
30,Dominic Toninato,F,FGO,18.522,64,29,28,13,57,70,211,13.74,0.45,0.44,0.2,0.89,1.09,3.3
31,Mason Jobst,F,MUS,19.077,113,16,28,25,44,69,224,7.05,0.145,0.265,0.235,0.415,0.65,2.065
32,Tucker Poolman,D,OMA,19.772,122,29,21,19,50,69,254,11.59,0.24,0.18,0.155,0.415,0.575,2.1
33,Blake Winiecki,F,WAT,19.18,111,29,15,25,44,69,277,9.345,0.25,0.13,0.225,0.38,0.6,2.41
34,Scott Conway,F,IND,18.437,57,33,23,12,56,68,222,14.86,0.58,0.4,0.21,0.98,1.19,3.89
35,Peter Krieger,F,WAT,19.768,60,26,24,17,50,67,228,11.4,0.43,0.4,0.28,0.83,1.12,3.8
36,Joel L'Esperance,F,TC/SC,17.578,109,37,16,14,53,67,325,10.935,0.325,0.145,0.12,0.475,0.595,2.9
37,Kevin Irwin,F,GB,19.687,119,39,14,13,53,66,275,14.18,0.33,0.12,0.11,0.45,0.55,2.315
38,Christian Lampasso,F,SC/DM/LIN,18.854,110,31,16,17,47,64,237,13.18,0.28,0.14,0.155,0.425,0.575,2.15
39,Austin Cangelosi,F,YNG,18.054,56,21,28,15,49,64,139,15.11,0.38,0.5,0.27,0.88,1.14,2.48
40,Sam Anas,F,YNG,19.291,64,37,14,12,51,63,198,18.69,0.58,0.22,0.19,0.8,0.98,3.09
41,Matheson Iacopelli,F,MUS,19.338,58,41,15,7,56,63,283,14.49,0.71,0.26,0.12,0.97,1.09,4.88
42,Trevor Moore,F,TC,17.462,62,20,26,17,46,63,206,9.71,0.32,0.42,0.27,0.74,1.02,3.32
43,Brandon Montour,D,WAT,19.431,60,14,34,14,48,62,191,7.33,0.23,0.57,0.23,0.8,1.03,3.18
44,Danny Elser,F,DM,19.996,106,31,15,16,46,62,227,13.91,0.29,0.145,0.155,0.435,0.58,2.105
45,Dylan Steman,F,CR,18.776,114,24,25,13,49,62,198,12.1,0.21,0.22,0.115,0.43,0.545,1.74
